Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
47,5185170126,meyers2305 (19/20),0,538.5,G Matt Fitzpatrick G Wyndham Clark G Min Woo Lee G Jake Knapp G Tom Kim G Victor Perez,,Mac Meissner,G,3.69%,71.5
48,5184941119,cashyobe (19/20),0,538,G Matt Fitzpatrick G Tommy Fleetwood G Wyndham Clark G Tom Kim G Rasmus Hojgaard G Oliver Lindell,,Sam Stevens,G,3.56%,26.5
48,5185286050,tpsreportstx (7/20),0,538,G Matt Fitzpatrick G Chris Gotterup G Si Woo Kim G Min Woo Lee G Victor Perez G Oliver Lindell,,Michael Brennan,G,3.56%,63.5
50,5184086459,clamdiggerball (2/20),0,537,G Matt Fitzpatrick G Chris Gotterup G Tyrrell Hatton G Patrick Reed G Tom Kim G Oliver Lindell,,Nick Taylor,G,3.29%,70.5
50,5184256021,clausing999,0,537,G Chris Gotterup G Wyndham Clark G Robert MacIntyre G Tom Kim G Brian Harman G Mac Meissner,,Angel Ayora Fanegas,G,3.18%,29
50,5184279708,shooberto (6/8),0,537,G Matt Fitzpatrick G Chris Gotterup G Tyrrell Hatton G Patrick Reed G Tom Kim G Oliver Lindell,,Alex Noren,G,3.06%,20
50,5185369679,ryno2siu (2/2),0,537,G Chris Gotterup G Wyndham Clark G Robert MacIntyre G Adam Scott G Tom Kim G Victor Perez,,Harry Hall,G,2.99%,26
54,5184514208,naughttj (19/20),0,536.5,G Matt Fitzpatrick G Tommy Fleetwood G Wyndham Clark G Tom Kim G Victor Perez G Jesper Svensson,,Jordan L. Smith,G,2.82%,79
54,5184646277,bastropgambler (1/6),0,536.5,G Chris Gotterup G Si Woo Kim G Kurt Kitayama G Min Woo Lee G Tom Kim G Eugenio Lopez-Chacarra,,Calum Hill,G,2.79%,64
54,5184912879,theSScorona,0,536.5,G Matt Fitzpatrick G Wyndham Clark G Si Woo Kim G Tom Kim G Sahith Theegala G Ryan Fox,,Sepp Straka,G,2.73%,30
54,5185310460,peytman (5/10),0,536.5,G Robert MacIntyre G Tyrrell Hatton G Si Woo Kim G Nicolai Hojgaard G Tom Kim G Eugenio Lopez-Chacarra,,Aldrich Potgieter,G,2.59%,32
58,5185127367,DFeerrar (15/15),0,536,G Matt Fitzpatrick G Robert MacIntyre G Tyrrell Hatton G Tom Kim G Doug Ghim G Jordan L. Smith,,Sungjae Im,G,2.54%,18
59,5184831602,meesedrum7 (2/2),0,535.5,G Matt Fitzpatrick G Robert MacIntyre G Si Woo Kim G Tom Kim G Corey Conners G Eric Cole,,John Parry,G,2.47%,18
59,5185265665,WadeMan2424 (8/20),0,535.5,G Matt Fitzpatrick G Chris Gotterup G Si Woo Kim G Tom Kim G Ryan Gerard G Ricky Castillo,,Rasmus Hojgaard,G,2.44%,82.5
61,5184723560,sellycell17 (4/10),0,535,G Viktor Hovland G Robert MacIntyre G Tyrrell Hatton G Nicolai Hojgaard G Tom Kim G Brian Harman,,Hennie Du Plessis,G,2.39%,53
61,5185383445,jdsalter25 (8/15),0,535,G Matt Fitzpatrick G Viktor Hovland G Tyrrell Hatton G Patrick Reed G Tom Kim G Jesper Svensson,,Austin Eckroat,G,2.35%,71
63,5184000884,paul937,0,534.5,G Tommy Fleetwood G Wyndham Clark G Robert MacIntyre G Tom Kim G Brian Harman G Nick Taylor,,Bernd Wiesberger,G,2.35%,32.5
63,5184126889,coldcut1984,0,534.5,G Matt Fitzpatrick G Chris Gotterup G Wyndham Clark G Tom Kim G Ryan Fox G Oliver Lindell,,Michael Kim,G,2.34%,27
65,5183863351,woodsheddrew (9/20),0,534,G Matt Fitzpatrick G Viktor Hovland G Si Woo Kim G Michael Thorbjornsen G Rasmus Hojgaard G Jordan L. Smith,,Daniel Hillier,G,2.21%,23
65,5184285851,TheBlueFinch (1/2),0,534,G Wyndham Clark G Robert MacIntyre G Tyrrell Hatton G Kurt Kitayama G Tom Kim G Jesper Svensson,,Pierceson Coody,G,2.21%,21
67,5184514625,darbyfootball (7/20),0,533.5,G Rory McIlroy G Robert MacIntyre G Tom Kim G Corey Conners G Ryan Fox G Marcus Armitage,,Tom McKibbin,G,2.17%,69
67,5184718722,davedes (3/9),0,533.5,G Robert MacIntyre G Tyrrell Hatton G Kurt Kitayama G Min Woo Lee G Shane Lowry G Tom Kim,,Ricky Castillo,G,2.14%,65
67,5185287952,WadeMan2424 (11/20),0,533.5,G Matt Fitzpatrick G Chris Gotterup G Wyndham Clark G Tom Kim G Jordan L. Smith G Jesper Svensson,,Andrew Putnam,G,2.07%,58.5
70,5183571934,ARockyW (8/20),0,533,G Matt Fitzpatrick G Tyrrell Hatton G Min Woo Lee G Alex Fitzpatrick G Tom Kim G Ryan Fox,,Sudarshan Yellamaraju,G,1.93%,64
70,5184458662,tbird1957 (1/3),0,533,G Matt Fitzpatrick G Wyndham Clark G Robert MacIntyre G Patrick Reed G Tom Kim G Grant Forrest,,Grant Forrest,G,1.76%,27.5
70,5185389737,jdsalter25 (13/15),0,533,G Matt Fitzpatrick G Wyndham Clark G Tyrrell Hatton G Tom Kim G Sahith Theegala G Jordan L. Smith,,Nicolas Echavarria,G,1.69%,64.5
73,5183794462,JcClark18 (12/20),0,532.5,G Rory McIlroy G Min Woo Lee G Nicolai Hojgaard G Tom Kim G Andrew Novak G Victor Perez,,Hao-Tong Li,G,1.63%,28.5
74,5183798110,hustlemania83 (13/20),0,531.5,G Chris Gotterup G Wyndham Clark G Robert MacIntyre G Nicolai Hojgaard G Tom Kim G Nicolas Echavarria,,Ewen Ferguson,G,1.60%,34
74,5184971865,bisht93375 (3/3),0,531.5,G Chris Gotterup G Wyndham Clark G Robert MacIntyre G Nicolai Hojgaard G Tom Kim G Nicolas Echavarria,,Michael Thorbjornsen,G,1.59%,96.5
76,5183547374,hardhatman (17/20),0,531,G Wyndham Clark G Robert MacIntyre G Tyrrell Hatton G Patrick Reed G Tom Kim G Eric Cole,,Marcus Armitage,G,1.53%,72
77,5184131471,FortGarryLions (18/20),0,530.5,G Matt Fitzpatrick G Robert MacIntyre G Tyrrell Hatton G Nicolai Hojgaard G Tom Kim G Antoine Rozner,,Andrew Novak,G,1.46%,48.5
77,5184343188,d1na (18/20),0,530.5,G Matt Fitzpatrick G Wyndham Clark G Nicolai Hojgaard G Tom Kim G Victor Perez G Oliver Lindell,,Antoine Rozner,G,1.44%,36
77,5185276288,sclott22 (7/7),0,530.5,G Tommy Fleetwood G Robert MacIntyre G Tyrrell Hatton G Min Woo Lee G Corey Conners G Victor Perez,,Matthew McCarty,G,1.42%,31.5
77,5185383488,Hoodbachi,0,530.5,G Matt Fitzpatrick G Tyrrell Hatton G Si Woo Kim G Tom Kim G Corey Conners G Brian Harman,,Max Greyserman,G,1.34%,65
81,5183631994,Trog69 (3/20),0,530,G Matt Fitzpatrick G Tommy Fleetwood G Robert MacIntyre G Tom Kim G Victor Perez G Kevin Yu,,Matti Schmid,G,1.32%,79
81,5185087127,Plug3154 (11/20),0,530,G Chris Gotterup G Wyndham Clark G Tyrrell Hatton G Patrick Reed G Tom Kim G Ryan Fox,,Jayden Trey Schaper,G,1.30%,32.5
83,5183539176,sdforever51 (2/2),0,529.5,G Tommy Fleetwood G Wyndham Clark G Robert MacIntyre G Nicolai Hojgaard G Tom Kim G Calum Hill,,Alejandro Del Rey,G,1.26%,77.5
83,5184139403,ziggitywood (8/20),0,529.5,G Matt Fitzpatrick G Chris Gotterup G Robert MacIntyre G Michael Thorbjornsen G John Keefer G Hao-Tong Li,,Padraig Harrington,G,1.18%,17
83,5184441135,sclott22 (6/7),0,529.5,G Tommy Fleetwood G Robert MacIntyre G Tyrrell Hatton G Min Woo Lee G Corey Conners G Rasmus Hojgaard,,Billy Horschel,G,1.11%,25
86,5183871949,Sportmeister77 (2/20),0,529,G Tommy Fleetwood G Robert MacIntyre G Tyrrell Hatton G Kurt Kitayama G Tom Kim G Oliver Lindell,,Kota Kaneko,G,1.09%,18.5
86,5184673850,CARBONIUMION-1 (6/10),0,529,G Robert MacIntyre G Tyrrell Hatton G Kurt Kitayama G Min Woo Lee G Alex Fitzpatrick G Tom Kim,,Rasmus Neergaard-Petersen,G,1.05%,69
86,5185165951,iowahawks40 (2/20),0,529,G Matt Fitzpatrick G Tyrrell Hatton G Min Woo Lee G Nicolai Hojgaard G Tom Kim G Angel Ayora Fanegas,,Taylor Moore,G,1.05%,17.5
86,5185442936,4squires20 (2/7),0,529,G Robert MacIntyre G Tyrrell Hatton G Kurt Kitayama G Min Woo Lee G Kristoffer Reitan G Tom Kim,,Mikael Lindberg,G,1.03%,70.5
90,5184687539,surratl (3/3),0,528.5,G Rory McIlroy G Matt Fitzpatrick G Tom Kim G Sudarshan Yellamaraju G Mikael Lindberg G Marcus Armitage,,John Keefer,G,1.03%,108.5
90,5185350902,redawg5411,0,528.5,G Matt Fitzpatrick G Chris Gotterup G Robert MacIntyre G Si Woo Kim G Marcus Armitage G Shaun Norris,,Niklas Norgaard Moller,G,1.02%,25.5
92,5184045246,dingodemon,0,527.5,G Matt Fitzpatrick G Chris Gotterup G Si Woo Kim G Min Woo Lee G Darius Van Driel G Austin Eckroat,,Zachary Bauchou,G,1.01%,28
92,5185039206,Tavius87 (14/20),0,527.5,G Matt Fitzpatrick G Viktor Hovland G Robert MacIntyre G Tom Kim G Eric Cole G Jesper Svensson,,Daniel Rodrigues,G,0.95%,23.5
94,5184171835,raiderdad3028 (7/20),0,527,G Matt Fitzpatrick G Tyrrell Hatton G Min Woo Lee G Alex Fitzpatrick G Tom Kim G Ryan Gerard,,Casey Jarvis,G,0.90%,74.5
94,5184692484,kacktrey7 (2/20),0,527,G Rory McIlroy G Tyrrell Hatton G Patrick Reed G Tom Kim G Victor Perez G Oliver Lindell,,Erik Van Rooyen,G,0.88%,29
94,5184723557,sellycell17 (1/10),0,527,G Viktor Hovland G Tyrrell Hatton G Si Woo Kim G Nicolai Hojgaard G Patrick Reed G Tom Kim,,Thorbjorn Olesen,G,0.87%,28.5
94,5184896481,Tiny_Classified_Ads (2/20),0,527,G Matt Fitzpatrick G Chris Gotterup G Tyrrell Hatton G Adam Scott G Tom Kim G Alejandro Del Rey,,Baekjun Kim,G,0.82%,18.5
94,5185190210,anyglen (2/2),0,527,G Viktor Hovland G Tyrrell Hatton G Si Woo Kim G Nicolai Hojgaard G Patrick Reed G Tom Kim,,Matthieu Pavon,G,0.67%,20.5
99,5183990794,motherjones (2/2),0,526.5,G Matt Fitzpatrick G Robert MacIntyre G Tyrrell Hatton G Shane Lowry G Tom Kim G Marcus Armitage,,Darius Van Driel,G,0.60%,65
99,5184692495,kacktrey7 (13/20),0,526.5,G Matt Fitzpatrick G Robert MacIntyre G Justin Thomas G Tom Kim G Eugenio Lopez-Chacarra G Brian Harman,,Shaun Norris,G,0.56%,70.5
101,5183810250,steemkatz (17/20),0,526,G Matt Fitzpatrick G Viktor Hovland G Tyrrell Hatton G Tom Kim G Brian Harman G Sudarshan Yellamaraju,,Laurie Canter,G,0.56%,70
101,5184896484,Tiny_Classified_Ads (5/20),0,526,G Matt Fitzpatrick G Chris Gotterup G Tyrrell Hatton G Kurt Kitayama G John Keefer G Alejandro Del Rey,,Adrian Meronk,G,0.53%,28.5
103,5184114015,TEDDYB12345y (4/4),0,525.5,G Tommy Fleetwood G Robert MacIntyre G Min Woo Lee G Nicolai Hojgaard G Shane Lowry G Tom Kim,,Nicolai Von Dellingshausen,G,0.53%,62
103,5184645637,ltjimdangle9 (3/5),0,525.5,G Viktor Hovland G Robert MacIntyre G Tyrrell Hatton G Nicolai Hojgaard G Tom Kim G Corey Conners,,Kevin Roy,G,0.51%,82
105,5183547363,hardhatman (6/20),0,525,G Chris Gotterup G Robert MacIntyre G Tyrrell Hatton G Patrick Reed G Tom Kim G Eric Cole,,Dan Bradbury,G,0.51%,43.5
105,5185134982,joeyorion55 (5/5),0,525,G Matt Fitzpatrick G Tommy Fleetwood G Min Woo Lee G Marco Penge G Tom Kim G Mac Meissner,,Max McGreevy,G,0.49%,27
105,5185426709,airman5384 (1/3),0,525,G Matt Fitzpatrick G Robert MacIntyre G Tyrrell Hatton G Tom Kim G Matt Wallace G Jordan L. Smith,,Andy Sullivan,G,0.48%,69.5
108,5183976087,chickquan (2/4),0,523.5,G Matt Fitzpatrick G Si Woo Kim G Kurt Kitayama G Min Woo Lee G Tom Kim G Sungjae Im,,Richard Mansell,G,0.47%,25.5
108,5184770319,Killerbeees (8/12),0,523.5,G Matt Fitzpatrick G Si Woo Kim G Kurt Kitayama G Min Woo Lee G Tom Kim G Sungjae Im,,Mark Hubbard,G,0.45%,21.5
108,5184788768,Patsfan688 (14/20),0,523.5,G Matt Fitzpatrick G Si Woo Kim G Kurt Kitayama G Min Woo Lee G Tom Kim G Sungjae Im,,Brandt Snedeker,G,0.43%,22.5
111,5184047971,bett2112 (9/20),0,523,G Robert MacIntyre G Si Woo Kim G Justin Thomas G Min Woo Lee G Aaron Rai G Tom Kim,,Martin Couvra,G,0.43%,16.5
111,5184260198,bigosillusions,0,523,G Tommy Fleetwood G Viktor Hovland G Tyrrell Hatton G Patrick Reed G Tom Kim G Ryan Fox,,Freddy Schott,G,0.41%,13
113,5184724063,debeers (1/8),0,522.5,G Matt Fitzpatrick G Chris Gotterup G Robert MacIntyre G Ryan Gerard G Mac Meissner G Victor Perez,,Austin Smotherman,G,0.39%,19
113,5185164343,mrrutexas (2/20),0,522.5,G Tommy Fleetwood G Robert MacIntyre G Tyrrell Hatton G Kurt Kitayama G Mac Meissner G John Keefer,,Chris Kirk,G,0.37%,65
115,5185295049,colemandizzy,0,522,G Matt Fitzpatrick G Wyndham Clark G Tyrrell Hatton G Min Woo Lee G Eugenio Lopez-Chacarra G Austin Eckroat,,Joost Luiten,G,0.36%,76
116,5183717103,Brianeli29 (10/20),0,521.5,G Rory McIlroy G Tommy Fleetwood G Tom Kim G Brian Harman G Victor Perez G Alejandro Del Rey,,Francesco Molinari,G,0.36%,84
116,5184933360,rumrunner72 (4/20),0,521.5,G Matt Fitzpatrick G Si Woo Kim G Min Woo Lee G Ryan Gerard G Casey Jarvis G Oliver Lindell,,Keita Nakajima,G,0.35%,100.5
116,5185279454,youngster201 (7/10),0,521.5,G Matt Fitzpatrick G Wyndham Clark G Robert MacIntyre G Tom Kim G Brian Harman G Kevin Yu,,Jordan Gumberg,G,0.31%,28.5
119,5183520908,GEEZY1981 (1/2),0,521,G Chris Gotterup G Robert MacIntyre G Si Woo Kim G Min Woo Lee G Ryan Gerard G Sahith Theegala,,Nacho Elvira,G,0.27%,47
119,5183520927,GEEZY1981 (2/2),0,521,G Chris Gotterup G Robert MacIntyre G Si Woo Kim G Min Woo Lee G Ryan Gerard G Sahith Theegala,,Thriston Lawrence,G,0.27%,15.5
119,5184699066,KDKelleys (4/4),0,521,G Matt Fitzpatrick G Chris Gotterup G Robert MacIntyre G Tom Kim G Sungjae Im G Victor Perez,,Marcel Siem,G,0.25%,21
119,5185115558,ckat1985 (16/20),0,521,G Rory McIlroy G Wyndham Clark G Tom Kim G Brian Harman G Rasmus Hojgaard G Mikael Lindberg,,Dylan Frittelli,G,0.25%,36
119,5185377352,jdsalter25 (5/15),0,521,G Wyndham Clark G Viktor Hovland G Tyrrell Hatton G Nicolai Hojgaard G Tom Kim G Jordan L. Smith,,Matteo Manassero,G,0.23%,24.5
119,5185384058,jdsalter25 (9/15),0,521,G Wyndham Clark G Viktor Hovland G Tyrrell Hatton G Nicolai Hojgaard G Tom Kim G Jordan L. Smith,,Pablo Larrazabal,G,0.23%,24.5
125,5185386667,Dendogg86 (13/20),0,520.5,G Chris Gotterup G Wyndham Clark G Robert MacIntyre G Tyrrell Hatton G Victor Perez G Alejandro Del Rey,,Junghwan Lee,G,0.23%,21
126,5184535614,tom4texans (1/4),0,520,G Matt Fitzpatrick G Chris Gotterup G Wyndham Clark G Tom Kim G Sahith Theegala G Marcus Armitage,,Adrian Otaegui,G,0.22%,21
126,5184927685,dksmith0713 (19/20),0,520,G Matt Fitzpatrick G Chris Gotterup G Viktor Hovland G Tom Kim G Daniel Hillier G John Keefer,,Connor Syme,G,0.22%,19.5
126,5185300746,Sheening,0,520,G Rory McIlroy G Robert MacIntyre G Tom Kim G Michael Thorbjornsen G Tom McKibbin G Thorbjorn Olesen,,Joakim Lagergren,G,0.22%,28.5
129,5185205607,Clydeahart (1/4),0,519.5,G Chris Gotterup G Wyndham Clark G Min Woo Lee G Nicolai Hojgaard G Tom Kim G Eric Cole,,Davis Riley,G,0.22%,58.5
130,5184911640,darragh8 (10/20),0,519,G Rory McIlroy G Robert MacIntyre G Kurt Kitayama G Victor Perez G Keita Nakajima G Oliver Lindell,,Julien Guerrier,G,0.20%,24.5
130,5185243527,eebob2072 (8/8),0,519,G Jon Rahm G Tyrrell Hatton G Patrick Reed G Tom Kim G Rasmus Hojgaard G Jordan L. Smith,,Ashun Wu,G,0.18%,24.5
132,5183859895,giboceps (8/20),0,518.5,G Matt Fitzpatrick G Tommy Fleetwood G Chris Gotterup G Tom Kim G Tom McKibbin G Oliver Lindell,,Paul Waring,G,0.17%,26
132,5184075770,youdontsay (1/2),0,518.5,G Matt Fitzpatrick G Chris Gotterup G Viktor Hovland G Tom Kim G Mac Meissner G Andrew Putnam,,Jacques Kruyswijk,G,0.17%,55.5
132,5184229969,ritztiki (8/8),0,518.5,G Rory McIlroy G Robert MacIntyre G Min Woo Lee G Corey Conners G Matti Schmid G Oliver Lindell,,Seungbin Choi,G,0.16%,23
132,5184582630,pack88 (15/16),0,518.5,G Matt Fitzpatrick G Wyndham Clark G Robert MacIntyre G Tyrrell Hatton G Jesper Svensson G Austin Eckroat,,Frederic Lacroix,G,0.15%,13.5
132,5185020563,mika0015 (1/10),0,518.5,G Matt Fitzpatrick G Viktor Hovland G Robert MacIntyre G Patrick Reed G Ryan Gerard G Mikael Lindberg,,Richard Sterne,G,0.15%,23
132,5185282760,hustleboy (1/2),0,518.5,G Matt Fitzpatrick G Chris Gotterup G Patrick Reed G Tom Kim G Corey Conners G Mac Meissner,,David Ravetto,G,0.15%,20
138,5183963618,tuggmc (4/7),0,518,G Matt Fitzpatrick G Viktor Hovland G Min Woo Lee G Nicolai Hojgaard G Michael Brennan G Victor Perez,,Karl Vilips,G,0.14%,75.5
138,5184270145,cbizz151 (7/20),0,518,G Viktor Hovland G Tyrrell Hatton G Si Woo Kim G Min Woo Lee G Tom Kim G Alex Smalley,,Daniel Brown,G,0.13%,34.5
