Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
115,5194754961,Mousedef (3/20),0,619.5,G Hideki Matsuyama G Jackson Koivun G Sam Stevens G Jordan L. Smith G Rico Hoey G Denny McCarthy,,Vince Whaley,G,0.43%,88.5
115,5195509489,binghab (9/12),0,619.5,G Hideki Matsuyama G Tom Kim G Gary Woodland G Davis Thompson G Ricky Castillo G Ben Kohles,,Jimmy Stanger,G,0.42%,76
115,5195916015,TheBigOuch (8/20),0,619.5,G Hideki Matsuyama G Tom Kim G Gary Woodland G Brian Harman G Kevin Yu G Zachary Bauchou,,Peter Malnati,G,0.32%,19.5
115,5196660256,smithcj16 (18/20),0,619.5,G Keith Mitchell G Tom Kim G Jackson Koivun G Max Greyserman G Davis Thompson G Joel Dahmen,,Brian Campbell,G,0.31%,35
119,5196855291,aquafinatim (14/20),0,618,G Kurt Kitayama G Jackson Koivun G Jordan L. Smith G Christiaan Bezuidenhout G Casey Jarvis G Emiliano Grillo,,Harry Higgs,G,0.31%,36.5
120,5194723356,sportsfanatic89 (10/20),0,617.5,G Kurt Kitayama G Tom Kim G Gary Woodland G Brian Harman G Emiliano Grillo G Chris Kirk,,Nick Hardy,G,0.30%,27
120,5194723365,sportsfanatic89 (19/20),0,617.5,G Maverick McNealy G Kurt Kitayama G Davis Thompson G Brian Harman G Ricky Castillo G Emiliano Grillo,,Hank Lebioda,G,0.29%,98.5
120,5196349751,MnMoney (17/20),0,617.5,G Kurt Kitayama G Jackson Koivun G Sam Stevens G Jordan L. Smith G Michael Kim G Denny McCarthy,,Chandler Blanchet,G,0.28%,95.5
123,5194891678,mackers5757 (8/20),0,617,G Maverick McNealy G Kurt Kitayama G Gary Woodland G Davis Thompson G Brian Harman G Chandler Blanchet,,Justin Lower,G,0.27%,34.5
123,5196827958,meyers2305 (2/20),0,617,G Hideki Matsuyama G Jake Knapp G Tom Kim G John Parry G Ben Kohles G Zac Blair,,Patton Kizzire,G,0.23%,12
125,5196003910,SoCalHusker (2/20),0,616.5,G Scottie Scheffler G Rasmus Neergaard-Petersen G Casey Jarvis G Emiliano Grillo G Joel Dahmen G Davis Chatfield,,Pontus Nyholm,G,0.19%,80
126,5194971627,jsamp17 (16/20),0,616,G Kurt Kitayama G Hideki Matsuyama G Christiaan Bezuidenhout G Rasmus Neergaard-Petersen G Ben Kohles G Zac Blair,,Ben Martin,G,0.17%,32
126,5195839006,bjnfan (3/20),0,616,G Tom Kim G Jackson Koivun G Jordan L. Smith G Christiaan Bezuidenhout G Rasmus Neergaard-Petersen G Ben Kohles,,Muzzy Donohue,G,0.16%,89
126,5196388870,cj351 (7/20),0,616,G Maverick McNealy G Hideki Matsuyama G Corey Conners G Emiliano Grillo G Michael Kim G Zac Blair,,Danny Walker,G,0.16%,27
126,5196437266,lyeo91 (17/20),0,616,G Hideki Matsuyama G Keith Mitchell G Jordan L. Smith G Michael Brennan G Brian Harman G Emiliano Grillo,,Alejandro Tosti,G,0.15%,23
126,5196717847,gtsml (20/20),0,616,G Hideki Matsuyama G Jake Knapp G Davis Thompson G Emiliano Grillo G Jesper Svensson G A.J. Ewart,,Jason Day,G,0.15%,0
131,5195004625,mknob87 (3/20),0,615.5,G Scottie Scheffler G Brian Harman G Emiliano Grillo G Zachary Bauchou G Chandler Phillips G Aaron Wise,,Jeffrey Kang,G,0.15%,63
131,5195518188,craigp85 (13/13),0,615.5,G Kurt Kitayama G Hideki Matsuyama G Tom Kim G Ben Kohles G A.J. Ewart G Chandler Phillips,,Kensei Hirata,G,0.13%,13.5
131,5196664171,chrispy2005 (9/20),0,615.5,G Hideki Matsuyama G Jackson Koivun G Sam Stevens G Max Greyserman G Rasmus Neergaard-Petersen G Casey Jarvis,,Adam Schenk,G,0.13%,32
131,5196868329,krens (2/2),0,615.5,G Jackson Koivun G Gary Woodland G Sam Stevens G Jordan L. Smith G Rasmus Neergaard-Petersen G Davis Thompson,,Thomas Campbell,G,0.11%,21.5
135,5194715222,PopFlyBoy (12/20),0,615,G Maverick McNealy G Jake Knapp G Christiaan Bezuidenhout G Michael Brennan G Brian Harman G Emiliano Grillo,,Rafael Campos,G,0.11%,21
