Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5115114940,GoyimStrikeBack (7/20),0,596.5,G Matt Fitzpatrick G Collin Morikawa G Si Woo Kim G Harris English G Kurt Kitayama G Sungjae Im,,Scottie Scheffler,G,25.43%,119.5
2,5113604170,TheKid2430 (20/20),0,595.5,G Matt Fitzpatrick G Ludvig Aberg G Si Woo Kim G Akshay Bhatia G Kurt Kitayama G Keegan Bradley,,Russell Henley,G,21.45%,70.5
2,5115155871,companionij (5/20),0,595.5,G Matt Fitzpatrick G Collin Morikawa G Si Woo Kim G J.J. Spaun G Brian Harman G Bud Cauley,,Cameron Young,G,19.03%,75.5
2,5115233232,nickstorey23 (2/20),0,595.5,G Matt Fitzpatrick G Ludvig Aberg G Si Woo Kim G Akshay Bhatia G Kurt Kitayama G Keegan Bradley,,Matt Fitzpatrick,G,18.87%,130
5,5114892469,Knickeless (18/20),0,594,G Matt Fitzpatrick G Ludvig Aberg G Collin Morikawa G Kurt Kitayama G Brian Harman G Pierceson Coody,,Jacob Bridgeman,G,18.03%,81
6,5113861318,aak15 (19/20),0,589.5,G Matt Fitzpatrick G Collin Morikawa G Si Woo Kim G J.J. Spaun G Sam Stevens G Kurt Kitayama,,Xander Schauffele,G,16.04%,83
6,5115030934,rb1smitty (4/20),0,589.5,G Matt Fitzpatrick G Collin Morikawa G Si Woo Kim G J.J. Spaun G Sam Stevens G Kurt Kitayama,,Si Woo Kim,G,15.90%,106.5
8,5115044391,pockettrev (14/20),0,588,G Matt Fitzpatrick G Ludvig Aberg G Si Woo Kim G J.J. Spaun G Kurt Kitayama G Corey Conners,,Ryo Hisatsune,G,15.87%,64
9,5114374841,SoulChild (14/20),0,587.5,G Matt Fitzpatrick G Ludvig Aberg G Si Woo Kim G J.J. Spaun G Corey Conners G Gary Woodland,,Patrick Cantlay,G,15.66%,90
10,5114374834,SoulChild (7/20),0,587,G Matt Fitzpatrick G Ludvig Aberg G Si Woo Kim G Min Woo Lee G Kurt Kitayama G Gary Woodland,,Ludvig Aberg,G,14.81%,100
