Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
51,5166978439,coachlel,0,378,G Tommy Fleetwood G Matt Fitzpatrick G Tyrrell Hatton G Justin Rose G Sam Burns G Sahith Theegala,,Nicolai Hojgaard,G,2.25%,11
51,5168953227,cottlej09,0,378,G Scottie Scheffler G Wyndham Clark G Jordan Spieth G Rickie Fowler G Gary Woodland G J.T. Poston,,Bud Cauley,G,2.24%,36.5
51,5169072680,andysracers,0,378,G Matt Fitzpatrick G Tyrrell Hatton G Collin Morikawa G Viktor Hovland G Wyndham Clark G Sam Burns,,Alex Noren,G,2.22%,18
51,5169376307,Sengs10,0,378,G Tommy Fleetwood G Tyrrell Hatton G Chris Gotterup G Patrick Reed G Wyndham Clark G Sam Burns,,David Puig,G,2.19%,15.5
51,5169606017,hopps1124,0,378,G Tommy Fleetwood G Tyrrell Hatton G Chris Gotterup G Patrick Reed G Wyndham Clark G Sam Burns,,Rickie Fowler,G,2.14%,21
56,5166957451,rusty679,0,377.5,G Cameron Young G Ludvig Aberg G Wyndham Clark G Sam Burns G Joaquin Niemann G Si Woo Kim,,Jackson Koivun,G,2.08%,57
56,5168867288,derekburrell,0,377.5,G Cameron Young G Xander Schauffele G Wyndham Clark G Ben Griffin G Akshay Bhatia G Gary Woodland,,Sudarshan Yellamaraju,G,2.03%,17.5
56,5169391298,hebdog,0,377.5,G Rory McIlroy G Xander Schauffele G Ludvig Aberg G Tom Kim G Keith Mitchell G Ryo Hisatsune,,Dustin Johnson,G,1.91%,64
59,5168012531,topspacey,0,376.5,G Scottie Scheffler G Russell Henley G Sam Burns G Maverick McNealy G Sahith Theegala G Keith Mitchell,,Keith Mitchell,G,1.88%,80.5
60,5166553256,angelociminera,0,376,G Cameron Young G Tommy Fleetwood G Chris Gotterup G Wyndham Clark G Aaron Rai G Gary Woodland,,Keegan Bradley,G,1.53%,42.5
60,5167704304,NOHOPE52,0,376,G Tommy Fleetwood G Tyrrell Hatton G Chris Gotterup G Wyndham Clark G Sam Burns G Patrick Cantlay,,Akshay Bhatia,G,1.44%,51.5
62,5168020349,Davedk23,0,375.5,G Xander Schauffele G Tommy Fleetwood G Matt Fitzpatrick G Wyndham Clark G Patrick Cantlay G Tom Kim,,Jason Day,G,1.42%,-2
62,5168916588,mello610,0,375.5,G Scottie Scheffler G Tyrrell Hatton G Chris Gotterup G Ryan Fox G Tom Kim G Ben Kohles,,Sungjae Im,G,1.17%,47
64,5168920155,astatboy,0,375,G Xander Schauffele G Tommy Fleetwood G Ludvig Aberg G Collin Morikawa G Dustin Johnson G Tom Kim,,Corey Conners,G,1.16%,51.5
