ID,Player,Team,Opp,Pos,Salary,Own %
30330674,Javonte Williams,DEN,GB,RB,"$5,400",7.80%
30330680,Najee Harris,PIT,LAR,RB,"$5,200",7.80%
30330944,Kadarius Toney,KC,LAC,WR,"$3,800",7.30%
30330940,Jaxon Smith-Njigba,SEA,ARI,WR,"$3,900",7.00%
30331246,Mark Andrews,BAL,DET,TE,"$5,700",7.00%
30331248,Sam LaPorta,DET,BAL,TE,"$5,300",7.00%
30330888,Michael Pittman Jr.,IND,CLE,WR,"$6,600",6.50%
30330892,Jakobi Meyers,LV,CHI,WR,"$6,200",6.50%
30330894,Amari Cooper,CLE,IND,WR,"$6,100",6.50%
30330912,Courtland Sutton,DEN,GB,WR,"$5,200",6.50%
30330914,Drake London,ATL,TB,WR,"$5,100",6.50%
30330916,Diontae Johnson,PIT,LAR,WR,"$5,000",6.50%
30330682,Jerome Ford,CLE,IND,RB,"$5,100",6.50%
30330579,Patrick Mahomes,KC,LAC,QB,"$8,300",6.40%
30331481,Arizona Cardinals,ARI,SEA,D,"$2,300",6.30%
30330922,Rashee Rice,KC,LAC,WR,"$4,700",5.80%
30331464,Buffalo Bills,BUF,NE,D,"$4,200",5.60%
30331250,Darren Waller,NYG,WAS,TE,"$5,000",5.60%
30330934,Elijah Moore,CLE,IND,WR,"$4,200",5.50%
30330938,Curtis Samuel,WAS,NYG,WR,"$4,000",5.50%
30330918,Romeo Doubs,GB,DEN,WR,"$4,900",5.40%
30330906,George Pickens,PIT,LAR,WR,"$5,500",5.20%
30330591,Sam Howell,WAS,NYG,QB,"$5,500",5.00%
30330662,James Cook,BUF,NE,RB,"$6,400",5.00%
30330876,Davante Adams,LV,CHI,WR,"$8,200",5.00%
30331480,Kansas City Chiefs,KC,LAC,D,"$2,400",4.90%
30331466,Las Vegas Raiders,LV,CHI,D,"$3,800",4.90%
30331468,Tampa Bay Buccaneers,TB,ATL,D,"$3,600",4.80%
30330590,Daniel Jones,NYG,WAS,QB,"$5,600",4.50%
30330926,Josh Downs,IND,CLE,WR,"$4,500",4.40%
30330964,Trey Palmer,TB,ATL,WR,"$3,600",4.40%
30330970,Rondale Moore,ARI,SEA,WR,"$3,500",4.40%
30331469,Washington Commanders,WAS,NYG,D,"$3,500",4.30%
30330599,Kenny Pickett,PIT,LAR,QB,"$5,000",4.30%
30331473,Pittsburgh Steelers,PIT,LAR,D,"$3,100",4.30%
30331475,Chicago Bears,CHI,LV,D,"$2,900",4.20%
30330898,Gabe Davis,BUF,NE,WR,"$5,900",4.00%
30330646,Saquon Barkley,NYG,WAS,RB,"$8,100",3.90%
30330660,Jonathan Taylor,IND,CLE,RB,"$6,500",3.90%
30330592,Russell Wilson,DEN,GB,QB,"$5,400",3.90%
30330924,Jahan Dotson,WAS,NYG,WR,"$4,600",3.50%
30330950,Michael Wilson,ARI,SEA,WR,"$3,800",3.50%
30330954,Darius Slayton,NYG,WAS,WR,"$3,700",3.50%
30330585,Jared Goff,DET,BAL,QB,"$6,400",3.40%
30330593,Baker Mayfield,TB,ATL,QB,"$5,300",3.20%
30331272,Zach Ertz,ARI,SEA,TE,"$3,200",3.10%
30330666,Zack Moss,IND,CLE,RB,"$6,200",2.90%
30330968,Skyy Moore,KC,LAC,WR,"$3,500",2.90%
30330594,Joshua Dobbs,ARI,SEA,QB,"$5,300",2.80%
30331254,Hunter Henry,NE,BUF,TE,"$4,100",2.80%
30331256,Kyle Pitts,ATL,TB,TE,"$4,000",2.80%
30331284,Dawson Knox,BUF,NE,TE,"$2,900",2.80%
30331288,Michael Mayer,LV,CHI,TE,"$2,700",2.80%
30331478,Denver Broncos,DEN,GB,D,"$2,600",2.80%
30330884,Chris Godwin,TB,ATL,WR,"$6,900",2.60%
30330900,Jerry Jeudy,DEN,GB,WR,"$5,800",2.60%
30331258,Pat Freiermuth,PIT,LAR,TE,"$3,900",2.50%
30331260,Gerald Everett,LAC,KC,TE,"$3,800",2.50%
30331262,Tyler Higbee,LAR,PIT,TE,"$3,700",2.50%
30331264,Jonnu Smith,ATL,TB,TE,"$3,600",2.50%
30331266,Logan Thomas,WAS,NYG,TE,"$3,500",2.50%
30331268,David Njoku,CLE,IND,TE,"$3,400",2.50%
30331274,Dalton Kincaid,BUF,NE,TE,"$3,100",2.50%
30330686,Jaylen Warren,PIT,LAR,RB,"$5,000",2.40%
30331252,Cole Kmet,CHI,LV,TE,"$4,200",2.20%
30331294,Adam Trautman,DEN,GB,TE,"$2,600",2.20%
30330930,Tutu Atwell,LAR,PIT,WR,"$4,300",2.10%
30330956,Jayden Reed,GB,DEN,WR,"$3,700",2.10%
30331470,Indianapolis Colts,IND,CLE,D,"$3,400",2.10%
30330698,Gus Edwards,BAL,DET,RB,"$4,800",2.10%
30330714,Justice Hill,BAL,DET,RB,"$4,600",2.10%
30331278,Donald Parham,LAC,KC,TE,"$3,000",2.00%
30330740,Zach Charbonnet,SEA,ARI,RB,"$4,300",2.00%
30330688,Jaleel McLaughlin,DEN,GB,RB,"$5,000",1.90%
30330720,Tyler Allgeier,ATL,TB,RB,"$4,500",1.90%
30330597,Gardner Minshew,IND,CLE,QB,"$5,200",1.90%
30330726,Latavius Murray,BUF,NE,RB,"$4,400",1.90%
30331282,Cade Otton,TB,ATL,TE,"$2,900",1.80%
30331286,Noah Fant,SEA,ARI,TE,"$2,800",1.80%
30331298,Trey McBride,ARI,SEA,TE,"$2,600",1.80%
30331292,Mike Gesicki,NE,BUF,TE,"$2,600",1.80%
30331462,Drew Ogletree,IND,CLE,TE,"$2,500",1.80%
30330690,Kareem Hunt,CLE,IND,RB,"$5,000",1.80%
30331482,Los Angeles Chargers,LAC,KC,D,"$2,200",1.70%
30330596,Desmond Ridder,ATL,TB,QB,"$5,200",1.70%
30330676,AJ Dillon,GB,DEN,RB,"$5,300",1.60%
30330800,Royce Freeman,LAR,PIT,RB,"$4,000",1.60%
30331280,Noah Gray,KC,LAC,TE,"$3,000",1.60%
30330710,Jerick McKinnon,KC,LAC,RB,"$4,700",1.50%
30330692,Keaontay Ingram,ARI,SEA,RB,"$4,900",1.50%
30330700,Ezekiel Elliott,NE,BUF,RB,"$4,800",1.50%
30330990,Marquez Valdes-Scantling,KC,LAC,WR,"$3,200",1.50%
30331414,Will Mallory,IND,CLE,TE,"$2,500",1.40%
30331434,Robert Tonyan,CHI,LV,TE,"$2,500",1.40%
30331334,Colby Parkinson,SEA,ARI,TE,"$2,500",1.40%
30330942,Odell Beckham Jr.,BAL,DET,WR,"$3,900",1.40%
30330960,Rashod Bateman,BAL,DET,WR,"$3,600",1.40%
30331476,Atlanta Falcons,ATL,TB,D,"$2,800",1.40%
30330932,Josh Reynolds,DET,BAL,WR,"$4,300",1.30%
30330946,Jameson Williams,DET,BAL,WR,"$3,800",1.30%
30330694,Craig Reynolds,DET,BAL,RB,"$4,900",1.10%
30330704,D'Onta Foreman,CHI,LV,RB,"$4,800",1.10%
30330706,Antonio Gibson,WAS,NYG,RB,"$4,700",1.10%
30330718,Samaje Perine,DEN,GB,RB,"$4,500",1.10%
30330601,Brian Hoyer,LV,CHI,QB,"$4,900",1.00%
30330958,Allen Robinson II,PIT,LAR,WR,"$3,600",1.00%
30330972,Darnell Mooney,CHI,LV,WR,"$3,500",1.00%
30331483,New England Patriots,NE,BUF,D,"$2,100",1.00%
30330606,P.J. Walker,CLE,IND,QB,"$4,800",0.90%
30330980,DeVante Parker,NE,BUF,WR,"$3,400",0.90%
30330992,JuJu Smith-Schuster,NE,BUF,WR,"$3,200",0.90%
30331006,Deven Thompkins,TB,ATL,WR,"$3,000",0.90%
30330744,Clyde Edwards-Helaire,KC,LAC,RB,"$4,200",0.90%
30331465,Los Angeles Rams,LAR,PIT,D,"$3,900",0.80%
30330730,Ke'Shawn Vaughn,TB,ATL,RB,"$4,400",0.80%
30330782,Damien Williams,ARI,SEA,RB,"$4,000",0.80%
30331160,Deonte Harty,BUF,NE,WR,"$3,000",0.80%
30330948,Quentin Johnston,LAC,KC,WR,"$3,800",0.70%
30330962,Marvin Mims,DEN,GB,WR,"$3,600",0.70%
30330976,Nelson Agholor,BAL,DET,WR,"$3,400",0.70%
30330978,Kalif Raymond,DET,BAL,WR,"$3,400",0.70%
30330984,Alec Pierce,IND,CLE,WR,"$3,300",0.70%
30330988,Donovan Peoples-Jones,CLE,IND,WR,"$3,200",0.70%
30331000,Jalin Hyatt,NYG,WAS,WR,"$3,000",0.70%
30330600,Mac Jones,NE,BUF,QB,"$4,900",0.60%
30330702,Emari Demercado,ARI,SEA,RB,"$4,800",0.60%
30331467,Green Bay Packers,GB,DEN,D,"$3,700",0.60%
30330936,Isaiah Hodgins,NYG,WAS,WR,"$4,100",0.60%
30330974,Mack Hollins,ATL,TB,WR,"$3,400",0.50%
30331146,Demario Douglas,NE,BUF,WR,"$3,000",0.50%
30330602,Tyson Bagent,CHI,LV,QB,"$4,900",0.50%
30330678,Joshua Kelley,LAC,KC,RB,"$5,200",0.50%
30330708,Zamir White,LV,CHI,RB,"$4,700",0.50%
30331044,Brandon Johnson,DEN,GB,WR,"$3,000",0.40%
30330696,Matt Breida,NYG,WAS,RB,"$4,800",0.00%
30330724,Isaiah Spiller,LAC,KC,RB,"$4,500",0.00%
30330728,Devine Ozigbo,DET,BAL,RB,"$4,400",0.00%
30330736,Sean Tucker,TB,ATL,RB,"$4,300",0.00%
30330858,Keaton Mitchell,BAL,DET,RB,"$4,000",0.00%
30330834,Trey Sermon,IND,CLE,RB,"$4,000",0.00%
30330842,Ameer Abdullah,LV,CHI,RB,"$4,000",0.00%
30330830,Reggie Gilliam,BUF,NE,RB,"$4,000",0.00%
30330854,Darrynton Evans,CHI,LV,RB,"$4,000",0.00%
30330806,Cordarrelle Patterson,ATL,TB,RB,"$4,000",0.00%
30330776,DeeJay Dallas,SEA,ARI,RB,"$4,000",0.00%
30330756,Eric Gray,NYG,WAS,RB,"$4,000",0.00%
30330816,Chris Rodriguez,WAS,NYG,RB,"$4,000",0.00%
30330966,Van Jefferson,ATL,TB,WR,"$3,500",0.00%
30330982,Calvin Austin,PIT,LAR,WR,"$3,300",0.00%
30330986,Derius Davis,LAC,KC,WR,"$3,300",0.00%
30330994,Jake Bobo,SEA,ARI,WR,"$3,200",0.00%
30330996,Hunter Renfrow,LV,CHI,WR,"$3,100",0.00%
30330998,Khalil Shakir,BUF,NE,WR,"$3,100",0.00%
30331200,Tre Tucker,LV,CHI,WR,"$3,000",0.00%
30331210,Tyler Scott,CHI,LV,WR,"$3,000",0.00%
30331122,Dyami Brown,WAS,NYG,WR,"$3,000",0.00%
30331148,Tyquan Thornton,NE,BUF,WR,"$3,000",0.00%
30331162,Trent Sherfield,BUF,NE,WR,"$3,000",0.00%
30331090,Ben Skowronek,LAR,PIT,WR,"$3,000",0.00%
30331236,Antoine Green,DET,BAL,WR,"$3,000",0.00%
30331202,DeAndre Carter,LV,CHI,WR,"$3,000",0.00%
30331214,Trent Taylor,CHI,LV,WR,"$3,000",0.00%
30331186,Cedric Tillman,CLE,IND,WR,"$3,000",0.00%
30331004,Parris Campbell,NYG,WAS,WR,"$3,000",0.00%
30331136,Sterling Shepard,NYG,WAS,WR,"$3,000",0.00%
30331110,KhaDarel Hodge,ATL,TB,WR,"$3,000",0.00%
30331080,Miles Boykin,PIT,LAR,WR,"$3,000",0.00%
30331038,Malik Heath,GB,DEN,WR,"$3,000",0.00%
30331234,Marvin Jones Jr.,DET,BAL,WR,"$3,000",0.00%
30331190,Marquise Goodwin,CLE,IND,WR,"$3,000",0.00%
30331124,Byron Pringle,WAS,NYG,WR,"$3,000",0.00%
30331100,Rakim Jarrett,TB,ATL,WR,"$3,000",0.00%
30331112,Scotty Miller,ATL,TB,WR,"$3,000",0.00%
30331092,Demarcus Robinson,LAR,PIT,WR,"$3,000",0.00%
30331018,Keelan Doss,LAC,KC,WR,"$3,000",0.00%
30331020,Justyn Ross,KC,LAC,WR,"$3,000",0.00%
30331224,Devin Duvernay,BAL,DET,WR,"$3,000",0.00%
30331094,Austin Trammell,LAR,PIT,WR,"$3,000",0.00%
30331070,Zach Pascal,ARI,SEA,WR,"$3,000",0.00%
30331034,Dontayvion Wicks,GB,DEN,WR,"$3,000",0.00%
30331054,Lil'Jordan Humphrey,DEN,GB,WR,"$3,000",0.00%
30331172,Isaiah McKenzie,IND,CLE,WR,"$3,000",0.00%
30331174,Amari Rodgers,IND,CLE,WR,"$3,000",0.00%
30331188,David Bell,CLE,IND,WR,"$3,000",0.00%
30331144,Ty Montgomery,NE,BUF,WR,"$3,000",0.00%
30331058,Cody Thompson,SEA,ARI,WR,"$3,000",0.00%
30331072,Greg Dortch,ARI,SEA,WR,"$3,000",0.00%
30331296,Will Dissly,SEA,ARI,TE,"$2,600",0.00%
30331290,Josiah Deguara,GB,DEN,TE,"$2,600",0.00%
30331452,Brock Wright,DET,BAL,TE,"$2,500",0.00%
30331426,Austin Hooper,LV,CHI,TE,"$2,500",0.00%
30331442,Isaiah Likely,BAL,DET,TE,"$2,500",0.00%
30331420,Harrison Bryant,CLE,IND,TE,"$2,500",0.00%
30331348,Connor Heyward,PIT,LAR,TE,"$2,500",0.00%
30331354,Brycen Hopkins,LAR,PIT,TE,"$2,500",0.00%
30331444,Charlie Kolar,BAL,DET,TE,"$2,500",0.00%
30331456,Darrell Daniels,DET,BAL,TE,"$2,500",0.00%
30331412,Mo Alie-Cox,IND,CLE,TE,"$2,500",0.00%
30331368,Payne Durham,TB,ATL,TE,"$2,500",0.00%
30331318,Tucker Kraft,GB,DEN,TE,"$2,500",0.00%
30331328,Nate Adkins,DEN,GB,TE,"$2,500",0.00%
30331302,Tre' McKitty,LAC,KC,TE,"$2,500",0.00%
30331308,Blake Bell,KC,LAC,TE,"$2,500",0.00%
30331380,John Bates,WAS,NYG,TE,"$2,500",0.00%
30331382,Cole Turner,WAS,NYG,TE,"$2,500",0.00%
30331392,Daniel Bellinger,NYG,WAS,TE,"$2,500",0.00%
30331372,MyCole Pruitt,ATL,TB,TE,"$2,500",0.00%
30331356,Davis Allen,LAR,PIT,TE,"$2,500",0.00%
30331428,Jesper Horsted,LV,CHI,TE,"$2,500",0.00%
30331418,Jordan Akins,CLE,IND,TE,"$2,500",0.00%
30331346,Darnell Washington,PIT,LAR,TE,"$2,500",0.00%
30331340,Geoff Swaim,ARI,SEA,TE,"$2,500",0.00%
30331326,Chris Manhertz,DEN,GB,TE,"$2,500",0.00%
30331436,Marcedes Lewis,CHI,LV,TE,"$2,500",0.00%
30331402,Pharaoh Brown,NE,BUF,TE,"$2,500",0.00%
30331406,Quintin Morris,BUF,NE,TE,"$2,500",0.00%
30331364,Ko Kieft,TB,ATL,TE,"$2,500",0.00%
30331300,Stone Smartt,LAC,KC,TE,"$2,500",0.00%
