ID,Player,Team,Opp,Pos,Salary,Own %
31326711,A.T. Perry,NO,DET,WR,"$3,300",0.90%
31326701,Rondale Moore,ARI,PIT,WR,"$3,400",0.90%
31326683,Quentin Johnston,LAC,NE,WR,"$4,000",0.90%
31326697,Josh Reynolds,DET,NO,WR,"$3,400",0.90%
31326737,Julio Jones,PHI,SF,WR,"$3,100",0.70%
31326707,Alec Pierce,IND,TEN,WR,"$3,300",0.70%
31326791,John Metchie,HOU,DEN,WR,"$3,000",0.60%
31326725,Nick Westbrook-Ikhine,TEN,IND,WR,"$3,200",0.50%
31326721,Allen Lazard,NYJ,ATL,WR,"$3,200",0.50%
31326861,Terrace Marshall Jr.,CAR,TB,WR,"$3,000",0.50%
31326739,Cedric Tillman,CLE,LAR,WR,"$3,100",0.40%
31326741,Xavier Gipson,NYJ,ATL,WR,"$3,100",0.40%
31326845,Kyle Philips,TEN,IND,WR,"$3,000",0.40%
31326749,KhaDarel Hodge,ATL,NYJ,WR,"$3,000",0.40%
31326731,Chris Moore,TEN,IND,WR,"$3,100",0.00%
31326755,Demarcus Robinson,LAR,CLE,WR,"$3,000",0.00%
31326937,Alex Erickson,LAC,NE,WR,"$3,000",0.00%
31326903,Jason Brownlee,NYJ,ATL,WR,"$3,000",0.00%
31326881,Allen Robinson II,PIT,ARI,WR,"$3,000",0.00%
31326921,Keith Kirkwood,NO,DET,WR,"$3,000",0.00%
31326925,Marquez Callaway,NO,DET,WR,"$3,000",0.00%
31326805,Byron Pringle,WAS,MIA,WR,"$3,000",0.00%
31326807,Dyami Brown,WAS,MIA,WR,"$3,000",0.00%
31326817,Cedrick Wilson,MIA,WAS,WR,"$3,000",0.00%
31326735,Jamison Crowder,WAS,MIA,WR,"$3,100",0.00%
31326957,Jalen Reagor,NE,LAC,WR,"$3,000",0.00%
31326893,Zach Pascal,ARI,PIT,WR,"$3,000",0.00%
31326775,Lil'Jordan Humphrey,DEN,HOU,WR,"$3,000",0.00%
31326733,Van Jefferson,ATL,NYJ,WR,"$3,100",0.00%
31326939,Derius Davis,LAC,NE,WR,"$3,000",0.00%
31326927,Donovan Peoples-Jones,DET,NO,WR,"$3,000",0.00%
31326747,Scotty Miller,ATL,NYJ,WR,"$3,000",0.00%
31326793,Xavier Hutchinson,HOU,DEN,WR,"$3,000",0.00%
31326919,Lynn Bowden Jr.,NO,DET,WR,"$3,000",0.00%
31326907,Irvin Charles,NYJ,ATL,WR,"$3,000",0.00%
31326883,Calvin Austin,PIT,ARI,WR,"$3,000",0.00%
31326895,Andre Baccellia,ARI,PIT,WR,"$3,000",0.00%
31326863,Mike Strachan,CAR,TB,WR,"$3,000",0.00%
31326867,Deven Thompkins,TB,CAR,WR,"$3,000",0.00%
31326869,David Moore,TB,CAR,WR,"$3,000",0.00%
31326821,River Cracraft,MIA,WAS,WR,"$3,000",0.00%
31326743,Ray-Ray McCloud,SF,PHI,WR,"$3,100",0.00%
31326965,Ronnie Bell,SF,PHI,WR,"$3,000",0.00%
31326885,Miles Boykin,PIT,ARI,WR,"$3,000",0.00%
31326859,Ihmir Smith-Marsette,CAR,TB,WR,"$3,000",0.00%
31326837,Juwann Winfree,IND,TEN,WR,"$3,000",0.00%
31326989,Isaiah McKenzie,IND,TEN,WR,"$3,000",0.00%
31326979,Olamide Zaccheaus,PHI,SF,WR,"$3,000",0.00%
31326977,Quez Watkins,PHI,SF,WR,"$3,000",0.00%
31326751,Austin Trammell,LAR,CLE,WR,"$3,000",0.00%
31326753,Ben Skowronek,LAR,CLE,WR,"$3,000",0.00%
31326763,David Bell,CLE,LAR,WR,"$3,000",0.00%
