ID,Player,Team,Opp,Pos,Salary,Own %
30030993,Michael Pittman Jr.,IND,TEN,WR,"$6,400",6.90%
30030999,DeAndre Hopkins,TEN,IND,WR,"$5,700",6.90%
30031003,Zay Flowers,BAL,PIT,WR,"$5,500",6.90%
30030791,Jaylen Warren,PIT,BAL,RB,"$4,900",6.50%
30030995,Jerry Jeudy,DEN,NYJ,WR,"$6,300",6.40%
30031575,Pittsburgh Steelers,PIT,BAL,D,"$2,700",6.00%
30031041,K.J. Osborn,MIN,KC,WR,"$4,100",5.80%
30031061,Rashid Shaheed,NO,NE,WR,"$3,800",5.80%
30030680,Russell Wilson,DEN,NYJ,QB,"$5,700",5.20%
30030673,Anthony Richardson,IND,TEN,QB,"$7,000",5.20%
30030679,Daniel Jones,NYG,MIA,QB,"$5,800",4.90%
30030983,Puka Nacua,LAR,PHI,WR,"$7,700",4.80%
30031021,Drake London,ATL,HOU,WR,"$4,700",4.60%
30031051,Robert Woods,HOU,ATL,WR,"$4,000",4.60%
30031081,Calvin Austin,PIT,BAL,WR,"$3,500",4.60%
30030676,Joe Burrow,CIN,ARI,QB,"$6,200",4.60%
30031353,Darren Waller,NYG,MIA,TE,"$5,400",4.50%
30031367,Zach Ertz,ARI,CIN,TE,"$3,500",4.00%
30030683,Joshua Dobbs,ARI,CIN,QB,"$5,200",3.90%
30030677,C.J. Stroud,HOU,ATL,QB,"$6,000",3.80%
30031069,Braxton Berrios,MIA,NYG,WR,"$3,600",3.60%
30031361,Tyler Higbee,LAR,PHI,TE,"$4,100",3.50%
30031029,Skyy Moore,KC,MIN,WR,"$4,400",3.50%
30031039,Marquez Valdes-Scantling,KC,MIN,WR,"$4,100",3.50%
30031007,Jordan Addison,MIN,KC,WR,"$5,300",3.50%
30030991,Tee Higgins,CIN,ARI,WR,"$6,600",3.50%
30030735,Saquon Barkley,NYG,MIA,RB,"$8,100",3.30%
30030739,Derrick Henry,TEN,IND,RB,"$7,500",3.30%
30031371,Kyle Pitts,ATL,HOU,TE,"$3,300",3.20%
30031375,Chig Okonkwo,TEN,IND,TE,"$3,200",3.20%
30031383,Kylen Granson,IND,TEN,TE,"$3,000",3.20%
30031580,New York Giants,NYG,MIA,D,"$2,000",2.90%
30031325,Wan'Dale Robinson,NYG,MIA,WR,"$3,000",2.90%
30031357,Hunter Henry,NE,NO,TE,"$4,400",2.80%
30031033,Kadarius Toney,KC,MIN,WR,"$4,300",2.60%
30031369,Dalton Schultz,HOU,ATL,TE,"$3,400",2.50%
30031373,Tyler Conklin,NYJ,DEN,TE,"$3,200",2.50%
30031567,Atlanta Falcons,ATL,HOU,D,"$3,400",2.40%
30031025,Tyler Boyd,CIN,ARI,WR,"$4,500",2.30%
30031093,Jonathan Mingo,CAR,DET,WR,"$3,300",2.30%
30031105,Rondale Moore,ARI,CIN,WR,"$3,200",2.30%
30031045,Jameson Williams,DET,CAR,WR,"$4,000",2.30%
30031387,Jonnu Smith,ATL,HOU,TE,"$2,900",2.30%
30031395,Mike Gesicki,NE,NO,TE,"$2,700",2.30%
30031531,Darnell Washington,PIT,BAL,TE,"$2,500",2.30%
30031047,Marvin Mims,DEN,NYJ,WR,"$4,000",2.10%
30030671,Lamar Jackson,BAL,PIT,QB,"$7,800",2.10%
30030757,Jahmyr Gibbs,DET,CAR,RB,"$5,900",2.10%
30030685,Bryce Young,CAR,DET,QB,"$5,100",2.10%
30031379,Hayden Hurst,CAR,DET,TE,"$3,100",2.00%
30031377,Irv Smith Jr.,CIN,ARI,TE,"$3,100",2.00%
30031381,Durham Smythe,MIA,NYG,TE,"$3,000",2.00%
30031385,Juwan Johnson,NO,NE,TE,"$3,000",2.00%
30031561,Baltimore Ravens,BAL,PIT,D,"$4,200",1.90%
30031579,Carolina Panthers,CAR,DET,D,"$2,200",1.90%
30031017,Michael Thomas,NO,NE,WR,"$4,900",1.80%
30031049,DJ Chark Jr.,CAR,DET,WR,"$4,000",1.80%
30031053,Allen Lazard,NYJ,DEN,WR,"$3,900",1.80%
30031055,Treylon Burks,TEN,IND,WR,"$3,900",1.80%
30031057,DeVante Parker,NE,NO,WR,"$3,800",1.80%
30031065,Michael Wilson,ARI,CIN,WR,"$3,700",1.80%
30031063,Josh Downs,IND,TEN,WR,"$3,700",1.80%
30031077,JuJu Smith-Schuster,NE,NO,WR,"$3,500",1.80%
30031389,Noah Gray,KC,MIN,TE,"$2,800",1.80%
30031393,Drew Ogletree,IND,TEN,TE,"$2,700",1.80%
30031479,Josh Oliver,MIN,KC,TE,"$2,500",1.80%
30031533,Connor Heyward,PIT,BAL,TE,"$2,500",1.80%
30031009,Tutu Atwell,LAR,PHI,WR,"$5,300",1.80%
30030795,Samaje Perine,DEN,NYJ,RB,"$4,800",1.80%
30030793,Kenneth Gainwell,PHI,LAR,RB,"$4,800",1.80%
30031563,Detroit Lions,DET,CAR,D,"$3,800",1.70%
30030684,Mac Jones,NE,NO,QB,"$5,100",1.70%
30031566,Houston Texans,HOU,ATL,D,"$3,500",1.70%
30031571,New York Jets,NYJ,DEN,D,"$3,100",1.70%
30030773,Najee Harris,PIT,BAL,RB,"$5,400",1.60%
30030682,Derek Carr,NO,NE,QB,"$5,300",1.50%
30030687,Kenny Pickett,PIT,BAL,QB,"$5,000",1.50%
30031391,Adam Trautman,DEN,NYJ,TE,"$2,700",1.40%
30030789,Cam Akers,MIN,KC,RB,"$4,900",1.40%
30030787,Jerick McKinnon,KC,MIN,RB,"$4,900",1.40%
30030813,Clyde Edwards-Helaire,KC,MIN,RB,"$4,500",1.40%
30031075,Quez Watkins,PHI,LAR,WR,"$3,500",1.40%
30031023,Kendrick Bourne,NE,NO,WR,"$4,600",1.40%
30030797,Tyjae Spears,TEN,IND,RB,"$4,800",1.20%
30030801,Ezekiel Elliott,NE,NO,RB,"$4,700",1.20%
30030819,Chuba Hubbard,CAR,DET,RB,"$4,500",1.20%
30030827,Justice Hill,BAL,PIT,RB,"$4,400",1.20%
30031564,Cincinnati Bengals,CIN,ARI,D,"$3,700",1.10%
30031031,Rashod Bateman,BAL,PIT,WR,"$4,400",1.00%
30031043,Darius Slayton,NYG,MIA,WR,"$4,100",1.00%
30031079,Nick Westbrook-Ikhine,TEN,IND,WR,"$3,500",1.00%
30031085,Alec Pierce,IND,TEN,WR,"$3,400",0.90%
30031095,Parris Campbell,NYG,MIA,WR,"$3,300",0.90%
30031091,Mack Hollins,ATL,HOU,WR,"$3,300",0.90%
30030781,Dalvin Cook,NYJ,DEN,RB,"$5,100",0.90%
30030785,Gus Edwards,BAL,PIT,RB,"$5,000",0.90%
30030825,Devin Singletary,HOU,ATL,RB,"$4,400",0.90%
30030690,Ryan Tannehill,TEN,IND,QB,"$4,900",0.80%
30030823,Jeff Wilson Jr.,MIA,NYG,RB,"$4,400",0.80%
30031568,Kansas City Chiefs,KC,MIN,D,"$3,300",0.80%
30031037,Odell Beckham Jr.,BAL,PIT,WR,"$4,200",0.80%
30031071,Terrace Marshall Jr.,CAR,DET,WR,"$3,600",0.80%
30030759,Zack Moss,IND,TEN,RB,"$5,800",0.80%
30030692,Desmond Ridder,ATL,HOU,QB,"$4,900",0.80%
30030783,Jaleel McLaughlin,DEN,NYJ,RB,"$5,000",0.80%
30031203,Randall Cobb,NYJ,DEN,WR,"$3,000",0.70%
30030807,Keaontay Ingram,ARI,CIN,RB,"$4,600",0.70%
30030693,Zach Wilson,NYJ,DEN,QB,"$4,900",0.60%
30031562,Philadelphia Eagles,PHI,LAR,D,"$3,900",0.60%
30031103,Brandon Johnson,DEN,NYJ,WR,"$3,200",0.60%
30031027,Isaiah Hodgins,NYG,MIA,WR,"$4,500",0.60%
30030805,Ronnie Rivers,LAR,PHI,RB,"$4,600",0.60%
30031087,Allen Robinson II,PIT,BAL,WR,"$3,400",0.50%
30030837,Kendre Miller,NO,NE,RB,"$4,200",0.50%
30030887,Michael Carter,NYJ,DEN,RB,"$4,000",0.50%
30031576,Los Angeles Rams,LAR,PHI,D,"$2,600",0.50%
30031577,Minnesota Vikings,MIN,KC,D,"$2,500",0.50%
30031217,Demario Douglas,NE,NO,WR,"$3,000",0.40%
30030779,Matt Breida,NYG,MIA,RB,"$5,200",0.40%
30030809,Gary Brightwell,NYG,MIA,RB,"$4,600",0.00%
30030803,Trayveon Williams,CIN,ARI,RB,"$4,600",0.00%
30030811,Melvin Gordon III,BAL,PIT,RB,"$4,600",0.00%
30030817,Tony Jones,NO,NE,RB,"$4,500",0.00%
30030821,Craig Reynolds,DET,CAR,RB,"$4,400",0.00%
30030829,Boston Scott,PHI,LAR,RB,"$4,300",0.00%
30030835,Emari Demercado,ARI,CIN,RB,"$4,200",0.00%
30030879,Trey Sermon,IND,TEN,RB,"$4,000",0.00%
30030861,Alec Ingold,MIA,NYG,RB,"$4,000",0.00%
30030847,Chase Brown,CIN,ARI,RB,"$4,000",0.00%
30030875,Keith Smith,ATL,HOU,RB,"$4,000",0.00%
30030869,Cordarrelle Patterson,ATL,HOU,RB,"$4,000",0.00%
30030947,Mike Boone,HOU,ATL,RB,"$4,000",0.00%
30030897,Ty Chandler,MIN,KC,RB,"$4,000",0.00%
30030907,Royce Freeman,LAR,PHI,RB,"$4,000",0.00%
30031363,Taysom Hill,NO,NE,TE,"$3,900",0.00%
30031059,Van Jefferson,LAR,PHI,WR,"$3,800",0.00%
30031073,Jalin Hyatt,NYG,MIA,WR,"$3,600",0.00%
30031083,Justin Watson,KC,MIN,WR,"$3,400",0.00%
30031097,Nelson Agholor,BAL,PIT,WR,"$3,300",0.00%
30031089,Kalif Raymond,DET,CAR,WR,"$3,300",0.00%
30031099,Olamide Zaccheaus,PHI,LAR,WR,"$3,200",0.00%
30031101,Trenton Irwin,CIN,ARI,WR,"$3,200",0.00%
30031109,John Metchie,HOU,ATL,WR,"$3,100",0.00%
30031271,Kyle Philips,TEN,IND,WR,"$3,000",0.00%
30031157,Cedrick Wilson,MIA,NYG,WR,"$3,000",0.00%
30031223,Tyquan Thornton,NE,NO,WR,"$3,000",0.00%
30031327,Sterling Shepard,NYG,MIA,WR,"$3,000",0.00%
30031279,Keith Kirkwood,NO,NE,WR,"$3,000",0.00%
30031297,Miles Boykin,PIT,BAL,WR,"$3,000",0.00%
30031335,Devin Duvernay,BAL,PIT,WR,"$3,000",0.00%
30031165,Lil'Jordan Humphrey,DEN,NYJ,WR,"$3,000",0.00%
30031231,Brandon Powell,MIN,KC,WR,"$3,000",0.00%
30031289,Ihmir Smith-Marsette,CAR,DET,WR,"$3,000",0.00%
30031193,Amari Rodgers,IND,TEN,WR,"$3,000",0.00%
30031155,Robbie Chosen,MIA,NYG,WR,"$3,000",0.00%
30031215,Ty Montgomery,NE,NO,WR,"$3,000",0.00%
30031257,Greg Dortch,ARI,CIN,WR,"$3,000",0.00%
30031311,Xavier Hutchinson,HOU,ATL,WR,"$3,000",0.00%
30031301,Gunner Olszewski,PIT,BAL,WR,"$3,000",0.00%
30031135,Andrei Iosivas,CIN,ARI,WR,"$3,000",0.00%
30031255,Zach Pascal,ARI,CIN,WR,"$3,000",0.00%
30031179,Scotty Miller,ATL,HOU,WR,"$3,000",0.00%
30031133,Marvin Jones Jr.,DET,CAR,WR,"$3,000",0.00%
30031269,Colton Dowell,TEN,IND,WR,"$3,000",0.00%
30031125,Britain Covey,PHI,LAR,WR,"$3,000",0.00%
30031245,Ben Skowronek,LAR,PHI,WR,"$3,000",0.00%
30031205,Mecole Hardman,NYJ,DEN,WR,"$3,000",0.00%
30031207,Xavier Gipson,NYJ,DEN,WR,"$3,000",0.00%
30031233,N'Keal Harry,MIN,KC,WR,"$3,000",0.00%
30031177,KhaDarel Hodge,ATL,HOU,WR,"$3,000",0.00%
30031287,Laviska Shenault Jr.,CAR,DET,WR,"$3,000",0.00%
30031191,Isaiah McKenzie,IND,TEN,WR,"$3,000",0.00%
30031111,Justyn Ross,KC,MIN,WR,"$3,000",0.00%
30031399,Mo Alie-Cox,IND,TEN,TE,"$2,600",0.00%
30031553,Isaiah Likely,BAL,PIT,TE,"$2,500",0.00%
30031419,Mitchell Wilcox,CIN,ARI,TE,"$2,500",0.00%
30031497,Trey McBride,ARI,CIN,TE,"$2,500",0.00%
30031543,Daniel Bellinger,NYG,MIA,TE,"$2,500",0.00%
30031525,Tommy Tremble,CAR,DET,TE,"$2,500",0.00%
30031475,Pharaoh Brown,NE,NO,TE,"$2,500",0.00%
30031555,Charlie Kolar,BAL,PIT,TE,"$2,500",0.00%
30031413,Grant Calcaterra,PHI,LAR,TE,"$2,500",0.00%
30031467,C.J. Uzomah,NYJ,DEN,TE,"$2,500",0.00%
30031425,Brock Wright,DET,CAR,TE,"$2,500",0.00%
30031427,James Mitchell,DET,CAR,TE,"$2,500",0.00%
30031507,Josh Whyle,TEN,IND,TE,"$2,500",0.00%
30031487,Brycen Hopkins,LAR,PHI,TE,"$2,500",0.00%
30031403,Blake Bell,KC,MIN,TE,"$2,500",0.00%
30031481,Johnny Mundt,MIN,KC,TE,"$2,500",0.00%
30031433,Julian Hill,MIA,NYG,TE,"$2,500",0.00%
30031513,Foster Moreau,NO,NE,TE,"$2,500",0.00%
30031539,Brevin Jordan,HOU,ATL,TE,"$2,500",0.00%
30031523,Ian Thomas,CAR,DET,TE,"$2,500",0.00%
30031401,Jack Stoll,PHI,LAR,TE,"$2,500",0.00%
30031469,Jeremy Ruckert,NYJ,DEN,TE,"$2,500",0.00%
30031505,Trevon Wesco,TEN,IND,TE,"$2,500",0.00%
30031545,Lawrence Cager,NYG,MIA,TE,"$2,500",0.00%
30031417,Drew Sample,CIN,ARI,TE,"$2,500",0.00%
30031443,Chris Manhertz,DEN,NYJ,TE,"$2,500",0.00%
30031445,Nate Adkins,DEN,NYJ,TE,"$2,500",0.00%
30031453,MyCole Pruitt,ATL,HOU,TE,"$2,500",0.00%
30031537,Teagan Quitoriano,HOU,ATL,TE,"$2,500",0.00%
30031515,Jimmy Graham,NO,NE,TE,"$2,500",0.00%
30031499,Geoff Swaim,ARI,CIN,TE,"$2,500",0.00%
