PLAYER,POS,TEAM,OPP,ML,O/U,SPRD,TM/P,SAL,FPTS,VAL,RST%
Justin Watson,WR,KC,LAC,-242,48.00,-5.50,26.75,3000,0.00,0.0,0
Marcedes Lewis,TE,CHI,LV,123,37.50,2.50,17.50,2500,0.00,0.0,0
Blaine Gabbert,QB,KC,LAC,-242,48.00,-5.50,26.75,4600,0.00,0.0,0
Patrick Scales,TE,CHI,LV,123,37.50,2.50,17.50,2500,0.00,0.0,0
Tylan Wallace,WR,BAL,DET,-155,43.00,-3.00,23.00,3000,0.00,0.0,0
Tyler Huntley,QB,BAL,DET,-155,43.00,-3.00,23.00,4700,0.00,0.0,0
Zonovan Knight,RB,DET,BAL,129,43.00,3.00,20.00,4000,0.00,0.0,0
Jody Fortson,TE,KC,LAC,-242,48.00,-5.50,26.75,2500,0.00,0.0,0
Joe Reed,WR,CHI,LV,123,37.50,2.50,17.50,3000,0.00,0.0,0
Ben Sims,TE,GB,DEN,-119,45.00,-1.50,23.25,2500,0.00,0.0,0
Shane Zylstra,TE,DET,BAL,129,43.00,3.00,20.00,2500,0.00,0.0,0
Nathan Peterman,QB,CHI,LV,123,37.50,2.50,17.50,4500,0.00,0.0,0
Equanimeous St. Brown,WR,CHI,LV,123,37.50,2.50,17.50,3000,0.00,0.0,0
J.K. Dobbins,RB,BAL,DET,-155,43.00,-3.00,23.00,4000,0.00,0.0,0
Simi Fehoko,WR,LAC,KC,194,48.00,5.50,21.25,3000,0.00,0.0,0
Jalen Guyton,WR,LAC,KC,194,48.00,5.50,21.25,3000,0.00,0.0,0
Khari Blasingame,RB,CHI,LV,123,37.50,2.50,17.50,4000,0.16,0.0,0.00
Stone Smartt,TE,LAC,KC,194,48.00,5.50,21.25,2500,0.00,0.0,0
Mike Williams,WR,LAC,KC,194,48.00,5.50,21.25,3000,0.00,0.0,0
Richie James,WR,KC,LAC,-242,48.00,-5.50,26.75,3000,0.00,0.0,0
Sean Clifford,QB,GB,DEN,-119,45.00,-1.50,23.25,4100,0.00,0.0,0
Keith Smith,RB,ATL,TB,119,37.50,2.50,17.50,4000,0.00,0.0,0
Chris Manhertz,TE,DEN,GB,100,45.00,1.50,21.75,2500,0.00,0.0,0
Austin Trammell,WR,LAR,PIT,-174,44.00,-3.50,23.75,3000,0.00,0.0,0
Chris Myarick,RB,NYG,WAS,124,37.50,3.00,17.25,4000,0.00,0.0,0
Tommy Sweeney,TE,NYG,WAS,124,37.50,3.00,17.25,2500,0.00,0.0,0
Tyrod Taylor,QB,NYG,WAS,124,37.50,3.00,17.25,5100,0.00,0.0,0
Bailey Zappe,QB,NE,BUF,315,40.00,8.00,16.00,4500,0.00,0.0,0
Brett Rypien,QB,LAR,PIT,-174,44.00,-3.50,23.75,4700,0.00,0.0,0
Hunter Long,TE,LAR,PIT,-174,44.00,-3.50,23.75,2500,0.00,0.0,0
Kyren Williams,RB,LAR,PIT,-174,44.00,-3.50,23.75,7100,0.00,0.0,0
Bryce Ford-Wheaton,WR,NYG,WAS,124,37.50,3.00,17.25,3000,0.00,0.0,0
Ronnie Rivers,RB,LAR,PIT,-174,44.00,-3.50,23.75,4400,0.00,0.0,0
Tre Nixon,WR,NE,BUF,315,40.00,8.00,16.00,3000,0.00,0.0,0
Will Grier,QB,NE,BUF,315,40.00,8.00,16.00,4000,0.00,0.0,0
Stetson Bennett,QB,LAR,PIT,-174,44.00,-3.50,23.75,4000,0.00,0.0,0
Mitch Trubisky,QB,PIT,LAR,145,44.00,3.50,20.25,4800,0.00,0.0,0
Mason Rudolph,QB,PIT,LAR,145,44.00,3.50,20.25,4200,0.00,0.0,0
Kyle Trask,QB,TB,ATL,-143,37.50,-2.50,20.00,4500,0.00,0.0,0
Russell Gage,WR,TB,ATL,-143,37.50,-2.50,20.00,3000,0.00,0.0,0
Matthew Slater,WR,NE,BUF,315,40.00,8.00,16.00,3000,0.00,0.0,0
Curtis Hodges,TE,WAS,NYG,-148,37.50,-3.00,20.25,2500,0.00,0.0,0
MyCole Pruitt,TE,ATL,TB,119,37.50,2.50,17.50,2500,0.00,0.0,0
Logan Woodside,QB,ATL,TB,119,37.50,2.50,17.50,4000,0.00,0.0,0
Mitchell Tinsley,WR,WAS,NYG,-148,37.50,-3.00,20.25,3000,0.00,0.0,0
Avery Williams,RB,ATL,TB,119,37.50,2.50,17.50,4000,0.00,0.0,0
Feleipe Franks,TE,ATL,TB,119,37.50,2.50,17.50,2500,0.00,0.0,0
Armani Rogers,TE,WAS,NYG,-148,37.50,-3.00,20.25,2500,0.00,0.0,0
Dax Milne,WR,WAS,NYG,-148,37.50,-3.00,20.25,3000,0.00,0.0,0
David Wells,TE,TB,ATL,-143,37.50,-2.50,20.00,2500,0.00,0.0,0
John FitzPatrick,TE,ATL,TB,119,37.50,2.50,17.50,2500,0.00,0.0,0
Josh Ali,WR,ATL,TB,119,37.50,2.50,17.50,3000,0.00,0.0,0
Brandon Dillon,TE,WAS,NYG,-148,37.50,-3.00,20.25,2500,0.00,0.0,0
Jacoby Brissett,QB,WAS,NYG,-148,37.50,-3.00,20.25,4600,0.00,0.0,0
Jamison Crowder,WR,WAS,NYG,-148,37.50,-3.00,20.25,3000,0.00,0.0,0
Chase Edmonds,RB,TB,ATL,-143,37.50,-2.50,20.00,4000,0.00,0.0,0
Godwin Igwebuike,RB,PIT,LAR,145,44.00,3.50,20.25,4000,0.12,0.0,0.00
Gunner Olszewski,WR,PIT,LAR,145,44.00,3.50,20.25,3000,0.00,0.0,0
Brittain Brown,RB,LV,CHI,-147,37.50,-2.50,20.00,4000,0.00,0.0,0
Cody Thompson,WR,SEA,ARI,-373,44.50,-7.50,26.00,3000,0.00,0.0,0
Kylen Granson,TE,IND,CLE,149,40.50,3.50,18.50,3000,0.00,0.0,0
Ashton Dulin,WR,IND,CLE,149,40.50,3.50,18.50,3000,0.00,0.0,0
Dorian Thompson-Robinson,QB,CLE,IND,-179,40.50,-3.50,22.00,4700,0.00,0.0,0
Taylor Heinicke,QB,ATL,TB,119,37.50,2.50,17.50,4600,0.00,0.0,0
Michael Woods,WR,CLE,IND,-179,40.50,-3.50,22.00,3000,0.00,0.0,0
Nick Chubb,RB,CLE,IND,-179,40.50,-3.50,22.00,4000,0.00,0.0,0
Drew Lock,QB,SEA,ARI,-373,44.50,-7.50,26.00,4700,0.00,0.0,0
Sam Ehlinger,QB,IND,CLE,149,40.50,3.50,18.50,4600,0.00,0.0,0
PJ Walker,QB,CLE,IND,-179,40.50,-3.50,22.00,4800,0.00,0.0,0
Jakeem Grant,WR,CLE,IND,-179,40.50,-3.50,22.00,3000,0.00,0.0,0
Dareke Young,WR,SEA,ARI,-373,44.50,-7.50,26.00,3000,0.00,0.0,0
Aidan O'Connell,QB,LV,CHI,-147,37.50,-2.50,20.00,4700,0.00,0.0,0
Kenny McIntosh,RB,SEA,ARI,-373,44.50,-7.50,26.00,4000,0.00,0.0,0
Brady Russell,TE,SEA,ARI,-373,44.50,-7.50,26.00,2500,0.00,0.0,0
Clayton Tune,QB,ARI,SEA,296,44.50,7.50,18.50,4400,0.00,0.0,0
Trey Sermon,RB,IND,CLE,149,40.50,3.50,18.50,4000,0.00,0.0,0
Anthony McFarland,RB,PIT,LAR,145,44.00,3.50,20.25,4000,0.00,0.0,0
Alfonzo Graham,RB,PIT,LAR,145,44.00,3.50,20.25,4000,0.00,0.0,0
Pat Freiermuth,TE,PIT,LAR,145,44.00,3.50,20.25,3900,0.00,0.0,0
Justin Shorter,WR,BUF,NE,-402,40.00,-8.00,24.00,3000,0.00,0.0,0
Zach Davidson,TE,BUF,NE,-402,40.00,-8.00,24.00,2500,0.00,0.0,0
Quintin Morris,TE,BUF,NE,-402,40.00,-8.00,24.00,2500,0.00,0.0,0
Damien Harris,RB,BUF,NE,-402,40.00,-8.00,24.00,4000,0.00,0.0,0
Rodney Williams,TE,PIT,LAR,145,44.00,3.50,20.25,2500,0.00,0.0,0
Nyheim Hines,RB,BUF,NE,-402,40.00,-8.00,24.00,4000,0.00,0.0,0
Jelani Woods,TE,IND,CLE,149,40.50,3.50,18.50,2500,0.00,0.0,0
Kyle Allen,QB,BUF,NE,-402,40.00,-8.00,24.00,4600,0.00,0.0,0
Geoff Swaim,TE,ARI,SEA,296,44.50,7.50,18.50,2500,0.00,0.0,0
James Conner,RB,ARI,SEA,296,44.50,7.50,18.50,4000,0.00,0.0,0
Marlon Mack,RB,ARI,SEA,296,44.50,7.50,18.50,4000,0.00,0.0,0
Evan Hull,RB,IND,CLE,149,40.50,3.50,18.50,4000,0.00,0.0,0
Anthony Richardson,QB,IND,CLE,149,40.50,3.50,18.50,4000,0.00,0.0,0
Kyler Murray,QB,ARI,SEA,296,44.50,7.50,18.50,5900,0.00,0.0,0
Josh Johnson,QB,BAL,DET,-155,43.00,-3.00,23.00,4000,0.00,0.0,0
