Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,3918741119,extralongfart (1/2),0,239.96,DST Bills  FLEX Keenan Allen QB Brock Purdy RB Travis Etienne Jr. RB Kenneth Walker III TE George Kittle WR Mike Williams WR Deebo Samuel WR Joshua Palmer,,Kyren Williams,RB,31.25%,8.5
2,3919265083,southbeachtan (12/20),0,236.94002,DST Bills  FLEX Amon-Ra St. Brown QB Geno Smith RB Kenneth Walker III RB Raheem Mostert TE Dallas Goedert WR Justin Jefferson WR Adam Thielen WR Joshua Palmer,,Deebo Samuel,WR,28.71%,28.1
3,3918801925,mikeditkasosmall (1/2),0,233.86,DST Bills  FLEX Tank Dell QB Tua Tagovailoa RB D'Andre Swift RB Javonte Williams TE Jonnu Smith WR Tyreek Hill WR Davante Adams WR Deebo Samuel,,Christian McCaffrey,RB,28.44%,22.9
4,3921031955,B1gSweets (8/20),0,233.34001,DST Bills  FLEX Adam Thielen QB Kirk Cousins RB Javonte Williams RB Jerome Ford TE Dawson Knox WR Justin Jefferson WR Keenan Allen WR Deebo Samuel,,Puka Nacua,WR,25.24%,12.2
5,3918714548,Trapp82,0,233.27998,DST Bills  FLEX Kyren Williams QB Kirk Cousins RB Kenneth Walker III RB Raheem Mostert TE Hunter Henry WR Tyreek Hill WR Christian Kirk WR Adam Thielen,,Justin Jefferson,WR,22.14%,30.9
6,3921149296,rymayer2 (2/20),0,232.54001,DST Bills  FLEX Pat Freiermuth QB Kirk Cousins RB Raheem Mostert RB Jerome Ford TE Zach Ertz WR Justin Jefferson WR Keenan Allen WR George Pickens,,Kirk Cousins,QB,20.41%,29.68
7,3920274269,gianni21 (4/20),0,232.28001,DST Bills  FLEX Pat Freiermuth QB Kirk Cousins RB Raheem Mostert RB Kyren Williams TE Travis Kelce WR Davante Adams WR Mike Williams WR K.J. Osborn,,Jerome Ford,RB,16.32%,19.1
8,3918081008,byebyeblackmamba (12/20),0,232.23999,DST Bills  FLEX Ja'Marr Chase QB Andy Dalton RB Kyren Williams RB Zack Moss TE Travis Kelce WR Mike Williams WR Deebo Samuel WR Adam Thielen,,Nico Collins,WR,15.87%,5.4
9,3918851203,BadNews4U (1/4),0,231.94,DST Bills  FLEX Keenan Allen QB Kirk Cousins RB Raheem Mostert RB Kyren Williams TE Kyle Pitts WR Justin Jefferson WR Josh Reynolds WR Tank Dell,,49ers ,DST,15.21%,8
10,3920365692,Barnman007,0,227.92001,DST Bills  FLEX Raheem Mostert QB Josh Allen RB Kenneth Walker III RB Matt Breida TE Dalton Kincaid WR Stefon Diggs WR Mike Williams WR Adam Thielen,,Hunter Henry,TE,14.94%,3.7
11,3920788581,Jkmoody777,0,227.68,DST Eagles  FLEX Tank Dell QB Kirk Cousins RB Tony Pollard RB Raheem Mostert TE Sam LaPorta WR Justin Jefferson WR Robert Woods WR Adam Thielen,,Jordan Addison,WR,14.44%,11.2
12,3919318908,aaronuu (2/2),0,227.16002,DST Jets  FLEX Tank Dell QB Justin Herbert RB Travis Etienne Jr. RB Kenneth Walker III TE Jake Ferguson WR Keenan Allen WR Mike Williams WR Amari Cooper,,Mike Evans,WR,13.42%,17
13,3921038625,Gamebreaker_boz (10/13),0,226.70001,DST Patriots  FLEX Michael Pittman Jr. QB C.J. Stroud RB Kenneth Walker III RB Raheem Mostert TE Travis Kelce WR Mike Williams WR Deebo Samuel WR Tank Dell,,Raheem Mostert,RB,13.32%,45.2
14,3918495286,kittybangpow (1/4),0,226.37999,DST Bills  FLEX Tank Dell QB Kirk Cousins RB Bijan Robinson RB Kenneth Walker III TE Sam LaPorta WR Mike Evans WR Mike Williams WR Deebo Samuel,,Cowboys ,DST,12.20%,1
15,3919215476,awo760,0,225.94,DST Saints  FLEX Travis Kelce QB Kirk Cousins RB Kenneth Walker III RB Raheem Mostert TE Taysom Hill WR Keenan Allen WR Deebo Samuel WR Rashee Rice,,Kenneth Walker III,RB,12.08%,30.6
16,3921031963,B1gSweets (16/20),0,225.76,DST Bills  FLEX Calvin Austin III QB Jimmy Garoppolo RB Tony Pollard RB Raheem Mostert TE Travis Kelce WR Mike Williams WR Deebo Samuel WR Jakobi Meyers,,Travis Kelce,TE,11.58%,19.9
17,3919555867,pjamfan290 (8/8),0,225.7,DST Bills  FLEX De'Von Achane QB Justin Herbert RB Kenneth Walker III RB Javonte Williams TE Cade Otton WR Justin Jefferson WR Deebo Samuel WR Robert Woods,,Zay Flowers,WR,10.86%,13
18,3919256786,southbeachtan (10/20),0,225.64001,DST Bills  FLEX Amon-Ra St. Brown QB Geno Smith RB Raheem Mostert RB Alexander Mattison TE Dallas Goedert WR DK Metcalf WR Mike Williams WR Adam Thielen,,Brock Purdy,QB,10.82%,23.3
18,3920937042,FoodPorn (11/20),0,225.64001,DST Bills  FLEX Puka Nacua QB Kirk Cousins RB Kyren Williams RB Zack Moss TE Pat Freiermuth WR Keenan Allen WR Mike Williams WR Deebo Samuel,,Jets ,DST,10.80%,4
20,3920210199,dmissal (2/3),0,224.74,DST Patriots  FLEX Tank Dell QB Kirk Cousins RB Raheem Mostert RB Kendre Miller TE T.J. Hockenson WR CeeDee Lamb WR Keenan Allen WR Adam Thielen,,Tony Pollard,RB,10.74%,18.1
21,3917540178,jacculpo (10/20),0,224.66,DST Bills  FLEX Keenan Allen QB Justin Herbert RB Raheem Mostert RB Javonte Williams TE T.J. Hockenson WR Mike Williams WR Rashid Shaheed WR Jayden Reed,,George Pickens,WR,10.61%,11.5
22,3919942536,jw19jw69,0,223.64001,DST Bills  FLEX K.J. Osborn QB Kirk Cousins RB Raheem Mostert RB Jerome Ford TE Zach Ertz WR Justin Jefferson WR Keenan Allen WR Drake London,,Bills ,DST,10.13%,32
23,3921031965,B1gSweets (18/20),0,223.34001,DST Bengals  FLEX Jerome Ford QB Kirk Cousins RB Tony Pollard RB Raheem Mostert TE Pat Freiermuth WR Keenan Allen WR Deebo Samuel WR K.J. Osborn,,Patrick Mahomes,QB,9.85%,25.68
24,3917588715,forde_a (3/20),0,223.04001,DST Bills  FLEX Puka Nacua QB Andy Dalton RB Christian McCaffrey RB Kyren Williams TE Pat Freiermuth WR Davante Adams WR Mike Williams WR Adam Thielen,,Mike Williams,WR,9.79%,28.1
25,3919444128,Markita7.0 (1/2),0,222.94,DST Jets  FLEX Sam LaPorta QB Kirk Cousins RB Raheem Mostert RB Jerome Ford TE T.J. Hockenson WR Keenan Allen WR Deebo Samuel WR Jordan Addison,,Keenan Allen,WR,9.46%,48.46
26,3918839862,silverwalk (7/7),0,222.46,DST Patriots  FLEX Tank Dell QB Brock Purdy RB Raheem Mostert RB Isiah Pacheco TE George Kittle WR Justin Jefferson WR Keenan Allen WR Braxton Berrios,,Tank Dell,FLEX,9.26%,28.5
27,3920799926,horsebot9000 (5/20),0,222.32,DST Bills  FLEX Pat Freiermuth QB Jimmy Garoppolo RB Josh Jacobs RB Raheem Mostert TE Durham Smythe WR Justin Jefferson WR Keenan Allen WR Jakobi Meyers,,Tyreek Hill,WR,8.99%,33.7
28,3920923383,grajak (4/4),0,222.20001,DST Dolphins  FLEX Kenneth Walker III QB C.J. Stroud RB Raheem Mostert RB Kyren Williams TE Mark Andrews WR Davante Adams WR Deebo Samuel WR Tank Dell,,Bijan Robinson,RB,8.77%,10
29,3920404927,Donny521Mac (1/8),0,222.06,DST Titans  FLEX Puka Nacua QB Justin Herbert RB Kenneth Walker III RB Kyren Williams TE Sam LaPorta WR Keenan Allen WR Deebo Samuel WR Adam Thielen,,Brian Robinson Jr.,RB,8.74%,7
30,3919810618,CloakedMistborn (3/20),0,221.24002,DST Bills  FLEX Mike Williams QB Kirk Cousins RB Kyren Williams RB Zack Moss TE Durham Smythe WR Justin Jefferson WR Keenan Allen WR Joshua Palmer,,Travis Etienne Jr.,RB,8.58%,17.8
31,3919689542,keithmccloud,0,221.04,DST Steelers  FLEX Sam LaPorta QB Kirk Cousins RB Raheem Mostert RB Jerome Ford TE Hunter Henry WR Justin Jefferson WR Keenan Allen WR K.J. Osborn,,George Kittle,TE,8.57%,16
32,3919274868,southbeachtan (20/20),0,220.70001,DST Bills  FLEX Amon-Ra St. Brown QB Geno Smith RB Kenneth Walker III RB Raheem Mostert TE Dallas Goedert WR Keenan Allen WR Jordan Addison WR Jonathan Mingo,,Joshua Kelley,RB,8.17%,2.7
33,3918515875,lewh12,0,219.83998,DST Bills  FLEX Zack Moss QB Kirk Cousins RB Kenneth Walker III RB Brian Robinson Jr. TE Sam LaPorta WR Keenan Allen WR Jordan Addison WR Zay Flowers,,D'Andre Swift,RB,8.12%,17.8
34,3917790827,Yuuuuuup54 (2/4),0,219.76,DST 49ers  FLEX Tony Pollard QB Deshaun Watson RB Kenneth Walker III RB Raheem Mostert TE Sam LaPorta WR Puka Nacua WR Amari Cooper WR Adam Thielen,,Tutu Atwell,WR,8.02%,17.2
35,3920944392,yahwehking,0,219.38,DST 49ers  FLEX Tyler Higbee QB Kirk Cousins RB Raheem Mostert RB Kyren Williams TE Sam LaPorta WR Justin Jefferson WR Deebo Samuel WR Adam Thielen,,Josh Reynolds,FLEX,7.90%,0
36,3919810622,CloakedMistborn (7/20),0,218.78,DST Bills  FLEX Jonathan Mingo QB Kirk Cousins RB Tony Pollard RB Raheem Mostert TE Sam LaPorta WR Justin Jefferson WR Mike Williams WR Alec Pierce,,Sam LaPorta,TE,7.82%,22.4
37,3921108103,BallwinWizards52 (8/9),0,218.20001,DST Jets  FLEX Taysom Hill QB Andy Dalton RB Christian McCaffrey RB Raheem Mostert TE Cade Otton WR Justin Jefferson WR Keenan Allen WR Adam Thielen,,Durham Smythe,TE,7.68%,2.5
38,3919069795,jackinmehof,0,218.15999,DST Eagles  FLEX Treylon Burks QB Brock Purdy RB Raheem Mostert RB Zack Moss TE Sam LaPorta WR Justin Jefferson WR Keenan Allen WR Tyler Boyd,,Adam Thielen,WR,7.67%,34.5
39,3917615048,luisssaldivar123 (1/4),0,217.51999,DST Bills  FLEX Stefon Diggs QB Jimmy Garoppolo RB Raheem Mostert RB Brian Robinson Jr. TE Sam LaPorta WR Keenan Allen WR Michael Pittman Jr. WR Josh Reynolds,,Commanders ,DST,7.33%,1
39,3917615049,luisssaldivar123 (2/4),0,217.51999,DST Bills  FLEX Stefon Diggs QB Jimmy Garoppolo RB Raheem Mostert RB Brian Robinson Jr. TE Sam LaPorta WR Keenan Allen WR Michael Pittman Jr. WR Josh Reynolds,,CeeDee Lamb,WR,6.85%,10.2
39,3917615050,luisssaldivar123 (3/4),0,217.51999,DST Bills  FLEX Stefon Diggs QB Jimmy Garoppolo RB Raheem Mostert RB Brian Robinson Jr. TE Sam LaPorta WR Keenan Allen WR Michael Pittman Jr. WR Josh Reynolds,,Zach Ertz,TE,6.58%,2.6
39,3917615051,luisssaldivar123 (4/4),0,217.51999,DST Bills  FLEX Stefon Diggs QB Jimmy Garoppolo RB Raheem Mostert RB Brian Robinson Jr. TE Sam LaPorta WR Keenan Allen WR Michael Pittman Jr. WR Josh Reynolds,,Zack Moss,RB,5.82%,25.5
43,3918655380,Patsman90 (1/2),0,217.38,DST Bills  FLEX Joshua Kelley QB Kirk Cousins RB Travis Etienne Jr. RB Raheem Mostert TE Durham Smythe WR Justin Jefferson WR Mike Williams WR Tank Dell,,Tua Tagovailoa,QB,5.70%,31.36
43,3918655381,Patsman90 (2/2),0,217.38,DST Bills  FLEX Joshua Kelley QB Kirk Cousins RB Travis Etienne Jr. RB Raheem Mostert TE Durham Smythe WR Justin Jefferson WR Mike Williams WR Tank Dell,,Michael Pittman Jr.,WR,5.63%,16.7
45,3919602006,crumbz5 (3/20),0,216.9,DST Bills  FLEX Adam Thielen QB Geno Smith RB Tony Pollard RB Kyren Williams TE Sam LaPorta WR Keenan Allen WR Tyler Lockett WR Deebo Samuel,,Matthew Stafford,QB,5.63%,13.46
46,3918462792,F___thejets (12/16),0,216.66,DST Bills  FLEX Puka Nacua QB Justin Herbert RB Gus Edwards RB Jerome Ford TE Noah Fant WR Justin Jefferson WR Keenan Allen WR Tank Dell,,T.J. Hockenson,TE,5.58%,14.8
47,3918430934,Cameronasaurus (1/2),0,216.48001,DST Bills  FLEX Taysom Hill QB Patrick Mahomes RB Christian McCaffrey RB Raheem Mostert TE Travis Kelce WR Deebo Samuel WR Adam Thielen WR Jonathan Mingo,,Drake London,FLEX,5.41%,5.1
47,3918471150,Cameronasaurus (2/2),0,216.48001,DST Bills  FLEX Taysom Hill QB Patrick Mahomes RB Christian McCaffrey RB Raheem Mostert TE Travis Kelce WR Deebo Samuel WR Adam Thielen WR Jonathan Mingo,,Christian Kirk,WR,5.40%,15.4
49,3920248149,BigDBoss (6/20),0,215.42,DST Bills  FLEX Davante Adams QB Jimmy Garoppolo RB Josh Jacobs RB Jahmyr Gibbs TE Zach Ertz WR Keenan Allen WR Mike Williams WR Calvin Austin III,,Joe Mixon,RB,5.32%,14
50,3918796469,monggul (16/20),0,215.12001,DST Browns  FLEX Davante Adams QB Jared Goff RB Kenneth Walker III RB Raheem Mostert TE David Njoku WR Amon-Ra St. Brown WR Josh Reynolds WR Adam Thielen,,Rashid Shaheed,FLEX,5.28%,6
51,3918557510,set112 (6/6),0,214.96002,DST Bills  FLEX Pat Freiermuth QB Justin Herbert RB Kyren Williams RB Jerome Ford TE Durham Smythe WR Justin Jefferson WR Keenan Allen WR Deebo Samuel,,Dalton Kincaid,TE,5.11%,2.3
52,3920590731,dominate1985,0,214.94,DST Commanders  FLEX Donald Parham Jr. QB Kirk Cousins RB De'Von Achane RB Ronnie Rivers TE Durham Smythe WR Justin Jefferson WR Tyreek Hill WR Keenan Allen,,Josh Jacobs,RB,4.89%,11
53,3919959349,mizat5,0,214.90001,DST Buccaneers  FLEX Jayden Reed QB Justin Herbert RB Raheem Mostert RB Jerome Ford TE Evan Engram WR Davante Adams WR Mike Evans WR Mike Williams,,Jahmyr Gibbs,RB,4.85%,9.2
53,3920548093,Robsmack (15/20),0,214.9,DST Bills  FLEX Joshua Palmer QB Justin Herbert RB Kyren Williams RB Jerome Ford TE Travis Kelce WR Justin Jefferson WR Deebo Samuel WR Tank Dell,,Baker Mayfield,QB,4.84%,11.04
55,3921076017,peteshyda (1/20),0,214.76001,DST Bills  FLEX Justin Jefferson QB Brock Purdy RB Kyren Williams RB Jerome Ford TE George Kittle WR Keenan Allen WR Deebo Samuel WR Parris Campbell,,Jayden Reed,FLEX,4.66%,9.3
56,3920548088,Robsmack (10/20),0,214.41998,DST Bills  FLEX Travis Kelce QB Jared Goff RB Kyren Williams RB Jerome Ford TE Sam LaPorta WR Justin Jefferson WR Deebo Samuel WR Adam Thielen,,Robert Woods,WR,4.63%,6.4
57,3919718112,pmaaj (3/20),0,214.40001,DST Bills  FLEX Ja'Marr Chase QB Justin Herbert RB Raheem Mostert RB Alexander Mattison TE Kyle Pitts WR Puka Nacua WR Mike Williams WR Jayden Reed,,K.J. Osborn,WR,4.59%,10.6
58,3919683431,on1and2 (1/20),0,214.16,DST Colts  FLEX Tank Dell QB Brock Purdy RB Matt Breida RB Jerome Ford TE George Kittle WR Justin Jefferson WR Keenan Allen WR Deebo Samuel,,Justin Herbert,QB,4.58%,32.3
59,3919693347,nwspring52,0,214.07999,DST Patriots  FLEX Raheem Mostert QB Kirk Cousins RB Alexander Mattison RB Zack Moss TE Sam LaPorta WR Justin Jefferson WR Nico Collins WR Tank Dell,,Darren Waller,FLEX,4.41%,5
60,3920681460,Whoson1st66 (6/9),0,213.46,DST Colts  FLEX Tank Dell QB Justin Herbert RB Christian McCaffrey RB Zack Moss TE Cole Turner WR Keenan Allen WR Mike Williams WR Jordan Addison,,Steelers ,DST,4.28%,11
61,3917897738,Billy266 (2/20),0,213.37999,DST Steelers  FLEX Justin Jefferson QB Kirk Cousins RB Kenneth Walker III RB Raheem Mostert TE Hunter Henry WR Jordan Addison WR Adam Thielen WR Marvin Mims Jr.,,Pat Freiermuth,TE,4.28%,13.1
