Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,3971356048,Boston8222,0,219.56,DST Browns  FLEX Josh Downs QB Patrick Mahomes RB Jahmyr Gibbs RB D'Onta Foreman TE Tyler Higbee WR A.J. Brown WR Jordan Addison WR Odell Beckham Jr.,,Kenneth Walker III,RB,30.47%,16.1
2,3973163920,KINSEYGR (1/20),0,213.06,DST Cardinals  FLEX T.J. Hockenson QB Patrick Mahomes RB Alvin Kamara RB D'Onta Foreman TE Travis Kelce WR Michael Thomas WR Joshua Palmer WR Brandon Powell,,Brandon Aiyuk,WR,22.64%,10.7
3,3971201455,UniversalFriend (11/20),0,210.28001,DST Bears  FLEX Travis Kelce QB Lamar Jackson RB Jerome Ford RB D'Onta Foreman TE Mark Andrews WR Tyler Lockett WR George Pickens WR Kendrick Bourne,,Isiah Pacheco,FLEX,22.35%,16
4,3971970185,june252bug (12/12),0,210.09999,DST Bears  FLEX Taysom Hill QB Gardner Minshew II RB Saquon Barkley RB Royce Freeman TE Travis Kelce WR A.J. Brown WR Jordan Addison WR Odell Beckham Jr.,,D'Andre Swift,RB,20.82%,10.5
5,3970056788,berry71089 (18/20),0,202.95999,DST Giants  FLEX Brandon Powell QB Patrick Mahomes RB Kenneth Walker III RB D'Onta Foreman TE Travis Kelce WR A.J. Brown WR Jaxon Smith-Njigba WR Wan'Dale Robinson,,Alvin Kamara,FLEX,20.23%,29.3
6,3972152661,CoryBradley (16/20),0,202.78001,DST Cardinals  FLEX Mark Andrews QB Lamar Jackson RB Alvin Kamara RB Isiah Pacheco TE Dawson Knox WR A.J. Brown WR Jordan Addison WR Kendrick Bourne,,Tyreek Hill,WR,19.77%,25.8
7,3970895804,paulhastings (1/2),0,200.86,DST Eagles  FLEX Travis Kelce QB Patrick Mahomes RB Jerome Ford RB D'Onta Foreman TE Darren Waller WR Tyreek Hill WR Jayden Reed WR Ray-Ray McCloud III,,Jerome Ford,RB,17.09%,17.4
7,3970895805,paulhastings (2/2),0,200.86,DST Eagles  FLEX Travis Kelce QB Patrick Mahomes RB Jerome Ford RB D'Onta Foreman TE Darren Waller WR Tyreek Hill WR Jayden Reed WR Ray-Ray McCloud III,,A.J. Brown,WR,16.83%,32.7
9,3970056789,berry71089 (19/20),0,200.48,DST Broncos  FLEX Kenneth Walker III QB Lamar Jackson RB Jahmyr Gibbs RB D'Onta Foreman TE Mark Andrews WR A.J. Brown WR Rashee Rice WR Brandon Powell,,Marquise Brown,WR,16.27%,7.9
10,3972416372,dierigary (10/10),0,197.05998,DST Chiefs  FLEX Travis Kelce QB Patrick Mahomes RB Raheem Mostert RB D'Onta Foreman TE Kyle Pitts WR Christian Kirk WR Rashee Rice WR Josh Downs,,Curtis Samuel,WR,15.36%,6.5
11,3973352986,tysonjsmith (16/20),0,195.95999,DST Bears  FLEX Travis Kelce QB Patrick Mahomes RB Kenneth Walker III RB D'Onta Foreman TE Luke Musgrave WR Tyler Lockett WR Joshua Palmer WR Rashee Rice,,Luke Musgrave,TE,12.99%,7
12,3971430623,james1333 (6/7),0,195.78,DST Chiefs  FLEX Rashee Rice QB Lamar Jackson RB Jerome Ford RB D'Onta Foreman TE Mark Andrews WR Amon-Ra St. Brown WR Brandon Aiyuk WR Joshua Palmer,,Jalen Hurts,QB,12.85%,25.26
13,3972484965,walterjedwards (4/6),0,194.79999,DST Ravens  FLEX Josh Downs QB Jordan Love RB Alvin Kamara RB Jahmyr Gibbs TE Travis Kelce WR Gabe Davis WR Jordan Addison WR Josh Reynolds,,Christian Kirk,WR,12.31%,20
