Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
WR,Tyreek Hill (31494101),Tyreek Hill,31494101,WR/FLEX,9800,TEN@MIA 12/11/2023 08:15PM ET,MIA,28.13
RB,Christian McCaffrey (31493753),Christian McCaffrey,31493753,RB/FLEX,9200,SEA@SF 12/10/2023 04:05PM ET,SF,25.76
WR,CeeDee Lamb (31494103),CeeDee Lamb,31494103,WR/FLEX,9000,PHI@DAL 12/10/2023 08:20PM ET,DAL,23.63
WR,Stefon Diggs (31494105),Stefon Diggs,31494105,WR/FLEX,8800,BUF@KC 12/10/2023 04:25PM ET,BUF,20.32
WR,A.J. Brown (31494107),A.J. Brown,31494107,WR/FLEX,8700,PHI@DAL 12/10/2023 08:20PM ET,PHI,21.7
WR,Keenan Allen (31494109),Keenan Allen,31494109,WR/FLEX,8600,DEN@LAC 12/10/2023 04:25PM ET,LAC,23.50
WR,Justin Jefferson (31494111),Justin Jefferson,31494111,WR/FLEX,8500,MIN@LV 12/10/2023 04:05PM ET,MIN,23.82
QB,Josh Allen (31493654),Josh Allen,31493654,QB,8300,BUF@KC 12/10/2023 04:25PM ET,BUF,26.23
WR,Amon-Ra St. Brown (31494113),Amon-Ra St. Brown,31494113,WR/FLEX,8200,DET@CHI 12/10/2023 01:00PM ET,DET,22.04
RB,Alvin Kamara (31493755),Alvin Kamara,31493755,RB/FLEX,8200,CAR@NO 12/10/2023 01:00PM ET,NO,20.9
QB,Jalen Hurts (31493655),Jalen Hurts,31493655,QB,8200,PHI@DAL 12/10/2023 08:20PM ET,PHI,25.48
QB,Tua Tagovailoa (31493656),Tua Tagovailoa,31493656,QB,8000,TEN@MIA 12/11/2023 08:15PM ET,MIA,19.94
QB,Patrick Mahomes (31493657),Patrick Mahomes,31493657,QB,7900,BUF@KC 12/10/2023 04:25PM ET,KC,20.27
TE,Travis Kelce (31494669),Travis Kelce,31494669,TE/FLEX,7800,BUF@KC 12/10/2023 04:25PM ET,KC,17.3
WR,Mike Evans (31494115),Mike Evans,31494115,WR/FLEX,7700,TB@ATL 12/10/2023 01:00PM ET,TB,19.27
QB,Lamar Jackson (31493658),Lamar Jackson,31493658,QB,7700,LAR@BAL 12/10/2023 01:00PM ET,BAL,19.93
WR,Jaylen Waddle (31494117),Jaylen Waddle,31494117,WR/FLEX,7700,TEN@MIA 12/11/2023 08:15PM ET,MIA,14.21
WR,Ja'Marr Chase (31494121),Ja'Marr Chase,31494121,WR/FLEX,7600,IND@CIN 12/10/2023 01:00PM ET,CIN,20.70
QB,C.J. Stroud (31493659),C.J. Stroud,31493659,QB,7600,HOU@NYJ 12/10/2023 01:00PM ET,HOU,22.16
WR,Nico Collins (31494119),Nico Collins,31494119,WR/FLEX,7600,HOU@NYJ 12/10/2023 01:00PM ET,HOU,18.74
RB,Austin Ekeler (31493757),Austin Ekeler,31493757,RB/FLEX,7600,DEN@LAC 12/10/2023 04:25PM ET,LAC,15.01
WR,Davante Adams (31494123),Davante Adams,31494123,WR/FLEX,7500,MIN@LV 12/10/2023 04:05PM ET,LV,14.78
QB,Justin Herbert (31493660),Justin Herbert,31493660,QB,7500,DEN@LAC 12/10/2023 04:25PM ET,LAC,20.70
WR,Cooper Kupp (31494127),Cooper Kupp,31494127,WR/FLEX,7400,LAR@BAL 12/10/2023 01:00PM ET,LAR,12.02
QB,Dak Prescott (31493661),Dak Prescott,31493661,QB,7400,PHI@DAL 12/10/2023 08:20PM ET,DAL,22.73
WR,DeVonta Smith (31494125),DeVonta Smith,31494125,WR/FLEX,7400,PHI@DAL 12/10/2023 08:20PM ET,PHI,15.78
RB,Kyren Williams (31493759),Kyren Williams,31493759,RB/FLEX,7300,LAR@BAL 12/10/2023 01:00PM ET,LAR,22.34
WR,Michael Pittman Jr. (31494129),Michael Pittman Jr.,31494129,WR/FLEX,7300,IND@CIN 12/10/2023 01:00PM ET,IND,17.58
