Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,4068234658,snowyoo,0,207.14,DST Bills  FLEX Drake London QB Joe Flacco RB Joe Mixon RB Ezekiel Elliott TE Jake Ferguson WR CeeDee Lamb WR Deebo Samuel WR DJ Moore,,Zack Moss,RB,21.70%,9.6
2,4066786537,davidnuske (1/2),0,205.64,DST Ravens  FLEX Drake London QB Lamar Jackson RB Tony Pollard RB Bijan Robinson TE Tanner Hudson WR Deebo Samuel WR DJ Moore WR Jayden Reed,,Christian McCaffrey,RB,20.11%,19.3
3,4069235314,PhiddleMeThis (4/4),0,205.62,DST Dolphins  FLEX Odell Beckham Jr. QB Brock Purdy RB Alvin Kamara RB Javonte Williams TE Evan Engram WR Deebo Samuel WR Courtland Sutton WR Drake London,,Tyreek Hill,WR,19.09%,10.1
4,4066473194,GERBER623 (2/2),0,204.12001,DST 49ers  FLEX Ezekiel Elliott QB Brock Purdy RB Bijan Robinson RB James Cook TE Isaiah Likely WR Deebo Samuel WR DJ Moore WR Diontae Johnson,,CeeDee Lamb,WR,18.75%,19.1
5,4068302298,thembirds (18/20),0,200.31999,DST Steelers  FLEX Odell Beckham Jr. QB Brock Purdy RB Rachaad White RB Joe Mixon TE Evan Engram WR Deebo Samuel WR Courtland Sutton WR Jayden Reed,,Jake Ferguson,TE,16.96%,12.2
6,4066806367,patrick1231 (3/4),0,200.12,DST Bears  FLEX Isaiah Likely QB Justin Fields RB Joe Mixon RB James Cook TE Jake Ferguson WR Michael Pittman Jr. WR Deebo Samuel WR DJ Moore,,Joe Mixon,RB,16.54%,21.5
7,4067429033,DNEWQ (2/20),0,195.68,DST Browns  FLEX Deebo Samuel QB Desmond Ridder RB Bijan Robinson RB David Montgomery TE Kyle Pitts WR Davante Adams WR DJ Moore WR Drake London,,Steelers ,DST,16.50%,4
8,4068646504,bobbykels (19/20),0,195.64,DST Titans  FLEX Jonathan Mingo QB Dak Prescott RB Breece Hall RB Joe Mixon TE David Njoku WR CeeDee Lamb WR Deebo Samuel WR Drake London,,Dak Prescott,QB,15.86%,18.94
9,4066450132,Mattdill082276 (1/11),0,194.82,DST Saints  FLEX Adam Thielen QB Justin Fields RB Austin Ekeler RB Ezekiel Elliott TE Tyler Conklin WR DJ Moore WR Zay Flowers WR Drake London,,Ezekiel Elliott,RB,14.33%,27
10,4067706124,BirminghamBlaster (3/5),0,194.52,DST Saints  FLEX Deebo Samuel QB Justin Fields RB Joe Mixon RB Jerick McKinnon TE David Njoku WR Michael Pittman Jr. WR DJ Moore WR Jonathan Mingo,,Jayden Reed,WR,13.21%,20.5
11,4068389927,Jecohliah (7/7),0,194.42001,DST Browns  FLEX Jahmyr Gibbs QB Justin Fields RB Saquon Barkley RB Clyde Edwards-Helaire TE Cole Kmet WR Deebo Samuel WR DJ Moore WR Drake London,,Brandin Cooks,WR,13.18%,5.7
12,4066873980,StarOfFootball (2/6),0,194.14,DST Texans  FLEX Keenan Allen QB Lamar Jackson RB Breece Hall RB James Cook TE Isaiah Likely WR Zay Flowers WR Drake London WR Wan'Dale Robinson,,DJ Moore,WR,12.75%,26.8
13,4068971451,lgold39 (1/5),0,194.02,DST Browns  FLEX Joe Mixon QB Brock Purdy RB Ezekiel Elliott RB Keaton Mitchell TE George Kittle WR Deebo Samuel WR DJ Moore WR Jayden Reed,,Browns ,DST,12.10%,12
