Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
RB,Christian McCaffrey (31993533),Christian McCaffrey,31993533,RB/FLEX,9600,SF@WAS 12/31/2023 01:00PM ET,SF,26.75
WR,Tyreek Hill (31993905),Tyreek Hill,31993905,WR/FLEX,9300,MIA@BAL 12/31/2023 01:00PM ET,MIA,26.19
WR,CeeDee Lamb (31993907),CeeDee Lamb,31993907,WR/FLEX,9100,DET@DAL 12/30/2023 08:15PM ET,DAL,23.3
WR,Justin Jefferson (31993909),Justin Jefferson,31993909,WR/FLEX,8800,GB@MIN 12/31/2023 08:20PM ET,MIN,21.04
WR,A.J. Brown (31993911),A.J. Brown,31993911,WR/FLEX,8600,ARI@PHI 12/31/2023 01:00PM ET,PHI,20.16
WR,Amon-Ra St. Brown (31993913),Amon-Ra St. Brown,31993913,WR/FLEX,8400,DET@DAL 12/30/2023 08:15PM ET,DET,21.89
RB,Kyren Williams (31993535),Kyren Williams,31993535,RB/FLEX,8300,LAR@NYG 12/31/2023 01:00PM ET,LAR,22.26
QB,Jalen Hurts (31993426),Jalen Hurts,31993426,QB,8300,ARI@PHI 12/31/2023 01:00PM ET,PHI,24.47
QB,Josh Allen (31993427),Josh Allen,31993427,QB,8200,NE@BUF 12/31/2023 01:00PM ET,BUF,25.23
WR,Stefon Diggs (31993915),Stefon Diggs,31993915,WR/FLEX,8200,NE@BUF 12/31/2023 01:00PM ET,BUF,17.8
WR,Cooper Kupp (31993917),Cooper Kupp,31993917,WR/FLEX,8100,LAR@NYG 12/31/2023 01:00PM ET,LAR,14.88
WR,Puka Nacua (31993919),Puka Nacua,31993919,WR/FLEX,7900,LAR@NYG 12/31/2023 01:00PM ET,LAR,18.91
QB,Dak Prescott (31993428),Dak Prescott,31993428,QB,7800,DET@DAL 12/30/2023 08:15PM ET,DAL,21.22
WR,Mike Evans (31993923),Mike Evans,31993923,WR/FLEX,7800,NO@TB 12/31/2023 01:00PM ET,TB,18.42
WR,Keenan Allen (31993921),Keenan Allen,31993921,WR/FLEX,7800,LAC@DEN 12/31/2023 04:25PM ET,LAC,22.68
QB,Lamar Jackson (31993429),Lamar Jackson,31993429,QB,7700,MIA@BAL 12/31/2023 01:00PM ET,BAL,21.12
WR,Jaylen Waddle (31993927),Jaylen Waddle,31993927,WR/FLEX,7700,MIA@BAL 12/31/2023 01:00PM ET,MIA,14.83
WR,Deebo Samuel (31993925),Deebo Samuel,31993925,WR/FLEX,7700,SF@WAS 12/31/2023 01:00PM ET,SF,17.64
WR,Ja'Marr Chase (31993929),Ja'Marr Chase,31993929,WR/FLEX,7600,CIN@KC 12/31/2023 04:25PM ET,CIN,18.91
RB,Rachaad White (31993537),Rachaad White,31993537,RB/FLEX,7600,NO@TB 12/31/2023 01:00PM ET,TB,16.87
QB,Patrick Mahomes (31993430),Patrick Mahomes,31993430,QB,7500,CIN@KC 12/31/2023 04:25PM ET,KC,19.75
WR,Michael Pittman Jr. (31993931),Michael Pittman Jr.,31993931,WR/FLEX,7500,LV@IND 12/31/2023 01:00PM ET,IND,17.3
RB,Alvin Kamara (31993539),Alvin Kamara,31993539,RB/FLEX,7500,NO@TB 12/31/2023 01:00PM ET,NO,18.84
QB,Tua Tagovailoa (31993431),Tua Tagovailoa,31993431,QB,7400,MIA@BAL 12/31/2023 01:00PM ET,MIA,18.52
WR,Davante Adams (31993933),Davante Adams,31993933,WR/FLEX,7400,LV@IND 12/31/2023 01:00PM ET,LV,14.55
QB,Justin Fields (31993432),Justin Fields,31993432,QB,7300,ATL@CHI 12/31/2023 01:00PM ET,CHI,19.58
RB,Jonathan Taylor (31993541),Jonathan Taylor,31993541,RB/FLEX,7300,LV@IND 12/31/2023 01:00PM ET,IND,13.92
WR,DeVonta Smith (31993935),DeVonta Smith,31993935,WR/FLEX,7300,ARI@PHI 12/31/2023 01:00PM ET,PHI,15.24
WR,Amari Cooper (31993939),Amari Cooper,31993939,WR/FLEX,7200,NYJ@CLE 12/28/2023 08:15PM ET,CLE,16.2
WR,Nico Collins (31993937),Nico Collins,31993937,WR/FLEX,7200,TEN@HOU 12/31/2023 01:00PM ET,HOU,17.09
RB,Travis Etienne Jr. (31993543),Travis Etienne Jr.,31993543,RB/FLEX,7200,CAR@JAX 12/31/2023 01:00PM ET,JAX,16.39
RB,James Cook (31993545),James Cook,31993545,RB/FLEX,7100,NE@BUF 12/31/2023 01:00PM ET,BUF,15.34
QB,C.J. Stroud (31993433),C.J. Stroud,31993433,QB,7100,TEN@HOU 12/31/2023 01:00PM ET,HOU,20.73
WR,DK Metcalf (31993941),DK Metcalf,31993941,WR/FLEX,7100,PIT@SEA 12/31/2023 04:05PM ET,SEA,15.27
TE,Travis Kelce (31994517),Travis Kelce,31994517,TE/FLEX,7000,CIN@KC 12/31/2023 04:25PM ET,KC,15.84
RB,Breece Hall (31993549),Breece Hall,31993549,RB/FLEX,7000,NYJ@CLE 12/28/2023 08:15PM ET,NYJ,15.99
RB,Raheem Mostert (31993547),Raheem Mostert,31993547,RB/FLEX,7000,MIA@BAL 12/31/2023 01:00PM ET,MIA,18.31
QB,Brock Purdy (31993434),Brock Purdy,31993434,QB,7000,SF@WAS 12/31/2023 01:00PM ET,SF,20.4
WR,Brandon Aiyuk (31993943),Brandon Aiyuk,31993943,WR/FLEX,7000,SF@WAS 12/31/2023 01:00PM ET,SF,17.02
WR,Rashee Rice (31993945),Rashee Rice,31993945,WR/FLEX,6900,CIN@KC 12/31/2023 04:25PM ET,KC,13.25
RB,Derrick Henry (31993553),Derrick Henry,31993553,RB/FLEX,6900,TEN@HOU 12/31/2023 01:00PM ET,TEN,15.34
RB,Saquon Barkley (31993551),Saquon Barkley,31993551,RB/FLEX,6900,LAR@NYG 12/31/2023 01:00PM ET,NYG,16.31
RB,Isiah Pacheco (31993557),Isiah Pacheco,31993557,RB/FLEX,6800,CIN@KC 12/31/2023 04:25PM ET,KC,14.72
QB,Jared Goff (31993435),Jared Goff,31993435,QB,6800,DET@DAL 12/30/2023 08:15PM ET,DET,18.96
RB,Jahmyr Gibbs (31993555),Jahmyr Gibbs,31993555,RB/FLEX,6800,DET@DAL 12/30/2023 08:15PM ET,DET,18.06
WR,Chris Olave (31993947),Chris Olave,31993947,WR/FLEX,6800,NO@TB 12/31/2023 01:00PM ET,NO,16.15
RB,De'Von Achane (31993561),De'Von Achane,31993561,RB/FLEX,6700,MIA@BAL 12/31/2023 01:00PM ET,MIA,18.21
QB,Trevor Lawrence (31993436),Trevor Lawrence,31993436,QB,6700,CAR@JAX 12/31/2023 01:00PM ET,JAX,18.09
WR,Calvin Ridley (31993949),Calvin Ridley,31993949,WR/FLEX,6700,CAR@JAX 12/31/2023 01:00PM ET,JAX,13.89
RB,Austin Ekeler (31993559),Austin Ekeler,31993559,RB/FLEX,6700,LAC@DEN 12/31/2023 04:25PM ET,LAC,14.62
RB,David Montgomery (31993563),David Montgomery,31993563,RB/FLEX,6600,DET@DAL 12/30/2023 08:15PM ET,DET,16.22
RB,Bijan Robinson (31993565),Bijan Robinson,31993565,RB/FLEX,6600,ATL@CHI 12/31/2023 01:00PM ET,ATL,14.51
WR,DJ Moore (31993951),DJ Moore,31993951,WR/FLEX,6600,ATL@CHI 12/31/2023 01:00PM ET,CHI,17.21
QB,Matthew Stafford (31993437),Matthew Stafford,31993437,QB,6600,LAR@NYG 12/31/2023 01:00PM ET,LAR,17.97
WR,Tee Higgins (31993953),Tee Higgins,31993953,WR/FLEX,6500,CIN@KC 12/31/2023 04:25PM ET,CIN,12.79
RB,D'Andre Swift (31993567),D'Andre Swift,31993567,RB/FLEX,6500,ARI@PHI 12/31/2023 01:00PM ET,PHI,13.25
RB,Joe Mixon (31993569),Joe Mixon,31993569,RB/FLEX,6400,CIN@KC 12/31/2023 04:25PM ET,CIN,14.91
RB,Tony Pollard (31993571),Tony Pollard,31993571,RB/FLEX,6400,DET@DAL 12/30/2023 08:15PM ET,DAL,13.61
WR,Courtland Sutton (31993955),Courtland Sutton,31993955,WR/FLEX,6400,LAC@DEN 12/31/2023 04:25PM ET,DEN,12.8
QB,Jordan Love (31993438),Jordan Love,31993438,QB,6400,GB@MIN 12/31/2023 08:20PM ET,GB,19.20
QB,Kyler Murray (31993439),Kyler Murray,31993439,QB,6300,ARI@PHI 12/31/2023 01:00PM ET,ARI,18.15
RB,Aaron Jones (31993573),Aaron Jones,31993573,RB/FLEX,6300,GB@MIN 12/31/2023 08:20PM ET,GB,11.76
RB,Josh Jacobs (31993575),Josh Jacobs,31993575,RB/FLEX,6200,LV@IND 12/31/2023 01:00PM ET,LV,14.47
QB,Joe Flacco (31993441),Joe Flacco,31993441,QB,6100,NYJ@CLE 12/28/2023 08:15PM ET,CLE,23.80
QB,Baker Mayfield (31993440),Baker Mayfield,31993440,QB,6100,NO@TB 12/31/2023 01:00PM ET,TB,17.91
WR,Chris Godwin (31993957),Chris Godwin,31993957,WR/FLEX,6100,NO@TB 12/31/2023 01:00PM ET,TB,12.44
RB,Kenneth Walker III (31993577),Kenneth Walker III,31993577,RB/FLEX,6100,PIT@SEA 12/31/2023 04:05PM ET,SEA,13.6
TE,Sam LaPorta (31994519),Sam LaPorta,31994519,TE/FLEX,6000,DET@DAL 12/30/2023 08:15PM ET,DET,14.2
RB,Ezekiel Elliott (31993579),Ezekiel Elliott,31993579,RB/FLEX,6000,NE@BUF 12/31/2023 01:00PM ET,NE,10.06
WR,DeAndre Hopkins (31993959),DeAndre Hopkins,31993959,WR/FLEX,6000,TEN@HOU 12/31/2023 01:00PM ET,TEN,13.39
QB,Russell Wilson (31993442),Russell Wilson,31993442,QB,6000,LAC@DEN 12/31/2023 04:25PM ET,DEN,18.39
RB,Gus Edwards (31993583),Gus Edwards,31993583,RB/FLEX,5900,MIA@BAL 12/31/2023 01:00PM ET,BAL,11.56
WR,Adam Thielen (31993961),Adam Thielen,31993961,WR/FLEX,5900,CAR@JAX 12/31/2023 01:00PM ET,CAR,15.13
RB,James Conner (31993581),James Conner,31993581,RB/FLEX,5900,ARI@PHI 12/31/2023 01:00PM ET,ARI,13.71
TE,Trey McBride (31994521),Trey McBride,31994521,TE/FLEX,5900,ARI@PHI 12/31/2023 01:00PM ET,ARI,10.95
QB,Geno Smith (31993443),Geno Smith,31993443,QB,5900,PIT@SEA 12/31/2023 04:05PM ET,SEA,16.38
QB,Jake Browning (31993444),Jake Browning,31993444,QB,5800,CIN@KC 12/31/2023 04:25PM ET,CIN,17.19
WR,Garrett Wilson (31993963),Garrett Wilson,31993963,WR/FLEX,5800,NYJ@CLE 12/28/2023 08:15PM ET,NYJ,13.73
RB,Rhamondre Stevenson (31993587),Rhamondre Stevenson,31993587,RB/FLEX,5800,NE@BUF 12/31/2023 01:00PM ET,NE,12.22
RB,Chuba Hubbard (31993585),Chuba Hubbard,31993585,RB/FLEX,5800,CAR@JAX 12/31/2023 01:00PM ET,CAR,10.88
TE,T.J. Hockenson (31994523),T.J. Hockenson,31994523,TE/FLEX,5800,GB@MIN 12/31/2023 08:20PM ET,MIN,14.87
TE,David Njoku (31994527),David Njoku,31994527,TE/FLEX,5700,NYJ@CLE 12/28/2023 08:15PM ET,CLE,12.52
QB,Gardner Minshew II (31993445),Gardner Minshew II,31993445,QB,5700,LV@IND 12/31/2023 01:00PM ET,IND,13.16
TE,Evan Engram (31994525),Evan Engram,31994525,TE/FLEX,5700,CAR@JAX 12/31/2023 01:00PM ET,JAX,13.09
RB,Brian Robinson Jr. (31993589),Brian Robinson Jr.,31993589,RB/FLEX,5700,SF@WAS 12/31/2023 01:00PM ET,WAS,13.84
WR,Tyler Lockett (31993965),Tyler Lockett,31993965,WR/FLEX,5700,PIT@SEA 12/31/2023 04:05PM ET,SEA,12.22
RB,Ty Chandler (31993591),Ty Chandler,31993591,RB/FLEX,5700,GB@MIN 12/31/2023 08:20PM ET,MIN,5.58
WR,Zay Flowers (31993967),Zay Flowers,31993967,WR/FLEX,5600,MIA@BAL 12/31/2023 01:00PM ET,BAL,12.45
RB,Devin Singletary (31993595),Devin Singletary,31993595,RB/FLEX,5600,TEN@HOU 12/31/2023 01:00PM ET,HOU,10.08
QB,Sam Howell (31993446),Sam Howell,31993446,QB,5600,SF@WAS 12/31/2023 01:00PM ET,WAS,18.50
TE,George Kittle (31994529),George Kittle,31994529,TE/FLEX,5600,SF@WAS 12/31/2023 01:00PM ET,SF,13.75
RB,Javonte Williams (31993593),Javonte Williams,31993593,RB/FLEX,5600,LAC@DEN 12/31/2023 04:25PM ET,DEN,10.78
WR,Romeo Doubs (31993969),Romeo Doubs,31993969,WR/FLEX,5600,GB@MIN 12/31/2023 08:20PM ET,GB,11.24
WR,Gabe Davis (31993973),Gabe Davis,31993973,WR/FLEX,5500,NE@BUF 12/31/2023 01:00PM ET,BUF,11.15
QB,Derek Carr (31993447),Derek Carr,31993447,QB,5500,NO@TB 12/31/2023 01:00PM ET,NO,15.16
WR,Terry McLaurin (31993971),Terry McLaurin,31993971,WR/FLEX,5500,SF@WAS 12/31/2023 01:00PM ET,WAS,12.3
RB,Jaylen Warren (31993597),Jaylen Warren,31993597,RB/FLEX,5500,PIT@SEA 12/31/2023 04:05PM ET,PIT,11.71
WR,Jordan Addison (31993975),Jordan Addison,31993975,WR/FLEX,5500,GB@MIN 12/31/2023 08:20PM ET,MIN,13.72
