Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
22,4011474816,JoshieDollaz (3/13),0,205.12,DST Colts  FLEX Christian Kirk QB Justin Herbert RB Jahmyr Gibbs RB Javonte Williams TE Cade Otton WR Keenan Allen WR Brandin Cooks WR Jaxon Smith-Njigba,,Bijan Robinson,RB,11.77%,17.6
23,4014482736,AlimacGt (8/20),0,204.56,DST Jets  FLEX Trenton Irwin QB Dak Prescott RB Rachaad White RB Devin Singletary TE Sam LaPorta WR CeeDee Lamb WR Amon-Ra St. Brown WR Quentin Johnston,,Stefon Diggs,WR,11.34%,6.4
24,4013819415,berrizo79 (2/4),0,204.36002,DST Jets  FLEX Dalton Schultz QB Dak Prescott RB Rachaad White RB Chuba Hubbard TE Jake Ferguson WR CeeDee Lamb WR Mike Evans WR Brandin Cooks,,Travis Etienne Jr.,RB,11.18%,6.4
25,4012115877,F___thejets (18/20),0,204.15999,DST Broncos  FLEX CeeDee Lamb QB Dak Prescott RB Christian McCaffrey RB Ty Chandler TE Trey McBride WR Ja'Marr Chase WR Noah Brown WR Darnell Mooney,,Tony Pollard,RB,11.03%,5.5
26,4015072113,sb214life (3/5),0,204.06,DST Cowboys  FLEX Noah Brown QB Dak Prescott RB Joe Mixon RB Rachaad White TE Jake Ferguson WR CeeDee Lamb WR Tank Dell WR Tyler Boyd,,DJ Moore,WR,10.98%,10.9
27,4012249504,fightingirish33 (10/20),0,203.96,DST Seahawks  FLEX Najee Harris QB Dak Prescott RB Joe Mixon RB Rachaad White TE Trey McBride WR CeeDee Lamb WR Tank Dell WR Tyler Boyd,,Jets ,DST,10.69%,8
28,4012925929,FLThunder70 (6/20),0,203.56001,DST Buccaneers  FLEX Jaxon Smith-Njigba QB Dak Prescott RB Rachaad White RB Rhamondre Stevenson TE Trey McBride WR Ja'Marr Chase WR CeeDee Lamb WR Elijah Moore,,Marquise Brown,WR,10.67%,3.8
28,4013923245,ds328 (4/7),0,203.56,DST Cardinals  FLEX Tyler Lockett QB Dak Prescott RB Josh Jacobs RB D'Onta Foreman TE Noah Fant WR CeeDee Lamb WR Mike Evans WR Noah Brown,,Trey McBride,TE,10.48%,24.1
30,4011115131,Tang24,0,203.36,DST Jets  FLEX Zach Charbonnet QB Dak Prescott RB Christian McCaffrey RB Najee Harris TE Dalton Schultz WR Keenan Allen WR Tyler Boyd WR Noah Brown,,Diontae Johnson,WR,10.23%,2.7
31,4015131441,Racktracker13 (14/20),0,203.16,DST Cowboys  FLEX Dalton Kincaid QB Dak Prescott RB Joe Mixon RB Najee Harris TE Trey McBride WR CeeDee Lamb WR DK Metcalf WR Tyler Boyd,,Rashid Shaheed,WR,9.17%,7.4
32,4014482730,AlimacGt (2/20),0,203.12,DST Cardinals  FLEX Juwan Johnson QB Justin Herbert RB James Cook RB Rhamondre Stevenson TE Trey McBride WR Keenan Allen WR CeeDee Lamb WR Noah Brown,,Terry McLaurin,FLEX,9.14%,7.3
33,4015703812,sportslife39 (8/20),0,202.62003,DST Cardinals  FLEX Trey McBride QB Jared Goff RB Josh Jacobs RB D'Onta Foreman TE T.J. Hockenson WR Keenan Allen WR Amon-Ra St. Brown WR Isaiah McKenzie,,Jared Goff,QB,8.93%,24.12
34,4013566847,d00dy (2/20),0,201.36002,DST Buccaneers  FLEX Jake Ferguson QB Dak Prescott RB Jonathan Taylor RB Joe Mixon TE T.J. Hockenson WR CeeDee Lamb WR Marquise Brown WR Noah Brown,,Josh Jacobs,RB,8.87%,16.7
35,4014922976,slugs417 (1/11),0,201.14,DST Browns  FLEX Tank Dell QB C.J. Stroud RB Christian McCaffrey RB Rachaad White TE Trey McBride WR Amon-Ra St. Brown WR Jayden Reed WR Noah Brown,,Javonte Williams,RB,8.35%,21
35,4014932405,slugs417 (2/11),0,201.14,DST Browns  FLEX Tank Dell QB C.J. Stroud RB Christian McCaffrey RB Rachaad White TE Trey McBride WR Amon-Ra St. Brown WR Jayden Reed WR Noah Brown,,Chuba Hubbard,RB,7.98%,5.9
35,4014932540,slugs417 (3/11),0,201.14,DST Browns  FLEX Tank Dell QB C.J. Stroud RB Christian McCaffrey RB Rachaad White TE Trey McBride WR Amon-Ra St. Brown WR Jayden Reed WR Noah Brown,,Taysom Hill,TE,7.86%,4.3
35,4014940373,slugs417 (4/11),0,201.14,DST Browns  FLEX Tank Dell QB C.J. Stroud RB Christian McCaffrey RB Rachaad White TE Trey McBride WR Amon-Ra St. Brown WR Jayden Reed WR Noah Brown,,Ja'Marr Chase,WR,7.70%,26.4
35,4014948877,slugs417 (7/11),0,201.14,DST Browns  FLEX Tank Dell QB C.J. Stroud RB Christian McCaffrey RB Rachaad White TE Trey McBride WR Amon-Ra St. Brown WR Jayden Reed WR Noah Brown,,Michael Pittman Jr.,WR,7.55%,16.4
35,4014949057,slugs417 (8/11),0,201.14,DST Browns  FLEX Tank Dell QB C.J. Stroud RB Christian McCaffrey RB Rachaad White TE Trey McBride WR Amon-Ra St. Brown WR Jayden Reed WR Noah Brown,,Christian Kirk,WR,7.53%,18.4
41,4012115865,F___thejets (6/20),0,200.73999,DST Broncos  FLEX Amon-Ra St. Brown QB C.J. Stroud RB Josh Jacobs RB Najee Harris TE Trey McBride WR CeeDee Lamb WR Tank Dell WR Trenton Irwin,,C.J. Stroud,QB,7.49%,25.04
42,4015214851,vm1982 (3/5),0,200.26,DST Bills  FLEX Devin Singletary QB Dak Prescott RB Tony Pollard RB Najee Harris TE Jake Ferguson WR Keenan Allen WR Tank Dell WR Noah Brown,,Dak Prescott,QB,7.48%,41.86
43,4014938625,Papia27 (17/20),0,200.22,DST Ravens  FLEX Dalton Kincaid QB Justin Herbert RB Joe Mixon RB Javonte Williams TE Trey McBride WR Keenan Allen WR Tyler Lockett WR Quentin Johnston,,Jordan Addison,WR,7.21%,10.9
43,4015266327,Joejoemathguy (1/2),0,200.22,DST Cowboys  FLEX Trey McBride QB Baker Mayfield RB Joe Mixon RB Bijan Robinson TE T.J. Hockenson WR CeeDee Lamb WR Amon-Ra St. Brown WR Rondale Moore,,Cardinals ,DST,7.06%,3
45,4014449292,Quake211 (10/20),0,200.06,DST Jets  FLEX CeeDee Lamb QB Dak Prescott RB Breece Hall RB Bijan Robinson TE Trey McBride WR Ja'Marr Chase WR Noah Brown WR JuJu Smith-Schuster,,Chris Olave,WR,6.85%,21.4
46,4015070207,ehab,0,200.02,DST Colts  FLEX Logan Thomas QB Baker Mayfield RB Jahmyr Gibbs RB Jaylen Warren TE Taysom Hill WR CeeDee Lamb WR Amon-Ra St. Brown WR Noah Brown,,Jaxon Smith-Njigba,WR,6.71%,9.3
47,4013929472,n3rbz (1/20),0,199.86,DST Bengals  FLEX Noah Brown QB Dak Prescott RB Austin Ekeler RB David Montgomery TE Trey McBride WR CeeDee Lamb WR Diontae Johnson WR Quentin Johnston,,Najee Harris,RB,6.54%,18.6
48,4012395529,StrawMyers (4/20),0,199.36,DST Jets  FLEX Bijan Robinson QB Dak Prescott RB Breece Hall RB Najee Harris TE Trey McBride WR CeeDee Lamb WR DK Metcalf WR Jayden Reed,,Calvin Ridley,WR,6.35%,4
48,4015501737,bookert (6/6),0,199.36,DST Cowboys  FLEX Trey McBride QB Dak Prescott RB Joe Mixon RB Brian Robinson Jr. TE Cade Otton WR CeeDee Lamb WR Mike Evans WR Rashid Shaheed,,Will Levis,QB,6.25%,6.96
50,4012882766,mikedking (5/6),0,199.31999,DST Browns  FLEX Kareem Hunt QB Justin Herbert RB Brian Robinson Jr. RB Javonte Williams TE Irv Smith Jr. WR Keenan Allen WR CeeDee Lamb WR Darnell Mooney,,Jahan Dotson,WR,6.12%,0
51,4015595346,Mudskippers (6/20),0,198.76,DST Ravens  FLEX CeeDee Lamb QB Dak Prescott RB Austin Ekeler RB Josh Jacobs TE Trey McBride WR Rashid Shaheed WR Josh Reynolds WR Noah Brown,,James Cook,RB,6.01%,16
52,4015130076,pepsiluver13 (13/20),0,197.95999,DST Cardinals  FLEX Quentin Johnston QB Dak Prescott RB Austin Ekeler RB Rachaad White TE Sam LaPorta WR CeeDee Lamb WR Tyler Boyd WR Noah Brown,,Jake Ferguson,TE,5.68%,12.6
53,4014408157,timothy.beechler (6/20),0,197.76001,DST Jets  FLEX Kenneth Walker III QB Dak Prescott RB Joe Mixon RB Devin Singletary TE Jake Ferguson WR CeeDee Lamb WR Terry McLaurin WR Noah Brown,,Deebo Samuel,WR,5.55%,15.9
54,4013350357,Albino_Zebra (17/20),0,197.36002,DST Titans  FLEX Dalton Kincaid QB Dak Prescott RB Josh Jacobs RB Najee Harris TE Trey McBride WR Ja'Marr Chase WR CeeDee Lamb WR Darius Slayton,,Brock Purdy,QB,5.53%,23.84
55,4012925927,FLThunder70 (4/20),0,196.86002,DST Bengals  FLEX Dalton Kincaid QB Dak Prescott RB Alexander Mattison RB Javonte Williams TE Trey McBride WR CeeDee Lamb WR Amon-Ra St. Brown WR George Pickens,,DK Metcalf,WR,5.42%,16.8
56,4011745907,CoffeeInBed (2/20),0,196.78,DST Cardinals  FLEX Amon-Ra St. Brown QB Joe Burrow RB Rachaad White RB Javonte Williams TE Trey McBride WR Ja'Marr Chase WR Tank Dell WR Noah Brown,,Raiders ,DST,5.42%,8
57,4015413679,DeflateGate4games (6/7),0,196.76003,DST Jets  FLEX George Kittle QB Dak Prescott RB Christian McCaffrey RB D'Onta Foreman TE Cole Kmet WR CeeDee Lamb WR Noah Brown WR Kalif Raymond,,Evan Engram,TE,5.26%,5.2
58,4013374405,Jashan01,0,196.65999,DST 49ers  FLEX Tyler Allgeier QB Dak Prescott RB David Montgomery RB Zach Charbonnet TE Donald Parham Jr. WR CeeDee Lamb WR Amon-Ra St. Brown WR Jayden Reed,,Jahmyr Gibbs,RB,5.16%,26.2
59,4015424760,jeffyweasel (3/7),0,196.42,DST Packers  FLEX Dalton Kincaid QB Jared Goff RB Brian Robinson Jr. RB Devin Singletary TE Sam LaPorta WR Keenan Allen WR Amon-Ra St. Brown WR Trenton Irwin,,Mike Evans,WR,5.15%,29.3
60,4014073085,winchester1989 (2/20),0,195.86002,DST Broncos  FLEX Dalton Kincaid QB Dak Prescott RB Josh Jacobs RB Javonte Williams TE Trey McBride WR CeeDee Lamb WR Garrett Wilson WR Terry McLaurin,,Gabe Davis,WR,5.04%,9.6
61,4012925924,FLThunder70 (1/20),0,195.66002,DST Jets  FLEX Dalton Kincaid QB Dak Prescott RB Travis Etienne Jr. RB Javonte Williams TE Trey McBride WR Ja'Marr Chase WR CeeDee Lamb WR Rondale Moore,,Bears ,DST,4.84%,7
62,4015314196,falstaff64 (15/20),0,195.56,DST Jets  FLEX Jake Ferguson QB Dak Prescott RB Rachaad White RB Chuba Hubbard TE T.J. Hockenson WR CeeDee Lamb WR Amon-Ra St. Brown WR Jalen Reagor,,Brandon Aiyuk,WR,4.84%,14.5
63,4013995097,jsmoove34 (1/4),0,194.86,DST 49ers  FLEX Amon-Ra St. Brown QB Dak Prescott RB James Cook RB D'Onta Foreman TE Trey McBride WR Deebo Samuel WR Tank Dell WR Rashid Shaheed,,Sam Howell,QB,4.51%,28.18
64,4012931250,Hogie6,0,194.76,DST Raiders  FLEX Noah Brown QB Dak Prescott RB James Cook RB D'Onta Foreman TE Dalton Kincaid WR CeeDee Lamb WR Tyler Lockett WR Diontae Johnson,,Geno Smith,QB,4.39%,27.06
65,4015305583,iMoosey (15/20),0,194.56001,DST Bengals  FLEX Garrett Wilson QB Dak Prescott RB Josh Jacobs RB Najee Harris TE Trey McBride WR CeeDee Lamb WR Marquise Brown WR Tyler Boyd,,Tyler Lockett,WR,4.38%,23.2
66,4011768442,DaRealBrownhammer (1/2),0,194.28,DST Cowboys  FLEX Brandin Cooks QB Joe Burrow RB D'Onta Foreman RB Brian Robinson Jr. TE Dalton Kincaid WR Ja'Marr Chase WR Mike Evans WR Michael Wilson,,Courtland Sutton,WR,4.32%,18.3
67,4012168470,stag12 (1/2),0,193.76001,DST Jets  FLEX Odell Beckham Jr. QB Dak Prescott RB Alvin Kamara RB Javonte Williams TE Dalton Kincaid WR CeeDee Lamb WR Romeo Doubs WR Tyler Boyd,,Tyson Bagent,QB,4.28%,7.68
68,4014033434,bigsaxy90 (18/20),0,193.61998,DST Raiders  FLEX Rashid Shaheed QB Justin Herbert RB D'Onta Foreman RB Javonte Williams TE Hayden Hurst WR Keenan Allen WR Amon-Ra St. Brown WR Noah Brown,,Trenton Irwin,WR,4.26%,13.4
69,4014073095,winchester1989 (12/20),0,193.56001,DST Bengals  FLEX CeeDee Lamb QB Dak Prescott RB Javonte Williams RB Najee Harris TE Trey McBride WR Ja'Marr Chase WR Marquise Brown WR Jaxon Smith-Njigba,,T.J. Hockenson,TE,4.26%,33.4
69,4014449289,Quake211 (7/20),0,193.56001,DST Browns  FLEX CeeDee Lamb QB Dak Prescott RB Jonathan Taylor RB Devin Singletary TE Trey McBride WR Christian Kirk WR Terry McLaurin WR Marquise Brown,,Steelers ,DST,4.17%,8
69,4015305579,iMoosey (11/20),0,193.56001,DST Panthers  FLEX CeeDee Lamb QB Dak Prescott RB Josh Jacobs RB Chuba Hubbard TE Trey McBride WR Michael Pittman Jr. WR Marquise Brown WR Brandin Cooks,,Khalil Shakir,WR,3.94%,3.4
69,4011948180,skip9701,0,193.56,DST Raiders  FLEX Jonnu Smith QB Dak Prescott RB Jahmyr Gibbs RB Kenneth Walker III TE Dalton Kincaid WR CeeDee Lamb WR Jordan Addison WR Noah Brown,,Giants ,DST,3.83%,0
73,4011780347,Nails86,0,193.36,DST Cowboys  FLEX Brandin Cooks QB Dak Prescott RB Rachaad White RB Rhamondre Stevenson TE Dalton Kincaid WR CeeDee Lamb WR Romeo Doubs WR Jerry Jeudy,,Jaylen Warren,RB,3.78%,22
74,4014585442,jclora (10/10),0,193.26001,DST Cowboys  FLEX Dalton Schultz QB Dak Prescott RB Gus Edwards RB Rachaad White TE Dalton Kincaid WR CeeDee Lamb WR Tank Dell WR Noah Brown,,Bryce Young,QB,3.76%,9.2
75,4012611081,KCconnect (1/4),0,192.96,DST 49ers  FLEX Tank Dell QB Dak Prescott RB Tony Pollard RB Kenneth Walker III TE Jake Ferguson WR Michael Pittman Jr. WR Tyler Boyd WR Brandin Cooks,,Bills ,DST,3.72%,6
76,4014118313,proKristonator (9/20),0,192.85999,DST Cardinals  FLEX CeeDee Lamb QB Dak Prescott RB Javonte Williams RB Najee Harris TE Chig Okonkwo WR Amon-Ra St. Brown WR Calvin Ridley WR Tyler Boyd,,Ravens ,DST,3.71%,14
77,4015516626,aclimbingnerd (4/20),0,192.76003,DST Patriots  FLEX Dalton Kincaid QB Dak Prescott RB Tony Pollard RB Javonte Williams TE Trey McBride WR Ja'Marr Chase WR CeeDee Lamb WR Rondale Moore,,George Pickens,WR,3.71%,7.5
77,4012115876,F___thejets (17/20),0,192.76,DST Bears  FLEX Noah Brown QB Dak Prescott RB Tony Pollard RB Rachaad White TE Tyler Conklin WR CeeDee Lamb WR Amon-Ra St. Brown WR Darnell Mooney,,Bengals ,DST,3.70%,6
79,4012006069,thembirds (8/20),0,192.66,DST Steelers  FLEX Noah Brown QB Geno Smith RB Kenneth Walker III RB Jaylen Warren TE Dalton Kincaid WR Amon-Ra St. Brown WR Deebo Samuel WR Tyler Lockett,,Jaguars ,DST,3.63%,1
80,4012358124,Maximuus (1/20),0,192.26001,DST Cowboys  FLEX Jaxon Smith-Njigba QB Dak Prescott RB Jahmyr Gibbs RB Brian Robinson Jr. TE Noah Fant WR CeeDee Lamb WR Mike Evans WR Jauan Jennings,,Keenan Allen,WR,3.57%,43.5
80,4012358136,Maximuus (2/20),0,192.26001,DST Cowboys  FLEX Jaxon Smith-Njigba QB Dak Prescott RB Jahmyr Gibbs RB Brian Robinson Jr. TE Noah Fant WR CeeDee Lamb WR Mike Evans WR Jauan Jennings,,Zack Moss,RB,3.54%,0.2
80,4012358218,Maximuus (3/20),0,192.26001,DST Cowboys  FLEX Jaxon Smith-Njigba QB Dak Prescott RB Jahmyr Gibbs RB Brian Robinson Jr. TE Noah Fant WR CeeDee Lamb WR Mike Evans WR Jauan Jennings,,Alvin Kamara,RB,3.48%,18.5
80,4012358225,Maximuus (4/20),0,192.26001,DST Cowboys  FLEX Jaxon Smith-Njigba QB Dak Prescott RB Jahmyr Gibbs RB Brian Robinson Jr. TE Noah Fant WR CeeDee Lamb WR Mike Evans WR Jauan Jennings,,Austin Ekeler,RB,3.36%,21.5
80,4012365322,Maximuus (6/20),0,192.26001,DST Cowboys  FLEX Jaxon Smith-Njigba QB Dak Prescott RB Jahmyr Gibbs RB Brian Robinson Jr. TE Noah Fant WR CeeDee Lamb WR Mike Evans WR Jauan Jennings,,Brian Robinson Jr.,RB,3.28%,30.7
80,4012365345,Maximuus (7/20),0,192.26001,DST Cowboys  FLEX Jaxon Smith-Njigba QB Dak Prescott RB Jahmyr Gibbs RB Brian Robinson Jr. TE Noah Fant WR CeeDee Lamb WR Mike Evans WR Jauan Jennings,,David Montgomery,RB,3.28%,20.6
80,4012365366,Maximuus (8/20),0,192.26001,DST Cowboys  FLEX Jaxon Smith-Njigba QB Dak Prescott RB Jahmyr Gibbs RB Brian Robinson Jr. TE Noah Fant WR CeeDee Lamb WR Mike Evans WR Jauan Jennings,,Michael Thomas,WR,3.27%,1.9
80,4012372936,Maximuus (9/20),0,192.26001,DST Cowboys  FLEX Jaxon Smith-Njigba QB Dak Prescott RB Jahmyr Gibbs RB Brian Robinson Jr. TE Noah Fant WR CeeDee Lamb WR Mike Evans WR Jauan Jennings,,Joshua Dobbs,QB,3.17%,25.12
80,4012373800,Maximuus (11/20),0,192.26001,DST Cowboys  FLEX Jaxon Smith-Njigba QB Dak Prescott RB Jahmyr Gibbs RB Brian Robinson Jr. TE Noah Fant WR CeeDee Lamb WR Mike Evans WR Jauan Jennings,,Logan Thomas,TE,3.17%,9
80,4012373828,Maximuus (12/20),0,192.26001,DST Cowboys  FLEX Jaxon Smith-Njigba QB Dak Prescott RB Jahmyr Gibbs RB Brian Robinson Jr. TE Noah Fant WR CeeDee Lamb WR Mike Evans WR Jauan Jennings,,Cade Otton,TE,3.11%,3
80,4012373850,Maximuus (13/20),0,192.26001,DST Cowboys  FLEX Jaxon Smith-Njigba QB Dak Prescott RB Jahmyr Gibbs RB Brian Robinson Jr. TE Noah Fant WR CeeDee Lamb WR Mike Evans WR Jauan Jennings,,Demario Douglas,WR,3.10%,14.4
80,4012373920,Maximuus (14/20),0,192.26001,DST Cowboys  FLEX Jaxon Smith-Njigba QB Dak Prescott RB Jahmyr Gibbs RB Brian Robinson Jr. TE Noah Fant WR CeeDee Lamb WR Mike Evans WR Jauan Jennings,,Darnell Mooney,WR,3.06%,3.4
80,4012373922,Maximuus (15/20),0,192.26001,DST Cowboys  FLEX Jaxon Smith-Njigba QB Dak Prescott RB Jahmyr Gibbs RB Brian Robinson Jr. TE Noah Fant WR CeeDee Lamb WR Mike Evans WR Jauan Jennings,,Josh Reynolds,WR,3.06%,3.5
80,4012383041,Maximuus (17/20),0,192.26001,DST Cowboys  FLEX Jaxon Smith-Njigba QB Dak Prescott RB Jahmyr Gibbs RB Brian Robinson Jr. TE Noah Fant WR CeeDee Lamb WR Mike Evans WR Jauan Jennings,,Amari Cooper,WR,3.02%,15.8
80,4012383085,Maximuus (18/20),0,192.26001,DST Cowboys  FLEX Jaxon Smith-Njigba QB Dak Prescott RB Jahmyr Gibbs RB Brian Robinson Jr. TE Noah Fant WR CeeDee Lamb WR Mike Evans WR Jauan Jennings,,Kyler Murray,QB,3.02%,18.26
80,4012383102,Maximuus (19/20),0,192.26001,DST Cowboys  FLEX Jaxon Smith-Njigba QB Dak Prescott RB Jahmyr Gibbs RB Brian Robinson Jr. TE Noah Fant WR CeeDee Lamb WR Mike Evans WR Jauan Jennings,,Baker Mayfield,QB,2.94%,19.32
80,4012383116,Maximuus (20/20),0,192.26001,DST Cowboys  FLEX Jaxon Smith-Njigba QB Dak Prescott RB Jahmyr Gibbs RB Brian Robinson Jr. TE Noah Fant WR CeeDee Lamb WR Mike Evans WR Jauan Jennings,,Jonathan Mingo,WR,2.90%,5
80,4012519019,mganuc2 (3/5),0,192.26,DST Browns  FLEX Javonte Williams QB Dak Prescott RB Jonathan Taylor RB Najee Harris TE Dalton Kincaid WR CeeDee Lamb WR Tank Dell WR Marquise Brown,,Garrett Wilson,WR,2.89%,18.3
80,4013194575,johnwilli99 (7/15),0,192.26,DST Bears  FLEX Javonte Williams QB Dak Prescott RB D'Onta Foreman RB Jaylen Warren TE Dalton Kincaid WR CeeDee Lamb WR DeAndre Hopkins WR Tank Dell,,Panthers ,DST,2.83%,7
99,4015619057,binhlam (4/4),0,192.22,DST 49ers  FLEX Roschon Johnson QB Baker Mayfield RB Christian McCaffrey RB David Montgomery TE Dalton Kincaid WR CeeDee Lamb WR Brandin Cooks WR Odell Beckham Jr.,,Jayden Reed,FLEX,2.67%,19.4
100,4015009500,70Rickster,0,192.06,DST Cowboys  FLEX Cade Otton QB Dak Prescott RB David Montgomery RB Jaylen Warren TE Sam LaPorta WR CeeDee Lamb WR Tank Dell WR Noah Brown,,Derrick Henry,FLEX,2.58%,3
101,4013240747,daddylongshot (10/10),0,192.04,DST Jets  FLEX Jaylen Warren QB C.J. Stroud RB Jonathan Taylor RB Rachaad White TE Dalton Kincaid WR CeeDee Lamb WR Tank Dell WR Noah Brown,,Gus Edwards,RB,2.57%,9.8
102,4015615438,KING32KOH (2/2),0,191.96,DST Giants  FLEX Brandin Cooks QB Dak Prescott RB Christian McCaffrey RB Bijan Robinson TE Dalton Kincaid WR CeeDee Lamb WR DJ Moore WR Brandon Powell,,Alexander Mattison,RB,2.55%,4.3
103,4014073092,winchester1989 (9/20),0,191.86002,DST Bears  FLEX Jake Ferguson QB Dak Prescott RB D'Onta Foreman RB Javonte Williams TE Trey McBride WR CeeDee Lamb WR Garrett Wilson WR Terry McLaurin,,Colts ,DST,2.51%,16
