Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
WR,Tyreek Hill (30991946),Tyreek Hill,30991946,WR/FLEX,9300,LV@MIA 11/19/2023 01:00PM ET,MIA,26.7
RB,Christian McCaffrey (30991614),Christian McCaffrey,30991614,RB/FLEX,9300,TB@SF 11/19/2023 04:05PM ET,SF,25.73
WR,CeeDee Lamb (30991948),CeeDee Lamb,30991948,WR/FLEX,9200,DAL@CAR 11/19/2023 01:00PM ET,DAL,23.8
WR,Stefon Diggs (30991950),Stefon Diggs,30991950,WR/FLEX,9100,NYJ@BUF 11/19/2023 04:25PM ET,BUF,21.78
WR,Keenan Allen (30991952),Keenan Allen,30991952,WR/FLEX,9000,LAC@GB 11/19/2023 01:00PM ET,LAC,23.78
WR,A.J. Brown (30991956),A.J. Brown,30991956,WR/FLEX,8900,PHI@KC 11/20/2023 08:15PM ET,PHI,24.61
WR,Justin Jefferson (30991954),Justin Jefferson,30991954,WR/FLEX,8900,MIN@DEN 11/19/2023 08:20PM ET,MIN,23.82
WR,Amon-Ra St. Brown (30991958),Amon-Ra St. Brown,30991958,WR/FLEX,8800,CHI@DET 11/19/2023 01:00PM ET,DET,23.68
WR,Ja'Marr Chase (30991960) (LOCKED),Ja'Marr Chase,30991960,WR/FLEX,8700,Delayed,CIN,21.39
RB,Austin Ekeler (30991616),Austin Ekeler,30991616,RB/FLEX,8600,LAC@GB 11/19/2023 01:00PM ET,LAC,18.67
QB,Jalen Hurts (30991522),Jalen Hurts,30991522,QB,8300,PHI@KC 11/20/2023 08:15PM ET,PHI,25.05
QB,Josh Allen (30991523),Josh Allen,30991523,QB,8200,NYJ@BUF 11/19/2023 04:25PM ET,BUF,24.76
TE,Travis Kelce (30992474),Travis Kelce,30992474,TE/FLEX,8100,PHI@KC 11/20/2023 08:15PM ET,KC,18.34
WR,Cooper Kupp (30991962),Cooper Kupp,30991962,WR/FLEX,8100,SEA@LAR 11/19/2023 04:25PM ET,LAR,14.68
QB,Patrick Mahomes (30991524),Patrick Mahomes,30991524,QB,8000,PHI@KC 11/20/2023 08:15PM ET,KC,21.17
QB,Lamar Jackson (30991525) (LOCKED),Lamar Jackson,30991525,QB,7900,Delayed,BAL,20.02
WR,Davante Adams (30991964),Davante Adams,30991964,WR/FLEX,7900,LV@MIA 11/19/2023 01:00PM ET,LV,14.39
QB,Tua Tagovailoa (30991526),Tua Tagovailoa,30991526,QB,7700,LV@MIA 11/19/2023 01:00PM ET,MIA,20.74
QB,Justin Herbert (30991527),Justin Herbert,30991527,QB,7600,LAC@GB 11/19/2023 01:00PM ET,LAC,22.15
WR,Jaylen Waddle (30991966),Jaylen Waddle,30991966,WR/FLEX,7600,LV@MIA 11/19/2023 01:00PM ET,MIA,14.28
WR,Adam Thielen (30991968),Adam Thielen,30991968,WR/FLEX,7500,DAL@CAR 11/19/2023 01:00PM ET,CAR,18.76
WR,Mike Evans (30991970),Mike Evans,30991970,WR/FLEX,7400,TB@SF 11/19/2023 04:05PM ET,TB,17.63
QB,Dak Prescott (30991528),Dak Prescott,30991528,QB,7300,DAL@CAR 11/19/2023 01:00PM ET,DAL,21.46
RB,Travis Etienne Jr. (30991618),Travis Etienne Jr.,30991618,RB/FLEX,7200,TEN@JAX 11/19/2023 01:00PM ET,JAX,19.26
WR,Brandon Aiyuk (30991972),Brandon Aiyuk,30991972,WR/FLEX,7200,TB@SF 11/19/2023 04:05PM ET,SF,16.56
WR,Puka Nacua (30991974),Puka Nacua,30991974,WR/FLEX,7100,SEA@LAR 11/19/2023 04:25PM ET,LAR,19.01
RB,Saquon Barkley (30991620),Saquon Barkley,30991620,RB/FLEX,7100,NYG@WAS 11/19/2023 01:00PM ET,NYG,15.76
WR,DeVonta Smith (30991976),DeVonta Smith,30991976,WR/FLEX,7000,PHI@KC 11/20/2023 08:15PM ET,PHI,13.59
RB,Jahmyr Gibbs (30991622),Jahmyr Gibbs,30991622,RB/FLEX,7000,CHI@DET 11/19/2023 01:00PM ET,DET,17.94
QB,C.J. Stroud (30991529),C.J. Stroud,30991529,QB,7000,ARI@HOU 11/19/2023 01:00PM ET,HOU,21.63
QB,Justin Fields (30991530),Justin Fields,30991530,QB,6900,CHI@DET 11/19/2023 01:00PM ET,CHI,19.46
RB,Raheem Mostert (30991624),Raheem Mostert,30991624,RB/FLEX,6900,LV@MIA 11/19/2023 01:00PM ET,MIA,19.73
WR,DK Metcalf (30991978),DK Metcalf,30991978,WR/FLEX,6900,SEA@LAR 11/19/2023 04:25PM ET,SEA,13.15
QB,Joe Burrow (30991531) (LOCKED),Joe Burrow,30991531,QB,6800,Delayed,CIN,17.16
RB,Josh Jacobs (30991626),Josh Jacobs,30991626,RB/FLEX,6800,LV@MIA 11/19/2023 01:00PM ET,LV,14.95
RB,D'Andre Swift (30991634),D'Andre Swift,30991634,RB/FLEX,6700,PHI@KC 11/20/2023 08:15PM ET,PHI,15.22
TE,Mark Andrews (30992476) (LOCKED),Mark Andrews,30992476,TE/FLEX,6700,Delayed,BAL,14.57
WR,Nico Collins (30991980),Nico Collins,30991980,WR/FLEX,6700,ARI@HOU 11/19/2023 01:00PM ET,HOU,16.14
RB,Kenneth Walker III (30991628),Kenneth Walker III,30991628,RB/FLEX,6700,SEA@LAR 11/19/2023 04:25PM ET,SEA,15.33
RB,Tony Pollard (30991632),Tony Pollard,30991632,RB/FLEX,6600,DAL@CAR 11/19/2023 01:00PM ET,DAL,12.99
QB,Jared Goff (30991532),Jared Goff,30991532,QB,6600,CHI@DET 11/19/2023 01:00PM ET,DET,19.26
RB,De'Von Achane (30991630),De'Von Achane,30991630,RB/FLEX,6600,LV@MIA 11/19/2023 01:00PM ET,MIA,27.92
WR,Chris Godwin (30991982),Chris Godwin,30991982,WR/FLEX,6600,TB@SF 11/19/2023 04:05PM ET,TB,12.07
WR,Tee Higgins (30991986) (LOCKED),Tee Higgins,30991986,WR/FLEX,6500,Delayed,CIN,10.69
RB,David Montgomery (30991636),David Montgomery,30991636,RB/FLEX,6500,CHI@DET 11/19/2023 01:00PM ET,DET,18.78
WR,Tyler Lockett (30991984),Tyler Lockett,30991984,WR/FLEX,6500,SEA@LAR 11/19/2023 04:25PM ET,SEA,13.49
TE,George Kittle (30992478),George Kittle,30992478,TE/FLEX,6400,TB@SF 11/19/2023 04:05PM ET,SF,13.46
RB,Breece Hall (30991638),Breece Hall,30991638,RB/FLEX,6400,NYJ@BUF 11/19/2023 04:25PM ET,NYJ,14.08
WR,Garrett Wilson (30991988),Garrett Wilson,30991988,WR/FLEX,6400,NYJ@BUF 11/19/2023 04:25PM ET,NYJ,14.87
QB,Matthew Stafford (30991533),Matthew Stafford,30991533,QB,6400,SEA@LAR 11/19/2023 04:25PM ET,LAR,15.95
RB,Isiah Pacheco (30991642),Isiah Pacheco,30991642,RB/FLEX,6300,PHI@KC 11/20/2023 08:15PM ET,KC,13.28
RB,Derrick Henry (30991640),Derrick Henry,30991640,RB/FLEX,6300,TEN@JAX 11/19/2023 01:00PM ET,TEN,14.63
WR,Deebo Samuel (30991990),Deebo Samuel,30991990,WR/FLEX,6300,TB@SF 11/19/2023 04:05PM ET,SF,12.94
QB,Sam Howell (30991534),Sam Howell,30991534,QB,6300,NYG@WAS 11/19/2023 01:00PM ET,WAS,20.57
WR,Amari Cooper (30991992),Amari Cooper,30991992,WR/FLEX,6200,PIT@CLE 11/19/2023 01:00PM ET,CLE,14.83
RB,Aaron Jones (30991644),Aaron Jones,30991644,RB/FLEX,6200,LAC@GB 11/19/2023 01:00PM ET,GB,12.45
