Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
WR,Justin Jefferson (29663367),Justin Jefferson,29663367,WR/FLEX,9300,LAC@MIN 09/24/2023 01:00PM ET,MIN,27.95
RB,Christian McCaffrey (29663003),Christian McCaffrey,29663003,RB/FLEX,9100,NYG@SF 09/21/2023 08:15PM ET,SF,27.2
WR,Tyreek Hill (29663369),Tyreek Hill,29663369,WR/FLEX,9000,DEN@MIA 09/24/2023 01:00PM ET,MIA,31.25
RB,Austin Ekeler (29663005),Austin Ekeler,29663005,RB/FLEX,8500,LAC@MIN 09/24/2023 01:00PM ET,LAC,29.4
QB,Patrick Mahomes (29662904),Patrick Mahomes,29662904,QB,8300,CHI@KC 09/24/2023 04:25PM ET,KC,22.87
RB,Saquon Barkley (29663007),Saquon Barkley,29663007,RB/FLEX,8100,NYG@SF 09/21/2023 08:15PM ET,NYG,18.25
QB,Josh Allen (29662905),Josh Allen,29662905,QB,8100,BUF@WAS 09/24/2023 01:00PM ET,BUF,18.35
WR,Stefon Diggs (29663371),Stefon Diggs,29663371,WR/FLEX,8100,BUF@WAS 09/24/2023 01:00PM ET,BUF,21.4
RB,Tony Pollard (29663009),Tony Pollard,29663009,RB/FLEX,8000,DAL@ARI 09/24/2023 04:25PM ET,DAL,21.05
QB,Jalen Hurts (29662906),Jalen Hurts,29662906,QB,8000,PHI@TB 09/25/2023 07:15PM ET,PHI,19.86
WR,Ja'Marr Chase (29663373),Ja'Marr Chase,29663373,WR/FLEX,8000,LAR@CIN 09/25/2023 08:15PM ET,CIN,8.6
RB,Nick Chubb (29663011),Nick Chubb,29663011,RB/FLEX,7900,TEN@CLE 09/24/2023 01:00PM ET,CLE,19.7
WR,Amon-Ra St. Brown (29663375),Amon-Ra St. Brown,29663375,WR/FLEX,7900,ATL@DET 09/24/2023 01:00PM ET,DET,18.65
RB,Bijan Robinson (29663013),Bijan Robinson,29663013,RB/FLEX,7800,ATL@DET 09/24/2023 01:00PM ET,ATL,22.25
WR,Davante Adams (29663377),Davante Adams,29663377,WR/FLEX,7800,PIT@LV 09/24/2023 08:20PM ET,LV,16.5
QB,Lamar Jackson (29662907),Lamar Jackson,29662907,QB,7700,IND@BAL 09/24/2023 01:00PM ET,BAL,15.72
WR,CeeDee Lamb (29663381),CeeDee Lamb,29663381,WR/FLEX,7700,DAL@ARI 09/24/2023 04:25PM ET,DAL,20
WR,A.J. Brown (29663379),A.J. Brown,29663379,WR/FLEX,7700,PHI@TB 09/25/2023 07:15PM ET,PHI,10.9
WR,Keenan Allen (29663385),Keenan Allen,29663385,WR/FLEX,7600,LAC@MIN 09/24/2023 01:00PM ET,LAC,24.15
WR,DeVonta Smith (29663383),DeVonta Smith,29663383,WR/FLEX,7600,PHI@TB 09/25/2023 07:15PM ET,PHI,21.9
WR,Jaylen Waddle (29663387),Jaylen Waddle,29663387,WR/FLEX,7500,DEN@MIA 09/24/2023 01:00PM ET,MIA,12.1
QB,Justin Herbert (29662908),Justin Herbert,29662908,QB,7500,LAC@MIN 09/24/2023 01:00PM ET,LAC,23.06
RB,Derrick Henry (29663015),Derrick Henry,29663015,RB/FLEX,7400,TEN@CLE 09/24/2023 01:00PM ET,TEN,16.2
WR,Calvin Ridley (29663389),Calvin Ridley,29663389,WR/FLEX,7200,HOU@JAX 09/24/2023 01:00PM ET,JAX,16.15
TE,Travis Kelce (29663959),Travis Kelce,29663959,TE/FLEX,7200,CHI@KC 09/24/2023 04:25PM ET,KC,12.6
QB,Justin Fields (29662909),Justin Fields,29662909,QB,7100,CHI@KC 09/24/2023 04:25PM ET,CHI,16.64
WR,Chris Olave (29663391),Chris Olave,29663391,WR/FLEX,7000,NO@GB 09/24/2023 01:00PM ET,NO,22.2
QB,Tua Tagovailoa (29662910),Tua Tagovailoa,29662910,QB,7000,DEN@MIA 09/24/2023 01:00PM ET,MIA,22.7
RB,Josh Jacobs (29663017),Josh Jacobs,29663017,RB/FLEX,7000,PIT@LV 09/24/2023 08:20PM ET,LV,9.5
RB,Travis Etienne Jr. (29663019),Travis Etienne Jr.,29663019,RB/FLEX,6900,HOU@JAX 09/24/2023 01:00PM ET,JAX,13.8
QB,Kirk Cousins (29662911),Kirk Cousins,29662911,QB,6900,LAC@MIN 09/24/2023 01:00PM ET,MIN,27.51
WR,DK Metcalf (29663393),DK Metcalf,29663393,WR/FLEX,6900,CAR@SEA 09/24/2023 04:05PM ET,SEA,13.6
RB,Aaron Jones (29663021),Aaron Jones,29663021,RB/FLEX,6800,NO@GB 09/24/2023 01:00PM ET,GB,26.7
QB,Trevor Lawrence (29662912),Trevor Lawrence,29662912,QB,6800,HOU@JAX 09/24/2023 01:00PM ET,JAX,14.49
WR,Garrett Wilson (29663395),Garrett Wilson,29663395,WR/FLEX,6800,NE@NYJ 09/24/2023 01:00PM ET,NYJ,15.35
QB,Anthony Richardson (29662913),Anthony Richardson,29662913,QB,6700,IND@BAL 09/24/2023 01:00PM ET,IND,19.83
RB,Rhamondre Stevenson (29663023),Rhamondre Stevenson,29663023,RB/FLEX,6700,NE@NYJ 09/24/2023 01:00PM ET,NE,14.95
WR,Tee Higgins (29663397),Tee Higgins,29663397,WR/FLEX,6700,LAR@CIN 09/25/2023 08:15PM ET,CIN,14.45
RB,Jahmyr Gibbs (29663025),Jahmyr Gibbs,29663025,RB/FLEX,6600,ATL@DET 09/24/2023 01:00PM ET,DET,10.3
QB,Dak Prescott (29662915),Dak Prescott,29662915,QB,6600,DAL@ARI 09/24/2023 04:25PM ET,DAL,12.96
