ID,Player,Team,Opp,Pos,Salary,Own %
31794354,Romeo Doubs,GB,CAR,WR,"$5,300",4.40%
31794356,Noah Brown,HOU,CLE,WR,"$5,200",4.40%
31794360,Marquise Brown,ARI,CHI,WR,"$5,000",4.40%
31794061,Joe Flacco,CLE,HOU,QB,"$5,500",4.40%
31794682,Cade Otton,TB,JAC,TE,"$3,300",4.10%
31794069,Taylor Heinicke,ATL,IND,QB,"$4,800",3.70%
31794057,Sam Howell,WAS,NYJ,QB,"$6,200",3.70%
31794430,Treylon Burks,TEN,SEA,WR,"$3,100",3.70%
31794136,Brian Robinson Jr.,WAS,NYJ,RB,"$6,000",3.60%
31794055,Jordan Love,GB,CAR,QB,"$6,500",3.60%
31794059,Gardner Minshew,IND,ATL,QB,"$5,900",3.40%
31794678,Tucker Kraft,GB,CAR,TE,"$3,700",3.30%
31794680,Logan Thomas,WAS,NYJ,TE,"$3,500",3.30%
31794684,Tyler Conklin,NYJ,WAS,TE,"$3,200",3.30%
31794858,Detroit Lions,DET,MIN,D,"$3,500",3.20%
31794692,Noah Fant,SEA,TEN,TE,"$2,900",2.90%
31794690,Jonnu Smith,ATL,IND,TE,"$2,900",2.90%
31794328,Nico Collins,HOU,CLE,WR,"$6,800",2.90%
31794378,Robert Woods,HOU,CLE,WR,"$4,100",2.90%
31794408,Josh Reynolds,DET,MIN,WR,"$3,300",2.40%
31794698,Elijah Higgins,ARI,CHI,TE,"$2,700",2.40%
31794700,Kylen Granson,IND,ATL,TE,"$2,600",2.40%
31794706,Tommy Tremble,CAR,GB,TE,"$2,600",2.40%
31794838,Will Mallory,IND,ATL,TE,"$2,500",2.40%
31794776,Jeremy Ruckert,NYJ,WAS,TE,"$2,500",2.40%
31794370,Jahan Dotson,WAS,NYJ,WR,"$4,400",2.20%
31794390,Michael Wilson,ARI,CHI,WR,"$3,700",2.20%
31794174,Tyler Allgeier,ATL,IND,RB,"$4,600",2.10%
31794160,Kareem Hunt,CLE,HOU,RB,"$4,800",1.80%
31794166,Tyjae Spears,TEN,SEA,RB,"$4,700",1.80%
31794867,Miami Dolphins,MIA,DAL,D,"$2,700",1.80%
31794158,Roschon Johnson,CHI,ARI,RB,"$4,800",1.60%
31794164,D'Onta Foreman,CHI,ARI,RB,"$4,700",1.60%
31794172,Khalil Herbert,CHI,ARI,RB,"$4,600",1.60%
31794394,Rondale Moore,ARI,CHI,WR,"$3,500",1.60%
31794126,Zack Moss,IND,ATL,RB,"$6,500",1.50%
31794404,Cedric Tillman,CLE,HOU,WR,"$3,300",1.50%
31794420,Allen Lazard,NYJ,WAS,WR,"$3,200",1.50%
31794424,DJ Chark Jr.,CAR,GB,WR,"$3,100",1.50%
31794152,Zach Charbonnet,SEA,TEN,RB,"$5,000",1.40%
31794856,Washington Commanders,WAS,NYJ,D,"$3,700",1.30%
31794416,Michael Gallup,DAL,MIA,WR,"$3,200",1.30%
31794176,Rico Dowdle,DAL,MIA,RB,"$4,500",1.30%
31794870,Minnesota Vikings,MIN,DET,D,"$2,500",1.30%
31794073,Trevor Siemian,NYJ,WAS,QB,"$4,700",1.30%
31794380,Greg Dortch,ARI,CHI,WR,"$4,000",1.20%
31794384,K.J. Osborn,MIN,DET,WR,"$3,900",1.20%
31794857,Houston Texans,HOU,CLE,D,"$3,600",1.20%
31794428,Trey Palmer,TB,JAC,WR,"$3,100",1.20%
31794648,Van Jefferson,ATL,IND,WR,"$3,000",1.10%
31794400,Jamal Agnew,JAC,TB,WR,"$3,400",1.10%
31794422,Malik Heath,GB,CAR,WR,"$3,200",1.10%
31794426,Xavier Gipson,NYJ,WAS,WR,"$3,100",1.10%
31794434,Braxton Berrios,MIA,DAL,WR,"$3,000",1.10%
31794863,Dallas Cowboys,DAL,MIA,D,"$3,000",1.00%
31794150,Antonio Gibson,WAS,NYJ,RB,"$5,200",1.00%
31794186,Miles Sanders,CAR,GB,RB,"$4,400",1.00%
31794184,Dalvin Cook,NYJ,WAS,RB,"$4,400",1.00%
31794576,Kalif Raymond,DET,MIN,WR,"$3,000",1.00%
31794068,Case Keenum,HOU,CLE,QB,"$4,900",0.90%
31794480,Tyler Scott,CHI,ARI,WR,"$3,000",0.90%
31794194,Cordarrelle Patterson,ATL,IND,RB,"$4,300",0.90%
31794402,Chris Moore,TEN,SEA,WR,"$3,300",0.80%
31794072,Bryce Young,CAR,GB,QB,"$4,700",0.80%
31794200,Jeff Wilson Jr.,MIA,DAL,RB,"$4,200",0.80%
31794156,D'Ernest Johnson,JAC,TB,RB,"$4,900",0.80%
31794170,Emari Demercado,ARI,CHI,RB,"$4,600",0.80%
31794182,Dameon Pierce,HOU,CLE,RB,"$4,500",0.80%
31794190,Patrick Taylor,GB,CAR,RB,"$4,400",0.80%
31794198,Michael Carter,ARI,CHI,RB,"$4,200",0.80%
31794855,Indianapolis Colts,IND,ATL,D,"$3,800",0.50%
31794168,Tyler Goodson,IND,ATL,RB,"$4,700",0.00%
31794178,Chris Rodriguez,WAS,NYJ,RB,"$4,500",0.00%
31794180,Tank Bigsby,JAC,TB,RB,"$4,500",0.00%
31794188,Chase Edmonds,TB,JAC,RB,"$4,400",0.00%
31794192,Kene Nwangwu,MIN,DET,RB,"$4,400",0.00%
31794196,DeeJay Dallas,SEA,TEN,RB,"$4,300",0.00%
31794250,Israel Abanikanda,NYJ,WAS,RB,"$4,000",0.00%
31794278,Dare Ogunbowale,HOU,CLE,RB,"$4,000",0.00%
31794288,Raheem Blackshear,CAR,GB,RB,"$4,000",0.00%
31794260,C.J. Ham,MIN,DET,RB,"$4,000",0.00%
31794292,Kenyan Drake,GB,CAR,RB,"$4,000",0.00%
31794212,Malik Davis,DAL,MIA,RB,"$4,000",0.00%
31794264,Craig Reynolds,DET,MIN,RB,"$4,000",0.00%
31794248,Alex Armah,WAS,NYJ,RB,"$4,000",0.00%
31794256,Myles Gaskin,MIN,DET,RB,"$4,000",0.00%
31794230,Sean Tucker,TB,JAC,RB,"$4,000",0.00%
31794398,David Moore,TB,JAC,WR,"$3,400",0.00%
31794412,Jake Bobo,SEA,TEN,WR,"$3,300",0.00%
31794410,Mack Hollins,ATL,IND,WR,"$3,300",0.00%
31794602,Xavier Hutchinson,HOU,CLE,WR,"$3,000",0.00%
31794450,Jalen Tolbert,DAL,MIA,WR,"$3,000",0.00%
31794652,Scotty Miller,ATL,IND,WR,"$3,000",0.00%
31794620,Ihmir Smith-Marsette,CAR,GB,WR,"$3,000",0.00%
31794452,KaVontae Turpin,DAL,MIA,WR,"$3,000",0.00%
31794640,Ethan Fernea,IND,ATL,WR,"$3,000",0.00%
31794650,KhaDarel Hodge,ATL,IND,WR,"$3,000",0.00%
31794588,Marquise Goodwin,CLE,HOU,WR,"$3,000",0.00%
31794590,David Bell,CLE,HOU,WR,"$3,000",0.00%
31794578,Donovan Peoples-Jones,DET,MIN,WR,"$3,000",0.00%
31794528,Kyle Philips,TEN,SEA,WR,"$3,000",0.00%
31794466,Zach Pascal,ARI,CHI,WR,"$3,000",0.00%
31794562,Brandon Powell,MIN,DET,WR,"$3,000",0.00%
31794542,Dyami Brown,WAS,NYJ,WR,"$3,000",0.00%
31794492,Tim Jones,JAC,TB,WR,"$3,000",0.00%
31794622,Mike Strachan,CAR,GB,WR,"$3,000",0.00%
31794540,Byron Pringle,WAS,NYJ,WR,"$3,000",0.00%
31794688,Luke Farrell,JAC,TB,TE,"$3,000",0.00%
31794484,Trent Taylor,CHI,ARI,WR,"$3,000",0.00%
31794432,Randall Cobb,NYJ,WAS,WR,"$3,000",0.00%
31794544,Jamison Crowder,WAS,NYJ,WR,"$3,000",0.00%
31794518,Dareke Young,SEA,TEN,WR,"$3,000",0.00%
31794494,Elijah Cooks,JAC,TB,WR,"$3,000",0.00%
31794504,Deven Thompkins,TB,JAC,WR,"$3,000",0.00%
31794436,River Cracraft,MIA,DAL,WR,"$3,000",0.00%
31794632,Bo Melton,GB,CAR,WR,"$3,000",0.00%
31794566,Jalen Nailor,MIN,DET,WR,"$3,000",0.00%
31794556,Irvin Charles,NYJ,WAS,WR,"$3,000",0.00%
31794530,Colton Dowell,TEN,SEA,WR,"$3,000",0.00%
31794694,Brevin Jordan,HOU,CLE,TE,"$2,800",0.00%
31794696,Durham Smythe,MIA,DAL,TE,"$2,700",0.00%
31794704,Colby Parkinson,SEA,TEN,TE,"$2,600",0.00%
31794834,Drew Ogletree,IND,ATL,TE,"$2,500",0.00%
31794816,Stephen Sullivan,CAR,GB,TE,"$2,500",0.00%
31794836,Mo Alie-Cox,IND,ATL,TE,"$2,500",0.00%
31794784,Josh Oliver,MIN,DET,TE,"$2,500",0.00%
31794766,John Bates,WAS,NYJ,TE,"$2,500",0.00%
31794752,Will Dissly,SEA,TEN,TE,"$2,500",0.00%
31794730,Robert Tonyan,CHI,ARI,TE,"$2,500",0.00%
31794802,Harrison Bryant,CLE,HOU,TE,"$2,500",0.00%
31794804,Jordan Akins,CLE,HOU,TE,"$2,500",0.00%
31794794,Brock Wright,DET,MIN,TE,"$2,500",0.00%
31794846,Tucker Fisk,ATL,IND,TE,"$2,500",0.00%
31794718,Luke Schoonmaker,DAL,MIA,TE,"$2,500",0.00%
31794824,Ben Sims,GB,CAR,TE,"$2,500",0.00%
31794826,Josiah Deguara,GB,CAR,TE,"$2,500",0.00%
31794796,James Mitchell,DET,MIN,TE,"$2,500",0.00%
31794778,Kenny Yeboah,NYJ,WAS,TE,"$2,500",0.00%
31794760,Trevon Wesco,TEN,SEA,TE,"$2,500",0.00%
31794732,Marcedes Lewis,CHI,ARI,TE,"$2,500",0.00%
31794712,Tyler Kroft,MIA,DAL,TE,"$2,500",0.00%
31794720,Peyton Hendershot,DAL,MIA,TE,"$2,500",0.00%
31794844,MyCole Pruitt,ATL,IND,TE,"$2,500",0.00%
31794808,Eric Saubert,HOU,CLE,TE,"$2,500",0.00%
31794786,Johnny Mundt,MIN,DET,TE,"$2,500",0.00%
31794762,Kevin Rader,TEN,SEA,TE,"$2,500",0.00%
31794740,Josh Pederson,JAC,TB,TE,"$2,500",0.00%
31794742,Payne Durham,TB,JAC,TE,"$2,500",0.00%
31794744,Ko Kieft,TB,JAC,TE,"$2,500",0.00%
31794710,Julian Hill,MIA,DAL,TE,"$2,500",0.00%
