
23,4091654158,OVER_under69 (2/20),0,206.66,DST Raiders  FLEX Ezekiel Elliott QB Derek Carr RB Breece Hall RB James Conner TE Isaiah Likely WR A.J. Brown WR Mike Evans WR Demarcus Robinson,,Jordan Addison,FLEX,8.68%,1.2
24,4094736165,onehunglo (1/4),0,206.02,DST Jets  FLEX Trey McBride QB Joe Flacco RB Bijan Robinson RB Ezekiel Elliott TE Evan Engram WR Tee Higgins WR Amari Cooper WR Romeo Doubs,,Bears ,DST,8.65%,3
25,4093260572,Beane,0,205.86,DST Ravens  FLEX Isiah Pacheco QB Taylor Heinicke RB James Cook RB Breece Hall TE Chig Okonkwo WR Mike Evans WR DK Metcalf WR Amari Cooper,,Rachaad White,RB,8.46%,19.7
26,4093298898,dhardin94 (15/20),0,205.81999,DST Jets  FLEX Brandon Aiyuk QB Joe Flacco RB Breece Hall RB Tyjae Spears TE David Njoku WR Chris Olave WR Tee Higgins WR Zay Flowers,,Chris Olave,WR,8.43%,26.3
27,4092290214,QBKilla (17/20),0,205.06001,DST Saints  FLEX Jahmyr Gibbs QB Jordan Love RB Bijan Robinson RB Breece Hall TE Tucker Kraft WR Amari Cooper WR Calvin Ridley WR Diontae Johnson,,Mike Evans,FLEX,8.36%,27.6
28,4092292324,QBKilla (20/20),0,204.90001,DST Chiefs  FLEX Breece Hall QB Justin Fields RB Aaron Jones RB Bijan Robinson TE Tucker Kraft WR Amari Cooper WR Calvin Ridley WR Odell Beckham Jr.,,Cooper Kupp,WR,8.28%,10.9
29,4093212649,Tiger-Nation (4/6),0,204.62,DST Browns  FLEX Breece Hall QB Joe Flacco RB Jahmyr Gibbs RB Jerome Ford TE David Njoku WR DK Metcalf WR Amari Cooper WR Elijah Moore,,Drake London,WR,8.27%,6.9
30,4091776360,fightingirish33 (8/20),0,203.81999,DST Packers  FLEX James Conner QB Joe Flacco RB James Cook RB Breece Hall TE David Njoku WR Amari Cooper WR Calvin Ridley WR Quentin Johnston,,Alvin Kamara,RB,8.15%,8.5
31,4092652890,billd515,0,203.31999,DST Browns  FLEX Brandin Cooks QB Joe Flacco RB Breece Hall RB D'Andre Swift TE David Njoku WR Amari Cooper WR Calvin Ridley WR Jordan Addison,,Bijan Robinson,RB,7.99%,19.2
31,4094796399,iMoosey (15/20),0,203.31998,DST Buccaneers  FLEX Jake Ferguson QB Joe Flacco RB Kyren Williams RB Breece Hall TE David Njoku WR Rashee Rice WR Amari Cooper WR Elijah Moore,,Tyler Boyd,WR,7.95%,10.9
33,4092274263,QBKilla (5/20),0,203.14,DST Ravens  FLEX Breece Hall QB Nick Mullens RB James Cook RB Bijan Robinson TE Trey McBride WR Amari Cooper WR Calvin Ridley WR Drake London,,Bills ,DST,7.81%,5
34,4092204734,weller96 (10/13),0,203.12,DST Dolphins  FLEX Brandin Cooks QB Joe Flacco RB Breece Hall RB Jaylen Warren TE David Njoku WR Mike Evans WR Amari Cooper WR DeAndre Hopkins,,Joe Flacco,QB,7.73%,29.82
35,4093424108,pat_the_hat2 (7/20),0,202.81999,DST Jets  FLEX Demario Douglas QB Joe Flacco RB Christian McCaffrey RB Breece Hall TE Gerald Everett WR DJ Moore WR Amari Cooper WR Dontayvion Wicks,,Jalen Hurts,QB,7.45%,27.44
36,4091194662,alchemist2,0,202.77998,DST Ravens  FLEX Kylen Granson QB Justin Fields RB Derrick Henry RB James Conner TE Cole Kmet WR Amon-Ra St. Brown WR Puka Nacua WR Zay Flowers,,D'Andre Swift,RB,7.25%,15.2
37,4092699715,StrawMyers (6/20),0,202.28,DST Jets  FLEX Jameson Williams QB Lamar Jackson RB Bijan Robinson RB Breece Hall TE Chig Okonkwo WR Amon-Ra St. Brown WR Tee Higgins WR Zay Flowers,,Justin Jefferson,WR,7.15%,29.1
38,4094706996,blindsay11,0,201.26001,DST Jets  FLEX Alvin Kamara QB Derek Carr RB Bijan Robinson RB Ezekiel Elliott TE Juwan Johnson WR Puka Nacua WR Chris Olave WR George Pickens,,Nick Mullens,QB,6.99%,23.54
39,4091458631,miamibadger (2/3),0,200.98,DST Jets  FLEX Adam Thielen QB Josh Allen RB Breece Hall RB D'Andre Swift TE Juwan Johnson WR Justin Jefferson WR George Pickens WR Tyler Boyd,,Rashid Shaheed,WR,6.95%,18.4
40,4093912576,Mrboozer (10/18),0,200.92,DST Buccaneers  FLEX George Kittle QB Joe Flacco RB Christian McCaffrey RB Kyren Williams TE Gerald Everett WR Amari Cooper WR Drake London WR Demario Douglas,,Puka Nacua,FLEX,6.91%,36
41,4094691530,GreyGorey25,0,200.62,DST Colts  FLEX T.J. Hockenson QB Joe Flacco RB Breece Hall RB James Conner TE Evan Engram WR Amari Cooper WR Garrett Wilson WR Drake London,,Deebo Samuel,WR,6.80%,9.4
42,4094263601,L3sterDiamond,0,200.22,DST Jets  FLEX Sam LaPorta QB Joe Flacco RB Breece Hall RB James Conner TE Isaiah Likely WR Tee Higgins WR Amari Cooper WR Jordan Addison,,Calvin Ridley,WR,6.66%,25.8
43,4091345674,swishtwo1 (1/14),0,200.01999,DST Browns  FLEX Breece Hall QB Dak Prescott RB James Conner RB Chuba Hubbard TE Isaiah Likely WR Amari Cooper WR Gabe Davis WR Drake London,,Broncos ,DST,6.39%,4
44,4094758314,onehunglo (4/4),0,199.22,DST Dolphins  FLEX Trey McBride QB Joe Flacco RB Bijan Robinson RB D'Andre Swift TE Evan Engram WR Tee Higgins WR Amari Cooper WR Romeo Doubs,,Wan'Dale Robinson,WR,6.36%,4.6
45,4091373524,300Atrain (1/6),0,199.12,DST Steelers  FLEX Cole Kmet QB Joe Flacco RB Kyren Williams RB Jerome Ford TE David Njoku WR Puka Nacua WR Amari Cooper WR Curtis Samuel,,Cole Kmet,FLEX,6.31%,17.7
46,4093592137,Fatbodynumbertwo (9/20),0,198.84,DST Jets  FLEX Dallas Goedert QB Jalen Hurts RB Bijan Robinson RB Ezekiel Elliott TE David Njoku WR Amari Cooper WR Calvin Ridley WR Demario Douglas,,Devin Singletary,RB,6.13%,9.3
47,4094663112,theKingTripp (5/8),0,198.56,DST Ravens  FLEX Jahmyr Gibbs QB Derek Carr RB James Cook RB Breece Hall TE David Njoku WR Calvin Ridley WR Tyler Lockett WR Zay Flowers,,Brandin Cooks,WR,6.00%,10.3
48,4094189603,vkp2605 (4/5),0,198.28,DST Ravens  FLEX Puka Nacua QB Bryce Young RB James Cook RB Ty Chandler TE Adam Trautman WR Mike Evans WR Chris Olave WR Amari Cooper,,Joshua Palmer,WR,5.99%,9.7
49,4093490800,mulepaks,0,198.21999,DST Ravens  FLEX Derrick Henry QB Nick Mullens RB Chuba Hubbard RB Ty Chandler TE Cade Otton WR Puka Nacua WR Chris Olave WR Amari Cooper,,Amon-Ra St. Brown,WR,5.96%,31.6
50,4090951647,KingTitan66,0,197.81999,DST Eagles  FLEX Demarcus Robinson QB Matthew Stafford RB Christian McCaffrey RB Kyren Williams TE Mike Gesicki WR Puka Nacua WR George Pickens WR Rashid Shaheed,,Evan Engram,TE,5.83%,18.5
50,4093887532,jamiealexander08,0,197.81999,DST Ravens  FLEX Rachaad White QB Joe Flacco RB James Cook RB Breece Hall TE David Njoku WR Amari Cooper WR Jordan Addison WR Jaxon Smith-Njigba,,Tyler Higbee,FLEX,5.62%,6
52,4094049537,SKYLE,0,197.72002,DST Browns  FLEX Najee Harris QB Joe Flacco RB Jahmyr Gibbs RB Jerome Ford TE David Njoku WR Amari Cooper WR Calvin Ridley WR Tyler Lockett,,Gabe Davis,FLEX,5.61%,26
53,4093666983,meatruck (5/20),0,197.61998,DST Chiefs  FLEX Isiah Pacheco QB Joe Flacco RB Breece Hall RB Chuba Hubbard TE David Njoku WR Rashee Rice WR Amari Cooper WR Demario Douglas,,Brandon Aiyuk,WR,5.58%,20.3
54,4094844332,RobertFootball,0,197.6,DST Ravens  FLEX DJ Moore QB Justin Fields RB Breece Hall RB Khalil Herbert TE Evan Engram WR Puka Nacua WR Tee Higgins WR Wan'Dale Robinson,,Brock Purdy,QB,5.53%,6.4
55,4093389296,DTking85 (2/2),0,196.48001,DST Eagles  FLEX Brandon Aiyuk QB Josh Allen RB Breece Hall RB Ezekiel Elliott TE Evan Engram WR Garrett Wilson WR George Pickens WR Jameson Williams,,James Conner,FLEX,5.49%,22.2
56,4093499366,booradley5 (20/20),0,195.62,DST Chiefs  FLEX Jake Ferguson QB Joe Flacco RB Saquon Barkley RB Breece Hall TE Tucker Kraft WR Brandon Aiyuk WR Amari Cooper WR DeAndre Hopkins,,A.J. Brown,WR,5.48%,14
57,4094845839,88Bones (7/12),0,195.56,DST Raiders  FLEX Tyler Higbee QB Derek Carr RB Alvin Kamara RB Breece Hall TE Juwan Johnson WR Cooper Kupp WR Puka Nacua WR Chris Olave,,Eagles ,DST,5.31%,4
58,4093589388,LetEmKnow (13/20),0,195.53998,DST Ravens  FLEX Christian McCaffrey QB Nick Mullens RB Breece Hall RB Ezekiel Elliott TE Kyle Pitts WR Justin Jefferson WR Tyler Boyd WR Dontayvion Wicks,,DK Metcalf,WR,5.23%,15.6
59,4092814729,mailman13 (15/20),0,195.45998,DST Buccaneers  FLEX CeeDee Lamb QB Taylor Heinicke RB James Cook RB Breece Hall TE Gerald Everett WR Amari Cooper WR Adam Thielen WR Drake London,,Dontayvion Wicks,WR,5.11%,10.9
60,4094743862,onehunglo (2/4),0,195.42,DST Patriots  FLEX Trey McBride QB Joe Flacco RB Isiah Pacheco RB Bijan Robinson TE Evan Engram WR Tee Higgins WR Amari Cooper WR Joshua Palmer,,Diontae Johnson,WR,5.03%,3.5
61,4093853425,winnie196 (2/2),0,194.92,DST Jets  FLEX Mike Evans QB Matthew Stafford RB Breece Hall RB Ezekiel Elliott TE Tyler Higbee WR Puka Nacua WR Gabe Davis WR Diontae Johnson,,Buccaneers ,DST,5.01%,16
62,4094803573,soxmonster36 (8/20),0,194.72002,DST Titans  FLEX Breece Hall QB Matthew Stafford RB James Conner RB Ezekiel Elliott TE Trey McBride WR Puka Nacua WR Chris Olave WR Jameson Williams,,Demario Douglas,WR,4.97%,12.4
63,4094844706,shepdat,0,194.32,DST Ravens  FLEX Puka Nacua QB Joe Flacco RB Kyren Williams RB James Cook TE Dallas Goedert WR Amari Cooper WR Jerry Jeudy WR Jaxon Smith-Njigba,,T.J. Hockenson,FLEX,4.97%,9.8
64,4093385788,Patsfan688 (9/11),0,194.07999,DST Patriots  FLEX Christian McCaffrey QB Josh Allen RB Breece Hall RB Ezekiel Elliott TE Chig Okonkwo WR Chris Olave WR Demario Douglas WR Parker Washington,,Curtis Samuel,WR,4.96%,3
65,4093589394,LetEmKnow (19/20),0,193.81999,DST Seahawks  FLEX Justin Jefferson QB Joe Flacco RB Ezekiel Elliott RB Devin Singletary TE David Njoku WR Amari Cooper WR Garrett Wilson WR Dontayvion Wicks,,Joe Mixon,RB,4.90%,9
66,4094877802,TwIsTeDeUcE (4/4),0,193.72,DST Raiders  FLEX George Pickens QB Matthew Stafford RB Alvin Kamara RB Najee Harris TE Jake Ferguson WR Puka Nacua WR Calvin Ridley WR Romeo Doubs,,Travis Kelce,TE,4.88%,9.4
67,4092206359,captnRon (2/4),0,193.52,DST Commanders  FLEX Odell Beckham Jr. QB Joe Flacco RB Jahmyr Gibbs RB Aaron Jones TE Dallas Goedert WR Brandon Aiyuk WR Amari Cooper WR Gabe Davis,,Tyler Lockett,WR,4.87%,16.1
68,4094107380,tysonjsmith (5/20),0,193.41998,DST Broncos  FLEX David Njoku QB Joe Flacco RB Kyren Williams RB Chuba Hubbard TE Kyle Pitts WR DJ Moore WR Amari Cooper WR George Pickens,,Derrick Henry,RB,4.75%,21.38
69,4094341940,pmaaj (14/20),0,193.21999,DST Bears  FLEX Zay Flowers QB Joe Flacco RB Tony Pollard RB Bijan Robinson TE Cole Kmet WR Justin Jefferson WR Amari Cooper WR Demario Douglas,,Jake Ferguson,TE,4.60%,8.5
70,4092699713,StrawMyers (4/20),0,193.08,DST Ravens  FLEX Jameson Williams QB Lamar Jackson RB Breece Hall RB D'Andre Swift TE Isaiah Likely WR Justin Jefferson WR Tee Higgins WR Zay Flowers,,Stefon Diggs,WR,4.51%,7.9
71,4091318228,Dboldone (15/20),0,192.92001,DST Ravens  FLEX Ezekiel Elliott QB Matthew Stafford RB James Cook RB Breece Hall TE Tyler Higbee WR Puka Nacua WR Chris Olave WR Garrett Wilson,,Parker Washington,WR,4.50%,3.9
72,4094857002,CASteelerFan69,0,192.78001,DST Steelers  FLEX Tutu Atwell QB Josh Allen RB Christian McCaffrey RB Jaylen Warren TE Juwan Johnson WR Puka Nacua WR Gabe Davis WR George Pickens,,Tucker Kraft,FLEX,4.47%,10
73,4093589379,LetEmKnow (4/20),0,192.74,DST Buccaneers  FLEX Christian McCaffrey QB Jalen Hurts RB Ezekiel Elliott RB Zamir White TE Jake Ferguson WR Tee Higgins WR George Pickens WR Trenton Irwin,,Jameson Williams,WR,4.46%,9.3
74,4091473681,seapaw25 (3/5),0,192.68,DST Jets  FLEX Aaron Jones QB Josh Allen RB D'Andre Swift RB Chuba Hubbard TE Jake Ferguson WR Amari Cooper WR George Pickens WR Demario Douglas,,Sam LaPorta,TE,4.37%,4.8
75,4092256392,Peanutbuttergo,0,192.62001,DST Broncos  FLEX Tyler Lockett QB Joe Flacco RB Rachaad White RB James Conner TE Sam LaPorta WR Amari Cooper WR Curtis Samuel WR George Pickens,,Jahmyr Gibbs,RB,4.25%,25
75,4094532099,rou5 (2/2),0,192.62,DST Ravens  FLEX Tyler Lockett QB Matthew Stafford RB Breece Hall RB D'Andre Swift TE Dalton Kincaid WR Puka Nacua WR Garrett Wilson WR Gabe Davis,,Odell Beckham Jr.,WR,4.20%,3.3
77,4094877467,ElisaM26 (2/2),0,191.98001,DST Patriots  FLEX Amari Cooper QB Trevor Siemian RB Breece Hall RB Roschon Johnson TE Isaiah Likely WR Stefon Diggs WR Chris Olave WR Garrett Wilson,,Dallas Goedert,TE,4.19%,14.1
