Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,3958936717,bw_kidd,0,196.68,DST Chiefs  FLEX Bijan Robinson QB Desmond Ridder RB Raheem Mostert RB Isiah Pacheco TE Travis Kelce WR Adam Thielen WR Drake London WR Curtis Samuel,,Isiah Pacheco,RB,38.07%,15.8
2,3959254649,chefklj (2/2),0,193.12001,DST Chiefs  FLEX Drake London QB Jared Goff RB Raheem Mostert RB Rhamondre Stevenson TE Evan Engram WR Cooper Kupp WR Zay Flowers WR Brandin Cooks,,Raheem Mostert,RB,37.16%,37.2
3,3960059911,patsalko (8/20),0,191.38,DST Bengals  FLEX Michael Wilson QB Tua Tagovailoa RB Alvin Kamara RB Raheem Mostert TE Dalton Schultz WR Tyreek Hill WR Adam Thielen WR Curtis Samuel,,DJ Moore,WR,22.51%,10.1
4,3958042535,wasko018 (16/20),0,187.66002,DST Vikings  FLEX Josh Downs QB Gardner Minshew II RB Alvin Kamara RB Raheem Mostert TE Kyle Pitts WR Tyreek Hill WR Michael Pittman Jr. WR Christian Kirk,,Bills ,DST,20.63%,7
5,3959254533,nolanspack (2/4),0,187.58,DST Chiefs  FLEX Raheem Mostert QB Desmond Ridder RB Kyren Williams RB Isiah Pacheco TE Kyle Pitts WR Ja'Marr Chase WR Adam Thielen WR Christian Kirk,,Adam Thielen,WR,20.31%,31.5
6,3958378893,Badger426,0,187.18001,DST Chargers  FLEX Raheem Mostert QB Desmond Ridder RB Alvin Kamara RB Isiah Pacheco TE Kyle Pitts WR Cooper Kupp WR Jakobi Meyers WR Drake London,,Logan Thomas,TE,19.61%,1.2
7,3958179745,Denverscoremega (3/20),0,186.78001,DST Buccaneers  FLEX Adam Thielen QB Tua Tagovailoa RB Kyren Williams RB Raheem Mostert TE Jonnu Smith WR Tyreek Hill WR K.J. Osborn WR Josh Downs,,Ja'Marr Chase,WR,18.45%,14
8,3960059918,patsalko (15/20),0,186.28,DST Bengals  FLEX Josh Jacobs QB Dak Prescott RB Alvin Kamara RB Raheem Mostert TE Dalton Schultz WR CeeDee Lamb WR Adam Thielen WR Curtis Samuel,,Christian Kirk,FLEX,16.63%,13.9
9,3957006117,Rasahm1978 (18/20),0,185.38,DST Buccaneers  FLEX D'Andre Swift QB Tua Tagovailoa RB Raheem Mostert RB Chuba Hubbard TE Dalton Schultz WR Tyreek Hill WR Adam Thielen WR Josh Reynolds,,K.J. Osborn,WR,14.84%,8.8
10,3959639673,charlesrayallday (5/20),0,184.98001,DST Lions  FLEX Kyren Williams QB Tua Tagovailoa RB Raheem Mostert RB D'Onta Foreman TE Dalton Schultz WR Tyreek Hill WR Jakobi Meyers WR Rashid Shaheed,,Patrick Mahomes,QB,14.21%,21.34
