ID,Player,Team,Opp,Pos,Salary,Own %
31644165,Drake London,ATL,CAR,WR,"$5,400",8.20%
31644726,Atlanta Falcons,ATL,CAR,D,"$3,600",7.80%
31643832,Josh Allen,BUF,DAL,QB,"$8,200",7.40%
31644731,Los Angeles Rams,LAR,WAS,D,"$3,100",6.80%
31644193,Demario Douglas,NE,KC,WR,"$3,900",6.80%
31644199,Wan'Dale Robinson,NYG,NO,WR,"$3,700",6.80%
31644722,Miami Dolphins,MIA,NYJ,D,"$4,000",6.80%
31644735,New York Giants,NYG,NO,D,"$2,700",6.60%
31643935,Devin Singletary,HOU,TEN,RB,"$5,400",6.60%
31644729,Chicago Bears,CHI,CLE,D,"$3,300",6.50%
31643846,Will Levis,TEN,HOU,QB,"$5,400",6.50%
31644191,Dontayvion Wicks,GB,TB,WR,"$4,000",6.30%
31643921,James Cook,BUF,DAL,RB,"$6,300",6.20%
31643839,Kyler Murray,ARI,SF,QB,"$6,400",6.10%
31644723,Kansas City Chiefs,KC,NE,D,"$3,900",6.00%
31643841,Jordan Love,GB,TB,QB,"$6,200",6.00%
31644727,Cleveland Browns,CLE,CHI,D,"$3,500",5.80%
31644732,Green Bay Packers,GB,TB,D,"$3,000",5.50%
31644179,Jahan Dotson,WAS,LAR,WR,"$4,700",5.50%
31644181,Curtis Samuel,WAS,LAR,WR,"$4,600",5.50%
31644183,Elijah Moore,CLE,CHI,WR,"$4,500",5.50%
31644195,Jonathan Mingo,CAR,ATL,WR,"$3,900",5.50%
31644211,DeVante Parker,NE,KC,WR,"$3,500",5.50%
31644163,Gabe Davis,BUF,DAL,WR,"$5,500",5.30%
31644733,Tampa Bay Buccaneers,TB,GB,D,"$2,900",5.10%
31644725,Tennessee Titans,TEN,HOU,D,"$3,700",4.70%
31644169,Brandin Cooks,DAL,BUF,WR,"$5,200",4.70%
31643833,Dak Prescott,DAL,BUF,QB,"$8,000",4.50%
31644724,New Orleans Saints,NO,NYG,D,"$3,800",4.30%
31643844,Baker Mayfield,TB,GB,QB,"$5,700",4.30%
31644721,San Francisco 49ers,SF,ARI,D,"$4,400",4.10%
31644137,Jaylen Waddle,MIA,NYJ,WR,"$7,400",4.10%
31644505,Travis Kelce,KC,NE,TE,"$7,600",4.00%
31644507,George Kittle,SF,ARI,TE,"$5,800",4.00%
31643905,Raheem Mostert,MIA,NYJ,RB,"$7,100",3.80%
31643917,Aaron Jones,GB,TB,RB,"$6,500",3.60%
31644197,Khalil Shakir,BUF,DAL,WR,"$3,800",3.50%
31644740,Arizona Cardinals,ARI,SF,D,"$2,200",3.40%
31644517,Jake Ferguson,DAL,BUF,TE,"$4,800",3.30%
31644521,Cole Kmet,CHI,CLE,TE,"$4,500",3.30%
31644535,Cade Otton,TB,GB,TE,"$3,200",3.30%
31644533,Hunter Henry,NE,KC,TE,"$3,200",3.30%
31644539,Tyler Conklin,NYJ,MIA,TE,"$3,100",3.30%
31644135,Mike Evans,TB,GB,WR,"$7,500",3.30%
31644145,Nico Collins,HOU,TEN,WR,"$7,000",3.30%
31644149,Adam Thielen,CAR,ATL,WR,"$6,300",3.30%
31644157,Chris Godwin,TB,GB,WR,"$5,900",3.30%
31644171,Marquise Brown,ARI,SF,WR,"$5,100",3.30%
31644173,Noah Brown,HOU,TEN,WR,"$5,000",3.30%
31644509,Taysom Hill,NO,NYG,TE,"$5,500",3.20%
31643843,Derek Carr,NO,NYG,QB,"$5,800",3.00%
31643845,Joe Flacco,CLE,CHI,QB,"$5,500",2.90%
31643837,Justin Fields,CHI,CLE,QB,"$7,000",2.80%
31643850,Tommy DeVito,NYG,NO,QB,"$5,000",2.80%
31644227,Michael Wilson,ARI,SF,WR,"$3,300",2.70%
31644231,Jalin Hyatt,NYG,NO,WR,"$3,200",2.70%
31644245,Darius Slayton,NYG,NO,WR,"$3,100",2.70%
31644359,Treylon Burks,TEN,HOU,WR,"$3,000",2.70%
31644511,Dalton Kincaid,BUF,DAL,TE,"$5,300",2.70%
31644525,Kyle Pitts,ATL,CAR,TE,"$4,000",2.70%
31644527,Logan Thomas,WAS,LAR,TE,"$3,700",2.70%
31644547,Jonnu Smith,ATL,CAR,TE,"$2,800",2.70%
31644549,Dawson Knox,BUF,DAL,TE,"$2,700",2.70%
31644185,Rashid Shaheed,NO,NYG,WR,"$4,300",2.40%
31643835,Patrick Mahomes,KC,NE,QB,"$7,800",2.30%
31644205,JuJu Smith-Schuster,NE,KC,WR,"$3,600",2.20%
31643834,Tua Tagovailoa,MIA,NYJ,QB,"$7,900",2.20%
31644515,Dalton Schultz,HOU,TEN,TE,"$4,900",2.10%
31644523,Darren Waller,NYG,NO,TE,"$4,400",2.10%
31644529,Tyler Higbee,LAR,WAS,TE,"$3,600",2.10%
31644541,Juwan Johnson,NO,NYG,TE,"$3,000",2.10%
31644701,Tommy Tremble,CAR,ATL,TE,"$2,500",2.10%
31644653,Jeremy Ruckert,NYJ,MIA,TE,"$2,500",2.10%
31644661,Durham Smythe,MIA,NYJ,TE,"$2,500",2.10%
31643847,Desmond Ridder,ATL,CAR,QB,"$5,200",2.00%
31643849,Bailey Zappe,NE,KC,QB,"$5,000",1.80%
31644203,Jauan Jennings,SF,ARI,WR,"$3,600",1.80%
31643937,AJ Dillon,GB,TB,RB,"$5,300",1.80%
31643941,Jerick McKinnon,KC,NE,RB,"$5,100",1.80%
31643987,Jamaal Williams,NO,NYG,RB,"$4,300",1.70%
31644705,Stephen Sullivan,CAR,ATL,TE,"$2,500",1.70%
31643943,D'Onta Foreman,CHI,CLE,RB,"$5,000",1.60%
31643947,Kareem Hunt,CLE,CHI,RB,"$4,900",1.60%
31643949,Tyjae Spears,TEN,HOU,RB,"$4,800",1.60%
31644187,Robert Woods,HOU,TEN,WR,"$4,200",1.60%
31644737,New York Jets,NYJ,MIA,D,"$2,500",1.60%
31644739,New England Patriots,NE,KC,D,"$2,300",1.60%
31644225,Michael Gallup,DAL,BUF,WR,"$3,300",1.60%
31643957,Jordan Mason,SF,ARI,RB,"$4,600",1.50%
31644728,Houston Texans,HOU,TEN,D,"$3,400",1.30%
31643973,Latavius Murray,BUF,DAL,RB,"$4,400",1.20%
31643979,Tyler Allgeier,ATL,CAR,RB,"$4,400",1.20%
31643955,Rico Dowdle,DAL,BUF,RB,"$4,600",1.10%
31644215,Darnell Mooney,CHI,CLE,WR,"$3,400",1.10%
31644221,Nick Westbrook-Ikhine,TEN,HOU,WR,"$3,400",1.10%
31644219,Rondale Moore,ARI,SF,WR,"$3,400",1.10%
31644223,DJ Chark Jr.,CAR,ATL,WR,"$3,300",1.10%
31644247,Trey Palmer,TB,GB,WR,"$3,100",1.10%
31644259,Allen Lazard,NYJ,MIA,WR,"$3,000",1.10%
31644209,A.T. Perry,NO,NYG,WR,"$3,500",1.00%
31644241,Kadarius Toney,KC,NE,WR,"$3,100",0.90%
31643853,Davis Mills,HOU,TEN,QB,"$4,900",0.90%
31643975,Miles Sanders,CAR,ATL,RB,"$4,400",0.90%
31643981,Dalvin Cook,NYJ,MIA,RB,"$4,400",0.90%
31644217,Cedric Tillman,CLE,CHI,WR,"$3,400",0.80%
31644419,Braxton Berrios,MIA,NYJ,WR,"$3,000",0.80%
31644275,Marquez Valdes-Scantling,KC,NE,WR,"$3,000",0.70%
31643951,Khalil Herbert,CHI,CLE,RB,"$4,700",0.70%
31643953,Dameon Pierce,HOU,TEN,RB,"$4,700",0.70%
31643965,Chris Rodriguez,WAS,LAR,RB,"$4,500",0.70%
31643969,Chase Edmonds,TB,GB,RB,"$4,400",0.70%
31644229,Xavier Gipson,NYJ,MIA,WR,"$3,200",0.60%
31644233,Tyquan Thornton,NE,KC,WR,"$3,200",0.60%
31644249,Isaiah Hodgins,NYG,NO,WR,"$3,100",0.60%
31643851,Zach Wilson,NYJ,MIA,QB,"$4,900",0.60%
31643855,Bryce Young,CAR,ATL,QB,"$4,800",0.60%
31644213,Justin Watson,KC,NE,WR,"$3,400",0.50%
31643993,Cordarrelle Patterson,ATL,CAR,RB,"$4,200",0.50%
31644730,Dallas Cowboys,DAL,BUF,D,"$3,200",0.20%
31644736,Washington Commanders,WAS,LAR,D,"$2,600",0.20%
31643959,Roschon Johnson,CHI,CLE,RB,"$4,600",0.00%
31643961,Matt Breida,NYG,NO,RB,"$4,600",0.00%
31643971,Emari Demercado,ARI,SF,RB,"$4,400",0.00%
31643977,Royce Freeman,LAR,WAS,RB,"$4,400",0.00%
31643985,Patrick Taylor,GB,TB,RB,"$4,300",0.00%
31643983,Jeff Wilson Jr.,MIA,NYJ,RB,"$4,300",0.00%
31643991,Michael Carter,ARI,SF,RB,"$4,200",0.00%
31643989,Ty Johnson,BUF,DAL,RB,"$4,200",0.00%
31644189,Greg Dortch,ARI,SF,WR,"$4,100",0.00%
31644113,Raheem Blackshear,CAR,ATL,RB,"$4,000",0.00%
31644089,Sean Tucker,TB,GB,RB,"$4,000",0.00%
31644075,Israel Abanikanda,NYJ,MIA,RB,"$4,000",0.00%
31644059,Eric Gray,NYG,NO,RB,"$4,000",0.00%
31644067,Kendre Miller,NO,NYG,RB,"$4,000",0.00%
31644049,Dare Ogunbowale,HOU,TEN,RB,"$4,000",0.00%
31644033,Kyle Juszczyk,SF,ARI,RB,"$4,000",0.00%
31644023,Alex Armah,WAS,LAR,RB,"$4,000",0.00%
31644025,Zach Evans,LAR,WAS,RB,"$4,000",0.00%
31644007,Hunter Luepke,DAL,BUF,RB,"$4,000",0.00%
31643995,JaMycal Hasty,NE,KC,RB,"$4,000",0.00%
31643997,Kevin Harris,NE,KC,RB,"$4,000",0.00%
31644531,Davis Allen,LAR,WAS,TE,"$3,300",0.00%
31644239,Mack Hollins,ATL,CAR,WR,"$3,200",0.00%
31644235,Chris Moore,TEN,HOU,WR,"$3,200",0.00%
31644243,David Bell,CLE,CHI,WR,"$3,100",0.00%
31644253,Randall Cobb,NYJ,MIA,WR,"$3,100",0.00%
31644251,Lynn Bowden Jr.,NO,NYG,WR,"$3,100",0.00%
31644537,Brevin Jordan,HOU,TEN,TE,"$3,100",0.00%
31644481,Mike Strachan,CAR,ATL,WR,"$3,000",0.00%
31644483,Ihmir Smith-Marsette,CAR,ATL,WR,"$3,000",0.00%
31644493,Van Jefferson,ATL,CAR,WR,"$3,000",0.00%
31644495,KhaDarel Hodge,ATL,CAR,WR,"$3,000",0.00%
31644497,Scotty Miller,ATL,CAR,WR,"$3,000",0.00%
31644455,Marquise Goodwin,CLE,CHI,WR,"$3,000",0.00%
31644467,Equanimeous St. Brown,CHI,CLE,WR,"$3,000",0.00%
31644469,Tyler Scott,CHI,CLE,WR,"$3,000",0.00%
31644471,Trent Taylor,CHI,CLE,WR,"$3,000",0.00%
31644255,Malik Heath,GB,TB,WR,"$3,000",0.00%
31644435,Deven Thompkins,TB,GB,WR,"$3,000",0.00%
31644437,David Moore,TB,GB,WR,"$3,000",0.00%
31644449,Samori Toure,GB,TB,WR,"$3,000",0.00%
31644411,Irvin Charles,NYJ,MIA,WR,"$3,000",0.00%
31644421,River Cracraft,MIA,NYJ,WR,"$3,000",0.00%
31644423,Chase Claypool,MIA,NYJ,WR,"$3,000",0.00%
31644387,Sterling Shepard,NYG,NO,WR,"$3,000",0.00%
31644389,Parris Campbell,NYG,NO,WR,"$3,000",0.00%
31644399,Keith Kirkwood,NO,NYG,WR,"$3,000",0.00%
31644361,Colton Dowell,TEN,HOU,WR,"$3,000",0.00%
31644363,Kyle Philips,TEN,HOU,WR,"$3,000",0.00%
31644373,Xavier Hutchinson,HOU,TEN,WR,"$3,000",0.00%
31644337,Ronnie Bell,SF,ARI,WR,"$3,000",0.00%
31644339,Chris Conley,SF,ARI,WR,"$3,000",0.00%
31644349,Zach Pascal,ARI,SF,WR,"$3,000",0.00%
31644257,Jamison Crowder,WAS,LAR,WR,"$3,000",0.00%
31644317,Byron Pringle,WAS,LAR,WR,"$3,000",0.00%
31644319,Dyami Brown,WAS,LAR,WR,"$3,000",0.00%
31644329,Ben Skowronek,LAR,WAS,WR,"$3,000",0.00%
31644331,Austin Trammell,LAR,WAS,WR,"$3,000",0.00%
31644289,Jalen Tolbert,DAL,BUF,WR,"$3,000",0.00%
31644291,KaVontae Turpin,DAL,BUF,WR,"$3,000",0.00%
31644305,Trent Sherfield,BUF,DAL,WR,"$3,000",0.00%
31644307,Deonte Harty,BUF,DAL,WR,"$3,000",0.00%
31644261,Kayshon Boutte,NE,KC,WR,"$3,000",0.00%
31644263,Jalen Reagor,NE,KC,WR,"$3,000",0.00%
31644273,Skyy Moore,KC,NE,WR,"$3,000",0.00%
31644277,Richie James Jr.,KC,NE,WR,"$3,000",0.00%
31644553,Daniel Bellinger,NYG,NO,TE,"$2,600",0.00%
31644703,Ian Thomas,CAR,ATL,TE,"$2,500",0.00%
31644711,MyCole Pruitt,ATL,CAR,TE,"$2,500",0.00%
31644555,Harrison Bryant,CLE,CHI,TE,"$2,500",0.00%
31644689,Jordan Akins,CLE,CHI,TE,"$2,500",0.00%
31644693,Robert Tonyan,CHI,CLE,TE,"$2,500",0.00%
31644695,Marcedes Lewis,CHI,CLE,TE,"$2,500",0.00%
31644671,Payne Durham,TB,GB,TE,"$2,500",0.00%
31644673,Ko Kieft,TB,GB,TE,"$2,500",0.00%
31644679,Josiah Deguara,GB,TB,TE,"$2,500",0.00%
31644681,Ben Sims,GB,TB,TE,"$2,500",0.00%
31644655,Kenny Yeboah,NYJ,MIA,TE,"$2,500",0.00%
31644663,Julian Hill,MIA,NYJ,TE,"$2,500",0.00%
31644665,Tyler Kroft,MIA,NYJ,TE,"$2,500",0.00%
31644637,Lawrence Cager,NYG,NO,TE,"$2,500",0.00%
31644643,Foster Moreau,NO,NYG,TE,"$2,500",0.00%
31644645,Jimmy Graham,NO,NYG,TE,"$2,500",0.00%
31644625,Trevon Wesco,TEN,HOU,TE,"$2,500",0.00%
31644627,Kevin Rader,TEN,HOU,TE,"$2,500",0.00%
31644631,Eric Saubert,HOU,TEN,TE,"$2,500",0.00%
31644605,Charlie Woerner,SF,ARI,TE,"$2,500",0.00%
31644609,Brayden Willis,SF,ARI,TE,"$2,500",0.00%
31644615,Geoff Swaim,ARI,SF,TE,"$2,500",0.00%
31644617,Elijah Higgins,ARI,SF,TE,"$2,500",0.00%
31644589,John Bates,WAS,LAR,TE,"$2,500",0.00%
31644591,Cole Turner,WAS,LAR,TE,"$2,500",0.00%
31644601,Brycen Hopkins,LAR,WAS,TE,"$2,500",0.00%
31644575,Luke Schoonmaker,DAL,BUF,TE,"$2,500",0.00%
31644577,Peyton Hendershot,DAL,BUF,TE,"$2,500",0.00%
31644583,Quintin Morris,BUF,DAL,TE,"$2,500",0.00%
31644557,Mike Gesicki,NE,KC,TE,"$2,500",0.00%
31644559,Pharaoh Brown,NE,KC,TE,"$2,500",0.00%
31644563,Noah Gray,KC,NE,TE,"$2,500",0.00%
31644565,Blake Bell,KC,NE,TE,"$2,500",0.00%
