ID,Player,Team,Opp,Pos,Salary,Own %
31162470,Jonathan Taylor,IND,TB,RB,"$6,900",28.10%
31162718,Tank Dell,HOU,JAC,WR,"$6,900",23.30%
31162486,Isiah Pacheco,KC,LV,RB,"$6,200",23.00%
31162496,Javonte Williams,DEN,CLE,RB,"$5,700",20.40%
31162724,Nico Collins,HOU,JAC,WR,"$6,400",19.40%
31162716,DeVonta Smith,PHI,BUF,WR,"$7,100",18.30%
31162492,James Conner,ARI,LAR,RB,"$5,900",17.90%
31163084,Trey McBride,ARI,LAR,TE,"$4,700",17.60%
31162762,Demario Douglas,NE,NYG,WR,"$4,400",17.50%
31163086,Evan Engram,JAC,HOU,TE,"$4,200",14.40%
31162405,Trevor Lawrence,JAC,HOU,QB,"$6,400",14.00%
31162706,Cooper Kupp,LAR,ARI,WR,"$8,000",13.30%
31162710,Puka Nacua,LAR,ARI,WR,"$7,600",13.30%
31162702,Stefon Diggs,BUF,PHI,WR,"$8,800",13.10%
31163078,Dalton Kincaid,BUF,PHI,TE,"$5,300",12.80%
31163302,Kansas City Chiefs,KC,LV,D,"$3,100",12.30%
31162472,D'Andre Swift,PHI,BUF,RB,"$6,800",12.00%
31162400,Jalen Hurts,PHI,BUF,QB,"$8,300",11.90%
31162488,Rachaad White,TB,IND,RB,"$6,100",11.80%
31162700,A.J. Brown,PHI,BUF,WR,"$9,000",11.60%
31162756,George Pickens,PIT,CIN,WR,"$4,700",11.60%
31162732,Calvin Ridley,JAC,HOU,WR,"$6,000",11.60%
31162738,Christian Kirk,JAC,HOU,WR,"$5,700",11.60%
31162468,Travis Etienne Jr.,JAC,HOU,RB,"$7,100",11.40%
31162402,Josh Allen,BUF,PHI,QB,"$8,100",11.20%
31162712,Mike Evans,TB,IND,WR,"$7,400",10.90%
31163301,New England Patriots,NE,NYG,D,"$3,200",10.30%
31162720,Michael Pittman Jr.,IND,TB,WR,"$6,800",10.00%
31162408,Baker Mayfield,TB,IND,QB,"$5,500",9.90%
31162476,Kyren Williams,LAR,ARI,RB,"$6,600",9.90%
31163305,Philadelphia Eagles,PHI,BUF,D,"$2,900",8.90%
31162464,Alvin Kamara,NO,ATL,RB,"$8,400",8.90%
31162466,Saquon Barkley,NYG,NE,RB,"$7,300",8.90%
31162474,Josh Jacobs,LV,KC,RB,"$6,700",8.90%
31162478,Bijan Robinson,ATL,NO,RB,"$6,500",8.90%
31162482,Derrick Henry,TEN,CAR,RB,"$6,400",8.90%
31162480,Joe Mixon,CIN,PIT,RB,"$6,300",8.90%
31162494,Rhamondre Stevenson,NE,NYG,RB,"$5,800",8.90%
31162502,Jaylen Warren,PIT,CIN,RB,"$5,400",8.90%
31162534,Tyjae Spears,TEN,CAR,RB,"$4,400",8.90%
31162708,Davante Adams,LV,KC,WR,"$7,800",8.70%
31162714,Adam Thielen,CAR,TEN,WR,"$7,300",8.70%
31162403,C.J. Stroud,HOU,JAC,QB,"$7,700",8.20%
31162413,Gardner Minshew,IND,TB,QB,"$5,100",8.00%
31163311,Houston Texans,HOU,JAC,D,"$2,600",7.80%
31163299,Denver Broncos,DEN,CLE,D,"$3,200",7.70%
31163074,Travis Kelce,KC,LV,TE,"$8,200",7.40%
31162722,Chris Olave,NO,ATL,WR,"$6,600",7.30%
31162746,Marquise Brown,ARI,LAR,WR,"$5,200",7.30%
31162401,Patrick Mahomes,KC,LV,QB,"$8,200",6.90%
31163310,Buffalo Bills,BUF,PHI,D,"$2,700",6.70%
31162754,Josh Downs,IND,TB,WR,"$4,800",6.70%
31162510,Najee Harris,PIT,CIN,RB,"$4,900",6.70%
31163296,Tennessee Titans,TEN,CAR,D,"$3,400",6.60%
31163309,Carolina Panthers,CAR,TEN,D,"$3,100",6.60%
31163306,Atlanta Falcons,ATL,NO,D,"$2,900",6.50%
31162772,Zay Jones,JAC,HOU,WR,"$3,900",6.20%
31162764,Rashid Shaheed,NO,ATL,WR,"$4,300",6.00%
31162419,Desmond Ridder,ATL,NO,QB,"$4,800",5.90%
31162770,Robert Woods,HOU,JAC,WR,"$4,000",5.90%
31162778,Khalil Shakir,BUF,PHI,WR,"$3,600",5.80%
31162726,Chris Godwin,TB,IND,WR,"$6,300",5.80%
31162730,DeAndre Hopkins,TEN,CAR,WR,"$6,100",5.80%
31162734,Amari Cooper,CLE,DEN,WR,"$5,900",5.80%
31162748,Drake London,ATL,NO,WR,"$5,000",5.80%
31163308,Los Angeles Rams,LAR,ARI,D,"$2,800",5.60%
31162404,Kyler Murray,ARI,LAR,QB,"$6,900",5.40%
31163293,Pittsburgh Steelers,PIT,CIN,D,"$3,700",5.20%
31162938,Justin Watson,KC,LV,WR,"$3,000",5.10%
31163076,Dalton Schultz,HOU,JAC,TE,"$5,400",4.90%
31162740,Rashee Rice,KC,LV,WR,"$5,500",4.90%
31162752,Diontae Johnson,PIT,CIN,WR,"$4,900",4.80%
31162758,Tyler Boyd,CIN,PIT,WR,"$4,600",4.80%
31162776,Elijah Moore,CLE,DEN,WR,"$3,700",4.80%
31162780,Rondale Moore,ARI,LAR,WR,"$3,600",4.80%
31163297,Indianapolis Colts,IND,TB,D,"$3,400",4.60%
31162704,Ja'Marr Chase,CIN,PIT,WR,"$8,300",4.40%
31162406,Matthew Stafford,LAR,ARI,QB,"$6,300",4.10%
31163080,Taysom Hill,NO,ATL,TE,"$5,000",3.90%
31162774,Wan'Dale Robinson,NYG,NE,WR,"$3,800",3.90%
31162490,Devin Singletary,HOU,JAC,RB,"$6,000",3.70%
31162484,James Cook,BUF,PHI,RB,"$6,200",3.70%
31163300,Cincinnati Bengals,CIN,PIT,D,"$3,300",3.40%
31162498,Jerome Ford,CLE,DEN,RB,"$5,600",3.30%
31162407,Derek Carr,NO,ATL,QB,"$5,800",3.30%
31163088,David Njoku,CLE,DEN,TE,"$4,100",3.10%
31162742,Courtland Sutton,DEN,CLE,WR,"$5,400",2.90%
31163096,Hunter Henry,NE,NYG,TE,"$3,400",2.80%
31163102,Cade Otton,TB,IND,TE,"$3,200",2.80%
31162744,Gabe Davis,BUF,PHI,WR,"$5,300",2.60%
31163090,Kyle Pitts,ATL,NO,TE,"$4,000",2.50%
31163114,Michael Mayer,LV,KC,TE,"$2,800",2.50%
31162792,Greg Dortch,ARI,LAR,WR,"$3,300",2.40%
31162798,Trenton Irwin,CIN,PIT,WR,"$3,200",2.40%
31162826,Trey Palmer,TB,IND,WR,"$3,100",2.40%
31162994,Jalin Hyatt,NYG,NE,WR,"$3,000",2.40%
31162768,Tutu Atwell,LAR,ARI,WR,"$4,100",2.40%
31163094,Jonnu Smith,ATL,NO,TE,"$3,400",2.20%
31163108,Juwan Johnson,NO,ATL,TE,"$3,000",2.20%
31162410,Will Levis,TEN,CAR,QB,"$5,300",2.20%
31162736,Jakobi Meyers,LV,KC,WR,"$5,800",2.20%
31163303,Arizona Cardinals,ARI,LAR,D,"$3,000",2.10%
31162411,Jake Browning,CIN,PIT,QB,"$5,200",2.00%
31163116,Pat Freiermuth,PIT,CIN,TE,"$2,900",2.00%
31163112,Daniel Bellinger,NYG,NE,TE,"$2,900",2.00%
31163120,Tanner Hudson,CIN,PIT,TE,"$2,700",2.00%
31163126,Kylen Granson,IND,TB,TE,"$2,600",2.00%
31163128,Tommy Tremble,CAR,TEN,TE,"$2,600",2.00%
31162750,Jerry Jeudy,DEN,CLE,WR,"$4,900",1.90%
31162794,Jonathan Mingo,CAR,TEN,WR,"$3,300",1.90%
31162972,DeVante Parker,NE,NYG,WR,"$3,000",1.90%
31162415,Aidan O'Connell,LV,KC,QB,"$5,000",1.90%
31163092,Tyler Higbee,LAR,ARI,TE,"$3,500",1.80%
31163106,Chig Okonkwo,TEN,CAR,TE,"$3,100",1.80%
31163110,Jack Stoll,PHI,BUF,TE,"$3,000",1.80%
31162506,Ezekiel Elliott,NE,NYG,RB,"$5,000",1.70%
31162516,Chuba Hubbard,CAR,TEN,RB,"$4,800",1.70%
31162512,Kareem Hunt,CLE,DEN,RB,"$4,800",1.70%
31162522,Tyler Allgeier,ATL,NO,RB,"$4,600",1.70%
31162538,Miles Sanders,CAR,TEN,RB,"$4,400",1.70%
31163222,Mike Gesicki,NE,NYG,TE,"$2,500",1.60%
31163192,Noah Gray,KC,LV,TE,"$2,500",1.60%
31163174,Josh Whyle,TEN,CAR,TE,"$2,500",1.60%
31162409,Russell Wilson,DEN,CLE,QB,"$5,400",1.40%
31162412,Tommy DeVito,NYG,NE,QB,"$5,200",1.40%
31162508,Kenneth Gainwell,PHI,BUF,RB,"$4,900",1.30%
31162618,Clyde Edwards-Helaire,KC,LV,RB,"$4,000",1.30%
31163124,Adam Trautman,DEN,CLE,TE,"$2,600",1.30%
31163307,Las Vegas Raiders,LV,KC,D,"$2,800",1.20%
31163298,Tampa Bay Buccaneers,TB,IND,D,"$3,300",1.20%
31162802,Marquez Valdes-Scantling,KC,LV,WR,"$3,200",1.20%
31163295,New York Giants,NYG,NE,D,"$3,500",1.20%
31162530,Latavius Murray,BUF,PHI,RB,"$4,400",1.00%
31162800,Alec Pierce,IND,TB,WR,"$3,200",1.00%
31163292,Cleveland Browns,CLE,DEN,D,"$3,800",1.00%
31162806,A.T. Perry,NO,ATL,WR,"$3,200",1.00%
31162812,DJ Chark Jr.,CAR,TEN,WR,"$3,200",1.00%
31162916,Kyle Philips,TEN,CAR,WR,"$3,000",1.00%
31162514,Jaleel McLaughlin,DEN,CLE,RB,"$4,800",0.90%
31162524,Samaje Perine,DEN,CLE,RB,"$4,600",0.90%
31162548,Jamaal Williams,NO,ATL,RB,"$4,200",0.90%
31162790,Julio Jones,PHI,BUF,WR,"$3,300",0.90%
31162804,Kadarius Toney,KC,LV,WR,"$3,200",0.90%
31162500,Dameon Pierce,HOU,JAC,RB,"$5,500",0.80%
31162528,Royce Freeman,LAR,ARI,RB,"$4,500",0.80%
31162440,Bailey Zappe,NE,NYG,QB,"$4,400",0.80%
31162784,Marvin Mims,DEN,CLE,WR,"$3,400",0.70%
31162808,Isaiah Hodgins,NYG,NE,WR,"$3,200",0.70%
31162814,Van Jefferson,ATL,NO,WR,"$3,100",0.70%
31162818,Chris Moore,TEN,CAR,WR,"$3,100",0.70%
31162824,Hunter Renfrow,LV,KC,WR,"$3,100",0.70%
31162830,JuJu Smith-Schuster,NE,NYG,WR,"$3,000",0.70%
31162998,Sterling Shepard,NYG,NE,WR,"$3,000",0.70%
31162914,Nick Westbrook-Ikhine,TEN,CAR,WR,"$3,000",0.70%
31162544,Chase Edmonds,TB,IND,RB,"$4,300",0.70%
31162652,Matt Breida,NYG,NE,RB,"$4,000",0.70%
31162940,Skyy Moore,KC,LV,WR,"$3,000",0.70%
31162832,Olamide Zaccheaus,PHI,BUF,WR,"$3,000",0.70%
31163294,New Orleans Saints,NO,ATL,D,"$3,600",0.70%
31162518,Zack Moss,IND,TB,RB,"$4,700",0.60%
31162423,Kenny Pickett,PIT,CIN,QB,"$4,800",0.60%
31162954,Tre Tucker,LV,KC,WR,"$3,000",0.50%
31162416,Dorian Thompson-Robinson,CLE,DEN,QB,"$4,900",0.50%
31162796,KhaDarel Hodge,ATL,NO,WR,"$3,200",0.40%
31163024,Allen Robinson II,PIT,CIN,WR,"$3,000",0.40%
31162418,Bryce Young,CAR,TEN,QB,"$4,900",0.40%
31163304,Jacksonville Jaguars,JAC,HOU,D,"$3,000",0.40%
31162526,Ty Johnson,BUF,PHI,RB,"$4,500",0.00%
31162532,Trayveon Williams,CIN,PIT,RB,"$4,400",0.00%
31162540,Ameer Abdullah,LV,KC,RB,"$4,300",0.00%
31162542,Boston Scott,PHI,BUF,RB,"$4,300",0.00%
31162546,Cordarrelle Patterson,ATL,NO,RB,"$4,200",0.00%
31162550,Tank Bigsby,JAC,HOU,RB,"$4,200",0.00%
31162552,Zamir White,LV,KC,RB,"$4,100",0.00%
31162554,Keaontay Ingram,ARI,LAR,RB,"$4,100",0.00%
31162696,D'Ernest Johnson,JAC,HOU,RB,"$4,000",0.00%
31162574,Mike Boone,HOU,JAC,RB,"$4,000",0.00%
31162692,Raheem Blackshear,CAR,TEN,RB,"$4,000",0.00%
31162654,Jashaun Corbin,NYG,NE,RB,"$4,000",0.00%
31162686,Sean Tucker,TB,IND,RB,"$4,000",0.00%
31162636,Ty Montgomery,NE,NYG,RB,"$4,000",0.00%
31162620,Deneric Prince,KC,LV,RB,"$4,000",0.00%
31162592,Pierre Strong,CLE,DEN,RB,"$4,000",0.00%
31162586,Chris Evans,CIN,PIT,RB,"$4,000",0.00%
31162610,Trey Sermon,IND,TB,RB,"$4,000",0.00%
31162632,Zach Evans,LAR,ARI,RB,"$4,000",0.00%
31162816,Scotty Miller,ATL,NO,WR,"$3,100",0.00%
31162820,Isaiah McKenzie,IND,TB,WR,"$3,100",0.00%
31162854,John Metchie,HOU,JAC,WR,"$3,000",0.00%
31162966,Austin Trammell,LAR,ARI,WR,"$3,000",0.00%
31163028,Miles Boykin,PIT,CIN,WR,"$3,000",0.00%
31163060,Tim Jones,JAC,HOU,WR,"$3,000",0.00%
31163048,Laviska Shenault Jr.,CAR,TEN,WR,"$3,000",0.00%
31163016,Zach Pascal,ARI,LAR,WR,"$3,000",0.00%
31163018,Andre Baccellia,ARI,LAR,WR,"$3,000",0.00%
31162942,Richie James Jr.,KC,LV,WR,"$3,000",0.00%
31162988,Lynn Bowden Jr.,NO,ATL,WR,"$3,000",0.00%
31162990,Keith Kirkwood,NO,ATL,WR,"$3,000",0.00%
31163036,Deven Thompkins,TB,IND,WR,"$3,000",0.00%
31162974,Kayshon Boutte,NE,NYG,WR,"$3,000",0.00%
31162976,Jalen Reagor,NE,NYG,WR,"$3,000",0.00%
31162844,Deonte Harty,BUF,PHI,WR,"$3,000",0.00%
31163026,Calvin Austin,PIT,CIN,WR,"$3,000",0.00%
31163062,Parker Washington,JAC,HOU,WR,"$3,000",0.00%
31162996,Parris Campbell,NYG,NE,WR,"$3,000",0.00%
31163052,Ihmir Smith-Marsette,CAR,TEN,WR,"$3,000",0.00%
31162964,Demarcus Robinson,LAR,ARI,WR,"$3,000",0.00%
31162956,DeAndre Carter,LV,KC,WR,"$3,000",0.00%
31162868,Andrei Iosivas,CIN,PIT,WR,"$3,000",0.00%
31162870,Charlie Jones,CIN,PIT,WR,"$3,000",0.00%
31162856,Xavier Hutchinson,HOU,JAC,WR,"$3,000",0.00%
31162828,Ben Skowronek,LAR,ARI,WR,"$3,000",0.00%
31163006,Britain Covey,PHI,BUF,WR,"$3,000",0.00%
31162898,Lil'Jordan Humphrey,DEN,CLE,WR,"$3,000",0.00%
31162928,Juwann Winfree,IND,TB,WR,"$3,000",0.00%
31162918,Colton Dowell,TEN,CAR,WR,"$3,000",0.00%
31162842,Trent Sherfield,BUF,PHI,WR,"$3,000",0.00%
31163122,Irv Smith Jr.,CIN,PIT,TE,"$2,600",0.00%
