Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
WR,Justin Jefferson (29819558),Justin Jefferson,29819558,WR/FLEX,9600,MIN@CAR 10/01/2023 01:00PM ET,MIN,28.93
WR,Tyreek Hill (29819560),Tyreek Hill,29819560,WR/FLEX,9200,MIA@BUF 10/01/2023 01:00PM ET,MIA,32.07
RB,Christian McCaffrey (29819186),Christian McCaffrey,29819186,RB/FLEX,9200,ARI@SF 10/01/2023 04:25PM ET,SF,25.77
RB,Austin Ekeler (29819188),Austin Ekeler,29819188,RB/FLEX,8500,LV@LAC 10/01/2023 04:05PM ET,LAC,29.4
QB,Patrick Mahomes (29819087),Patrick Mahomes,29819087,QB,8300,KC@NYJ 10/01/2023 08:20PM ET,KC,23.81
QB,Josh Allen (29819088),Josh Allen,29819088,QB,8200,MIA@BUF 10/01/2023 01:00PM ET,BUF,19.67
WR,Stefon Diggs (29819562),Stefon Diggs,29819562,WR/FLEX,8100,MIA@BUF 10/01/2023 01:00PM ET,BUF,21.63
RB,Saquon Barkley (29819190),Saquon Barkley,29819190,RB/FLEX,8100,SEA@NYG 10/02/2023 08:15PM ET,NYG,18.25
QB,Jalen Hurts (29819089),Jalen Hurts,29819089,QB,8000,WAS@PHI 10/01/2023 01:00PM ET,PHI,20.53
WR,Davante Adams (29819564),Davante Adams,29819564,WR/FLEX,8000,LV@LAC 10/01/2023 04:05PM ET,LV,26.07
WR,Keenan Allen (29819566),Keenan Allen,29819566,WR/FLEX,7900,LV@LAC 10/01/2023 04:05PM ET,LAC,32.25
WR,Amon-Ra St. Brown (29819568) (LOCKED),Amon-Ra St. Brown,29819568,WR/FLEX,7800,Final,DET,19.12
WR,Ja'Marr Chase (29819570),Ja'Marr Chase,29819570,WR/FLEX,7800,CIN@TEN 10/01/2023 01:00PM ET,CIN,15.43
QB,Justin Herbert (29819090),Justin Herbert,29819090,QB,7800,LV@LAC 10/01/2023 04:05PM ET,LAC,26.14
RB,Tony Pollard (29819192),Tony Pollard,29819192,RB/FLEX,7800,NE@DAL 10/01/2023 04:25PM ET,DAL,20.07
RB,Bijan Robinson (29819194),Bijan Robinson,29819194,RB/FLEX,7700,ATL@JAX 10/01/2023 09:30AM ET,ATL,18.17
QB,Lamar Jackson (29819091),Lamar Jackson,29819091,QB,7700,BAL@CLE 10/01/2023 01:00PM ET,BAL,21.21
WR,A.J. Brown (29819572),A.J. Brown,29819572,WR/FLEX,7700,WAS@PHI 10/01/2023 01:00PM ET,PHI,15.63
WR,Jaylen Waddle (29819574),Jaylen Waddle,29819574,WR/FLEX,7600,MIA@BUF 10/01/2023 01:00PM ET,MIA,12.1
WR,DeVonta Smith (29819578),DeVonta Smith,29819578,WR/FLEX,7500,WAS@PHI 10/01/2023 01:00PM ET,PHI,16.87
WR,CeeDee Lamb (29819576),CeeDee Lamb,29819576,WR/FLEX,7500,NE@DAL 10/01/2023 04:25PM ET,DAL,16.73
QB,Tua Tagovailoa (29819092),Tua Tagovailoa,29819092,QB,7400,MIA@BUF 10/01/2023 01:00PM ET,MIA,25.59
TE,Travis Kelce (29820150),Travis Kelce,29820150,TE/FLEX,7400,KC@NYJ 10/01/2023 08:20PM ET,KC,16.25
RB,Travis Etienne Jr. (29819196),Travis Etienne Jr.,29819196,RB/FLEX,7200,ATL@JAX 10/01/2023 09:30AM ET,JAX,15.13
QB,Kirk Cousins (29819093),Kirk Cousins,29819093,QB,7100,MIN@CAR 10/01/2023 01:00PM ET,MIN,28.23
WR,Chris Olave (29819580),Chris Olave,29819580,WR/FLEX,7100,TB@NO 10/01/2023 01:00PM ET,NO,19.4
RB,Josh Jacobs (29819198),Josh Jacobs,29819198,RB/FLEX,7100,LV@LAC 10/01/2023 04:05PM ET,LV,10
WR,Mike Evans (29819582),Mike Evans,29819582,WR/FLEX,7000,TB@NO 10/01/2023 01:00PM ET,TB,22.57
RB,Derrick Henry (29819200),Derrick Henry,29819200,RB/FLEX,7000,CIN@TEN 10/01/2023 01:00PM ET,TEN,11.47
WR,Calvin Ridley (29819584),Calvin Ridley,29819584,WR/FLEX,6900,ATL@JAX 10/01/2023 09:30AM ET,JAX,13.1
WR,Deebo Samuel (29819586),Deebo Samuel,29819586,WR/FLEX,6900,ARI@SF 10/01/2023 04:25PM ET,SF,20.5
QB,Trevor Lawrence (29819094),Trevor Lawrence,29819094,QB,6800,ATL@JAX 10/01/2023 09:30AM ET,JAX,14.78
