Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,4042151184,JAHmanji (12/17),0,197.84,DST 49ers  FLEX David Montgomery QB Dak Prescott RB Christian McCaffrey RB Tony Pollard TE Sam LaPorta WR Brandin Cooks WR Christian Watson WR Curtis Samuel,,Christian McCaffrey,RB,57.64%,33.9
1,4042205368,mattybraves22 (17/20),0,197.84,DST 49ers  FLEX Christian McCaffrey QB Dak Prescott RB Tony Pollard RB David Montgomery TE Sam LaPorta WR Brandin Cooks WR Christian Watson WR Curtis Samuel,,CeeDee Lamb,WR,49.59%,17.3
3,4039021543,2briar (13/20),0,195.04,DST Cowboys  FLEX Curtis Samuel QB Dak Prescott RB Christian McCaffrey RB Tony Pollard TE Tucker Kraft WR Amon-Ra St. Brown WR Brandin Cooks WR Christian Watson,,Cowboys ,DST,40.23%,16
4,4040618352,iMoosey (18/20),0,193.84,DST Cowboys  FLEX Brandin Cooks QB Dak Prescott RB Christian McCaffrey RB Tony Pollard TE Tucker Kraft WR CeeDee Lamb WR Christian Watson WR Curtis Samuel,,Dak Prescott,QB,38.96%,35.24
4,4040823927,silvertaziii (5/20),0,193.84,DST Cowboys  FLEX CeeDee Lamb QB Dak Prescott RB Christian McCaffrey RB Tony Pollard TE Tucker Kraft WR Brandin Cooks WR Christian Watson WR Curtis Samuel,,Jayden Reed,WR,38.06%,15
4,4042313416,ndeprez (17/20),0,193.84,DST Cowboys  FLEX CeeDee Lamb QB Dak Prescott RB Christian McCaffrey RB Tony Pollard TE Tucker Kraft WR Brandin Cooks WR Christian Watson WR Curtis Samuel,,Jake Ferguson,TE,37.33%,4.5
4,4042340318,KingQuad49er (3/5),0,193.84,DST Cowboys  FLEX Christian Watson QB Dak Prescott RB Christian McCaffrey RB Tony Pollard TE Tucker Kraft WR CeeDee Lamb WR Brandin Cooks WR Curtis Samuel,,Jahmyr Gibbs,RB,35.86%,11.3
8,4042879779,esaldanaaa (7/10),0,192.34001,DST 49ers  FLEX Zach Charbonnet QB Dak Prescott RB Christian McCaffrey RB Tony Pollard TE Sam LaPorta WR Deebo Samuel WR Jayden Reed WR Curtis Samuel,,Zach Charbonnet,RB,35.12%,9.8
9,4040618337,iMoosey (3/20),0,191.84,DST 49ers  FLEX Curtis Samuel QB Dak Prescott RB Christian McCaffrey RB Tony Pollard TE Tucker Kraft WR CeeDee Lamb WR Brandin Cooks WR Christian Watson,,David Montgomery,RB,32.77%,15.1
10,4038574012,charlesrayallday (8/20),0,191.04,DST Seahawks  FLEX Deebo Samuel QB Dak Prescott RB Christian McCaffrey RB Tony Pollard TE Tucker Kraft WR CeeDee Lamb WR Christian Watson WR Curtis Samuel,,Brandin Cooks,WR,29.39%,17.2
11,4040494144,oliran (13/20),0,190.84,DST Packers  FLEX Deebo Samuel QB Dak Prescott RB Christian McCaffrey RB Tony Pollard TE Sam LaPorta WR Romeo Doubs WR Brandin Cooks WR Christian Watson,,Amon-Ra St. Brown,FLEX,27.44%,18.5
12,4040092809,Brewcrew116 (8/20),0,190.14,DST Cowboys  FLEX Sam LaPorta QB Dak Prescott RB Christian McCaffrey RB Tony Pollard TE Tucker Kraft WR Amon-Ra St. Brown WR Jayden Reed WR Curtis Samuel,,Tony Pollard,RB,26.95%,22.3
13,4040677920,themfer1211 (7/7),0,189.84001,DST Cowboys  FLEX Christian McCaffrey QB Dak Prescott RB Jahmyr Gibbs RB Tony Pollard TE Tucker Kraft WR Deebo Samuel WR Brandin Cooks WR Curtis Samuel,,Brock Purdy,QB,25.19%,11.46
