Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,3946276091,Diesel631,0,268.08,DST Bengals  FLEX DJ Moore QB Joe Burrow RB Zack Moss RB Isiah Pacheco TE Dallas Goedert WR Ja'Marr Chase WR Jakobi Meyers WR Jordan Addison,,De'Von Achane,RB,30.02%,25.5
2,3945131756,rmarks624 (1/2),0,261.72,DST Dolphins  FLEX Adam Thielen QB Sam Howell RB David Montgomery RB De'Von Achane TE Zach Ertz WR Ja'Marr Chase WR Gabe Davis WR DJ Moore,,David Montgomery,RB,27.98%,23.9
3,3944059434,dyno88,0,244.78,DST Dolphins  FLEX De'Von Achane QB Justin Fields RB Brian Robinson Jr. RB Breece Hall TE Dalton Schultz WR Ja'Marr Chase WR DJ Moore WR Terry McLaurin,,Brian Robinson Jr.,RB,24.34%,8.3
4,3945281220,gbonebrownie (11/11),0,241.01999,DST Lions  FLEX Wan'Dale Robinson QB Sam Howell RB David Montgomery RB D'Andre Swift TE Logan Thomas WR Stefon Diggs WR Ja'Marr Chase WR DJ Moore,,Terry McLaurin,WR,18.23%,8.9
5,3944463584,seventyseven77,0,240.31999,DST Giants  FLEX Dalton Schultz QB Tua Tagovailoa RB David Montgomery RB De'Von Achane TE Sam LaPorta WR Tyreek Hill WR DJ Moore WR Adam Thielen,,DJ Moore,WR,17.53%,52
6,3946755064,tmaddox,0,239.92,DST Saints  FLEX DJ Moore QB Sam Howell RB Brian Robinson Jr. RB Breece Hall TE Zach Ertz WR A.J. Brown WR Ja'Marr Chase WR Terry McLaurin,,Nico Collins,WR,17.52%,6.9
7,3946630100,sleepergalo (2/2),0,237.48,DST Saints  FLEX Cole Kmet QB Justin Fields RB David Montgomery RB De'Von Achane TE George Kittle WR Puka Nacua WR DJ Moore WR Marquise Brown,,Tyreek Hill,WR,17.19%,35.1
8,3944288162,Goran2381 (6/6),0,236.68,DST Saints  FLEX Jaylen Waddle QB Joe Burrow RB Breece Hall RB Jaleel McLaughlin TE Dallas Goedert WR Ja'Marr Chase WR Nico Collins WR Adam Thielen,,Christian McCaffrey,RB,16.38%,14.8
9,3946623791,Nuby33 (11/20),0,235.87999,DST Saints  FLEX Puka Nacua QB Justin Fields RB David Montgomery RB De'Von Achane TE Dallas Goedert WR Michael Pittman Jr. WR DJ Moore WR Curtis Samuel,,Breece Hall,RB,14.59%,31.4
10,3946689994,mikel725 (2/2),0,235.32,DST Titans  FLEX DJ Moore QB Sam Howell RB Bijan Robinson RB De'Von Achane TE Logan Thomas WR Ja'Marr Chase WR Puka Nacua WR Josh Reynolds,,Romeo Doubs,FLEX,14.58%,1.4
11,3946580237,Alt-middle (10/10),0,234.87999,DST Bills  FLEX Garrett Wilson QB Justin Fields RB Brian Robinson Jr. RB Breece Hall TE Dallas Goedert WR Ja'Marr Chase WR DJ Moore WR Terry McLaurin,,Bills ,DST,14.55%,9
12,3944537211,andremrls (3/5),0,233.38,DST Dolphins  FLEX Marquise Brown QB Justin Fields RB De'Von Achane RB Brian Robinson Jr. TE Logan Thomas WR Tyreek Hill WR DJ Moore WR Adam Thielen,,Adam Thielen,WR,14.22%,30.7
13,3946045483,TayH96 (1/4),0,233.31999,DST Jets  FLEX Sam LaPorta QB Jalen Hurts RB Zack Moss RB Breece Hall TE Mark Andrews WR Gabe Davis WR DJ Moore WR Nico Collins,,Bijan Robinson,RB,14.05%,12.8
14,3946289511,Gscreel28 (10/20),0,232.87999,DST Dolphins  FLEX Breece Hall QB Justin Fields RB David Montgomery RB De'Von Achane TE Cole Kmet WR Michael Pittman Jr. WR DJ Moore WR Adam Thielen,,Marquise Brown,WR,13.65%,16.1
15,3944208048,Royhobbsfantasy,0,232.78,DST Saints  FLEX De'Von Achane QB Matthew Stafford RB David Montgomery RB Breece Hall TE Jonnu Smith WR Tyreek Hill WR DJ Moore WR Zay Flowers,,Puka Nacua,WR,13.58%,20.1
16,3944920162,byrdman4141 (3/3),0,232.18,DST Titans  FLEX Marquise Brown QB Justin Fields RB David Montgomery RB Alvin Kamara TE Logan Thomas WR Tyreek Hill WR DJ Moore WR Adam Thielen,,Zach Ertz,FLEX,13.27%,9
17,3946289503,Gscreel28 (2/20),0,231.62,DST Dolphins  FLEX Stefon Diggs QB Sam Howell RB David Montgomery RB De'Von Achane TE Mark Andrews WR DJ Moore WR Adam Thielen WR Curtis Samuel,,Stefon Diggs,WR,12.51%,28.1
18,3946621754,Sean.R210,0,231.51999,DST Bills  FLEX David Montgomery QB Tua Tagovailoa RB De'Von Achane RB Breece Hall TE Dallas Goedert WR Garrett Wilson WR DJ Moore WR Adam Thielen,,Garrett Wilson,FLEX,11.98%,8.4
19,3945755783,19murphy82 (11/20),0,230.48,DST Jets  FLEX Breece Hall QB Justin Fields RB De'Von Achane RB Rico Dowdle TE Zach Ertz WR Tyreek Hill WR Gabe Davis WR DJ Moore,,Alvin Kamara,RB,11.82%,18.7
19,3945755784,19murphy82 (12/20),0,230.48,DST Jets  FLEX Breece Hall QB Justin Fields RB De'Von Achane RB Rico Dowdle TE Zach Ertz WR Tyreek Hill WR Gabe Davis WR DJ Moore,,Sam LaPorta,TE,11.81%,19.7
19,3945755785,19murphy82 (13/20),0,230.48,DST Jets  FLEX Breece Hall QB Justin Fields RB De'Von Achane RB Rico Dowdle TE Zach Ertz WR Tyreek Hill WR Gabe Davis WR DJ Moore,,Josh Jacobs,RB,11.77%,19.9
19,3945755786,19murphy82 (14/20),0,230.48,DST Jets  FLEX Breece Hall QB Justin Fields RB De'Von Achane RB Rico Dowdle TE Zach Ertz WR Tyreek Hill WR Gabe Davis WR DJ Moore,,Sam Howell,QB,11.43%,29.42
19,3945755788,19murphy82 (16/20),0,230.48,DST Jets  FLEX Breece Hall QB Justin Fields RB De'Von Achane RB Rico Dowdle TE Zach Ertz WR Tyreek Hill WR Gabe Davis WR DJ Moore,,Justin Jefferson,WR,11.24%,5.8
