Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,4446124781,mtrogers (23/54),0,235.38,DST Broncos  FLEX Brandon Aiyuk QB Joe Burrow RB Chuba Hubbard RB Tyrone Tracy Jr. TE Tucker Kraft WR Ja'Marr Chase WR Zay Flowers WR Tee Higgins,,Jayden Reed,WR,34.27%,13.7
2,4443898661,outlaws745 (89/127),0,234.98,DST Broncos  FLEX Brian Thomas Jr. QB Joe Burrow RB Kyren Williams RB Jerome Ford TE Tucker Kraft WR Ja'Marr Chase WR Tee Higgins WR Darius Slayton,,Tucker Kraft,TE,34.17%,24.8
3,4438971379,dereksinparis (37/150),0,234.68,DST Broncos  FLEX Darius Slayton QB Joe Burrow RB Kyren Williams RB James Cook TE Tucker Kraft WR Ja'Marr Chase WR Tee Higgins WR Jordan Whittington,,Jordan Mason,RB,34.09%,9.8
4,4444378380,crc505 (57/110),0,232.28,DST Broncos  FLEX Brandon Aiyuk QB Joe Burrow RB Chuba Hubbard RB D'Andre Swift TE Tucker Kraft WR Ja'Marr Chase WR Tee Higgins WR Josh Downs,,Kyren Williams,RB,32.74%,19.5
5,4446197892,RangerRick2608 (61/94),0,231.87999,DST Bears  FLEX Josh Downs QB Joe Burrow RB Derrick Henry RB D'Andre Swift TE Tucker Kraft WR Ja'Marr Chase WR Tee Higgins WR Darius Slayton,,Broncos ,DST,29.58%,16
6,4442955954,jboland22 (6/20),0,231.08,DST Broncos  FLEX Jaxon Smith-Njigba QB Joe Burrow RB Derrick Henry RB D'Andre Swift TE Tucker Kraft WR Ja'Marr Chase WR Tee Higgins WR Darius Slayton,,Michael Pittman Jr.,WR,27.89%,14.7
7,4443764903,JadenObi (54/150),0,230.88,DST Broncos  FLEX Kenneth Walker III QB Joe Burrow RB Josh Jacobs RB Chuba Hubbard TE Tucker Kraft WR Ja'Marr Chase WR Tee Higgins WR Darius Slayton,,Dontayvion Wicks,WR,27.08%,4
8,4444111802,dankall93 (90/150),0,230.68,DST Broncos  FLEX Darius Slayton QB Joe Burrow RB Kyren Williams RB Javonte Williams TE Tucker Kraft WR Ja'Marr Chase WR Jayden Reed WR Tee Higgins,,Kenneth Walker III,RB,26.14%,14.6
9,4445385278,sundaybloodysunday22 (2/2),0,230.28,DST Broncos  FLEX Darius Slayton QB Joe Burrow RB Derrick Henry RB Josh Jacobs TE Tucker Kraft WR Ja'Marr Chase WR Tee Higgins WR Josh Downs,,Derrick Henry,FLEX,20.30%,16.6
10,4446038346,sam97 (139/150),0,229.78,DST Patriots  FLEX Tyrone Tracy Jr. QB Joe Burrow RB Kyren Williams RB James Cook TE Tucker Kraft WR Ja'Marr Chase WR Tee Higgins WR Darius Slayton,,Jordan Love,QB,19.00%,16.96
10,4446774521,ethanb98 (76/150),0,229.78,DST Giants  FLEX Darius Slayton QB Joe Burrow RB Josh Jacobs RB Trey Sermon TE Brock Bowers WR Ja'Marr Chase WR Tee Higgins WR Christian Kirk,,Chuba Hubbard,RB,18.00%,18.5
12,4445752368,ItsSixx (64/150),0,229.48,DST Commanders  FLEX Kenneth Walker III QB Joe Burrow RB Kyren Williams RB Tyrone Tracy Jr. TE Tucker Kraft WR Ja'Marr Chase WR Tee Higgins WR Darius Slayton,,Josh Jacobs,RB,17.99%,16.4
12,4446161153,ShooterMcGavin89 (122/150),0,229.48,DST Broncos  FLEX Darius Slayton QB Joe Burrow RB Kyren Williams RB D'Andre Swift TE Tucker Kraft WR Ja'Marr Chase WR Zay Flowers WR Josh Downs,,Jordan Whittington,WR,17.48%,15.9
14,4446688418,jasonsyc (3/20),0,228.87999,DST Giants  FLEX Tucker Kraft QB Joe Burrow RB Derrick Henry RB Tyrone Tracy Jr. TE Brock Bowers WR Ja'Marr Chase WR Terry McLaurin WR Tee Higgins,,Josh Downs,FLEX,17.40%,15.9
15,4440800094,baaaariggs (5/24),0,228.48,DST Broncos  FLEX Jordan Whittington QB Joe Burrow RB Derrick Henry RB Kenneth Walker III TE Tucker Kraft WR Ja'Marr Chase WR Tee Higgins WR Darius Slayton,,Nico Collins,WR,17.31%,15.8
16,4443702940,DraftKingSlayer13 (89/150),0,228.38,DST Packers  FLEX Brian Thomas Jr. QB Joe Burrow RB James Conner RB Tyrone Tracy Jr. TE Tucker Kraft WR Ja'Marr Chase WR Zay Flowers WR Tee Higgins,,Deebo Samuel Sr.,WR,15.90%,3
16,4445571377,Tkunz6921 (7/148),0,228.38,DST Broncos  FLEX Josh Downs QB Joe Burrow RB Trey Sermon RB D'Andre Swift TE Tucker Kraft WR Ja'Marr Chase WR Zay Flowers WR Tee Higgins,,Tyrone Tracy Jr.,RB,15.02%,17
16,4446252024,Kmayag01 (66/150),0,228.38,DST Jaguars  FLEX Kyren Williams QB Joe Burrow RB Chuba Hubbard RB D'Andre Swift TE Tucker Kraft WR Ja'Marr Chase WR Tee Higgins WR Darius Slayton,,D'Andre Swift,RB,13.34%,20
19,4444032445,todfrompa (146/150),0,228.22,DST Giants  FLEX Tyrone Tracy Jr. QB Lamar Jackson RB Chuba Hubbard RB D'Andre Swift TE Tucker Kraft WR Ja'Marr Chase WR Zay Flowers WR Brian Thomas Jr.,,Colby Parkinson,TE,13.02%,12.2
20,4443619591,superjon (57/60),0,228.18,DST Broncos  FLEX Kyren Williams QB Joe Burrow RB Chuba Hubbard RB Javonte Williams TE Tucker Kraft WR Ja'Marr Chase WR Zay Flowers WR Darius Slayton,,Javonte Williams,RB,12.52%,16.1
20,4443898612,outlaws745 (88/127),0,228.18,DST Broncos  FLEX Javonte Williams QB Joe Burrow RB Kyren Williams RB Chuba Hubbard TE Tucker Kraft WR Ja'Marr Chase WR Zay Flowers WR Darius Slayton,,Brian Thomas Jr.,WR,12.50%,26.2
