Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,4434274754,Mathis (12/150),0,231.86002,DST 49ers  FLEX Jordan Mason QB Jordan Love RB Zack Moss RB Chuba Hubbard TE Tucker Kraft WR Nico Collins WR Jayden Reed WR Diontae Johnson,,Nico Collins,WR,30.32%,36.1
2,4428998480,nraunaag (117/150),0,226.76,DST 49ers  FLEX Jordan Mason QB Jordan Love RB Kyren Williams RB Brian Robinson Jr. TE Tucker Kraft WR Nico Collins WR Jayden Reed WR Tre Tucker,,Diontae Johnson,WR,29.17%,21.3
3,4434455225,Zhalp28 (79/150),0,225.38,DST Falcons  FLEX Jordan Mason QB Justin Fields RB Aaron Jones RB Brian Robinson Jr. TE Pat Freiermuth WR Nico Collins WR Jayden Reed WR Diontae Johnson,,Najee Harris,RB,23.88%,10.3
4,4434173288,20wan (98/150),0,222.66,DST 49ers  FLEX Travis Kelce QB Jordan Love RB Jordan Mason RB Zack Moss TE Tucker Kraft WR Nico Collins WR Jayden Reed WR Diontae Johnson,,Dallas Goedert,TE,22.15%,13.2
5,4434544513,nellie10 (140/150),0,220.26001,DST Falcons  FLEX Jayden Reed QB Jordan Love RB Jordan Mason RB Zack Moss TE Tucker Kraft WR Nico Collins WR Stefon Diggs WR Diontae Johnson,,Brian Robinson Jr.,RB,22.00%,23.3
6,4433024231,destroy15 (64/150),0,219.78,DST Falcons  FLEX Jordan Mason QB Justin Fields RB Bijan Robinson RB Brian Robinson Jr. TE Pat Freiermuth WR Nico Collins WR Jayden Reed WR Josh Downs,,Chuba Hubbard,RB,21.67%,25.1
7,4429098088,adam2761 (115/150),0,219.48,DST Falcons  FLEX Terry McLaurin QB Justin Fields RB Jordan Mason RB Chuba Hubbard TE Travis Kelce WR Nico Collins WR Diontae Johnson WR Jordan Addison,,Jordan Mason,FLEX,19.78%,27
8,4435085113,SteelBowl7 (141/150),0,219.06,DST 49ers  FLEX Tucker Kraft QB Jordan Love RB Jordan Mason RB Aaron Jones TE Dallas Goedert WR Nico Collins WR Jayden Reed WR George Pickens,,Kyren Williams,RB,18.80%,20.4
8,4435302380,nygEJY112913 (1/150),0,219.06,DST 49ers  FLEX Tucker Kraft QB Jordan Love RB Jordan Mason RB Aaron Jones TE Dallas Goedert WR Nico Collins WR Jayden Reed WR George Pickens,,Breece Hall,RB,18.41%,3.8
10,4435225324,cagea65 (97/150),0,218.68,DST 49ers  FLEX Brian Robinson Jr. QB Justin Fields RB Aaron Jones RB Chuba Hubbard TE Pat Freiermuth WR Nico Collins WR George Pickens WR Diontae Johnson,,Rashee Rice,WR,17.91%,0
11,4433527779,justin2177 (148/150),0,218.37999,DST 49ers  FLEX Brian Robinson Jr. QB Justin Fields RB Jordan Mason RB Chuba Hubbard TE Dallas Goedert WR Nico Collins WR George Pickens WR Tre Tucker,,Jayden Daniels,QB,16.93%,25.02
12,4430643588,fuzydice (102/150),0,217.16,DST 49ers  FLEX Greg Dortch QB Jordan Love RB Kyren Williams RB Jordan Mason TE Tucker Kraft WR Nico Collins WR Jayden Reed WR Diontae Johnson,,Marvin Harrison Jr.,WR,16.92%,15.5
13,4428288447,firstborn1974 (1/10),0,217.07999,DST Falcons  FLEX Brian Robinson Jr. QB Justin Fields RB Aaron Jones RB Chase Brown TE Dallas Goedert WR Nico Collins WR Jayden Reed WR George Pickens,,Stefon Diggs,WR,16.71%,18.5
14,4434981859,mvargas520 (110/150),0,216.95999,DST 49ers  FLEX Tucker Kraft QB Jordan Love RB Jordan Mason RB Aaron Jones TE Dallas Goedert WR Nico Collins WR Jayden Reed WR Terry McLaurin,,Kyler Murray,QB,16.63%,9.98
15,4433603766,ChipotleShark (72/150),0,216.27998,DST Bears  FLEX Jordan Mason QB Justin Fields RB Alvin Kamara RB Chuba Hubbard TE Pat Freiermuth WR Nico Collins WR George Pickens WR Josh Downs,,Tre Tucker,WR,16.61%,15.4
16,4434899429,CookTime (148/150),0,216.08,DST Falcons  FLEX Josh Downs QB Justin Fields RB Jordan Mason RB Brian Robinson Jr. TE Pat Freiermuth WR Ja'Marr Chase WR Nico Collins WR George Pickens,,Bijan Robinson,RB,15.96%,11.4
17,4434128487,leafsno4 (11/150),0,214.36002,DST Broncos  FLEX Jayden Reed QB Jordan Love RB Jordan Mason RB Aaron Jones TE Tucker Kraft WR Nico Collins WR Stefon Diggs WR Diontae Johnson,,James Conner,RB,15.80%,21.3
18,4433768248,twooge74 (6/150),0,214.26001,DST Falcons  FLEX Chuba Hubbard QB Jordan Love RB Kyren Williams RB Josh Jacobs TE Tucker Kraft WR Nico Collins WR Jayden Reed WR Diontae Johnson,,Saquon Barkley,RB,15.68%,13.6
19,4434878104,mrclean913 (75/150),0,214.18,DST 49ers  FLEX Jordan Mason QB Justin Fields RB Jonathan Taylor RB Chuba Hubbard TE Pat Freiermuth WR Nico Collins WR George Pickens WR Ray-Ray McCloud III,,Aaron Jones,RB,15.28%,17.9
20,4432856413,b_stats (141/150),0,214.06,DST Bears  FLEX Jordan Mason QB Jordan Love RB James Conner RB Zack Moss TE Tucker Kraft WR Nico Collins WR Jayden Reed WR Diontae Johnson,,Cam Akers,RB,14.74%,5.3
21,4431872831,Sammy.Boy (13/150),0,213.96,DST 49ers  FLEX Jordan Mason QB Jordan Love RB Zack Moss RB Najee Harris TE Tucker Kraft WR Nico Collins WR Jayden Reed WR Terry McLaurin,,Terry McLaurin,WR,14.73%,18.2
22,4435705566,molotovcow (47/150),0,213.86,DST 49ers  FLEX James Conner QB Jordan Love RB Jordan Mason RB Chuba Hubbard TE Tucker Kraft WR Justin Jefferson WR Jayden Reed WR Tre Tucker,,Michael Wilson,FLEX,13.99%,5.8
23,4435360656,brizni21 (133/150),0,213.7,DST Falcons  FLEX Jordan Mason QB C.J. Stroud RB Brian Robinson Jr. RB Chuba Hubbard TE Dallas Goedert WR Nico Collins WR Jayden Reed WR Tre Tucker,,Ja'Marr Chase,WR,13.53%,17.5
24,4434562038,iammky (20/150),0,213.58,DST Falcons  FLEX James Conner QB Justin Fields RB Brian Robinson Jr. RB Chuba Hubbard TE Dallas Goedert WR Nico Collins WR George Pickens WR Diontae Johnson,,Zack Moss,RB,11.89%,17.8
24,4435152418,SpaceJam23 (4/150),0,213.57999,DST 49ers  FLEX Brian Robinson Jr. QB Justin Fields RB Jordan Mason RB Najee Harris TE Pat Freiermuth WR Nico Collins WR George Pickens WR Brian Thomas Jr.,,Elijah Higgins,TE,11.40%,3.2
26,4432080902,briancul (4/20),0,213.48,DST Raiders  FLEX Jordan Mason QB Justin Fields RB Kyren Williams RB Chuba Hubbard TE Tucker Kraft WR Nico Collins WR George Pickens WR Diontae Johnson,,Chris Godwin,WR,11.13%,12.9
27,4434057658,allenruiz (47/150),0,213.37999,DST 49ers  FLEX Jordan Mason QB Justin Fields RB James Conner RB Chuba Hubbard TE Pat Freiermuth WR Ja'Marr Chase WR Nico Collins WR Parris Campbell,,Brock Bowers,TE,10.87%,5.1
28,4434798628,DeadRed6 (22/150),0,213.26001,DST Falcons  FLEX Jordan Mason QB Jordan Love RB Brian Robinson Jr. RB Chuba Hubbard TE Brock Bowers WR Nico Collins WR Jayden Reed WR Tre Tucker,,Falcons ,DST,10.76%,17
28,4435028638,jeremiah12483 (123/149),0,213.26001,DST Falcons  FLEX Jordan Mason QB Jordan Love RB Brian Robinson Jr. RB Chuba Hubbard TE Brock Bowers WR Nico Collins WR Jayden Reed WR Tre Tucker,,George Pickens,WR,10.68%,20.3
30,4431847180,Fuzz988 (129/150),0,213.18,DST 49ers  FLEX Jordan Mason QB Justin Fields RB Saquon Barkley RB Chuba Hubbard TE Pat Freiermuth WR Nico Collins WR Diontae Johnson WR Tre Tucker,,C.J. Stroud,QB,10.64%,26.5
31,4434843078,DivineGlory (103/150),0,212.97998,DST 49ers  FLEX Jordan Mason QB Justin Fields RB Aaron Jones RB Chuba Hubbard TE Dallas Goedert WR Nico Collins WR George Pickens WR Tre Tucker,,Texans ,DST,9.62%,2
32,4435109023,ClutchTrev (90/150),0,212.95999,DST 49ers  FLEX Terry McLaurin QB Jordan Love RB Jordan Mason RB Chuba Hubbard TE Dallas Goedert WR Jayden Reed WR George Pickens WR Jordan Addison,,Mike Gesicki,TE,9.16%,0.1
33,4432630714,jimlexxx (1/70),0,212.68001,DST 49ers  FLEX Jerome Ford QB Justin Fields RB Jordan Mason RB Zack Moss TE Pat Freiermuth WR Nico Collins WR George Pickens WR Diontae Johnson,,Rams ,DST,9.05%,3
33,4434089733,bwnoles (145/150),0,212.68001,DST 49ers  FLEX Jordan Mason QB Justin Fields RB Chuba Hubbard RB Najee Harris TE Pat Freiermuth WR Nico Collins WR Terry McLaurin WR Diontae Johnson,,Joe Burrow,QB,8.79%,17.28
35,4431853694,jmac6389 (9/150),0,212.57999,DST 49ers  FLEX Jakobi Meyers QB Justin Fields RB Jordan Mason RB Brian Robinson Jr. TE Pat Freiermuth WR Nico Collins WR George Pickens WR Diontae Johnson,,Greg Dortch,FLEX,8.32%,7.8
36,4435189142,trippfinley04 (116/150),0,212.07999,DST 49ers  FLEX Tre Tucker QB Justin Fields RB Kyren Williams RB Jordan Mason TE Pat Freiermuth WR Nico Collins WR Terry McLaurin WR George Pickens,,Christian Kirk,WR,7.90%,19.1
37,4433697304,putsinator94 (62/150),0,212.06001,DST Panthers  FLEX Brian Robinson Jr. QB Jordan Love RB Alvin Kamara RB James Conner TE Tucker Kraft WR Nico Collins WR Jayden Reed WR Jordan Addison,,Justin Fields,QB,7.89%,35.98
38,4433443641,dbrantley (49/60),0,211.98,DST Falcons  FLEX Diontae Johnson QB Justin Fields RB Aaron Jones RB Brian Robinson Jr. TE Pat Freiermuth WR Nico Collins WR Mike Evans WR George Pickens,,Darnell Mooney,WR,7.81%,8.6
