Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
WR,Ja'Marr Chase (36618216),Ja'Marr Chase,36618216,WR/FLEX,8800,CIN@LAC 11/17/2024 08:20PM ET,CIN,23.42
WR,Justin Jefferson (36618218),Justin Jefferson,36618218,WR/FLEX,8600,MIN@TEN 11/17/2024 01:00PM ET,MIN,19.59
RB,Christian McCaffrey (36617918),Christian McCaffrey,36617918,RB/FLEX,8300,SEA@SF 11/17/2024 04:05PM ET,SF,16.7
WR,CeeDee Lamb (36618220),CeeDee Lamb,36618220,WR/FLEX,8300,HOU@DAL 11/18/2024 08:15PM ET,DAL,17.84
RB,Saquon Barkley (36617922),Saquon Barkley,36617922,RB/FLEX,8200,WAS@PHI 11/14/2024 08:15PM ET,PHI,22.43
RB,Alvin Kamara (36617920),Alvin Kamara,36617920,RB/FLEX,8200,CLE@NO 11/17/2024 01:00PM ET,NO,21.26
WR,A.J. Brown (36618222),A.J. Brown,36618222,WR/FLEX,8100,WAS@PHI 11/14/2024 08:15PM ET,PHI,18.38
RB,Derrick Henry (36617924),Derrick Henry,36617924,RB/FLEX,8100,BAL@PIT 11/17/2024 01:00PM ET,BAL,23.06
WR,Amon-Ra St. Brown (36618224),Amon-Ra St. Brown,36618224,WR/FLEX,8000,JAX@DET 11/17/2024 01:00PM ET,DET,17.63
QB,Lamar Jackson (36617824),Lamar Jackson,36617824,QB,8000,BAL@PIT 11/17/2024 01:00PM ET,BAL,27.36
QB,Jalen Hurts (36617825),Jalen Hurts,36617825,QB,7900,WAS@PHI 11/14/2024 08:15PM ET,PHI,24.32
RB,Kyren Williams (36617926),Kyren Williams,36617926,RB/FLEX,7900,LAR@NE 11/17/2024 01:00PM ET,LAR,18.44
WR,Nico Collins (36618226),Nico Collins,36618226,WR/FLEX,7900,HOU@DAL 11/18/2024 08:15PM ET,HOU,23.14
RB,Bijan Robinson (36617928),Bijan Robinson,36617928,RB/FLEX,7800,ATL@DEN 11/17/2024 04:05PM ET,ATL,19.69
QB,Josh Allen (36617826),Josh Allen,36617826,QB,7800,KC@BUF 11/17/2024 04:25PM ET,BUF,20.83
RB,Joe Mixon (36617930),Joe Mixon,36617930,RB/FLEX,7700,HOU@DAL 11/18/2024 08:15PM ET,HOU,22.91
RB,Jonathan Taylor (36617932),Jonathan Taylor,36617932,RB/FLEX,7600,IND@NYJ 11/17/2024 01:00PM ET,IND,18.06
QB,Jayden Daniels (36617827),Jayden Daniels,36617827,QB,7500,WAS@PHI 11/14/2024 08:15PM ET,WAS,19.53
WR,Cooper Kupp (36618228),Cooper Kupp,36618228,WR/FLEX,7500,LAR@NE 11/17/2024 01:00PM ET,LAR,19.64
RB,Breece Hall (36617934),Breece Hall,36617934,RB/FLEX,7500,IND@NYJ 11/17/2024 01:00PM ET,NYJ,15.92
WR,Tyreek Hill (36618230),Tyreek Hill,36618230,WR/FLEX,7400,LV@MIA 11/17/2024 01:00PM ET,MIA,11.43
RB,Jahmyr Gibbs (36617936),Jahmyr Gibbs,36617936,RB/FLEX,7300,JAX@DET 11/17/2024 01:00PM ET,DET,18.77
WR,Puka Nacua (36618232),Puka Nacua,36618232,WR/FLEX,7300,LAR@NE 11/17/2024 01:00PM ET,LAR,12.55
RB,De'Von Achane (36617938),De'Von Achane,36617938,RB/FLEX,7200,LV@MIA 11/17/2024 01:00PM ET,MIA,16.6
QB,Joe Burrow (36617828),Joe Burrow,36617828,QB,7200,CIN@LAC 11/17/2024 08:20PM ET,CIN,22.52
WR,Davante Adams (36618234),Davante Adams,36618234,WR/FLEX,7200,IND@NYJ 11/17/2024 01:00PM ET,NYJ,13.5
RB,Josh Jacobs (36617940),Josh Jacobs,36617940,RB/FLEX,7100,GB@CHI 11/17/2024 01:00PM ET,GB,15.22
WR,Garrett Wilson (36618236),Garrett Wilson,36618236,WR/FLEX,7100,IND@NYJ 11/17/2024 01:00PM ET,NYJ,17.59
WR,Terry McLaurin (36618240),Terry McLaurin,36618240,WR/FLEX,7000,WAS@PHI 11/14/2024 08:15PM ET,WAS,16.53
QB,Jordan Love (36617829),Jordan Love,36617829,QB,7000,GB@CHI 11/17/2024 01:00PM ET,GB,18.94
WR,George Pickens (36618238),George Pickens,36618238,WR/FLEX,7000,BAL@PIT 11/17/2024 01:00PM ET,PIT,13.37
RB,Kenneth Walker III (36617944),Kenneth Walker III,36617944,RB/FLEX,7000,SEA@SF 11/17/2024 04:05PM ET,SEA,19.5
RB,J.K. Dobbins (36617942),J.K. Dobbins,36617942,RB/FLEX,7000,CIN@LAC 11/17/2024 08:20PM ET,LAC,16.02
WR,Zay Flowers (36618242),Zay Flowers,36618242,WR/FLEX,6900,BAL@PIT 11/17/2024 01:00PM ET,BAL,15.35
RB,Aaron Jones (36617946),Aaron Jones,36617946,RB/FLEX,6900,MIN@TEN 11/17/2024 01:00PM ET,MIN,15.46
WR,Tank Dell (36618244),Tank Dell,36618244,WR/FLEX,6900,HOU@DAL 11/18/2024 08:15PM ET,HOU,10.2
WR,DeVonta Smith (36618248),DeVonta Smith,36618248,WR/FLEX,6800,WAS@PHI 11/14/2024 08:15PM ET,PHI,13.71
WR,Deebo Samuel Sr. (36618246),Deebo Samuel Sr.,36618246,WR/FLEX,6800,SEA@SF 11/17/2024 04:05PM ET,SF,12.72
QB,Patrick Mahomes (36617830),Patrick Mahomes,36617830,QB,6800,KC@BUF 11/17/2024 04:25PM ET,KC,17.14
RB,James Cook (36617948),James Cook,36617948,RB/FLEX,6800,KC@BUF 11/17/2024 04:25PM ET,BUF,16.9
WR,Drake London (36618250),Drake London,36618250,WR/FLEX,6700,ATL@DEN 11/17/2024 04:05PM ET,ATL,16.19
RB,Kareem Hunt (36617950),Kareem Hunt,36617950,RB/FLEX,6700,KC@BUF 11/17/2024 04:25PM ET,KC,17.75
RB,Isiah Pacheco (36617952),Isiah Pacheco,36617952,RB/FLEX,6700,KC@BUF 11/17/2024 04:25PM ET,KC,15.95
QB,C.J. Stroud (36617831),C.J. Stroud,36617831,QB,6700,HOU@DAL 11/18/2024 08:15PM ET,HOU,15.46
RB,D'Andre Swift (36617954),D'Andre Swift,36617954,RB/FLEX,6600,GB@CHI 11/17/2024 01:00PM ET,CHI,14.93
WR,Darnell Mooney (36618252),Darnell Mooney,36618252,WR/FLEX,6600,ATL@DEN 11/17/2024 04:05PM ET,ATL,14.74
QB,Brock Purdy (36617832),Brock Purdy,36617832,QB,6600,SEA@SF 11/17/2024 04:05PM ET,SF,20.43
RB,David Montgomery (36617956),David Montgomery,36617956,RB/FLEX,6500,JAX@DET 11/17/2024 01:00PM ET,DET,15.85
QB,Kirk Cousins (36617833),Kirk Cousins,36617833,QB,6500,ATL@DEN 11/17/2024 04:05PM ET,ATL,16.91
WR,DK Metcalf (36618254),DK Metcalf,36618254,WR/FLEX,6500,SEA@SF 11/17/2024 04:05PM ET,SEA,16.69
WR,Jaxon Smith-Njigba (36618256),Jaxon Smith-Njigba,36618256,WR/FLEX,6500,SEA@SF 11/17/2024 04:05PM ET,SEA,14.69
RB,Chase Brown (36617958),Chase Brown,36617958,RB/FLEX,6500,CIN@LAC 11/17/2024 08:20PM ET,CIN,14.31
WR,Jayden Reed (36618260),Jayden Reed,36618260,WR/FLEX,6400,GB@CHI 11/17/2024 01:00PM ET,GB,15.78
RB,Tony Pollard (36617960),Tony Pollard,36617960,RB/FLEX,6400,MIN@TEN 11/17/2024 01:00PM ET,TEN,14.56
WR,Josh Downs (36618258),Josh Downs,36618258,WR/FLEX,6400,IND@NYJ 11/17/2024 01:00PM ET,IND,14.44
RB,Brian Robinson Jr. (36617964),Brian Robinson Jr.,36617964,RB/FLEX,6300,WAS@PHI 11/14/2024 08:15PM ET,WAS,15
QB,Jared Goff (36617834),Jared Goff,36617834,QB,6300,JAX@DET 11/17/2024 01:00PM ET,DET,17.08
RB,Travis Etienne Jr. (36617962),Travis Etienne Jr.,36617962,RB/FLEX,6300,JAX@DET 11/17/2024 01:00PM ET,JAX,8.68
WR,Khalil Shakir (36618262),Khalil Shakir,36618262,WR/FLEX,6300,KC@BUF 11/17/2024 04:25PM ET,BUF,12.92
TE,Travis Kelce (36618766),Travis Kelce,36618766,TE/FLEX,6300,KC@BUF 11/17/2024 04:25PM ET,KC,13.78
WR,Tee Higgins (36618264),Tee Higgins,36618264,WR/FLEX,6300,CIN@LAC 11/17/2024 08:20PM ET,CIN,16.22
RB,Najee Harris (36617966),Najee Harris,36617966,RB/FLEX,6200,BAL@PIT 11/17/2024 01:00PM ET,PIT,13.74
WR,Calvin Ridley (36618266),Calvin Ridley,36618266,WR/FLEX,6200,MIN@TEN 11/17/2024 01:00PM ET,TEN,12.17
QB,Bo Nix (36617835),Bo Nix,36617835,QB,6200,ATL@DEN 11/17/2024 04:05PM ET,DEN,17.29
WR,Ladd McConkey (36618268),Ladd McConkey,36618268,WR/FLEX,6200,CIN@LAC 11/17/2024 08:20PM ET,LAC,12.58
RB,Austin Ekeler (36617970),Austin Ekeler,36617970,RB/FLEX,6100,WAS@PHI 11/14/2024 08:15PM ET,WAS,11.68
WR,Brian Thomas Jr. (36618272),Brian Thomas Jr.,36618272,WR/FLEX,6100,JAX@DET 11/17/2024 01:00PM ET,JAX,13.62
RB,Rhamondre Stevenson (36617968),Rhamondre Stevenson,36617968,RB/FLEX,6100,LAR@NE 11/17/2024 01:00PM ET,NE,14.49
WR,Chris Olave (36618270),Chris Olave,36618270,WR/FLEX,6100,CLE@NO 11/17/2024 01:00PM ET,NO,10.09
QB,Sam Darnold (36617836),Sam Darnold,36617836,QB,6100,MIN@TEN 11/17/2024 01:00PM ET,MIN,17.27
WR,DJ Moore (36618276),DJ Moore,36618276,WR/FLEX,6000,GB@CHI 11/17/2024 01:00PM ET,CHI,11.4
QB,Tua Tagovailoa (36617838),Tua Tagovailoa,36617838,QB,6000,LV@MIA 11/17/2024 01:00PM ET,MIA,14.5
RB,Nick Chubb (36617972),Nick Chubb,36617972,RB/FLEX,6000,CLE@NO 11/17/2024 01:00PM ET,CLE,6.63
TE,George Kittle (36618768),George Kittle,36618768,TE/FLEX,6000,SEA@SF 11/17/2024 04:05PM ET,SF,18
WR,Michael Pittman Jr. (36618274),Michael Pittman Jr.,36618274,WR/FLEX,6000,IND@NYJ 11/17/2024 01:00PM ET,IND,9.07
QB,Dak Prescott (36617837),Dak Prescott,36617837,QB,6000,HOU@DAL 11/18/2024 08:15PM ET,DAL,16.44
RB,Rico Dowdle (36617974),Rico Dowdle,36617974,RB/FLEX,6000,HOU@DAL 11/18/2024 08:15PM ET,DAL,12
WR,Jaylen Waddle (36618280),Jaylen Waddle,36618280,WR/FLEX,5900,LV@MIA 11/17/2024 01:00PM ET,MIA,8.59
QB,Russell Wilson (36617839),Russell Wilson,36617839,QB,5900,BAL@PIT 11/17/2024 01:00PM ET,PIT,19.59
WR,Courtland Sutton (36618278),Courtland Sutton,36618278,WR/FLEX,5900,ATL@DEN 11/17/2024 04:05PM ET,DEN,12.71
RB,Jordan Mason (36617976),Jordan Mason,36617976,RB/FLEX,5900,SEA@SF 11/17/2024 04:05PM ET,SF,12.62
WR,Jameson Williams (36618284),Jameson Williams,36618284,WR/FLEX,5800,JAX@DET 11/17/2024 01:00PM ET,DET,12.23
RB,Raheem Mostert (36617978),Raheem Mostert,36617978,RB/FLEX,5800,LV@MIA 11/17/2024 01:00PM ET,MIA,8.48
TE,Brock Bowers (36618770),Brock Bowers,36618770,TE/FLEX,5800,LV@MIA 11/17/2024 01:00PM ET,LV,14.24
QB,Matthew Stafford (36617840),Matthew Stafford,36617840,QB,5800,LAR@NE 11/17/2024 01:00PM ET,LAR,13.31
WR,Tyler Lockett (36618282),Tyler Lockett,36618282,WR/FLEX,5800,SEA@SF 11/17/2024 04:05PM ET,SEA,10.18
RB,Javonte Williams (36617980),Javonte Williams,36617980,RB/FLEX,5700,ATL@DEN 11/17/2024 04:05PM ET,DEN,10.2
QB,Geno Smith (36617841),Geno Smith,36617841,QB,5700,SEA@SF 11/17/2024 04:05PM ET,SEA,19.3
WR,DeAndre Hopkins (36618286),DeAndre Hopkins,36618286,WR/FLEX,5700,KC@BUF 11/17/2024 04:25PM ET,KC,9.04
WR,Amari Cooper (36618288),Amari Cooper,36618288,WR/FLEX,5700,KC@BUF 11/17/2024 04:25PM ET,BUF,9.86
RB,Tank Bigsby (36617982),Tank Bigsby,36617982,RB/FLEX,5600,JAX@DET 11/17/2024 01:00PM ET,JAX,8.85
WR,Jakobi Meyers (36618292),Jakobi Meyers,36618292,WR/FLEX,5600,LV@MIA 11/17/2024 01:00PM ET,LV,14.19
QB,Drake Maye (36617843),Drake Maye,36617843,QB,5600,LAR@NE 11/17/2024 01:00PM ET,NE,14.74
QB,Justin Fields (36617842),Justin Fields,36617842,QB,5600,BAL@PIT 11/17/2024 01:00PM ET,PIT,19.72
WR,Xavier Worthy (36618290),Xavier Worthy,36618290,WR/FLEX,5600,KC@BUF 11/17/2024 04:25PM ET,KC,8.7
WR,Romeo Doubs (36618296),Romeo Doubs,36618296,WR/FLEX,5500,GB@CHI 11/17/2024 01:00PM ET,GB,10.4
RB,Alexander Mattison (36617986),Alexander Mattison,36617986,RB/FLEX,5500,LV@MIA 11/17/2024 01:00PM ET,LV,10.84
QB,Jameis Winston (36617845),Jameis Winston,36617845,QB,5500,CLE@NO 11/17/2024 01:00PM ET,CLE,7.17
TE,David Njoku (36618772),David Njoku,36618772,TE/FLEX,5500,CLE@NO 11/17/2024 01:00PM ET,CLE,11.25
WR,Keon Coleman (36618294),Keon Coleman,36618294,WR/FLEX,5500,KC@BUF 11/17/2024 04:25PM ET,BUF,9.63
RB,Zack Moss (36617988),Zack Moss,36617988,RB/FLEX,5500,CIN@LAC 11/17/2024 08:20PM ET,CIN,10.36
QB,Aaron Rodgers (36617844),Aaron Rodgers,36617844,QB,5500,IND@NYJ 11/17/2024 01:00PM ET,NYJ,14.86
RB,Braelon Allen (36617984),Braelon Allen,36617984,RB/FLEX,5500,IND@NYJ 11/17/2024 01:00PM ET,NYJ,5.84
QB,Caleb Williams (36617847),Caleb Williams,36617847,QB,5400,GB@CHI 11/17/2024 01:00PM ET,CHI,14.82
QB,Trevor Lawrence (36617846),Trevor Lawrence,36617846,QB,5400,JAX@DET 11/17/2024 01:00PM ET,JAX,17.55
RB,Blake Corum (36617992),Blake Corum,36617992,RB/FLEX,5400,LAR@NE 11/17/2024 01:00PM ET,LAR,1.49
WR,Jerry Jeudy (36618300),Jerry Jeudy,36618300,WR/FLEX,5400,CLE@NO 11/17/2024 01:00PM ET,CLE,9.2
RB,Ray Davis (36617990),Ray Davis,36617990,RB/FLEX,5400,KC@BUF 11/17/2024 04:25PM ET,BUF,6.97
WR,Alec Pierce (36618298),Alec Pierce,36618298,WR/FLEX,5400,IND@NYJ 11/17/2024 01:00PM ET,IND,10.46
WR,Cedric Tillman (36618304),Cedric Tillman,36618304,WR/FLEX,5300,CLE@NO 11/17/2024 01:00PM ET,CLE,7.77
RB,Jaylen Warren (36617996),Jaylen Warren,36617996,RB/FLEX,5300,BAL@PIT 11/17/2024 01:00PM ET,PIT,6.33
RB,Tyler Allgeier (36617994),Tyler Allgeier,36617994,RB/FLEX,5300,ATL@DEN 11/17/2024 04:05PM ET,ATL,7.36
WR,Jauan Jennings (36618302),Jauan Jennings,36618302,WR/FLEX,5300,SEA@SF 11/17/2024 04:05PM ET,SF,14.67
QB,Justin Herbert (36617848),Justin Herbert,36617848,QB,5300,CIN@LAC 11/17/2024 08:20PM ET,LAC,15.36
QB,Joe Flacco (36617849),Joe Flacco,36617849,QB,5300,IND@NYJ 11/17/2024 01:00PM ET,IND,13.36
QB,Anthony Richardson (36617850),Anthony Richardson,36617850,QB,5300,IND@NYJ 11/17/2024 01:00PM ET,IND,12.59
WR,Christian Watson (36618306),Christian Watson,36618306,WR/FLEX,5200,GB@CHI 11/17/2024 01:00PM ET,GB,6.61
WR,Keenan Allen (36618308),Keenan Allen,36618308,WR/FLEX,5200,GB@CHI 11/17/2024 01:00PM ET,CHI,8.87
TE,Evan Engram (36618774),Evan Engram,36618774,TE/FLEX,5200,JAX@DET 11/17/2024 01:00PM ET,JAX,11.22
QB,Derek Carr (36617851),Derek Carr,36617851,QB,5200,CLE@NO 11/17/2024 01:00PM ET,NO,15.67
RB,Justice Hill (36617998),Justice Hill,36617998,RB/FLEX,5200,BAL@PIT 11/17/2024 01:00PM ET,BAL,7.79
WR,Demarcus Robinson (36618312),Demarcus Robinson,36618312,WR/FLEX,5100,LAR@NE 11/17/2024 01:00PM ET,LAR,9.67
QB,Will Levis (36617853),Will Levis,36617853,QB,5100,MIN@TEN 11/17/2024 01:00PM ET,TEN,11.28
QB,Mason Rudolph (36617854),Mason Rudolph,36617854,QB,5100,MIN@TEN 11/17/2024 01:00PM ET,TEN,13.84
WR,Jordan Addison (36618310),Jordan Addison,36618310,WR/FLEX,5100,MIN@TEN 11/17/2024 01:00PM ET,MIN,10.11
RB,Zach Charbonnet (36618000),Zach Charbonnet,36618000,RB/FLEX,5100,SEA@SF 11/17/2024 04:05PM ET,SEA,10.58
QB,Malik Willis (36617857),Malik Willis,36617857,QB,5000,GB@CHI 11/17/2024 01:00PM ET,GB,11.72
