Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
RB,Christian McCaffrey (36702823),Christian McCaffrey,36702823,RB/FLEX,8500,SF@GB 11/24/2024 04:25PM ET,SF,15.65
WR,Amon-Ra St. Brown (36703099),Amon-Ra St. Brown,36703099,WR/FLEX,8300,DET@IND 11/24/2024 01:00PM ET,DET,20.04
RB,Saquon Barkley (36702825),Saquon Barkley,36702825,RB/FLEX,8200,PHI@LAR 11/24/2024 08:20PM ET,PHI,23.87
WR,Justin Jefferson (36703101),Justin Jefferson,36703101,WR/FLEX,8100,MIN@CHI 11/24/2024 01:00PM ET,MIN,19.04
RB,Joe Mixon (36702827),Joe Mixon,36702827,RB/FLEX,8000,TEN@HOU 11/24/2024 01:00PM ET,HOU,24.84
QB,Lamar Jackson (36702737),Lamar Jackson,36702737,QB,8000,BAL@LAC 11/25/2024 08:15PM ET,BAL,26.31
QB,Jalen Hurts (36702738),Jalen Hurts,36702738,QB,7800,PHI@LAR 11/24/2024 08:20PM ET,PHI,23.76
WR,A.J. Brown (36703103),A.J. Brown,36703103,WR/FLEX,7800,PHI@LAR 11/24/2024 08:20PM ET,PHI,17.4
RB,Derrick Henry (36702829),Derrick Henry,36702829,RB/FLEX,7800,BAL@LAC 11/25/2024 08:15PM ET,BAL,22.01
WR,Nico Collins (36703105),Nico Collins,36703105,WR/FLEX,7600,TEN@HOU 11/24/2024 01:00PM ET,HOU,20.85
RB,De'Von Achane (36702831),De'Von Achane,36702831,RB/FLEX,7500,NE@MIA 11/24/2024 01:00PM ET,MIA,16.99
WR,Cooper Kupp (36703107),Cooper Kupp,36703107,WR/FLEX,7500,PHI@LAR 11/24/2024 08:20PM ET,LAR,21.63
WR,Malik Nabers (36703109),Malik Nabers,36703109,WR/FLEX,7400,TB@NYG 11/24/2024 01:00PM ET,NYG,18.19
RB,Kyren Williams (36702833),Kyren Williams,36702833,RB/FLEX,7400,PHI@LAR 11/24/2024 08:20PM ET,LAR,17.46
RB,Jahmyr Gibbs (36702835),Jahmyr Gibbs,36702835,RB/FLEX,7300,DET@IND 11/24/2024 01:00PM ET,DET,18.82
WR,CeeDee Lamb (36703111),CeeDee Lamb,36703111,WR/FLEX,7300,DAL@WAS 11/24/2024 01:00PM ET,DAL,17.92
WR,Tyreek Hill (36703113),Tyreek Hill,36703113,WR/FLEX,7200,NE@MIA 11/24/2024 01:00PM ET,MIA,12.2
RB,Jonathan Taylor (36702837),Jonathan Taylor,36702837,RB/FLEX,7100,DET@IND 11/24/2024 01:00PM ET,IND,16.68
WR,Puka Nacua (36703115),Puka Nacua,36703115,WR/FLEX,7100,PHI@LAR 11/24/2024 08:20PM ET,LAR,15.7
WR,Mike Evans (36703117),Mike Evans,36703117,WR/FLEX,7000,TB@NYG 11/24/2024 01:00PM ET,TB,13.64
QB,Jayden Daniels (36702739),Jayden Daniels,36702739,QB,7000,DAL@WAS 11/24/2024 01:00PM ET,WAS,19.06
RB,J.K. Dobbins (36702839),J.K. Dobbins,36702839,RB/FLEX,7000,BAL@LAC 11/25/2024 08:15PM ET,LAC,16.31
WR,George Pickens (36703119),George Pickens,36703119,WR/FLEX,6900,PIT@CLE 11/21/2024 08:15PM ET,PIT,13.72
RB,Kenneth Walker III (36702841),Kenneth Walker III,36702841,RB/FLEX,6900,ARI@SEA 11/24/2024 04:25PM ET,SEA,18.8
QB,Patrick Mahomes (36702740),Patrick Mahomes,36702740,QB,6800,KC@CAR 11/24/2024 01:00PM ET,KC,17.21
WR,Terry McLaurin (36703121),Terry McLaurin,36703121,WR/FLEX,6800,DAL@WAS 11/24/2024 01:00PM ET,WAS,15.21
RB,Josh Jacobs (36702843),Josh Jacobs,36702843,RB/FLEX,6800,SF@GB 11/24/2024 04:25PM ET,GB,16.04
RB,David Montgomery (36702845),David Montgomery,36702845,RB/FLEX,6700,DET@IND 11/24/2024 01:00PM ET,DET,16.71
QB,Jordan Love (36702741),Jordan Love,36702741,QB,6700,SF@GB 11/24/2024 04:25PM ET,GB,19.23
WR,Zay Flowers (36703123),Zay Flowers,36703123,WR/FLEX,6700,BAL@LAC 11/25/2024 08:15PM ET,BAL,15.04
RB,Chuba Hubbard (36702847),Chuba Hubbard,36702847,RB/FLEX,6600,KC@CAR 11/24/2024 01:00PM ET,CAR,17.32
QB,Jared Goff (36702742),Jared Goff,36702742,QB,6600,DET@IND 11/24/2024 01:00PM ET,DET,19.13
WR,DK Metcalf (36703125),DK Metcalf,36703125,WR/FLEX,6600,ARI@SEA 11/24/2024 04:25PM ET,SEA,16.35
QB,C.J. Stroud (36702743),C.J. Stroud,36702743,QB,6500,TEN@HOU 11/24/2024 01:00PM ET,HOU,15.14
WR,Deebo Samuel Sr. (36703127),Deebo Samuel Sr.,36703127,WR/FLEX,6500,SF@GB 11/24/2024 04:25PM ET,SF,11.99
RB,James Conner (36702849),James Conner,36702849,RB/FLEX,6500,ARI@SEA 11/24/2024 04:25PM ET,ARI,16.34
RB,Aaron Jones (36702851),Aaron Jones,36702851,RB/FLEX,6400,MIN@CHI 11/24/2024 01:00PM ET,MIN,14.44
WR,Tank Dell (36703129),Tank Dell,36703129,WR/FLEX,6400,TEN@HOU 11/24/2024 01:00PM ET,HOU,10.16
QB,Brock Purdy (36702744),Brock Purdy,36702744,QB,6400,SF@GB 11/24/2024 04:25PM ET,SF,20.32
QB,Bo Nix (36702745),Bo Nix,36702745,QB,6300,DEN@LV 11/24/2024 04:05PM ET,DEN,18.61
TE,Brock Bowers (36703597),Brock Bowers,36703597,TE/FLEX,6300,DEN@LV 11/24/2024 04:05PM ET,LV,16.25
WR,Jaxon Smith-Njigba (36703131),Jaxon Smith-Njigba,36703131,WR/FLEX,6300,ARI@SEA 11/24/2024 04:25PM ET,SEA,15.7
RB,Najee Harris (36702855),Najee Harris,36702855,RB/FLEX,6200,PIT@CLE 11/21/2024 08:15PM ET,PIT,13.7
RB,Isiah Pacheco (36702853),Isiah Pacheco,36702853,RB/FLEX,6200,KC@CAR 11/24/2024 01:00PM ET,KC,15.95
WR,Josh Downs (36703133),Josh Downs,36703133,WR/FLEX,6200,DET@IND 11/24/2024 01:00PM ET,IND,14.99
QB,Kyler Murray (36702746),Kyler Murray,36702746,QB,6200,ARI@SEA 11/24/2024 04:25PM ET,ARI,18.84
RB,D'Andre Swift (36702857),D'Andre Swift,36702857,RB/FLEX,6100,MIN@CHI 11/24/2024 01:00PM ET,CHI,15.08
QB,Baker Mayfield (36702747),Baker Mayfield,36702747,QB,6100,TB@NYG 11/24/2024 01:00PM ET,TB,23.24
WR,Marvin Harrison Jr. (36703135),Marvin Harrison Jr.,36703135,WR/FLEX,6100,ARI@SEA 11/24/2024 04:25PM ET,ARI,12.39
