Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,4478970010,ayt1688 (10/150),0,223.94,DST Chargers  FLEX Joe Mixon QB Jayden Daniels RB Josh Jacobs RB De'Von Achane TE Cade Otton WR Terry McLaurin WR Calvin Ridley WR Cedric Tillman,,Breece Hall,RB,36.41%,9.9
2,4481430167,mtdrisc (122/150),0,222.05998,DST Chargers  FLEX Travis Kelce QB Justin Herbert RB Josh Jacobs RB De'Von Achane TE Trey McBride WR Ja'Marr Chase WR Ladd McConkey WR Cedric Tillman,,Cade Otton,TE,35.96%,29.1
3,4481519192,briguy13 (127/150),0,221.36,DST Lions  FLEX De'Von Achane QB Bo Nix RB Breece Hall RB Josh Jacobs TE Cade Otton WR Ja'Marr Chase WR Ladd McConkey WR Cedric Tillman,,Tyreek Hill,WR,32.66%,13.2
4,4480819094,hvachack96 (25/150),0,221.28003,DST Broncos  FLEX Courtland Sutton QB Bo Nix RB Josh Jacobs RB De'Von Achane TE Cade Otton WR Ja'Marr Chase WR Calvin Ridley WR Ladd McConkey,,Javonte Williams,RB,30.27%,9.2
5,4479871706,seminolefs (121/150),0,220.91998,DST Texans  FLEX Joe Mixon QB Trevor Lawrence RB Josh Jacobs RB De'Von Achane TE Travis Kelce WR Brian Thomas Jr. WR Ladd McConkey WR Cedric Tillman,,De'Von Achane,RB,21.58%,26.7
6,4478564161,kman88144 (54/150),0,217.87999,DST Bills  FLEX James Cook QB Bo Nix RB Joe Mixon RB Josh Jacobs TE Brock Bowers WR Courtland Sutton WR Ladd McConkey WR Cedric Tillman,,Cedric Tillman,WR,21.33%,28.9
7,4478948580,SayHeyJay24 (86/150),0,216.57999,DST Lions  FLEX Cade Otton QB Kyler Murray RB J.K. Dobbins RB De'Von Achane TE Trey McBride WR Marvin Harrison Jr. WR Darnell Mooney WR Ladd McConkey,,J.K. Dobbins,FLEX,20.73%,16.8
8,4472111749,wearandtear1014 (70/150),0,215.86002,DST Broncos  FLEX Travis Kelce QB Bo Nix RB Josh Jacobs RB De'Von Achane TE Cade Otton WR Ja'Marr Chase WR DeVonta Smith WR Cedric Tillman,,David Njoku,FLEX,20.36%,17.1
9,4479457301,bassguy39 (14/150),0,215.73999,DST Texans  FLEX J.K. Dobbins QB Jayden Daniels RB Joe Mixon RB De'Von Achane TE Cade Otton WR Terry McLaurin WR Ladd McConkey WR Cedric Tillman,,Ja'Marr Chase,WR,19.70%,20.4
9,4480171125,YoungSpenceySpence95 (94/150),0,215.73999,DST Texans  FLEX J.K. Dobbins QB Jayden Daniels RB Joe Mixon RB De'Von Achane TE Cade Otton WR Terry McLaurin WR Ladd McConkey WR Cedric Tillman,,Jalen McMillan,WR,18.94%,9.2
11,4473369467,mstarratt79 (14/150),0,215.64,DST Texans  FLEX Joe Mixon QB Jayden Daniels RB Josh Jacobs RB James Conner TE Cade Otton WR DeVonta Smith WR Ladd McConkey WR Cedric Tillman,,Joe Mixon,RB,18.33%,26.4
12,4480971072,destroy15 (92/150),0,215.23999,DST Falcons  FLEX Kyle Pitts QB Jalen Hurts RB Josh Jacobs RB Tony Pollard TE Trey McBride WR Ja'Marr Chase WR Ladd McConkey WR Cedric Tillman,,Kareem Hunt,RB,17.70%,13.3
13,4481095568,jlumburg (22/150),0,215.04001,DST Chargers  FLEX De'Von Achane QB Jayden Daniels RB Joe Mixon RB Josh Jacobs TE Cade Otton WR Ja'Marr Chase WR Cedric Tillman WR Jalen Coker,,Broncos ,DST,17.33%,7
14,4480971089,destroy15 (109/150),0,213.13998,DST Bears  FLEX Kyle Pitts QB Jalen Hurts RB Jahmyr Gibbs RB Josh Jacobs TE Trey McBride WR Stefon Diggs WR Ladd McConkey WR Cedric Tillman,,Andrei Iosivas,WR,16.85%,0
15,4481728525,SpaceJam23 (48/150),0,212.76,DST Broncos  FLEX J.K. Dobbins QB Bo Nix RB Bijan Robinson RB De'Von Achane TE Cade Otton WR Ja'Marr Chase WR Ladd McConkey WR Cedric Tillman,,Chargers ,DST,13.91%,12
16,4481521741,PLagz24 (103/150),0,211.95999,DST Chargers  FLEX De'Von Achane QB Jameis Winston RB Joe Mixon RB Josh Jacobs TE David Njoku WR Stefon Diggs WR Ladd McConkey WR Cedric Tillman,,Jaylen Waddle,FLEX,13.29%,8.5
17,4481050041,GunRanger (83/150),0,211.86,DST Broncos  FLEX David Njoku QB Jameis Winston RB Joe Mixon RB Jahmyr Gibbs TE Cade Otton WR Ja'Marr Chase WR Ladd McConkey WR Cedric Tillman,,Drake London,WR,11.63%,7.4
18,4473396740,vegasgolffanatic (110/150),0,211.84001,DST Ravens  FLEX Cade Otton QB Kirk Cousins RB Joe Mixon RB James Cook TE Kyle Pitts WR Zay Flowers WR Darnell Mooney WR Calvin Ridley,,Brock Bowers,FLEX,11.62%,10.8
19,4480971107,destroy15 (127/150),0,211.43999,DST Texans  FLEX Noah Fant QB Jalen Hurts RB Jahmyr Gibbs RB James Cook TE Kyle Pitts WR Ja'Marr Chase WR Ladd McConkey WR Cedric Tillman,,D'Andre Swift,RB,11.29%,21.9
20,4480971086,destroy15 (106/150),0,210.64,DST Texans  FLEX Jahmyr Gibbs QB Jalen Hurts RB Josh Jacobs RB Tony Pollard TE Kyle Pitts WR Jaxon Smith-Njigba WR Ladd McConkey WR Cedric Tillman,,Derrick Henry,RB,10.47%,14.7
21,4478327422,amontellano89 (11/20),0,210.54001,DST Chargers  FLEX D'Andre Swift QB Jalen Hurts RB Joe Mixon RB Josh Jacobs TE Cade Otton WR DeVonta Smith WR Ladd McConkey WR Trey Palmer,,Jayden Reed,WR,9.95%,7.5
22,4481992633,linkin456 (59/150),0,210.48,DST Broncos  FLEX Travis Kelce QB Kyler Murray RB Josh Jacobs RB Kareem Hunt TE Trey McBride WR Marvin Harrison Jr. WR Ladd McConkey WR Cedric Tillman,,James Conner,RB,9.55%,14.9
23,4479180192,fbutler2225 (65/150),0,210.34,DST Falcons  FLEX D'Andre Swift QB Jalen Hurts RB Joe Mixon RB De'Von Achane TE Kyle Pitts WR DeVonta Smith WR Ladd McConkey WR Elijah Moore,,Bo Nix,QB,9.47%,29.76
24,4478869427,rdeal22 (7/40),0,210.04001,DST Bears  FLEX Trey McBride QB Jalen Hurts RB D'Andre Swift RB De'Von Achane TE Cade Otton WR Ja'Marr Chase WR DeVonta Smith WR Cedric Tillman,,Jordan Love,QB,9.34%,6.74
25,4480824196,martintamero (96/150),0,209.84,DST Chargers  FLEX Terry McLaurin QB Jalen Hurts RB J.K. Dobbins RB De'Von Achane TE Cade Otton WR DeVonta Smith WR Darnell Mooney WR Cedric Tillman,,Bears ,DST,9.31%,3
26,4480779055,Enlow (17/35),0,209.66002,DST Chargers  FLEX Cade Otton QB Jameis Winston RB Joe Mixon RB De'Von Achane TE David Njoku WR Ja'Marr Chase WR Zay Flowers WR Cedric Tillman,,Tua Tagovailoa,QB,8.92%,14.66
27,4480954972,legend5050 (139/150),0,209.56001,DST Lions  FLEX David Njoku QB Jameis Winston RB Jahmyr Gibbs RB De'Von Achane TE Cade Otton WR Ja'Marr Chase WR DeVonta Smith WR Cedric Tillman,,Jameis Winston,QB,8.64%,27.56
28,4473533043,j11five (90/150),0,209.54001,DST Broncos  FLEX Kyle Pitts QB Jalen Hurts RB Josh Jacobs RB D'Andre Swift TE Cade Otton WR A.J. Brown WR DeVonta Smith WR Cedric Tillman,,Evan Engram,TE,8.59%,13.6
29,4474703470,deskman11 (39/43),0,209.44,DST Chargers  FLEX D'Andre Swift QB Jalen Hurts RB Josh Jacobs RB De'Von Achane TE Tucker Kraft WR Drake London WR Ladd McConkey WR Cedric Tillman,,Trey Palmer,FLEX,8.42%,4.9
30,4473396675,vegasgolffanatic (45/150),0,209.36,DST Jets  FLEX Travis Kelce QB Jameis Winston RB Joe Mixon RB D'Andre Swift TE Kyle Pitts WR Ja'Marr Chase WR Ladd McConkey WR Cedric Tillman,,Tyler Lockett,WR,8.20%,1.9
31,4480971082,destroy15 (102/150),0,209.26,DST Texans  FLEX Bijan Robinson QB Jameis Winston RB Josh Jacobs RB Tony Pollard TE Kyle Pitts WR Ja'Marr Chase WR Ladd McConkey WR Cedric Tillman,,Rashod Bateman,WR,7.91%,3.8
32,4480625539,nflbo (25/150),0,209.14,DST Browns  FLEX James Cook QB Trevor Lawrence RB Josh Jacobs RB De'Von Achane TE Cade Otton WR Marvin Harrison Jr. WR Brian Thomas Jr. WR Courtland Sutton,,Ravens ,DST,7.86%,3
33,4473437930,worksit1 (52/150),0,208.86002,DST Dolphins  FLEX Ladd McConkey QB Bo Nix RB Josh Jacobs RB De'Von Achane TE Cade Otton WR Ja'Marr Chase WR A.J. Brown WR Cedric Tillman,,Josh Jacobs,RB,7.85%,28.5
34,4480824153,martintamero (53/150),0,208.84001,DST Lions  FLEX Grant Calcaterra QB Jalen Hurts RB Jahmyr Gibbs RB De'Von Achane TE Cade Otton WR Ja'Marr Chase WR DeVonta Smith WR Cedric Tillman,,A.J. Brown,WR,7.83%,13.4
35,4480977409,Acehole3288 (93/150),0,208.75998,DST Texans  FLEX Mark Andrews QB Lamar Jackson RB Joe Mixon RB De'Von Achane TE Trey McBride WR Zay Flowers WR Ladd McConkey WR Cedric Tillman,,Tank Dell,WR,7.74%,13.5
36,4480255085,TT8607 (22/150),0,208.74,DST Patriots  FLEX David Njoku QB Jayden Daniels RB Joe Mixon RB Josh Jacobs TE Cade Otton WR Ja'Marr Chase WR Ladd McConkey WR Cedric Tillman,,Ladd McConkey,WR,7.68%,32.1
37,4481224921,wcs1109 (49/150),0,208.66,DST Lions  FLEX De'Von Achane QB Justin Herbert RB Breece Hall RB Josh Jacobs TE Cade Otton WR A.J. Brown WR Ladd McConkey WR Cedric Tillman,,Joe Burrow,QB,7.68%,13.86
38,4477617955,rsumrall (43/150),0,208.48001,DST Texans  FLEX Courtland Sutton QB Bo Nix RB Joe Mixon RB De'Von Achane TE Cade Otton WR Ja'Marr Chase WR Ladd McConkey WR Jerry Jeudy,,Kenneth Walker III,RB,7.62%,8.5
38,4478793212,wmfloyd43 (133/150),0,208.48001,DST Texans  FLEX Courtland Sutton QB Bo Nix RB Joe Mixon RB De'Von Achane TE Cade Otton WR Ja'Marr Chase WR Ladd McConkey WR Jerry Jeudy,,Brian Thomas Jr.,WR,7.48%,15
40,4480198154,kngof9ex (63/150),0,208.46,DST Texans  FLEX D'Andre Swift QB Bo Nix RB Josh Jacobs RB De'Von Achane TE Cade Otton WR Ja'Marr Chase WR Tyreek Hill WR Cedric Tillman,,DJ Moore,WR,7.47%,5.4
41,4480843907,oohpeppa (7/150),0,208.28,DST Texans  FLEX Jahmyr Gibbs QB Bo Nix RB Josh Jacobs RB De'Von Achane TE Cade Otton WR Tyreek Hill WR Courtland Sutton WR Calvin Ridley,,Bijan Robinson,FLEX,7.46%,22
42,4476376738,d00dy (44/150),0,208.26001,DST Lions  FLEX David Njoku QB Jameis Winston RB Joe Mixon RB De'Von Achane TE Cade Otton WR Ja'Marr Chase WR Ladd McConkey WR Jerry Jeudy,,Jerry Jeudy,FLEX,7.00%,12.9
43,4481432618,goodtimes32 (102/150),0,207.96,DST Lions  FLEX Kareem Hunt QB Bo Nix RB Breece Hall RB Josh Jacobs TE Cade Otton WR Ja'Marr Chase WR Ladd McConkey WR Cedric Tillman,,Caleb Williams,QB,6.94%,10.34
44,4480175245,oliran (26/150),0,207.85999,DST Broncos  FLEX Kareem Hunt QB Jameis Winston RB Joe Mixon RB De'Von Achane TE Trey McBride WR Zay Flowers WR Ladd McConkey WR Cedric Tillman,,Romeo Doubs,WR,6.79%,10.2
44,4480688272,playahata1 (124/150),0,207.85999,DST Chargers  FLEX Jerry Jeudy QB Jameis Winston RB Joe Mixon RB James Cook TE Cade Otton WR Ja'Marr Chase WR Garrett Wilson WR Cedric Tillman,,Jahmyr Gibbs,RB,6.15%,23.3
46,4479059462,1MadamimadaM1 (111/150),0,207.84,DST Texans  FLEX De'Von Achane QB Jayden Daniels RB Joe Mixon RB Josh Jacobs TE Hunter Henry WR Terry McLaurin WR Ladd McConkey WR Cedric Tillman,,Saquon Barkley,RB,6.14%,15.1
47,4480520280,mustafael (37/150),0,207.58,DST Lions  FLEX Javonte Williams QB Bo Nix RB Joe Mixon RB De'Von Achane TE Cade Otton WR Ja'Marr Chase WR Courtland Sutton WR Cedric Tillman,,Jets ,DST,6.02%,2
48,4474618973,agatkins (142/150),0,207.45999,DST Chargers  FLEX J.K. Dobbins QB Bo Nix RB Jahmyr Gibbs RB De'Von Achane TE Travis Kelce WR Jaxon Smith-Njigba WR Ladd McConkey WR Cedric Tillman,,Amari Cooper,WR,5.87%,1.3
49,4480971059,destroy15 (79/150),0,207.31999,DST Falcons  FLEX Jahmyr Gibbs QB Trevor Lawrence RB Josh Jacobs RB Tony Pollard TE Kyle Pitts WR Ja'Marr Chase WR Ladd McConkey WR Cedric Tillman,,Texans ,DST,5.65%,10
50,4479828182,Derrick_H (100/150),0,207.26001,DST Texans  FLEX David Njoku QB Jameis Winston RB Joe Mixon RB Josh Jacobs TE Cade Otton WR Ja'Marr Chase WR Garrett Wilson WR Cedric Tillman,,Falcons ,DST,5.63%,6
51,4480954914,legend5050 (81/150),0,207.18001,DST Texans  FLEX Travis Kelce QB Patrick Mahomes RB Joe Mixon RB Jahmyr Gibbs TE Cade Otton WR Tyreek Hill WR Ladd McConkey WR Cedric Tillman,,Sterling Shepard,WR,5.26%,4.8
52,4480997182,AleGar (127/150),0,206.96,DST Broncos  FLEX D'Andre Swift QB Jameis Winston RB Joe Mixon RB Bijan Robinson TE Kyle Pitts WR Zay Flowers WR Calvin Ridley WR Cedric Tillman,,Travis Kelce,TE,5.22%,25
53,4480242828,lorenzothesaiyan (67/106),0,206.94,DST Chargers  FLEX De'Von Achane QB Jalen Hurts RB Derrick Henry RB Kareem Hunt TE Cade Otton WR DeVonta Smith WR Calvin Ridley WR Cedric Tillman,,Darnell Mooney,FLEX,4.97%,20.2
53,4480420717,sam97 (86/150),0,206.94,DST Patriots  FLEX Terry McLaurin QB Jayden Daniels RB Josh Jacobs RB De'Von Achane TE Cade Otton WR Ja'Marr Chase WR Calvin Ridley WR Cedric Tillman,,Amon-Ra St. Brown,WR,4.89%,8.7
55,4475987862,schwaby01 (35/150),0,206.88,DST Lions  FLEX Travis Kelce QB Bo Nix RB Jahmyr Gibbs RB Kareem Hunt TE Cade Otton WR Ja'Marr Chase WR Courtland Sutton WR Cedric Tillman,,Lamar Jackson,QB,4.86%,24.16
56,4480495529,Brovahkiin (102/150),0,206.84001,DST Texans  FLEX David Njoku QB Jalen Hurts RB Joe Mixon RB Tony Pollard TE Cade Otton WR A.J. Brown WR Ladd McConkey WR Cedric Tillman,,Stefon Diggs,WR,4.64%,12.7
57,4481224977,wcs1109 (105/150),0,206.68001,DST Chargers  FLEX James Conner QB Bo Nix RB Bijan Robinson RB Josh Jacobs TE Cade Otton WR Ja'Marr Chase WR Courtland Sutton WR Cedric Tillman,,Davante Adams,WR,4.53%,9.4
58,4481522275,dewittDFS (116/150),0,206.66,DST Texans  FLEX Cade Otton QB Jameis Winston RB Joe Mixon RB De'Von Achane TE Trey McBride WR Ja'Marr Chase WR Tyreek Hill WR Cedric Tillman,,DeAndre Hopkins,WR,4.52%,4.9
59,4481028284,504ant (115/150),0,206.64,DST Lions  FLEX Javonte Williams QB Jalen Hurts RB Joe Mixon RB Josh Jacobs TE Cade Otton WR DeVonta Smith WR Jerry Jeudy WR Cedric Tillman,,Rachaad White,RB,4.52%,16.7
60,4480833372,elessidril (10/150),0,206.56,DST Chargers  FLEX Travis Kelce QB Bo Nix RB Joe Mixon RB Breece Hall TE Cade Otton WR A.J. Brown WR Ladd McConkey WR Cedric Tillman,,Tucker Kraft,TE,4.50%,16.8
61,4480123834,a_rucker (5/29),0,206.48001,DST Chargers  FLEX Cade Otton QB Bo Nix RB Jahmyr Gibbs RB D'Andre Swift TE Sam LaPorta WR Ja'Marr Chase WR Courtland Sutton WR Ladd McConkey,,Trevor Lawrence,QB,4.44%,28.32
62,4476065742,marcuswek (141/150),0,206.06,DST Chargers  FLEX Travis Kelce QB Jameis Winston RB Jahmyr Gibbs RB De'Von Achane TE David Njoku WR A.J. Brown WR Ladd McConkey WR Cedric Tillman,,Kyle Pitts,TE,4.29%,25.1
62,4477765817,TylerSGollakner (9/150),0,206.06,DST Chargers  FLEX De'Von Achane QB Jameis Winston RB Derrick Henry RB Joe Mixon TE Cade Otton WR Terry McLaurin WR Darnell Mooney WR Cedric Tillman,,Kirk Cousins,QB,4.21%,28.64
