Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,4512635706,Popsmdt,0,226.88,DST Bears  FLEX Zach Ertz QB Jared Goff RB Saquon Barkley RB David Montgomery TE Jonnu Smith WR Amon-Ra St. Brown WR Cooper Kupp WR Calvin Austin III,,Joe Mixon,RB,24.81%,38.3
2,4512055919,Denverscoremega (5/6),0,221.84,DST Broncos  FLEX Courtland Sutton QB Derek Carr RB Joe Mixon RB Chase Brown TE Taysom Hill WR Amon-Ra St. Brown WR Quentin Johnston WR Marquez Valdes-Scantling,,Jauan Jennings,WR,21.97%,25.1
3,4512050557,kabosh,0,221.38002,DST Texans  FLEX David Montgomery QB Jared Goff RB Joe Mixon RB De'Von Achane TE Will Dissly WR Jameson Williams WR Jauan Jennings WR Quentin Johnston,,Will Dissly,TE,21.92%,18
4,4510998766,jeh666 (15/20),0,220.98,DST Texans  FLEX Jordan Addison QB Justin Herbert RB Saquon Barkley RB Joe Mixon TE Zach Ertz WR Amon-Ra St. Brown WR Jauan Jennings WR Calvin Austin III,,Cedric Tillman,WR,19.48%,7.7
5,4510866115,highdraw69 (4/5),0,219.74,DST Broncos  FLEX Cooper Kupp QB Derek Carr RB Joe Mixon RB Audric Estime TE Taysom Hill WR Amon-Ra St. Brown WR Cedric Tillman WR Marquez Valdes-Scantling,,Christian McCaffrey,RB,19.07%,14.6
6,4509851638,TACOMATRD (12/20),0,216.22002,DST Bills  FLEX Brian Robinson Jr. QB Jameis Winston RB Saquon Barkley RB De'Von Achane TE Taysom Hill WR Courtland Sutton WR Jerry Jeudy WR Elijah Moore,,Justin Herbert,QB,18.69%,25.38
7,4510324542,pizzatelly (3/20),0,215.78001,DST Texans  FLEX KaVontae Turpin QB Jared Goff RB Joe Mixon RB Jahmyr Gibbs TE Mike Gesicki WR Amon-Ra St. Brown WR Jameson Williams WR Marquez Valdes-Scantling,,De'Von Achane,FLEX,18.50%,20.5
8,4512125370,pat_the_hat2 (19/20),0,215.2,DST Titans  FLEX Will Dissly QB Matthew Stafford RB Joe Mixon RB Josh Jacobs TE Zach Ertz WR Cooper Kupp WR Puka Nacua WR Jauan Jennings,,Courtland Sutton,WR,18.44%,14.8
9,4512442264,walt214 (9/9),0,214.08,DST Titans  FLEX Saquon Barkley QB Jared Goff RB David Montgomery RB Brian Robinson Jr. TE Brock Wright WR Amon-Ra St. Brown WR Jauan Jennings WR Nick Westbrook-Ikhine,,Saquon Barkley,RB,14.99%,36.8
10,4512430618,dwashing65 (16/17),0,213.40001,DST Titans  FLEX Joe Mixon QB Justin Herbert RB Alvin Kamara RB De'Von Achane TE Taysom Hill WR Amon-Ra St. Brown WR Kayshon Boutte WR Curtis Samuel,,Chase Brown,RB,14.95%,19.3
11,4512221349,clownsfan81,0,213.38,DST Titans  FLEX Demarcus Robinson QB Jared Goff RB Joe Mixon RB Jahmyr Gibbs TE Jonnu Smith WR Amon-Ra St. Brown WR Courtland Sutton WR Nick Westbrook-Ikhine,,Kareem Hunt,RB,14.42%,6
12,4509922149,weller96 (5/20),0,212.54001,DST Texans  FLEX Jonnu Smith QB Joe Burrow RB Jahmyr Gibbs RB David Montgomery TE Hunter Henry WR Ja'Marr Chase WR Jauan Jennings WR Nick Westbrook-Ikhine,,Jakobi Meyers,WR,14.30%,8.8
13,4511506522,bobjustbob728 (11/20),0,210.78001,DST Texans  FLEX Taysom Hill QB Brock Purdy RB Joe Mixon RB Chase Brown TE Mark Andrews WR Calvin Ridley WR Jerry Jeudy WR Jauan Jennings,,Titans ,DST,13.44%,4
14,4511802463,LTCTOM (19/20),0,210.66002,DST Chargers  FLEX Saquon Barkley QB Aaron Rodgers RB Joe Mixon RB De'Von Achane TE Jonnu Smith WR Jerry Jeudy WR Jauan Jennings WR Devaughn Vele,,Jahmyr Gibbs,RB,12.78%,19.3
15,4509937856,tex365 (1/7),0,209.88,DST Texans  FLEX Marvin Mims Jr. QB Jared Goff RB Breece Hall RB Jahmyr Gibbs TE Dawson Knox WR Amon-Ra St. Brown WR Courtland Sutton WR Jauan Jennings,,Jalen Hurts,QB,12.75%,18.74
16,4510904008,matthews137 (2/2),0,209.44,DST Texans  FLEX David Montgomery QB Jalen Hurts RB Saquon Barkley RB Joe Mixon TE Will Dissly WR Jauan Jennings WR John Metchie III WR Nick Westbrook-Ikhine,,Texans ,DST,12.50%,19
17,4512295034,NYGFan56 (8/20),0,208.38002,DST Dolphins  FLEX Will Dissly QB Jared Goff RB Joe Mixon RB Rhamondre Stevenson TE Davis Allen WR Amon-Ra St. Brown WR Puka Nacua WR Jameson Williams,,David Montgomery,RB,12.40%,24.5
18,4511908912,MASlayer (1/2),0,207.58002,DST Vikings  FLEX Jonnu Smith QB Justin Herbert RB Joe Mixon RB Rhamondre Stevenson TE Hunter Henry WR Amon-Ra St. Brown WR Calvin Ridley WR Jauan Jennings,,George Pickens,WR,12.35%,16.9
19,4512280948,Natedirtay23,0,207.40001,DST Lions  FLEX Calvin Ridley QB Jared Goff RB Saquon Barkley RB James Cook TE Taysom Hill WR Jameson Williams WR Marquez Valdes-Scantling WR Mack Hollins,,Quentin Johnston,WR,11.49%,12.8
20,4512262391,DlewStunt10 (7/9),0,207.18002,DST Vikings  FLEX Derrick Henry QB Jared Goff RB Joe Mixon RB Jahmyr Gibbs TE Jonnu Smith WR Jauan Jennings WR Devaughn Vele WR Nick Westbrook-Ikhine,,Ricky Pearsall,WR,11.03%,0
20,4512521600,Duceloco2 (2/2),0,207.18002,DST Dolphins  FLEX Jauan Jennings QB Bo Nix RB Saquon Barkley RB Jahmyr Gibbs TE Jonnu Smith WR Courtland Sutton WR Jameson Williams WR Marquez Valdes-Scantling,,Travis Kelce,TE,10.93%,2.8
22,4510277431,ep3550 (1/5),0,207.08002,DST Texans  FLEX Zach Ertz QB Jared Goff RB Jahmyr Gibbs RB David Montgomery TE Jake Ferguson WR Amon-Ra St. Brown WR Jameson Williams WR Elijah Moore,,Alvin Kamara,RB,10.65%,12.9
23,4511466311,Birdsareawesome (2/2),0,206.90001,DST Broncos  FLEX Cooper Kupp QB Matthew Stafford RB Breece Hall RB Javonte Williams TE Will Dissly WR Jaxon Smith-Njigba WR Xavier Worthy WR Jauan Jennings,,Noah Brown,WR,9.81%,1.4
24,4510830364,jeffyweasel (6/6),0,206.7,DST Texans  FLEX Joe Mixon QB Jameis Winston RB Jahmyr Gibbs RB De'Von Achane TE Will Dissly WR Jerry Jeudy WR Jauan Jennings WR Cedric Tillman,,Dolphins ,DST,9.59%,6
25,4510823048,BMVGolf (1/2),0,206.68001,DST Bears  FLEX Tanner Hudson QB Jared Goff RB Saquon Barkley RB Joe Mixon TE Noah Gray WR Justin Jefferson WR Cooper Kupp WR Nick Westbrook-Ikhine,,Dawson Knox,TE,9.47%,8
25,4510830250,BMVGolf (2/2),0,206.68001,DST Bears  FLEX Tanner Hudson QB Jared Goff RB Saquon Barkley RB Joe Mixon TE Noah Gray WR Justin Jefferson WR Cooper Kupp WR Nick Westbrook-Ikhine,,Marquez Valdes-Scantling,WR,9.35%,16.7
25,4512121380,sixers1212 (15/20),0,206.68001,DST Texans  FLEX Brock Bowers QB Bo Nix RB Saquon Barkley RB Joe Mixon TE Dawson Knox WR Courtland Sutton WR Quentin Johnston WR DeMario Douglas,,Calvin Ridley,WR,9.32%,9.8
25,4512121385,sixers1212 (17/20),0,206.68001,DST Texans  FLEX Brock Bowers QB Bo Nix RB Saquon Barkley RB Joe Mixon TE Dawson Knox WR Courtland Sutton WR Quentin Johnston WR DeMario Douglas,,Kayshon Boutte,WR,9.05%,7.3
29,4509423857,Skyhigh15 (2/2),0,205.86,DST Titans  FLEX Marquez Valdes-Scantling QB Brock Purdy RB Saquon Barkley RB Joe Mixon TE Will Dissly WR Tee Higgins WR Courtland Sutton WR Jauan Jennings,,DeAndre Hopkins,WR,8.97%,5.9
30,4510324556,pizzatelly (17/20),0,205.68001,DST Dolphins  FLEX Noah Brown QB Jared Goff RB Joe Mixon RB Jahmyr Gibbs TE Jonnu Smith WR Amon-Ra St. Brown WR Jameson Williams WR Mack Hollins,,Terry McLaurin,WR,8.44%,2
31,4510619498,Damadbowler (14/20),0,205.60002,DST Dolphins  FLEX David Njoku QB Jameis Winston RB Joe Mixon RB De'Von Achane TE Jonnu Smith WR Davante Adams WR Jerry Jeudy WR Elijah Moore,,Ladd McConkey,WR,8.41%,21.3
32,4510015985,jeh666 (6/20),0,205.29999,DST Texans  FLEX Saquon Barkley QB Russell Wilson RB Joe Mixon RB Brian Robinson Jr. TE Zach Ertz WR Jerry Jeudy WR Jauan Jennings WR Marquez Valdes-Scantling,,Nick Chubb,FLEX,8.28%,5
33,4511865345,pound1991,0,205.22,DST Texans  FLEX Saquon Barkley QB Russell Wilson RB David Montgomery RB Austin Ekeler TE Taysom Hill WR Courtland Sutton WR Christian Watson WR Marquez Valdes-Scantling,,A.J. Brown,WR,8.24%,11.5
34,4509735595,TJOZWIZ (10/20),0,203.78001,DST Lions  FLEX Brock Bowers QB Jared Goff RB Joe Mixon RB Rhamondre Stevenson TE Hunter Henry WR Jameson Williams WR Jauan Jennings WR Cedric Tillman,,Russell Wilson,QB,8.19%,7.3
35,4512330806,TexanInBama,0,203.68002,DST Texans  FLEX Jonnu Smith QB Jared Goff RB Saquon Barkley RB Joe Mixon TE T.J. Hockenson WR Jaylen Waddle WR Jameson Williams WR John Metchie III,,Jonnu Smith,TE,8.04%,31.1
