Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,4462586889,kingjohnnyp (4/4),0,191.4,DST Broncos  FLEX Tutu Atwell QB Baker Mayfield RB Derrick Henry RB Kareem Hunt TE Cade Otton WR Chris Godwin WR Tee Higgins WR Rashod Bateman,,J.K. Dobbins,RB,28.36%,9.6
2,4464206255,dwilliamsmma (15/20),0,188,DST Bengals  FLEX Breece Hall QB Baker Mayfield RB Bijan Robinson RB Javonte Williams TE Cade Otton WR Chris Godwin WR Drake London WR Bub Means,,Tony Pollard,RB,17.57%,8.5
3,4463986446,TaRodney01 (3/5),0,185.86,DST Bengals  FLEX Tank Bigsby QB Sam Darnold RB Javonte Williams RB Tyler Goodson TE David Njoku WR Justin Jefferson WR George Pickens WR Keon Coleman,,Chris Godwin,WR,17.40%,13.5
4,4463172128,Gamebreaker_boz (2/17),0,185.1,DST Broncos  FLEX Derrick Henry QB Baker Mayfield RB Bijan Robinson RB J.K. Dobbins TE David Njoku WR Amon-Ra St. Brown WR Mason Tipton WR Bub Means,,Bub Means,WR,16.71%,6.7
5,4464696493,mcnazty88,0,184.20001,DST Broncos  FLEX Tank Bigsby QB Baker Mayfield RB Derrick Henry RB Kareem Hunt TE Jonnu Smith WR Chris Godwin WR Terry McLaurin WR Devaughn Vele,,Chuba Hubbard,RB,16.42%,11.2
6,4463466595,Bigdstett (2/3),0,183.59999,DST Eagles  FLEX Joe Mixon QB Baker Mayfield RB J.K. Dobbins RB Bucky Irving TE Hunter Henry WR Khalil Shakir WR George Pickens WR Rashod Bateman,,Broncos ,DST,15.70%,20
7,4463479477,dustersq13 (1/10),0,183.43999,DST Broncos  FLEX Bijan Robinson QB Lamar Jackson RB Kareem Hunt RB Javonte Williams TE Kyle Pitts WR Brian Thomas Jr. WR Courtland Sutton WR Cedrick Wilson Jr.,,DeMario Douglas,WR,15.68%,3.4
8,4464024881,Robsmack (10/20),0,181.74,DST Jaguars  FLEX Rashod Bateman QB Lamar Jackson RB Bijan Robinson RB Jahmyr Gibbs TE Mark Andrews WR Drake London WR Jordan Addison WR Ray-Ray McCloud III,,Kyren Williams,RB,15.51%,19.6
9,4464419025,PeeWee642 (19/20),0,181.3,DST Broncos  FLEX Darnell Mooney QB Baker Mayfield RB Derrick Henry RB Joe Mixon TE Cade Otton WR Chris Godwin WR Michael Wilson WR Rashod Bateman,,Alvin Kamara,FLEX,14.84%,8.4
10,4463831944,Gamebreaker_boz (16/17),0,179.5,DST Broncos  FLEX Derrick Henry QB Baker Mayfield RB Bijan Robinson RB J.K. Dobbins TE Cade Otton WR Amon-Ra St. Brown WR Mason Tipton WR DJ Turner,,Derrick Henry,RB,14.07%,28.2
