Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,4408958730,wtfbra97 (43/150),0,219.62,DST Packers  FLEX Rashee Rice QB Sam Darnold RB Alvin Kamara RB Jordan Mason TE Mike Gesicki WR Justin Jefferson WR Chris Godwin WR Malik Nabers,,Jordan Mason,RB,48.85%,20.4
2,4412398628,VATRENI98 (47/47),0,218.42,DST Steelers  FLEX Jerry Jeudy QB Sam Darnold RB Alvin Kamara RB Aaron Jones TE Brock Bowers WR Marvin Harrison Jr. WR Malik Nabers WR DK Metcalf,,Cooper Kupp,WR,44.38%,7.7
3,4411070279,mojo227 (95/100),0,216.44,DST Saints  FLEX Jordan Mason QB Kyler Murray RB Alvin Kamara RB J.K. Dobbins TE Trey McBride WR Marvin Harrison Jr. WR Malik Nabers WR Demarcus Robinson,,Breece Hall,RB,31.93%,24.4
4,4408831016,lt2412 (120/150),0,216.32,DST Cardinals  FLEX Jordan Mason QB Daniel Jones RB Breece Hall RB Alvin Kamara TE Brock Bowers WR Chris Olave WR Malik Nabers WR DK Metcalf,,Deebo Samuel Sr.,WR,22.53%,21
5,4407147015,ajtruck (116/150),0,215.43999,DST Packers  FLEX James Conner QB Kyler Murray RB J.K. Dobbins RB Jordan Mason TE Trey McBride WR Chris Godwin WR Malik Nabers WR DK Metcalf,,Chris Godwin,WR,21.55%,27.7
6,4411318585,PickiLongstocking (3/11),0,214.92,DST Chargers  FLEX Marvin Harrison Jr. QB Derek Carr RB Alvin Kamara RB Zach Charbonnet TE Brock Bowers WR Chris Olave WR Malik Nabers WR Rashid Shaheed,,Kyren Williams,FLEX,21.09%,15.2
7,4405419605,adam2761 (76/150),0,214.21999,DST Chiefs  FLEX Kyren Williams QB Daniel Jones RB Alvin Kamara RB Jordan Mason TE Hunter Henry WR Deebo Samuel Sr. WR Chris Godwin WR Malik Nabers,,Rashee Rice,WR,20.26%,18.5
8,4409965983,Szentiger (98/150),0,214.18,DST Packers  FLEX Breece Hall QB Geno Smith RB Alvin Kamara RB Zach Charbonnet TE Trey McBride WR Chris Godwin WR DK Metcalf WR Andrei Iosivas,,Colby Parkinson,TE,19.53%,2.2
9,4411309189,erjake (121/150),0,213.14,DST Saints  FLEX J.K. Dobbins QB Kyler Murray RB Breece Hall RB Alvin Kamara TE Trey McBride WR Chris Godwin WR Malik Nabers WR Tyler Johnson,,CeeDee Lamb,WR,18.38%,19
10,4409501526,brewerspug (2/4),0,212.59999,DST Steelers  FLEX Alvin Kamara QB Baker Mayfield RB Josh Jacobs RB J.K. Dobbins TE Brock Bowers WR Chris Godwin WR Malik Nabers WR Jameson Williams,,J.K. Dobbins,RB,17.92%,23.1
11,4411551034,cmvnerd (46/150),0,212.54001,DST Cardinals  FLEX Jordan Mason QB Kyler Murray RB Breece Hall RB Alvin Kamara TE Trey McBride WR Chris Godwin WR Malik Nabers WR Allen Lazard,,Malik Nabers,WR,17.18%,31.7
12,4410387968,jison12 (35/150),0,212.02,DST Cardinals  FLEX Derrick Henry QB Daniel Jones RB Breece Hall RB Alvin Kamara TE George Kittle WR Chris Godwin WR Malik Nabers WR Andrei Iosivas,,Amon-Ra St. Brown,WR,15.02%,25.9
13,4409862671,reeser19 (76/150),0,211.93999,DST Packers  FLEX Andrei Iosivas QB Kyler Murray RB Alvin Kamara RB Chuba Hubbard TE Trey McBride WR Deebo Samuel Sr. WR Chris Godwin WR Malik Nabers,,Andrei Iosivas,FLEX,14.73%,14.7
14,4411837473,TaylorAshworth (73/150),0,211.43999,DST Cardinals  FLEX Alvin Kamara QB Kyler Murray RB Breece Hall RB Jordan Mason TE Jordan Akins WR Marvin Harrison Jr. WR Malik Nabers WR Jameson Williams,,Demarcus Robinson,WR,13.01%,7
15,4411790414,mbradfor (36/150),0,211.17998,DST Packers  FLEX Kyren Williams QB Geno Smith RB Breece Hall RB Alvin Kamara TE Noah Fant WR Malik Nabers WR DK Metcalf WR Jaxon Smith-Njigba,,Allen Lazard,WR,11.28%,3.1
16,4405842641,conmiles (52/150),0,210.8,DST Cardinals  FLEX Breece Hall QB Baker Mayfield RB Alvin Kamara RB Zach Charbonnet TE Luke Schoonmaker WR Deebo Samuel Sr. WR Chris Godwin WR Malik Nabers,,Baker Mayfield,QB,11.16%,19.8
16,4410958476,fuzydice (27/150),0,210.8,DST Cardinals  FLEX Jordan Mason QB Baker Mayfield RB Breece Hall RB Alvin Kamara TE Luke Schoonmaker WR Rashee Rice WR Chris Godwin WR Malik Nabers,,Zach Charbonnet,FLEX,11.10%,17.9
18,4411616400,GoMaizeGoBlue (6/150),0,210.57999,DST Cardinals  FLEX Jordan Mason QB Geno Smith RB Breece Hall RB Alvin Kamara TE Noah Fant WR Amon-Ra St. Brown WR DK Metcalf WR Jaxon Smith-Njigba,,Patrick Mahomes,QB,10.94%,14.94
19,4404010508,cjklatt96,0,210.5,DST Cardinals  FLEX CeeDee Lamb QB Baker Mayfield RB Alvin Kamara RB Jordan Mason TE Jordan Akins WR Chris Godwin WR Malik Nabers WR DK Metcalf,,James Conner,RB,10.89%,22.4
20,4411153290,socax (119/150),0,210.02,DST Packers  FLEX Chris Olave QB Derek Carr RB Alvin Kamara RB Jordan Mason TE George Kittle WR Deebo Samuel Sr. WR Chris Godwin WR Jaxon Smith-Njigba,,Isiah Pacheco,RB,10.47%,16.1
21,4408823444,Budzapper253 (40/150),0,209.76001,DST Cardinals  FLEX Jordan Mason QB Brock Purdy RB Breece Hall RB Alvin Kamara TE George Kittle WR Deebo Samuel Sr. WR Malik Nabers WR Andrei Iosivas,,Jayden Daniels,QB,10.46%,13.44
22,4409418174,shakenbakeog (105/124),0,209.54,DST Seahawks  FLEX Rashee Rice QB Jayden Daniels RB Alvin Kamara RB J.K. Dobbins TE Zach Ertz WR Chris Godwin WR Malik Nabers WR DK Metcalf,,Derrick Henry,RB,10.10%,16.6
23,4405612977,AQUAM034 (1/3),0,209.23999,DST Chargers  FLEX Jameson Williams QB Jayden Daniels RB Alvin Kamara RB J.K. Dobbins TE Brock Bowers WR Zay Flowers WR Chris Godwin WR Malik Nabers,,Tyler Johnson,WR,10.05%,4
24,4410713880,FootballFoolery (63/150),0,209.12,DST Cardinals  FLEX J.K. Dobbins QB Daniel Jones RB Breece Hall RB Alvin Kamara TE Theo Johnson WR Amon-Ra St. Brown WR Chris Godwin WR Malik Nabers,,Chargers ,DST,10.02%,11
25,4406462748,slippinjimmyOG (41/150),0,209.02,DST Vikings  FLEX Breece Hall QB Derek Carr RB Alvin Kamara RB Jahmyr Gibbs TE Brock Bowers WR Chris Olave WR Malik Nabers WR Rashid Shaheed,,Rhamondre Stevenson,RB,9.73%,17
26,4409862728,reeser19 (133/150),0,208.92,DST Titans  FLEX Justin Jefferson QB Daniel Jones RB Alvin Kamara RB Jordan Mason TE Luke Schoonmaker WR Deebo Samuel Sr. WR Malik Nabers WR DK Metcalf,,Jahmyr Gibbs,FLEX,9.46%,17.6
27,4410414729,gwball,0,208.84,DST Colts  FLEX David Montgomery QB Kyler Murray RB James Conner RB Jordan Mason TE Hunter Henry WR Marvin Harrison Jr. WR Malik Nabers WR DK Metcalf,,Mike Evans,WR,9.29%,7.2
28,4409913356,sirsitstopee (58/150),0,208.82,DST Steelers  FLEX Kyren Williams QB Daniel Jones RB Breece Hall RB Alvin Kamara TE Mike Gesicki WR Deebo Samuel Sr. WR Malik Nabers WR Quentin Johnston,,Wan'Dale Robinson,WR,9.18%,9.8
29,4405052181,TooEasy27 (35/150),0,208.69998,DST Cardinals  FLEX Breece Hall QB Baker Mayfield RB J.K. Dobbins RB Jordan Mason TE Trey McBride WR Chris Godwin WR Malik Nabers WR DK Metcalf,,Travis Kelce,TE,8.52%,1.6
30,4411822925,Xsmkxjoker (86/150),0,208.42,DST Cardinals  FLEX Breece Hall QB Daniel Jones RB Alvin Kamara RB Jordan Mason TE Mike Gesicki WR Deebo Samuel Sr. WR Rashee Rice WR Malik Nabers,,Matthew Stafford,QB,8.51%,7.64
31,4406056416,VATRENI98 (37/47),0,208.02,DST Steelers  FLEX Christian Watson QB Derek Carr RB Alvin Kamara RB Aaron Jones TE Brock Bowers WR Marvin Harrison Jr. WR Malik Nabers WR DK Metcalf,,Daniel Jones,QB,8.28%,18.32
32,4408918327,mrhsport3 (55/150),0,208,DST Cardinals  FLEX Amon-Ra St. Brown QB Baker Mayfield RB Alvin Kamara RB J.K. Dobbins TE Trey McBride WR Chris Godwin WR Malik Nabers WR Allen Lazard,,Packers ,DST,8.22%,11
33,4409821500,Vikings_Nate (68/150),0,207.93999,DST Vikings  FLEX Breece Hall QB Kyler Murray RB J.K. Dobbins RB Jordan Mason TE Taysom Hill WR Marvin Harrison Jr. WR Malik Nabers WR DK Metcalf,,Jared Goff,QB,8.20%,13.78
34,4406462740,slippinjimmyOG (33/150),0,207.92,DST Cardinals  FLEX Isiah Pacheco QB Sam Darnold RB Breece Hall RB Alvin Kamara TE Mike Gesicki WR Justin Jefferson WR Malik Nabers WR Jalen Nailor,,Jerome Ford,RB,7.81%,7.4
34,4411765592,ckk-244ayk (91/150),0,207.92,DST Cardinals  FLEX Rashee Rice QB Derek Carr RB Breece Hall RB Alvin Kamara TE Brock Bowers WR Chris Olave WR Malik Nabers WR Rashid Shaheed,,Trey McBride,TE,7.72%,18.7
36,4410962682,RudebwoyKev (73/150),0,207.48,DST Chiefs  FLEX Jaxon Smith-Njigba QB Geno Smith RB Alvin Kamara RB Isiah Pacheco TE Luke Farrell WR Amon-Ra St. Brown WR DK Metcalf WR Calvin Ridley,,Dak Prescott,QB,7.40%,14.92
37,4407805147,bnance82 (20/150),0,207.26001,DST Cardinals  FLEX Jordan Mason QB Brock Purdy RB Breece Hall RB Alvin Kamara TE George Kittle WR Rashee Rice WR Malik Nabers WR Andrei Iosivas,,Jordan Akins,TE,7.35%,2
38,4406001609,otrain83 (141/150),0,207.12,DST Packers  FLEX Najee Harris QB Daniel Jones RB Alvin Kamara RB Jahmyr Gibbs TE Trey McBride WR Chris Godwin WR Malik Nabers WR Jaxon Smith-Njigba,,Patriots ,DST,7.25%,3
38,4410276977,Mannupson (45/150),0,207.12,DST Cardinals  FLEX Josh Jacobs QB Daniel Jones RB Alvin Kamara RB Jordan Mason TE George Kittle WR Justin Jefferson WR Malik Nabers WR Andrei Iosivas,,Garrett Wilson,WR,7.21%,10.2
40,4411575264,tylerw9621 (109/150),0,206.81999,DST Cardinals  FLEX Breece Hall QB Derek Carr RB Alvin Kamara RB J.K. Dobbins TE Luke Schoonmaker WR Justin Jefferson WR Deebo Samuel Sr. WR Rashid Shaheed,,Jameson Williams,WR,7.00%,14.4
41,4411263619,safetydance (125/150),0,206.72,DST Patriots  FLEX Alvin Kamara QB Derek Carr RB Jonathan Taylor RB Jordan Mason TE Mike Gesicki WR Justin Jefferson WR Malik Nabers WR Rashid Shaheed,,Ja'Marr Chase,FLEX,6.95%,7.5
42,4410285977,puckpilot (20/150),0,206.64,DST Chiefs  FLEX Rashee Rice QB Kyler Murray RB Alvin Kamara RB Jordan Mason TE Trey McBride WR Chris Godwin WR Malik Nabers WR Allen Lazard,,Luke Schoonmaker,TE,6.86%,10.3
43,4410379191,DKiLOSEalot (2/2),0,206.62,DST 49ers  FLEX James Conner QB Derek Carr RB Alvin Kamara RB Rhamondre Stevenson TE Mark Andrews WR Chris Godwin WR Malik Nabers WR Rashid Shaheed,,Justin Jefferson,WR,6.86%,26.3
44,4409648977,Brent0514 (8/25),0,206.42,DST Cardinals  FLEX Jordan Mason QB Daniel Jones RB Breece Hall RB Alvin Kamara TE Theo Johnson WR Amon-Ra St. Brown WR Chris Godwin WR Malik Nabers,,Cardinals ,DST,6.85%,11
45,4410940900,bwnoles (6/150),0,206.37999,DST Panthers  FLEX Breece Hall QB Geno Smith RB Alvin Kamara RB Jordan Mason TE Mark Andrews WR Deebo Samuel Sr. WR DK Metcalf WR Jaxon Smith-Njigba,,Broncos ,DST,6.73%,6
46,4411128938,ethanb98 (94/150),0,205.9,DST Cardinals  FLEX Jordan Mason QB Baker Mayfield RB Breece Hall RB J.K. Dobbins TE Hunter Henry WR Amon-Ra St. Brown WR Chris Godwin WR Malik Nabers,,Steelers ,DST,6.55%,13
46,4411833453,roholman09 (46/100),0,205.9,DST Cardinals  FLEX Jordan Mason QB Baker Mayfield RB Breece Hall RB J.K. Dobbins TE Hunter Henry WR Amon-Ra St. Brown WR Chris Godwin WR Malik Nabers,,Sam LaPorta,TE,6.44%,3.3
48,4409178471,jjbumphrey (124/150),0,205.74,DST Vikings  FLEX Mike Gesicki QB Kyler Murray RB Alvin Kamara RB Zach Charbonnet TE Trey McBride WR Michael Pittman Jr. WR Chris Godwin WR Malik Nabers,,Jaguars ,DST,6.44%,3
49,4410951093,bporter45 (84/150),0,205.62001,DST Jaguars  FLEX Breece Hall QB Daniel Jones RB Alvin Kamara RB J.K. Dobbins TE George Kittle WR Chris Godwin WR Malik Nabers WR Wan'Dale Robinson,,Jonathan Taylor,RB,6.30%,18.5
