Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
WR,Justin Jefferson (36533793),Justin Jefferson,36533793,WR/FLEX,8800,MIN@JAX 11/10/2024 01:00PM ET,MIN,20.81
WR,CeeDee Lamb (36533795),CeeDee Lamb,36533795,WR/FLEX,8600,PHI@DAL 11/10/2024 04:25PM ET,DAL,19.02
WR,Ja'Marr Chase (36533797),Ja'Marr Chase,36533797,WR/FLEX,8400,CIN@BAL 11/07/2024 08:15PM ET,CIN,19.53
RB,Saquon Barkley (36533487),Saquon Barkley,36533487,RB/FLEX,8300,PHI@DAL 11/10/2024 04:25PM ET,PHI,24.14
RB,Derrick Henry (36533489),Derrick Henry,36533489,RB/FLEX,8200,CIN@BAL 11/07/2024 08:15PM ET,BAL,24.06
WR,A.J. Brown (36533799),A.J. Brown,36533799,WR/FLEX,8200,PHI@DAL 11/10/2024 04:25PM ET,PHI,18.28
RB,Alvin Kamara (36533491),Alvin Kamara,36533491,RB/FLEX,8100,ATL@NO 11/10/2024 01:00PM ET,NO,21.86
WR,Amon-Ra St. Brown (36533801),Amon-Ra St. Brown,36533801,WR/FLEX,8100,DET@HOU 11/10/2024 08:20PM ET,DET,17.58
QB,Lamar Jackson (36533394),Lamar Jackson,36533394,QB,8000,CIN@BAL 11/07/2024 08:15PM ET,BAL,26.74
RB,Christian McCaffrey (36533493),Christian McCaffrey,36533493,RB/FLEX,8000,SF@TB 11/10/2024 01:00PM ET,SF,0
RB,Joe Mixon (36533495),Joe Mixon,36533495,RB/FLEX,7900,DET@HOU 11/10/2024 08:20PM ET,HOU,23.9
WR,Nico Collins (36533803),Nico Collins,36533803,WR/FLEX,7900,DET@HOU 11/10/2024 08:20PM ET,HOU,23.14
QB,Jalen Hurts (36533395),Jalen Hurts,36533395,QB,7800,PHI@DAL 11/10/2024 04:25PM ET,PHI,23.40
