Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
WR,CeeDee Lamb (35941433),CeeDee Lamb,35941433,WR/FLEX,8800,BAL@DAL 09/22/2024 04:25PM ET,DAL,16.3
WR,Justin Jefferson (35941435),Justin Jefferson,35941435,WR/FLEX,8600,HOU@MIN 09/22/2024 01:00PM ET,MIN,21.1
RB,Christian McCaffrey (35941081),Christian McCaffrey,35941081,RB/FLEX,8500,SF@LAR 09/22/2024 04:25PM ET,SF,0
WR,Tyreek Hill (35941437),Tyreek Hill,35941437,WR/FLEX,8400,MIA@SEA 09/22/2024 04:05PM ET,MIA,17.8
WR,Amon-Ra St. Brown (35941439),Amon-Ra St. Brown,35941439,WR/FLEX,8200,DET@ARI 09/22/2024 04:25PM ET,DET,15.1
WR,Cooper Kupp (35941441),Cooper Kupp,35941441,WR/FLEX,8000,SF@LAR 09/22/2024 04:25PM ET,LAR,21.35
QB,Josh Allen (35940977),Josh Allen,35940977,QB,8000,JAX@BUF 09/23/2024 07:30PM ET,BUF,20.97
WR,A.J. Brown (35941443),A.J. Brown,35941443,WR/FLEX,7800,PHI@NO 09/22/2024 01:00PM ET,PHI,25.9
RB,Saquon Barkley (35941083),Saquon Barkley,35941083,RB/FLEX,7700,PHI@NO 09/22/2024 01:00PM ET,PHI,26.9
WR,Davante Adams (35941445),Davante Adams,35941445,WR/FLEX,7600,CAR@LV 09/22/2024 04:05PM ET,LV,19.95
RB,Bijan Robinson (35941085),Bijan Robinson,35941085,RB/FLEX,7600,KC@ATL 09/22/2024 08:20PM ET,ATL,16.15
RB,Alvin Kamara (35941087),Alvin Kamara,35941087,RB/FLEX,7500,PHI@NO 09/22/2024 01:00PM ET,NO,34.5
QB,Lamar Jackson (35940978),Lamar Jackson,35940978,QB,7500,BAL@DAL 09/22/2024 04:25PM ET,BAL,23.25
WR,Ja'Marr Chase (35941447),Ja'Marr Chase,35941447,WR/FLEX,7500,WAS@CIN 09/23/2024 08:15PM ET,CIN,9.85
RB,Breece Hall (35941089),Breece Hall,35941089,RB/FLEX,7400,NE@NYJ 09/19/2024 08:15PM ET,NYJ,21.85
WR,Marvin Harrison Jr. (35941449),Marvin Harrison Jr.,35941449,WR/FLEX,7400,DET@ARI 09/22/2024 04:25PM ET,ARI,16.7
RB,Jonathan Taylor (35941091),Jonathan Taylor,35941091,RB/FLEX,7300,CHI@IND 09/22/2024 01:00PM ET,IND,14.65
WR,Nico Collins (35941451),Nico Collins,35941451,WR/FLEX,7300,HOU@MIN 09/22/2024 01:00PM ET,HOU,25.6
QB,Jalen Hurts (35940979),Jalen Hurts,35940979,QB,7300,PHI@NO 09/22/2024 01:00PM ET,PHI,22.12
WR,Mike Evans (35941453),Mike Evans,35941453,WR/FLEX,7200,DEN@TB 09/22/2024 01:00PM ET,TB,15.15
WR,Garrett Wilson (35941457),Garrett Wilson,35941457,WR/FLEX,7100,NE@NYJ 09/19/2024 08:15PM ET,NYJ,11.1
QB,C.J. Stroud (35940980),C.J. Stroud,35940980,QB,7100,HOU@MIN 09/22/2024 01:00PM ET,HOU,16.48
RB,Kyren Williams (35941093),Kyren Williams,35941093,RB/FLEX,7100,SF@LAR 09/22/2024 04:25PM ET,LAR,14.8
WR,Deebo Samuel Sr. (35941455),Deebo Samuel Sr.,35941455,WR/FLEX,7100,SF@LAR 09/22/2024 04:25PM ET,SF,19.85
RB,De'Von Achane (35941095),De'Von Achane,35941095,RB/FLEX,7000,MIA@SEA 09/22/2024 04:05PM ET,MIA,26.25
WR,Puka Nacua (35941459),Puka Nacua,35941459,WR/FLEX,7000,SF@LAR 09/22/2024 04:25PM ET,LAR,8.2
QB,Patrick Mahomes (35940981),Patrick Mahomes,35940981,QB,7000,KC@ATL 09/22/2024 08:20PM ET,KC,15.54
WR,Rashee Rice (35941461),Rashee Rice,35941461,WR/FLEX,7000,KC@ATL 09/22/2024 08:20PM ET,KC,19.4
RB,Travis Etienne Jr. (35941097),Travis Etienne Jr.,35941097,RB/FLEX,7000,JAX@BUF 09/23/2024 07:30PM ET,JAX,13.85
RB,Joe Mixon (35941099),Joe Mixon,35941099,RB/FLEX,6900,HOU@MIN 09/22/2024 01:00PM ET,HOU,18.9
WR,DeVonta Smith (35941463),DeVonta Smith,35941463,WR/FLEX,6900,PHI@NO 09/22/2024 01:00PM ET,PHI,18
QB,Kyler Murray (35940982),Kyler Murray,35940982,QB,6900,DET@ARI 09/22/2024 04:25PM ET,ARI,21.86
RB,Isiah Pacheco (35941101),Isiah Pacheco,35941101,RB/FLEX,6900,KC@ATL 09/22/2024 08:20PM ET,KC,15.95
RB,Jahmyr Gibbs (35941105),Jahmyr Gibbs,35941105,RB/FLEX,6800,DET@ARI 09/22/2024 04:25PM ET,DET,17.5
WR,Zay Flowers (35941465),Zay Flowers,35941465,WR/FLEX,6800,BAL@DAL 09/22/2024 04:25PM ET,BAL,16.6
RB,James Cook (35941103),James Cook,35941103,RB/FLEX,6800,JAX@BUF 09/23/2024 07:30PM ET,BUF,20.9
QB,Anthony Richardson (35940983),Anthony Richardson,35940983,QB,6700,CHI@IND 09/22/2024 01:00PM ET,IND,19.97
WR,DJ Moore (35941467),DJ Moore,35941467,WR/FLEX,6700,CHI@IND 09/22/2024 01:00PM ET,CHI,10.65
RB,Josh Jacobs (35941107),Josh Jacobs,35941107,RB/FLEX,6700,GB@TEN 09/22/2024 01:00PM ET,GB,14.75
WR,Stefon Diggs (35941469),Stefon Diggs,35941469,WR/FLEX,6600,HOU@MIN 09/22/2024 01:00PM ET,HOU,14.8
RB,James Conner (35941109),James Conner,35941109,RB/FLEX,6600,DET@ARI 09/22/2024 04:25PM ET,ARI,20.85
QB,Dak Prescott (35940984),Dak Prescott,35940984,QB,6600,BAL@DAL 09/22/2024 04:25PM ET,DAL,13.19
WR,Chris Godwin (35941471),Chris Godwin,35941471,WR/FLEX,6500,DEN@TB 09/22/2024 01:00PM ET,TB,25
