Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,4523794327,Furious-Stylez (3/4),0,202.87999,DST Broncos  FLEX Hunter Henry QB Tua Tagovailoa RB Saquon Barkley RB Ameer Abdullah TE Jonnu Smith WR Amon-Ra St. Brown WR Jaxon Smith-Njigba WR Courtland Sutton,,Kareem Hunt,RB,26.63%,11.7
2,4523562356,baldbudda (1/5),0,199.9,DST Bears  FLEX Jonnu Smith QB Jayden Daniels RB Saquon Barkley RB Kareem Hunt TE Travis Kelce WR Terry McLaurin WR Courtland Sutton WR Nick Westbrook-Ikhine,,Brian Robinson Jr.,RB,25.79%,3.4
3,4522228303,alina6 (2/2),0,198.68,DST Broncos  FLEX Josh Jacobs QB Tua Tagovailoa RB Nick Chubb RB Bucky Irving TE Jonnu Smith WR Mike Evans WR Ladd McConkey WR Courtland Sutton,,Justin Herbert,QB,24.26%,17.62
4,4523244634,tjhawks1 (5/20),0,197.92,DST Broncos  FLEX Ladd McConkey QB Justin Herbert RB Saquon Barkley RB Josh Jacobs TE Mark Andrews WR Courtland Sutton WR DJ Moore WR Quentin Johnston,,De'Von Achane,FLEX,20.91%,20.6
5,4523150089,Christopher580 (8/20),0,195.99998,DST Vikings  FLEX Tony Pollard QB Sam Darnold RB Aaron Jones RB Bucky Irving TE T.J. Hockenson WR Justin Jefferson WR Courtland Sutton WR Jordan Addison,,Will Dissly,TE,20.52%,8.7
6,4523347734,bl3rf (5/20),0,193.62001,DST Commanders  FLEX Trey McBride QB Bo Nix RB Saquon Barkley RB Kareem Hunt TE Travis Kelce WR Courtland Sutton WR Jakobi Meyers WR Devaughn Vele,,Quentin Johnston,WR,20.44%,0
7,4523347733,bl3rf (4/20),0,192.72,DST Texans  FLEX Saquon Barkley QB Bo Nix RB De'Von Achane RB Kareem Hunt TE Dalton Schultz WR Courtland Sutton WR Jakobi Meyers WR Devaughn Vele,,Ladd McConkey,WR,19.51%,14.3
7,4523656821,WeGetBucks1 (1/3),0,192.71999,DST Broncos  FLEX Nico Collins QB Justin Herbert RB Saquon Barkley RB Brian Robinson Jr. TE T.J. Hockenson WR Courtland Sutton WR DJ Moore WR DeMario Douglas,,Courtland Sutton,WR,17.71%,29.7
7,4523665489,WeGetBucks1 (2/3),0,192.71999,DST Broncos  FLEX Nico Collins QB Justin Herbert RB Saquon Barkley RB Brian Robinson Jr. TE T.J. Hockenson WR Courtland Sutton WR DJ Moore WR DeMario Douglas,,James Conner,RB,16.96%,9.9
10,4523920186,Altima (1/5),0,191.96,DST Vikings  FLEX Luke Schoonmaker QB Patrick Mahomes RB Saquon Barkley RB Kareem Hunt TE Noah Gray WR Cooper Kupp WR Puka Nacua WR DeAndre Hopkins,,Joe Mixon,RB,16.37%,9.5
11,4524038283,oxecuter,0,191.18,DST Commanders  FLEX Nick Westbrook-Ikhine QB Tua Tagovailoa RB De'Von Achane RB Kenneth Walker III TE Jonnu Smith WR Terry McLaurin WR Courtland Sutton WR Jaylen Waddle,,Puka Nacua,WR,15.78%,23.7
12,4522653304,whitedog22,0,191.00002,DST Vikings  FLEX Pat Freiermuth QB Jayden Daniels RB Saquon Barkley RB De'Von Achane TE Noah Gray WR Puka Nacua WR George Pickens WR Calvin Austin III,,Travis Kelce,TE,15.74%,12.2
13,4521868852,Damadbowler (14/20),0,189.97998,DST Packers  FLEX Travis Kelce QB Tua Tagovailoa RB Saquon Barkley RB Kareem Hunt TE David Njoku WR Courtland Sutton WR Jaylen Waddle WR Romeo Doubs,,Broncos ,DST,15.41%,10
14,4523985448,Wingman91 (17/20),0,188.92,DST Dolphins  FLEX Saquon Barkley QB Justin Herbert RB De'Von Achane RB Tony Pollard TE Will Dissly WR CeeDee Lamb WR Jakobi Meyers WR Devaughn Vele,,David Montgomery,FLEX,13.24%,16.3
15,4522322591,jeromyallsop,0,188.68001,DST Dolphins  FLEX Ezekiel Elliott QB Tua Tagovailoa RB Saquon Barkley RB Derrick Henry TE Noah Gray WR DK Metcalf WR DeAndre Hopkins WR Jaylen Waddle,,Steelers ,DST,12.73%,7
16,4523585512,baldbudda (4/5),0,188.2,DST Dolphins  FLEX Dalton Schultz QB Jayden Daniels RB Saquon Barkley RB Kareem Hunt TE Travis Kelce WR Terry McLaurin WR Courtland Sutton WR Nick Westbrook-Ikhine,,George Pickens,WR,12.67%,8.8
17,4523570899,baldbudda (2/5),0,187.4,DST Broncos  FLEX Dalton Schultz QB Jayden Daniels RB Saquon Barkley RB Kareem Hunt TE Travis Kelce WR Terry McLaurin WR Courtland Sutton WR Devaughn Vele,,Jaxon Smith-Njigba,WR,12.23%,19.7
18,4524087824,falstaff64 (11/20),0,187,DST Commanders  FLEX Travis Kelce QB Jayden Daniels RB De'Von Achane RB Bucky Irving TE Jonnu Smith WR Terry McLaurin WR Courtland Sutton WR Noah Brown,,Amon-Ra St. Brown,WR,11.91%,12.2
19,4523697725,eagleblood18,0,186.95999,DST Vikings  FLEX Saquon Barkley QB Geno Smith RB Aaron Jones RB Brian Robinson Jr. TE T.J. Hockenson WR Jayden Reed WR DJ Moore WR Jordan Addison,,Jauan Jennings,WR,11.83%,9
20,4521325547,TruBluRasta (5/6),0,186.68001,DST Ravens  FLEX Saquon Barkley QB Lamar Jackson RB Rachaad White RB Bucky Irving TE Mark Andrews WR Jerry Jeudy WR Courtland Sutton WR Rashod Bateman,,Jahmyr Gibbs,RB,11.34%,24.9
21,4523975769,zanebr (9/20),0,185.98,DST Broncos  FLEX Jonnu Smith QB Tua Tagovailoa RB Derrick Henry RB De'Von Achane TE Travis Kelce WR DeAndre Hopkins WR Jaylen Waddle WR Jakobi Meyers,,Kenneth Walker III,RB,11.25%,13.3
22,4523446228,lala75216 (4/20),0,185.68001,DST Cowboys  FLEX Nick Westbrook-Ikhine QB C.J. Stroud RB Saquon Barkley RB Derrick Henry TE Noah Gray WR Nico Collins WR Tank Dell WR Devaughn Vele,,Tyrone Tracy Jr.,RB,11.25%,10
23,4523544762,GoPhinsHayden,0,185.17998,DST Steelers  FLEX Will Dissly QB Tua Tagovailoa RB Jahmyr Gibbs RB David Montgomery TE Jonnu Smith WR Nico Collins WR Jaxon Smith-Njigba WR Jordan Addison,,Bo Nix,QB,10.70%,19.42
24,4523554622,HakeemTheDream (3/20),0,185.12,DST Bears  FLEX Saquon Barkley QB Bo Nix RB Josh Jacobs RB Kareem Hunt TE Will Dissly WR CeeDee Lamb WR Courtland Sutton WR Devaughn Vele,,Jonnu Smith,TE,10.29%,23.7
25,4523347737,bl3rf (8/20),0,184.92,DST Giants  FLEX Saquon Barkley QB Justin Herbert RB Josh Jacobs RB Kareem Hunt TE Travis Kelce WR Courtland Sutton WR Jakobi Meyers WR Joshua Palmer,,Saquon Barkley,FLEX,10.28%,49.2
26,4521842045,Knucklebabies,0,184.81999,DST Bears  FLEX Saquon Barkley QB Justin Herbert RB Kareem Hunt RB Bucky Irving TE Luke Schoonmaker WR CeeDee Lamb WR Terry McLaurin WR Jaxon Smith-Njigba,,Jakobi Meyers,WR,10.26%,25.1
27,4523439486,lala75216 (2/20),0,184.76001,DST Chiefs  FLEX Travis Kelce QB Patrick Mahomes RB Saquon Barkley RB Derrick Henry TE Noah Gray WR DJ Moore WR Xavier Worthy WR Devaughn Vele,,Dallas Goedert,TE,9.27%,5.9
28,4521504343,Goran2381 (6/8),0,184.26001,DST Steelers  FLEX Austin Ekeler QB Patrick Mahomes RB Rachaad White RB Bucky Irving TE Trey McBride WR Malik Nabers WR Jaylen Waddle WR Jordan Addison,,Josh Downs,WR,8.97%,5.7
29,4521868847,Damadbowler (9/20),0,184.12,DST Eagles  FLEX Josh Jacobs QB Justin Herbert RB Kareem Hunt RB Ameer Abdullah TE Travis Kelce WR A.J. Brown WR Courtland Sutton WR DJ Moore,,Bears ,DST,8.85%,4
30,4522422637,coreyallan339 (20/20),0,183.82,DST Titans  FLEX Brock Bowers QB Bo Nix RB Josh Jacobs RB Bucky Irving TE Luke Schoonmaker WR Cooper Kupp WR Puka Nacua WR Courtland Sutton,,DeAndre Hopkins,WR,8.09%,14.5
31,4522278268,xhangar18x (11/16),0,183.70001,DST Broncos  FLEX Noah Gray QB Jayden Daniels RB Saquon Barkley RB Joe Mixon TE Will Dissly WR Terry McLaurin WR Ladd McConkey WR Nick Westbrook-Ikhine,,A.J. Brown,WR,7.99%,25.9
32,4523947352,newguy2015 (6/15),0,183.58,DST Broncos  FLEX Josh Jacobs QB Drake Maye RB De'Von Achane RB Jaylen Warren TE Trey McBride WR Jaxon Smith-Njigba WR Courtland Sutton WR Nick Westbrook-Ikhine,,Christian McCaffrey,FLEX,7.74%,8.8
