Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,4562045526,goblue7985 (51/150),0,267.88,DST Broncos  FLEX Stone Smartt QB Josh Allen RB James Conner RB Rico Dowdle TE Brenton Strange WR Amon-Ra St. Brown WR Davante Adams WR Brian Thomas Jr.,,Chuba Hubbard,RB,41.64%,8.9
2,4562116141,AdamShulman (33/150),0,265.96,DST Titans  FLEX Jalen McMillan QB Jared Goff RB James Conner RB Rico Dowdle TE Sam LaPorta WR Amon-Ra St. Brown WR Davante Adams WR Brian Thomas Jr.,,Rico Dowdle,RB,28.49%,17.9
3,4558031804,geoffm33 (59/150),0,256.56,DST Cardinals  FLEX Sam LaPorta QB Jared Goff RB James Conner RB Brian Robinson Jr. TE Brenton Strange WR Amon-Ra St. Brown WR Davante Adams WR Brian Thomas Jr.,,James Conner,RB,25.59%,33.8
4,4561463306,ponyboynd32 (14/20),0,251.86002,DST Broncos  FLEX DeVonta Smith QB Jared Goff RB James Conner RB Javonte Williams TE Brenton Strange WR Amon-Ra St. Brown WR Davante Adams WR Zay Flowers,,Stone Smartt,TE,25.37%,9
5,4561355290,cdpreuss (63/150),0,250.16002,DST Cardinals  FLEX Sam LaPorta QB Jared Goff RB Chase Brown RB James Conner TE Brenton Strange WR Amon-Ra St. Brown WR Jerry Jeudy WR Brian Thomas Jr.,,Chase Brown,FLEX,21.48%,26.3
6,4561792152,Sgoins7 (123/150),0,247.56001,DST Browns  FLEX James Conner QB Aaron Rodgers RB Chase Brown RB Rico Dowdle TE Brenton Strange WR Mike Evans WR Davante Adams WR Brian Thomas Jr.,,Brian Robinson Jr.,RB,19.16%,11.7
7,4562047722,synthrex (140/150),0,247.06001,DST Panthers  FLEX Amon-Ra St. Brown QB Jared Goff RB Chase Brown RB James Conner TE Brenton Strange WR Davante Adams WR Brian Thomas Jr. WR Devaughn Vele,,Ja'Marr Chase,WR,17.54%,18.4
8,4564770645,danperry (56/150),0,246.56001,DST Browns  FLEX Sam LaPorta QB Jared Goff RB Chase Brown RB James Conner TE Brenton Strange WR Amon-Ra St. Brown WR Davante Adams WR Khalil Shakir,,Derrick Henry,FLEX,16.90%,6.7
9,4563916017,Pronius (5/12),0,246.21999,DST Broncos  FLEX Rashod Bateman QB Baker Mayfield RB James Cook RB James Conner TE Chig Okonkwo WR Mike Evans WR Tee Higgins WR Brian Thomas Jr.,,Adam Thielen,WR,16.81%,10.1
9,4564058689,Pronius (11/12),0,246.21999,DST Broncos  FLEX Rashod Bateman QB Baker Mayfield RB James Cook RB James Conner TE Chig Okonkwo WR Mike Evans WR Tee Higgins WR Brian Thomas Jr.,,Courtland Sutton,WR,16.36%,12.2
11,4562056595,cb35 (21/150),0,245.46,DST Titans  FLEX Amon-Ra St. Brown QB Jared Goff RB James Conner RB Rico Dowdle TE Stone Smartt WR Davante Adams WR Brian Thomas Jr. WR Adam Thielen,,Trey McBride,TE,16.07%,17.7
12,4562044014,doji84 (146/150),0,245.16002,DST Cowboys  FLEX Mike Evans QB Jared Goff RB James Conner RB Ty Johnson TE Brenton Strange WR Amon-Ra St. Brown WR Tee Higgins WR Jameson Williams,,Brenton Strange,TE,15.45%,18.3
13,4562916182,wmfloyd43 (67/150),0,243.86002,DST Cardinals  FLEX Sam LaPorta QB Aaron Rodgers RB Chase Brown RB James Conner TE Brenton Strange WR A.J. Brown WR Davante Adams WR Brian Thomas Jr.,,Browns ,DST,15.44%,0
14,4558666880,49ersfan614 (125/150),0,243.46,DST Browns  FLEX Amon-Ra St. Brown QB Jared Goff RB James Conner RB Rico Dowdle TE Brenton Strange WR Davante Adams WR Zay Flowers WR DeVonta Smith,,Ladd McConkey,FLEX,15.25%,16.8
15,4562103027,Nobodyshero2727 (79/150),0,243.26,DST Broncos  FLEX Hunter Henry QB Aaron Rodgers RB James Conner RB Rico Dowdle TE Jordan Akins WR Amon-Ra St. Brown WR Mike Evans WR Davante Adams,,Brian Thomas Jr.,WR,15.16%,35.5
16,4562824147,bkv1182 (18/150),0,241.45999,DST Broncos  FLEX Amon-Ra St. Brown QB Jared Goff RB James Conner RB Rico Dowdle TE Brenton Strange WR Khalil Shakir WR Brian Thomas Jr. WR Jameson Williams,,Jerry Jeudy,WR,14.40%,24.8
17,4562138755,thismightbeian (10/150),0,241.26001,DST Cardinals  FLEX Sam LaPorta QB Jared Goff RB Chase Brown RB James Conner TE Brenton Strange WR Amon-Ra St. Brown WR Khalil Shakir WR Brian Thomas Jr.,,Kyler Murray,QB,12.98%,10.06
17,4562005664,jamal78 (33/150),0,241.26,DST Broncos  FLEX Amon-Ra St. Brown QB Jared Goff RB Jahmyr Gibbs RB Chase Brown TE Mike Gesicki WR Brian Thomas Jr. WR DeVonta Smith WR Dyami Brown,,Joe Mixon,RB,12.78%,10.6
19,4563639916,rrod133 (40/150),0,240.86002,DST Browns  FLEX Davante Adams QB Aaron Rodgers RB Chase Brown RB James Conner TE Brenton Strange WR Terry McLaurin WR Jerry Jeudy WR Brian Thomas Jr.,,Marvin Harrison Jr.,WR,12.68%,5.2
20,4563625551,abernethy89 (69/150),0,240.22002,DST Cardinals  FLEX Mike Evans QB Baker Mayfield RB James Conner RB Rico Dowdle TE Stone Smartt WR Amon-Ra St. Brown WR Davante Adams WR Jalen McMillan,,Amari Cooper,WR,11.88%,0
21,4563455444,willcole79 (52/150),0,240.16,DST Cowboys  FLEX Amon-Ra St. Brown QB Aaron Rodgers RB James Conner RB Rachaad White TE Stone Smartt WR Davante Adams WR Garrett Wilson WR Brian Thomas Jr.,,Tyreek Hill,WR,11.68%,5.6
22,4557624728,tmusales (15/20),0,240.06,DST Panthers  FLEX Mark Andrews QB Jared Goff RB James Conner RB Chuba Hubbard TE Brenton Strange WR Amon-Ra St. Brown WR Davante Adams WR Brian Thomas Jr.,,Dalton Schultz,FLEX,11.47%,3.3
23,4563878760,coopsamuels (113/150),0,239.66,DST Broncos  FLEX Amon-Ra St. Brown QB Aaron Rodgers RB Joe Mixon RB Breece Hall TE Brenton Strange WR Davante Adams WR Brian Thomas Jr. WR Rashod Bateman,,Tee Higgins,WR,11.46%,19.8
24,4564037200,FrankamisPrime4 (22/150),0,239.46,DST Eagles  FLEX Jalen McMillan QB Jared Goff RB Chase Brown RB James Conner TE Stone Smartt WR Amon-Ra St. Brown WR Davante Adams WR Jameson Williams,,Jaylen Waddle,WR,11.34%,0
25,4562601392,edub1976 (88/150),0,239.36,DST Broncos  FLEX James Conner QB Aaron Rodgers RB Chase Brown RB Brian Robinson Jr. TE Brenton Strange WR Davante Adams WR Khalil Shakir WR Brian Thomas Jr.,,Calvin Ridley,WR,10.89%,9
26,4562101538,mtdrisc (104/150),0,238.46,DST Ravens  FLEX James Conner QB Aaron Rodgers RB Chase Brown RB Brian Robinson Jr. TE Brenton Strange WR Davante Adams WR Brian Thomas Jr. WR DeVonta Smith,,Ravens ,DST,10.80%,6
27,4558241977,EggsAnyStyle (90/150),0,237.96,DST Titans  FLEX Sam LaPorta QB Jared Goff RB James Cook RB Rico Dowdle TE Brenton Strange WR Amon-Ra St. Brown WR Davante Adams WR Courtland Sutton,,Cardinals ,DST,10.69%,5
27,4563490317,Jakkoe (140/150),0,237.96,DST Broncos  FLEX Sam LaPorta QB Jared Goff RB Chuba Hubbard RB Brian Robinson Jr. TE Brenton Strange WR Amon-Ra St. Brown WR Davante Adams WR Jerry Jeudy,,Khalil Shakir,WR,10.56%,15.9
27,4564037217,FrankamisPrime4 (39/150),0,237.95999,DST Texans  FLEX Jameson Williams QB Jared Goff RB James Conner RB Rico Dowdle TE Stone Smartt WR Davante Adams WR Malik Nabers WR Brian Thomas Jr.,,Panthers ,DST,10.45%,2
30,4563685389,SamGarvs8 (83/150),0,237.88,DST Broncos  FLEX Ladd McConkey QB Josh Allen RB Jahmyr Gibbs RB James Conner TE Brenton Strange WR Jerry Jeudy WR DeVonta Smith WR Jalen McMillan,,Justin Herbert,QB,10.35%,14.8
31,4561355278,cdpreuss (51/150),0,237.86002,DST Cardinals  FLEX Sam LaPorta QB Jared Goff RB Chase Brown RB James Conner TE Jordan Akins WR Amon-Ra St. Brown WR Jerry Jeudy WR Brian Thomas Jr.,,Nico Collins,WR,9.92%,17.7
31,4561463307,ponyboynd32 (15/20),0,237.86002,DST Eagles  FLEX DeVonta Smith QB Jared Goff RB James Conner RB Javonte Williams TE Brenton Strange WR Amon-Ra St. Brown WR Davante Adams WR Zay Flowers,,Tua Tagovailoa,QB,9.85%,7.84
