Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
WR,Justin Jefferson (36293082),Justin Jefferson,36293082,WR/FLEX,8500,DET@MIN 10/20/2024 01:00PM ET,MIN,19.6
WR,Ja'Marr Chase (36293084),Ja'Marr Chase,36293084,WR/FLEX,8400,CIN@CLE 10/20/2024 01:00PM ET,CIN,21.08
WR,Amon-Ra St. Brown (36293086),Amon-Ra St. Brown,36293086,WR/FLEX,8300,DET@MIN 10/20/2024 01:00PM ET,DET,17.04
RB,Saquon Barkley (36292754),Saquon Barkley,36292754,RB/FLEX,8200,PHI@NYG 10/20/2024 01:00PM ET,PHI,22.28
RB,Kyren Williams (36292756),Kyren Williams,36292756,RB/FLEX,8100,LV@LAR 10/20/2024 04:05PM ET,LAR,20.22
WR,A.J. Brown (36293088),A.J. Brown,36293088,WR/FLEX,8000,PHI@NYG 10/20/2024 01:00PM ET,PHI,26.25
QB,Lamar Jackson (36292656),Lamar Jackson,36292656,QB,8000,BAL@TB 10/21/2024 08:15PM ET,BAL,26.24
RB,Derrick Henry (36292758),Derrick Henry,36292758,RB/FLEX,8000,BAL@TB 10/21/2024 08:15PM ET,BAL,24.05
WR,Cooper Kupp (36293090),Cooper Kupp,36293090,WR/FLEX,7900,LV@LAR 10/20/2024 04:05PM ET,LAR,21.35
RB,Alvin Kamara (36292760),Alvin Kamara,36292760,RB/FLEX,7800,DEN@NO 10/17/2024 08:15PM ET,NO,23.27
WR,Stefon Diggs (36293092),Stefon Diggs,36293092,WR/FLEX,7700,HOU@GB 10/20/2024 01:00PM ET,HOU,16.99
RB,Christian McCaffrey (36292762),Christian McCaffrey,36292762,RB/FLEX,7700,KC@SF 10/20/2024 04:25PM ET,SF,0
QB,Jayden Daniels (36292657),Jayden Daniels,36292657,QB,7600,CAR@WAS 10/20/2024 04:05PM ET,WAS,22.73
RB,Jordan Mason (36292764),Jordan Mason,36292764,RB/FLEX,7600,KC@SF 10/20/2024 04:25PM ET,SF,17.07
QB,Josh Allen (36292658),Josh Allen,36292658,QB,7500,TEN@BUF 10/20/2024 01:00PM ET,BUF,20.03
RB,Jonathan Taylor (36292766),Jonathan Taylor,36292766,RB/FLEX,7500,MIA@IND 10/20/2024 01:00PM ET,IND,19.65
WR,Malik Nabers (36293094),Malik Nabers,36293094,WR/FLEX,7500,PHI@NYG 10/20/2024 01:00PM ET,NYG,24.4
WR,Nico Collins (36293096),Nico Collins,36293096,WR/FLEX,7400,HOU@GB 10/20/2024 01:00PM ET,HOU,23.14
RB,Kenneth Walker III (36292768),Kenneth Walker III,36292768,RB/FLEX,7300,SEA@ATL 10/20/2024 01:00PM ET,SEA,22.75
WR,Tyreek Hill (36293098),Tyreek Hill,36293098,WR/FLEX,7300,MIA@IND 10/20/2024 01:00PM ET,MIA,12.74
QB,Jalen Hurts (36292659),Jalen Hurts,36292659,QB,7300,PHI@NYG 10/20/2024 01:00PM ET,PHI,19.87
RB,Joe Mixon (36292770),Joe Mixon,36292770,RB/FLEX,7200,HOU@GB 10/20/2024 01:00PM ET,HOU,22.67
WR,Jayden Reed (36293100),Jayden Reed,36293100,WR/FLEX,7200,HOU@GB 10/20/2024 01:00PM ET,GB,18.7
WR,Mike Evans (36293102),Mike Evans,36293102,WR/FLEX,7200,BAL@TB 10/21/2024 08:15PM ET,TB,14.33
RB,Bijan Robinson (36292772),Bijan Robinson,36292772,RB/FLEX,7100,SEA@ATL 10/20/2024 01:00PM ET,ATL,15.52
QB,C.J. Stroud (36292660),C.J. Stroud,36292660,QB,7100,HOU@GB 10/20/2024 01:00PM ET,HOU,18.60
WR,Davante Adams (36293106),Davante Adams,36293106,WR/FLEX,7100,LV@LAR 10/20/2024 04:05PM ET,LV,15.97
WR,Chris Godwin (36293104),Chris Godwin,36293104,WR/FLEX,7100,BAL@TB 10/21/2024 08:15PM ET,TB,21.72
RB,James Cook (36292774),James Cook,36292774,RB/FLEX,7000,TEN@BUF 10/20/2024 01:00PM ET,BUF,16.84
QB,Patrick Mahomes (36292661),Patrick Mahomes,36292661,QB,7000,KC@SF 10/20/2024 04:25PM ET,KC,15.98
WR,Deebo Samuel Sr. (36293110),Deebo Samuel Sr.,36293110,WR/FLEX,7000,KC@SF 10/20/2024 04:25PM ET,SF,15.32
WR,Marvin Harrison Jr. (36293108),Marvin Harrison Jr.,36293108,WR/FLEX,7000,LAC@ARI 10/21/2024 09:00PM ET,ARI,11.98
WR,Drake London (36293114),Drake London,36293114,WR/FLEX,6900,SEA@ATL 10/20/2024 01:00PM ET,ATL,17.97
QB,Jordan Love (36292662),Jordan Love,36292662,QB,6900,HOU@GB 10/20/2024 01:00PM ET,GB,23.78
RB,Jahmyr Gibbs (36292776),Jahmyr Gibbs,36292776,RB/FLEX,6900,DET@MIN 10/20/2024 01:00PM ET,DET,16.64
WR,DeVonta Smith (36293112),DeVonta Smith,36293112,WR/FLEX,6900,PHI@NYG 10/20/2024 01:00PM ET,PHI,16.58
WR,DK Metcalf (36293118),DK Metcalf,36293118,WR/FLEX,6800,SEA@ATL 10/20/2024 01:00PM ET,SEA,16.15
QB,Joe Burrow (36292663),Joe Burrow,36292663,QB,6800,CIN@CLE 10/20/2024 01:00PM ET,CIN,21.59
WR,Terry McLaurin (36293116),Terry McLaurin,36293116,WR/FLEX,6800,CAR@WAS 10/20/2024 04:05PM ET,WAS,15.63
RB,Isiah Pacheco (36292778),Isiah Pacheco,36292778,RB/FLEX,6800,KC@SF 10/20/2024 04:25PM ET,KC,15.95
RB,Breece Hall (36292780),Breece Hall,36292780,RB/FLEX,6800,NYJ@PIT 10/20/2024 08:20PM ET,NYJ,16.23
RB,De'Von Achane (36292782),De'Von Achane,36292782,RB/FLEX,6700,MIA@IND 10/20/2024 01:00PM ET,MIA,13.98
WR,Puka Nacua (36293120),Puka Nacua,36293120,WR/FLEX,6700,LV@LAR 10/20/2024 04:05PM ET,LAR,8.2
QB,Kyler Murray (36292664),Kyler Murray,36292664,QB,6700,LAC@ARI 10/21/2024 09:00PM ET,ARI,17.92
RB,James Conner (36292784),James Conner,36292784,RB/FLEX,6700,LAC@ARI 10/21/2024 09:00PM ET,ARI,14.68
RB,David Montgomery (36292788),David Montgomery,36292788,RB/FLEX,6600,DET@MIN 10/20/2024 01:00PM ET,DET,18.7
WR,Diontae Johnson (36293126),Diontae Johnson,36293126,WR/FLEX,6600,CAR@WAS 10/20/2024 04:05PM ET,CAR,14.1
RB,Isaac Guerendo (36292786),Isaac Guerendo,36292786,RB/FLEX,6600,KC@SF 10/20/2024 04:25PM ET,SF,2.17
WR,Garrett Wilson (36293124),Garrett Wilson,36293124,WR/FLEX,6600,NYJ@PIT 10/20/2024 08:20PM ET,NYJ,17.4
QB,Baker Mayfield (36292665),Baker Mayfield,36292665,QB,6600,BAL@TB 10/21/2024 08:15PM ET,TB,24.36
WR,Zay Flowers (36293122),Zay Flowers,36293122,WR/FLEX,6600,BAL@TB 10/21/2024 08:15PM ET,BAL,14.65
WR,Chris Olave (36293130),Chris Olave,36293130,WR/FLEX,6500,DEN@NO 10/17/2024 08:15PM ET,NO,9.45
WR,Tank Dell (36293128),Tank Dell,36293128,WR/FLEX,6500,HOU@GB 10/20/2024 01:00PM ET,HOU,9.68
QB,Jared Goff (36292666),Jared Goff,36292666,QB,6500,DET@MIN 10/20/2024 01:00PM ET,DET,19.4
RB,Aaron Jones (36292792),Aaron Jones,36292792,RB/FLEX,6500,DET@MIN 10/20/2024 01:00PM ET,MIN,16.54
RB,Chuba Hubbard (36292790),Chuba Hubbard,36292790,RB/FLEX,6500,CAR@WAS 10/20/2024 04:05PM ET,CAR,17.13
WR,Tee Higgins (36293134),Tee Higgins,36293134,WR/FLEX,6400,CIN@CLE 10/20/2024 01:00PM ET,CIN,15.72
RB,Josh Jacobs (36292796),Josh Jacobs,36292796,RB/FLEX,6400,HOU@GB 10/20/2024 01:00PM ET,GB,12.58
RB,Brian Robinson Jr. (36292794),Brian Robinson Jr.,36292794,RB/FLEX,6400,CAR@WAS 10/20/2024 04:05PM ET,WAS,16.66
QB,Brock Purdy (36292667),Brock Purdy,36292667,QB,6400,KC@SF 10/20/2024 04:25PM ET,SF,18.48
WR,Xavier Worthy (36293132),Xavier Worthy,36293132,WR/FLEX,6400,KC@SF 10/20/2024 04:25PM ET,KC,11.62
WR,Brian Thomas Jr. (36293138),Brian Thomas Jr.,36293138,WR/FLEX,6300,NE@JAX 10/20/2024 09:30AM ET,JAX,14.95
QB,Kirk Cousins (36292668),Kirk Cousins,36292668,QB,6300,SEA@ATL 10/20/2024 01:00PM ET,ATL,16.20
RB,Tony Pollard (36292800),Tony Pollard,36292800,RB/FLEX,6300,TEN@BUF 10/20/2024 01:00PM ET,TEN,15.22
WR,Brandon Aiyuk (36293136),Brandon Aiyuk,36293136,WR/FLEX,6300,KC@SF 10/20/2024 04:25PM ET,SF,10.18
TE,Travis Kelce (36293656),Travis Kelce,36293656,TE/FLEX,6300,KC@SF 10/20/2024 04:25PM ET,KC,9.38
RB,J.K. Dobbins (36292798),J.K. Dobbins,36292798,RB/FLEX,6300,LAC@ARI 10/21/2024 09:00PM ET,LAC,16.96
WR,Michael Pittman Jr. (36293140),Michael Pittman Jr.,36293140,WR/FLEX,6200,MIA@IND 10/20/2024 01:00PM ET,IND,11.22
QB,Sam Darnold (36292669),Sam Darnold,36292669,QB,6200,DET@MIN 10/20/2024 01:00PM ET,MIN,17.71
RB,Devin Singletary (36292802),Devin Singletary,36292802,RB/FLEX,6200,PHI@NYG 10/20/2024 01:00PM ET,NYG,12.32
RB,Tyrone Tracy Jr. (36292804),Tyrone Tracy Jr.,36292804,RB/FLEX,6200,PHI@NYG 10/20/2024 01:00PM ET,NYG,8.45
RB,Rhamondre Stevenson (36292806),Rhamondre Stevenson,36292806,RB/FLEX,6100,NE@JAX 10/20/2024 09:30AM ET,NE,14.26
WR,Rashid Shaheed (36293144),Rashid Shaheed,36293144,WR/FLEX,6100,DEN@NO 10/17/2024 08:15PM ET,NO,13.47
QB,Tua Tagovailoa (36292670),Tua Tagovailoa,36292670,QB,6100,MIA@IND 10/20/2024 01:00PM ET,MIA,15.06
RB,Raheem Mostert (36292808),Raheem Mostert,36292808,RB/FLEX,6100,MIA@IND 10/20/2024 01:00PM ET,MIA,7.85
WR,Wan'Dale Robinson (36293142),Wan'Dale Robinson,36293142,WR/FLEX,6100,PHI@NYG 10/20/2024 01:00PM ET,NYG,13.13
WR,Khalil Shakir (36293148),Khalil Shakir,36293148,WR/FLEX,6000,TEN@BUF 10/20/2024 01:00PM ET,BUF,11.42
RB,Nick Chubb (36292812),Nick Chubb,36292812,RB/FLEX,6000,CIN@CLE 10/20/2024 01:00PM ET,CLE,0
