Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
WR,CeeDee Lamb (36143145),CeeDee Lamb,36143145,WR/FLEX,8800,DAL@PIT 10/06/2024 08:20PM ET,DAL,16.48
WR,Justin Jefferson (36143147),Justin Jefferson,36143147,WR/FLEX,8600,NYJ@MIN 10/06/2024 09:30AM ET,MIN,20.7
WR,Ja'Marr Chase (36143149),Ja'Marr Chase,36143149,WR/FLEX,8000,BAL@CIN 10/06/2024 01:00PM ET,CIN,17.5
WR,Cooper Kupp (36143151),Cooper Kupp,36143151,WR/FLEX,7900,GB@LAR 10/06/2024 04:25PM ET,LAR,21.35
RB,Derrick Henry (36142825),Derrick Henry,36142825,RB/FLEX,7800,BAL@CIN 10/06/2024 01:00PM ET,BAL,24.88
QB,Josh Allen (36142734),Josh Allen,36142734,QB,7700,BUF@HOU 10/06/2024 01:00PM ET,BUF,20.29
WR,Nico Collins (36143153),Nico Collins,36143153,WR/FLEX,7700,BUF@HOU 10/06/2024 01:00PM ET,HOU,24.98
RB,Jonathan Taylor (36142827),Jonathan Taylor,36142827,RB/FLEX,7700,IND@JAX 10/06/2024 01:00PM ET,IND,19.65
WR,Tyreek Hill (36143155),Tyreek Hill,36143155,WR/FLEX,7600,MIA@NE 10/06/2024 01:00PM ET,MIA,14.2
RB,Kyren Williams (36142829),Kyren Williams,36142829,RB/FLEX,7600,GB@LAR 10/06/2024 04:25PM ET,LAR,20.4
QB,Lamar Jackson (36142735),Lamar Jackson,36142735,QB,7500,BAL@CIN 10/06/2024 01:00PM ET,BAL,24.28
RB,Christian McCaffrey (36142831),Christian McCaffrey,36142831,RB/FLEX,7500,ARI@SF 10/06/2024 04:05PM ET,SF,0
WR,Marvin Harrison Jr. (36143157),Marvin Harrison Jr.,36143157,WR/FLEX,7500,ARI@SF 10/06/2024 04:05PM ET,ARI,16.58
RB,Alvin Kamara (36142833),Alvin Kamara,36142833,RB/FLEX,7500,NO@KC 10/07/2024 08:15PM ET,NO,27.4
RB,Jordan Mason (36142835),Jordan Mason,36142835,RB/FLEX,7400,ARI@SF 10/06/2024 04:05PM ET,SF,20.85
RB,Breece Hall (36142837),Breece Hall,36142837,RB/FLEX,7300,NYJ@MIN 10/06/2024 09:30AM ET,NYJ,16.45
WR,Malik Nabers (36143159),Malik Nabers,36143159,WR/FLEX,7300,NYG@SEA 10/06/2024 04:25PM ET,NYG,24.4
QB,C.J. Stroud (36142736),C.J. Stroud,36142736,QB,7200,BUF@HOU 10/06/2024 01:00PM ET,HOU,17.82
RB,De'Von Achane (36142839),De'Von Achane,36142839,RB/FLEX,7200,MIA@NE 10/06/2024 01:00PM ET,MIA,20.43
WR,Rashee Rice (36143161),Rashee Rice,36143161,WR/FLEX,7200,NO@KC 10/07/2024 08:15PM ET,KC,17.72
RB,Bijan Robinson (36142841),Bijan Robinson,36142841,RB/FLEX,7100,TB@ATL 10/03/2024 08:15PM ET,ATL,14.22
WR,Mike Evans (36143165),Mike Evans,36143165,WR/FLEX,7100,TB@ATL 10/03/2024 08:15PM ET,TB,14.35
WR,Davante Adams (36143163),Davante Adams,36143163,WR/FLEX,7100,LV@DEN 10/06/2024 04:05PM ET,LV,15.97
RB,James Cook (36142843),James Cook,36142843,RB/FLEX,7000,BUF@HOU 10/06/2024 01:00PM ET,BUF,16.58
WR,DK Metcalf (36143167),DK Metcalf,36143167,WR/FLEX,7000,NYG@SEA 10/06/2024 04:25PM ET,SEA,20.4
QB,Patrick Mahomes (36142737),Patrick Mahomes,36142737,QB,7000,NO@KC 10/07/2024 08:15PM ET,KC,15.62
RB,Joe Mixon (36142845),Joe Mixon,36142845,RB/FLEX,6900,BUF@HOU 10/06/2024 01:00PM ET,HOU,18.9
WR,Stefon Diggs (36143169),Stefon Diggs,36143169,WR/FLEX,6900,BUF@HOU 10/06/2024 01:00PM ET,HOU,17.00
QB,Dak Prescott (36142738),Dak Prescott,36142738,QB,6900,DAL@PIT 10/06/2024 08:20PM ET,DAL,19.00
RB,Isiah Pacheco (36142847),Isiah Pacheco,36142847,RB/FLEX,6900,NO@KC 10/07/2024 08:15PM ET,KC,15.95
WR,Chris Godwin (36143173),Chris Godwin,36143173,WR/FLEX,6800,TB@ATL 10/03/2024 08:15PM ET,TB,20.05
QB,Jayden Daniels (36142739),Jayden Daniels,36142739,QB,6800,CLE@WAS 10/06/2024 01:00PM ET,WAS,23.67
WR,Deebo Samuel Sr. (36143171),Deebo Samuel Sr.,36143171,WR/FLEX,6800,ARI@SF 10/06/2024 04:05PM ET,SF,16.63
RB,Kenneth Walker III (36142849),Kenneth Walker III,36142849,RB/FLEX,6800,NYG@SEA 10/06/2024 04:25PM ET,SEA,21.9
RB,Aaron Jones (36142853),Aaron Jones,36142853,RB/FLEX,6700,NYJ@MIN 10/06/2024 09:30AM ET,MIN,19.1
WR,Garrett Wilson (36143175),Garrett Wilson,36143175,WR/FLEX,6700,NYJ@MIN 10/06/2024 09:30AM ET,NYJ,11.15
RB,Travis Etienne Jr. (36142851),Travis Etienne Jr.,36142851,RB/FLEX,6700,IND@JAX 10/06/2024 01:00PM ET,JAX,11.8
QB,Kyler Murray (36142740),Kyler Murray,36142740,QB,6700,ARI@SF 10/06/2024 04:05PM ET,ARI,17.37
WR,Puka Nacua (36143177),Puka Nacua,36143177,WR/FLEX,6700,GB@LAR 10/06/2024 04:25PM ET,LAR,8.2
QB,Baker Mayfield (36142741),Baker Mayfield,36142741,QB,6600,TB@ATL 10/03/2024 08:15PM ET,TB,22.72
WR,DJ Moore (36143179),DJ Moore,36143179,WR/FLEX,6600,CAR@CHI 10/06/2024 01:00PM ET,CHI,11.92
RB,Brian Robinson Jr. (36142855),Brian Robinson Jr.,36142855,RB/FLEX,6600,CLE@WAS 10/06/2024 01:00PM ET,WAS,17.38
RB,James Conner (36142857),James Conner,36142857,RB/FLEX,6500,ARI@SF 10/06/2024 04:05PM ET,ARI,16.62
QB,Jordan Love (36142742),Jordan Love,36142742,QB,6500,GB@LAR 10/06/2024 04:25PM ET,GB,25.78
WR,Jayden Reed (36143181),Jayden Reed,36143181,WR/FLEX,6500,GB@LAR 10/06/2024 04:25PM ET,GB,20.92
WR,Chris Olave (36143183),Chris Olave,36143183,WR/FLEX,6500,NO@KC 10/07/2024 08:15PM ET,NO,13.3
QB,Joe Burrow (36142743),Joe Burrow,36142743,QB,6400,BAL@CIN 10/06/2024 01:00PM ET,CIN,17.98
WR,Zay Flowers (36143185),Zay Flowers,36143185,WR/FLEX,6400,BAL@CIN 10/06/2024 01:00PM ET,BAL,10.12
RB,Josh Jacobs (36142861),Josh Jacobs,36142861,RB/FLEX,6400,GB@LAR 10/06/2024 04:25PM ET,GB,11.78
RB,Zach Charbonnet (36142859),Zach Charbonnet,36142859,RB/FLEX,6400,NYG@SEA 10/06/2024 04:25PM ET,SEA,18.57
WR,Drake London (36143187),Drake London,36143187,WR/FLEX,6300,TB@ATL 10/03/2024 08:15PM ET,ATL,13
QB,Tua Tagovailoa (36142744),Tua Tagovailoa,36142744,QB,6300,MIA@NE 10/06/2024 01:00PM ET,MIA,15.06
WR,Brandon Aiyuk (36143189),Brandon Aiyuk,36143189,WR/FLEX,6300,ARI@SF 10/06/2024 04:05PM ET,SF,7.42
RB,Devin Singletary (36142863),Devin Singletary,36142863,RB/FLEX,6300,NYG@SEA 10/06/2024 04:25PM ET,NYG,12.32
RB,Raheem Mostert (36142865),Raheem Mostert,36142865,RB/FLEX,6200,MIA@NE 10/06/2024 01:00PM ET,MIA,3.9
WR,Amari Cooper (36143191),Amari Cooper,36143191,WR/FLEX,6200,CLE@WAS 10/06/2024 01:00PM ET,CLE,10.7
