Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
RB,Saquon Barkley (36874441),Saquon Barkley,36874441,RB/FLEX,9000,CAR@PHI 12/08/2024 01:00PM ET,PHI,25.88
WR,Ja'Marr Chase (36874721),Ja'Marr Chase,36874721,WR/FLEX,8500,CIN@DAL 12/09/2024 08:15PM ET,CIN,23.44
RB,De'Von Achane (36874443),De'Von Achane,36874443,RB/FLEX,8200,NYJ@MIA 12/08/2024 01:00PM ET,MIA,17.62
WR,A.J. Brown (36874723),A.J. Brown,36874723,WR/FLEX,8100,CAR@PHI 12/08/2024 01:00PM ET,PHI,17.7
RB,Alvin Kamara (36874445),Alvin Kamara,36874445,RB/FLEX,8000,NO@NYG 12/08/2024 01:00PM ET,NO,20.37
QB,Josh Allen (36874354),Josh Allen,36874354,QB,8000,BUF@LAR 12/08/2024 04:25PM ET,BUF,21.81
RB,Christian McCaffrey (36874447),Christian McCaffrey,36874447,RB/FLEX,7900,CHI@SF 12/08/2024 04:25PM ET,SF,12.2
WR,Justin Jefferson (36874725),Justin Jefferson,36874725,WR/FLEX,7800,ATL@MIN 12/08/2024 01:00PM ET,MIN,17.66
QB,Jalen Hurts (36874355),Jalen Hurts,36874355,QB,7800,CAR@PHI 12/08/2024 01:00PM ET,PHI,22.52
WR,Puka Nacua (36874727),Puka Nacua,36874727,WR/FLEX,7700,BUF@LAR 12/08/2024 04:25PM ET,LAR,17.07
WR,Amon-Ra St. Brown (36874729),Amon-Ra St. Brown,36874729,WR/FLEX,7600,GB@DET 12/05/2024 08:15PM ET,DET,18.74
RB,Bijan Robinson (36874449),Bijan Robinson,36874449,RB/FLEX,7500,ATL@MIN 12/08/2024 01:00PM ET,ATL,19.64
RB,James Cook (36874451),James Cook,36874451,RB/FLEX,7400,BUF@LAR 12/08/2024 04:25PM ET,BUF,17.62
RB,Kyren Williams (36874453),Kyren Williams,36874453,RB/FLEX,7300,BUF@LAR 12/08/2024 04:25PM ET,LAR,17.34
QB,Joe Burrow (36874356),Joe Burrow,36874356,QB,7300,CIN@DAL 12/09/2024 08:15PM ET,CIN,23.54
WR,CeeDee Lamb (36874731),CeeDee Lamb,36874731,WR/FLEX,7300,CIN@DAL 12/09/2024 08:15PM ET,DAL,16.82
RB,Josh Jacobs (36874455),Josh Jacobs,36874455,RB/FLEX,7200,GB@DET 12/05/2024 08:15PM ET,GB,17.81
WR,Mike Evans (36874733),Mike Evans,36874733,WR/FLEX,7200,LV@TB 12/08/2024 01:00PM ET,TB,15.12
RB,Jahmyr Gibbs (36874457),Jahmyr Gibbs,36874457,RB/FLEX,7100,GB@DET 12/05/2024 08:15PM ET,DET,18.71
WR,Tyreek Hill (36874735),Tyreek Hill,36874735,WR/FLEX,7100,NYJ@MIA 12/08/2024 01:00PM ET,MIA,12.68
RB,Breece Hall (36874459),Breece Hall,36874459,RB/FLEX,7000,NYJ@MIA 12/08/2024 01:00PM ET,NYJ,16.44
WR,Cooper Kupp (36874737),Cooper Kupp,36874737,WR/FLEX,7000,BUF@LAR 12/08/2024 04:25PM ET,LAR,19.31
WR,Malik Nabers (36874739),Malik Nabers,36874739,WR/FLEX,6900,NO@NYG 12/08/2024 01:00PM ET,NYG,17.32
RB,Jordan Mason (36874461),Jordan Mason,36874461,RB/FLEX,6900,CHI@SF 12/08/2024 04:25PM ET,SF,10.42
RB,David Montgomery (36874465),David Montgomery,36874465,RB/FLEX,6800,GB@DET 12/05/2024 08:15PM ET,DET,16.57
WR,George Pickens (36874741),George Pickens,36874741,WR/FLEX,6800,CLE@PIT 12/08/2024 01:00PM ET,PIT,13.53
