Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
WR,Justin Jefferson (36360886),Justin Jefferson,36360886,WR/FLEX,8800,MIN@LAR 10/24/2024 08:15PM ET,MIN,19.9
WR,CeeDee Lamb (36360888),CeeDee Lamb,36360888,WR/FLEX,8600,DAL@SF 10/27/2024 08:20PM ET,DAL,15.57
WR,Ja'Marr Chase (36360890),Ja'Marr Chase,36360890,WR/FLEX,8500,PHI@CIN 10/27/2024 01:00PM ET,CIN,20.59
WR,Amon-Ra St. Brown (36360892),Amon-Ra St. Brown,36360892,WR/FLEX,8400,TEN@DET 10/27/2024 01:00PM ET,DET,18.90
RB,Saquon Barkley (36360534),Saquon Barkley,36360534,RB/FLEX,8300,PHI@CIN 10/27/2024 01:00PM ET,PHI,23.52
RB,Kyren Williams (36360536),Kyren Williams,36360536,RB/FLEX,8200,MIN@LAR 10/24/2024 08:15PM ET,LAR,20.12
WR,A.J. Brown (36360894),A.J. Brown,36360894,WR/FLEX,8200,PHI@CIN 10/27/2024 01:00PM ET,PHI,24.13
RB,Derrick Henry (36360538),Derrick Henry,36360538,RB/FLEX,8100,BAL@CLE 10/27/2024 01:00PM ET,BAL,24.64
WR,Cooper Kupp (36360896),Cooper Kupp,36360896,WR/FLEX,8000,MIN@LAR 10/24/2024 08:15PM ET,LAR,21.35
QB,Lamar Jackson (36360430),Lamar Jackson,36360430,QB,8000,BAL@CLE 10/27/2024 01:00PM ET,BAL,27.56
RB,Christian McCaffrey (36360540),Christian McCaffrey,36360540,RB/FLEX,8000,DAL@SF 10/27/2024 08:20PM ET,SF,0
WR,Nico Collins (36360898),Nico Collins,36360898,WR/FLEX,7900,IND@HOU 10/27/2024 01:00PM ET,HOU,23.14
RB,Jordan Mason (36360542),Jordan Mason,36360542,RB/FLEX,7900,DAL@SF 10/27/2024 08:20PM ET,SF,15.9
QB,Josh Allen (36360431),Josh Allen,36360431,QB,7800,BUF@SEA 10/27/2024 04:05PM ET,BUF,20.60
RB,Kenneth Walker III (36360544),Kenneth Walker III,36360544,RB/FLEX,7800,BUF@SEA 10/27/2024 04:05PM ET,SEA,22.86
RB,Joe Mixon (36360546),Joe Mixon,36360546,RB/FLEX,7700,IND@HOU 10/27/2024 01:00PM ET,HOU,24.35
WR,Chris Godwin (36360900),Chris Godwin,36360900,WR/FLEX,7600,ATL@TB 10/27/2024 01:00PM ET,TB,20.54
RB,Alvin Kamara (36360548),Alvin Kamara,36360548,RB/FLEX,7600,NO@LAC 10/27/2024 04:05PM ET,NO,21.14
RB,Jonathan Taylor (36360550),Jonathan Taylor,36360550,RB/FLEX,7500,IND@HOU 10/27/2024 01:00PM ET,IND,19.65
WR,Stefon Diggs (36360902),Stefon Diggs,36360902,WR/FLEX,7500,IND@HOU 10/27/2024 01:00PM ET,HOU,15.60
QB,Jalen Hurts (36360432),Jalen Hurts,36360432,QB,7500,PHI@CIN 10/27/2024 01:00PM ET,PHI,20.35
RB,Jahmyr Gibbs (36360552),Jahmyr Gibbs,36360552,RB/FLEX,7400,TEN@DET 10/27/2024 01:00PM ET,DET,19.7
RB,Breece Hall (36360554),Breece Hall,36360554,RB/FLEX,7300,NYJ@NE 10/27/2024 01:00PM ET,NYJ,18.07
WR,Mike Evans (36360904),Mike Evans,36360904,WR/FLEX,7300,ATL@TB 10/27/2024 01:00PM ET,TB,13.64
QB,Jayden Daniels (36360433),Jayden Daniels,36360433,QB,7300,CHI@WAS 10/27/2024 04:25PM ET,WAS,20.23
RB,Bijan Robinson (36360556),Bijan Robinson,36360556,RB/FLEX,7200,ATL@TB 10/27/2024 01:00PM ET,ATL,17.06
WR,Drake London (36360906),Drake London,36360906,WR/FLEX,7200,ATL@TB 10/27/2024 01:00PM ET,ATL,18.01
QB,Jordan Love (36360434),Jordan Love,36360434,QB,7100,GB@JAX 10/27/2024 01:00PM ET,GB,22.79
WR,Davante Adams (36360908),Davante Adams,36360908,WR/FLEX,7100,NYJ@NE 10/27/2024 01:00PM ET,NYJ,13.48
WR,Tyreek Hill (36360910),Tyreek Hill,36360910,WR/FLEX,7000,ARI@MIA 10/27/2024 01:00PM ET,MIA,11
