Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,4529272885,noahelev (144/150),0,225.87999,DST Texans  FLEX Josh Jacobs QB Tua Tagovailoa RB Kareem Hunt RB Bucky Irving TE Jonnu Smith WR Nico Collins WR Courtland Sutton WR Jaylen Waddle,,Kareem Hunt,FLEX,46.92%,11.7
2,4527107442,Bigdaddy719 (127/150),0,224,DST Buccaneers  FLEX Josh Jacobs QB Caleb Williams RB De'Von Achane RB Bucky Irving TE Trey McBride WR Jaxon Smith-Njigba WR Jordan Addison WR Keenan Allen,,De'Von Achane,RB,29.62%,20.6
3,4529886707,RioTyson (4/6),0,223,DST Packers  FLEX Jahmyr Gibbs QB Jayden Daniels RB Josh Jacobs RB David Montgomery TE Noah Gray WR Courtland Sutton WR DJ Moore WR Keenan Allen,,Brian Robinson Jr.,RB,29.55%,3.4
4,4521594966,slpendy (30/150),0,222.78,DST Texans  FLEX Josh Jacobs QB Tua Tagovailoa RB De'Von Achane RB Kareem Hunt TE Jonnu Smith WR Courtland Sutton WR DJ Moore WR Jakobi Meyers,,Courtland Sutton,WR,27.20%,29.7
5,4527737254,mada949 (70/150),0,222.07999,DST Dolphins  FLEX Josh Jacobs QB Tua Tagovailoa RB De'Von Achane RB David Montgomery TE Jonnu Smith WR DJ Moore WR Jaylen Waddle WR Jakobi Meyers,,Travis Kelce,TE,22.17%,12.2
6,4529225913,jgAllDay (133/150),0,219.78,DST Packers  FLEX Josh Jacobs QB Tua Tagovailoa RB De'Von Achane RB Bucky Irving TE Jonnu Smith WR CeeDee Lamb WR Jaylen Waddle WR Jakobi Meyers,,James Conner,FLEX,20.19%,9.9
7,4528828333,McLongrod (71/150),0,219.07999,DST Buccaneers  FLEX Trey McBride QB Tua Tagovailoa RB De'Von Achane RB Bucky Irving TE Jonnu Smith WR CeeDee Lamb WR Courtland Sutton WR Jaylen Waddle,,Jaxon Smith-Njigba,WR,19.30%,19.7
8,4529239744,jljrpr (41/70),0,218.98001,DST Bears  FLEX Josh Jacobs QB Tua Tagovailoa RB Tony Pollard RB Bucky Irving TE Trey McBride WR CeeDee Lamb WR Courtland Sutton WR Jakobi Meyers,,Amon-Ra St. Brown,WR,18.85%,12.2
9,4527274080,vince4321lem (119/150),0,218.1,DST Texans  FLEX Courtland Sutton QB Caleb Williams RB De'Von Achane RB Jahmyr Gibbs TE Trey McBride WR Jordan Addison WR Keenan Allen WR Rome Odunze,,Jakobi Meyers,WR,16.97%,25.1
10,4526336467,Harryhood84 (2/4),0,217.9,DST Titans  FLEX Jahmyr Gibbs QB Caleb Williams RB Josh Jacobs RB Aaron Jones TE Trey McBride WR Courtland Sutton WR DJ Moore WR Wan'Dale Robinson,,Joe Mixon,RB,16.07%,9.5
11,4528640277,zwack222 (85/150),0,217.87999,DST Dolphins  FLEX Josh Jacobs QB Tua Tagovailoa RB De'Von Achane RB Jahmyr Gibbs TE Jonnu Smith WR Courtland Sutton WR DJ Moore WR Devaughn Vele,,Calvin Ridley,WR,15.77%,14.3
12,4528056595,melvco (63/150),0,217.78,DST Packers  FLEX Josh Jacobs QB Tua Tagovailoa RB Tony Pollard RB Bucky Irving TE Jonnu Smith WR Amon-Ra St. Brown WR Courtland Sutton WR Jakobi Meyers,,Hunter Henry,TE,15.06%,9.4
12,4528312154,oohpeppa (150/150),0,217.78,DST Buccaneers  FLEX James Conner QB Tua Tagovailoa RB Jahmyr Gibbs RB Josh Jacobs TE Jonnu Smith WR Courtland Sutton WR Jaylen Waddle WR Jakobi Meyers,,DK Metcalf,WR,15.03%,9.9
14,4528397183,soonerdallas (119/150),0,217.37999,DST Packers  FLEX Josh Jacobs QB Tua Tagovailoa RB De'Von Achane RB Tony Pollard TE T.J. Hockenson WR Courtland Sutton WR Calvin Ridley WR Jaylen Waddle,,Tyreek Hill,WR,14.85%,9.8
15,4526035605,atong126 (140/150),0,217.3,DST Dolphins  FLEX Josh Jacobs QB Caleb Williams RB De'Von Achane RB Kareem Hunt TE Trey McBride WR Courtland Sutton WR DJ Moore WR Keenan Allen,,Josh Jacobs,FLEX,14.57%,31.6
16,4522270944,PigskinABlanket (22/150),0,216.98,DST Packers  FLEX Josh Jacobs QB Tua Tagovailoa RB Tony Pollard RB Bucky Irving TE Jonnu Smith WR CeeDee Lamb WR Jaxon Smith-Njigba WR Courtland Sutton,,Luke Schoonmaker,TE,14.50%,14.5
17,4526978793,dougcraig (34/150),0,216.87999,DST Dolphins  FLEX Josh Jacobs QB Tua Tagovailoa RB De'Von Achane RB Jahmyr Gibbs TE Jonnu Smith WR DJ Moore WR Jaylen Waddle WR DeMario Douglas,,Bears ,DST,13.42%,4
18,4524942062,Mbong1982 (6/31),0,215.8,DST Texans  FLEX Ameer Abdullah QB Kyler Murray RB Jahmyr Gibbs RB Josh Jacobs TE Trey McBride WR Courtland Sutton WR DJ Moore WR Keenan Allen,,Kenneth Walker III,RB,13.30%,13.3
19,4527167175,kramreprah (15/112),0,215.78,DST Dolphins  FLEX Jonnu Smith QB Tua Tagovailoa RB De'Von Achane RB Josh Jacobs TE T.J. Hockenson WR Nico Collins WR Courtland Sutton WR Jakobi Meyers,,Packers ,DST,13.16%,12
20,4529656681,drterb (81/150),0,215.40001,DST Packers  FLEX Josh Jacobs QB Jayden Daniels RB Tony Pollard RB Rico Dowdle TE Jonnu Smith WR Terry McLaurin WR Courtland Sutton WR Jakobi Meyers,,Broncos ,DST,12.45%,10
21,4526598625,kilwood (66/150),0,215.37999,DST Cowboys  FLEX Trey McBride QB Tua Tagovailoa RB Joe Mixon RB Josh Jacobs TE Jonnu Smith WR Marvin Harrison Jr. WR Courtland Sutton WR Jaylen Waddle,,Christian McCaffrey,FLEX,12.30%,8.8
22,4528190914,504ant (35/150),0,215.3,DST Packers  FLEX Josh Jacobs QB Jayden Daniels RB Tony Pollard RB Kareem Hunt TE Jonnu Smith WR Terry McLaurin WR Courtland Sutton WR Jakobi Meyers,,Nico Collins,WR,12.15%,20.2
22,4528977524,OhVa216 (49/150),0,215.3,DST Packers  FLEX Josh Jacobs QB Jayden Daniels RB Tony Pollard RB Kareem Hunt TE Jonnu Smith WR Terry McLaurin WR Courtland Sutton WR Jakobi Meyers,,Geno Smith,QB,11.74%,13.36
24,4527822053,pickledbird27 (143/150),0,215.10002,DST Texans  FLEX Josh Jacobs QB Jayden Daniels RB Aaron Jones RB Ameer Abdullah TE Trey McBride WR Terry McLaurin WR Jakobi Meyers WR Noah Brown,,Devaughn Vele,WR,10.93%,14
25,4524366547,mrhands17 (81/150),0,214.97998,DST Packers  FLEX T.J. Hockenson QB Tua Tagovailoa RB Joe Mixon RB Josh Jacobs TE Jonnu Smith WR Terry McLaurin WR Courtland Sutton WR Jaylen Waddle,,Anthony Richardson,QB,10.91%,12.98
26,4529250113,BNair724 (74/150),0,214.87999,DST Buccaneers  FLEX Trey McBride QB Tua Tagovailoa RB Jahmyr Gibbs RB Bucky Irving TE Jonnu Smith WR Tyreek Hill WR Courtland Sutton WR DJ Moore,,Jonnu Smith,TE,10.80%,23.7
27,4529172426,SteelBowl7 (91/150),0,214.59999,DST Packers  FLEX Josh Jacobs QB Jayden Daniels RB De'Von Achane RB Bucky Irving TE Jonnu Smith WR Terry McLaurin WR DJ Moore WR Noah Brown,,Bo Nix,QB,10.76%,19.42
28,4529225837,jgAllDay (57/150),0,214.4,DST Bears  FLEX Trey McBride QB Jayden Daniels RB Josh Jacobs RB Tony Pollard TE Hunter Henry WR Terry McLaurin WR Courtland Sutton WR DJ Moore,,Josh Downs,WR,10.59%,5.7
29,4528417953,atown1023 (3/50),0,214.37999,DST Cowboys  FLEX Josh Jacobs QB Tua Tagovailoa RB De'Von Achane RB Kareem Hunt TE Jonnu Smith WR CeeDee Lamb WR Jaylen Waddle WR Jakobi Meyers,,Jahmyr Gibbs,RB,10.49%,24.9
30,4521538731,bakerada (37/150),0,214.28001,DST Seahawks  FLEX Tony Pollard QB Tua Tagovailoa RB Josh Jacobs RB David Montgomery TE Jonnu Smith WR Tyreek Hill WR Jaylen Waddle WR Jakobi Meyers,,CeeDee Lamb,WR,10.23%,16.8
31,4529207453,NomadicOG (25/150),0,214.16,DST Dolphins  FLEX Courtland Sutton QB Patrick Mahomes RB Josh Jacobs RB Tony Pollard TE Noah Gray WR Nico Collins WR DJ Moore WR DeAndre Hopkins,,Marvin Harrison Jr.,WR,9.91%,7.7
32,4529965449,jsaav35 (1/2),0,214.07999,DST Packers  FLEX Tony Pollard QB Tua Tagovailoa RB Jahmyr Gibbs RB David Montgomery TE Jonnu Smith WR Jaxon Smith-Njigba WR Courtland Sutton WR Jaylen Waddle,,Brock Bowers,TE,9.88%,7.8
32,4529965701,jsaav35 (2/2),0,214.07999,DST Packers  FLEX Tony Pollard QB Tua Tagovailoa RB Jahmyr Gibbs RB David Montgomery TE Jonnu Smith WR Jaxon Smith-Njigba WR Courtland Sutton WR Jaylen Waddle,,Trey McBride,TE,9.64%,28.3
34,4521538758,bakerada (64/150),0,213.98,DST Buccaneers  FLEX Bucky Irving QB Tua Tagovailoa RB Josh Jacobs RB Tony Pollard TE Jonnu Smith WR Jayden Reed WR Courtland Sutton WR DJ Moore,,Buccaneers ,DST,9.48%,10
35,4527288145,Tonycampbell88 (101/150),0,213.2,DST Packers  FLEX Josh Jacobs QB Jayden Daniels RB Chuba Hubbard RB Bucky Irving TE Zach Ertz WR Jaxon Smith-Njigba WR Courtland Sutton WR DJ Moore,,Dolphins ,DST,8.97%,12
36,4527694026,alewisjr25 (5/52),0,213,DST Packers  FLEX Trey McBride QB Jayden Daniels RB Josh Jacobs RB Ameer Abdullah TE Travis Kelce WR Terry McLaurin WR Courtland Sutton WR Jakobi Meyers,,Jayden Daniels,QB,8.66%,32.4
37,4528830290,the_captain79 (48/60),0,212.8,DST Packers  FLEX Zach Ertz QB Jayden Daniels RB De'Von Achane RB Josh Jacobs TE T.J. Hockenson WR Terry McLaurin WR Courtland Sutton WR Jakobi Meyers,,Texans ,DST,8.63%,19
38,4527759649,JaserD (149/150),0,212.4,DST Cowboys  FLEX Kenneth Walker III QB Caleb Williams RB Joe Mixon RB Josh Jacobs TE T.J. Hockenson WR Courtland Sutton WR DJ Moore WR Jakobi Meyers,,Bucky Irving,RB,8.35%,27.1
39,4526321912,Arsenal42 (86/150),0,212.27998,DST Packers  FLEX Josh Jacobs QB Tua Tagovailoa RB Aaron Jones RB Kareem Hunt TE Jonnu Smith WR CeeDee Lamb WR Courtland Sutton WR Jaylen Waddle,,Sam LaPorta,TE,8.26%,4.9
40,4528372423,Chadg20 (84/150),0,212.2,DST Packers  FLEX Josh Jacobs QB Jayden Daniels RB Tony Pollard RB Kareem Hunt TE Zach Ertz WR Terry McLaurin WR Courtland Sutton WR DJ Moore,,Kyler Murray,QB,7.78%,11.3
40,4529496854,Jig-is-up (67/72),0,212.2,DST Packers  FLEX Trey McBride QB Caleb Williams RB Jahmyr Gibbs RB Josh Jacobs TE T.J. Hockenson WR Jaxon Smith-Njigba WR DJ Moore WR DeAndre Hopkins,,Kayshon Boutte,WR,7.47%,1.6
42,4525134313,Jayhawk444 (65/150),0,211.99998,DST Packers  FLEX Kenneth Walker III QB Caleb Williams RB Jahmyr Gibbs RB Josh Jacobs TE Trey McBride WR DJ Moore WR Jordan Addison WR Rome Odunze,,Zach Ertz,TE,7.42%,15.8
43,4528968267,oliveratticus (81/150),0,211.98,DST Packers  FLEX Josh Jacobs QB Tua Tagovailoa RB De'Von Achane RB Rico Dowdle TE Jonnu Smith WR Jaxon Smith-Njigba WR Courtland Sutton WR Jaylen Waddle,,David Montgomery,RB,7.36%,16.3
44,4527246307,kissmaluckyegg (80/150),0,211.88,DST Texans  FLEX Jakobi Meyers QB Tua Tagovailoa RB Tyrone Tracy Jr. RB Bucky Irving TE Trey McBride WR Tyreek Hill WR Courtland Sutton WR Jaylen Waddle,,Jayden Reed,WR,7.30%,5.6
45,4528647635,ak47ilb (1/3),0,211.77998,DST Texans  FLEX Nico Collins QB Tua Tagovailoa RB Tony Pollard RB Kareem Hunt TE Jonnu Smith WR Jaxon Smith-Njigba WR Courtland Sutton WR Jaylen Waddle,,Terry McLaurin,WR,7.29%,24.2
46,4527929807,bhacker32 (145/150),0,211.59999,DST Buccaneers  FLEX Bucky Irving QB Caleb Williams RB De'Von Achane RB Jahmyr Gibbs TE T.J. Hockenson WR Terry McLaurin WR DJ Moore WR Keenan Allen,,DJ Moore,WR,7.28%,29.9
47,4528177657,NEBaller24 (87/150),0,210.98,DST Texans  FLEX Hunter Henry QB Tua Tagovailoa RB De'Von Achane RB Josh Jacobs TE Jonnu Smith WR Nico Collins WR DJ Moore WR Jakobi Meyers,,Justin Jefferson,WR,7.12%,4.7
47,4529171575,riel1999 (86/150),0,210.97998,DST Packers  FLEX Josh Jacobs QB Tua Tagovailoa RB Joe Mixon RB Kareem Hunt TE Jonnu Smith WR Courtland Sutton WR DJ Moore WR Jaylen Waddle,,Rome Odunze,WR,7.10%,8.9
49,4527274045,vince4321lem (84/150),0,210.8,DST Broncos  FLEX Courtland Sutton QB Caleb Williams RB Jahmyr Gibbs RB Josh Jacobs TE T.J. Hockenson WR Tyreek Hill WR DJ Moore WR Keenan Allen,,Jared Goff,QB,7.09%,10.76
49,4528322707,Westlund (146/150),0,210.79999,DST Texans  FLEX Jalen Tolbert QB Jayden Daniels RB Josh Jacobs RB David Montgomery TE Zach Ertz WR Terry McLaurin WR DJ Moore WR Jaylen Waddle,,Noah Brown,WR,7.06%,13.1
51,4525759182,bhibby (11/150),0,210.40002,DST Packers  FLEX Kenneth Walker III QB Jayden Daniels RB Josh Jacobs RB Tony Pollard TE Trey McBride WR Courtland Sutton WR Jakobi Meyers WR Noah Brown,,Ameer Abdullah,RB,7.06%,17.5
