Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
WR,CeeDee Lamb (36451476),CeeDee Lamb,36451476,WR/FLEX,8800,DAL@ATL 11/03/2024 01:00PM ET,DAL,19.43
WR,Justin Jefferson (36451478),Justin Jefferson,36451478,WR/FLEX,8700,IND@MIN 11/03/2024 08:20PM ET,MIN,20.27
WR,Ja'Marr Chase (36451480),Ja'Marr Chase,36451480,WR/FLEX,8600,LV@CIN 11/03/2024 01:00PM ET,CIN,20.56
RB,Derrick Henry (36451156),Derrick Henry,36451156,RB/FLEX,8300,DEN@BAL 11/03/2024 01:00PM ET,BAL,23.4
RB,Saquon Barkley (36451158),Saquon Barkley,36451158,RB/FLEX,8200,JAX@PHI 11/03/2024 04:05PM ET,PHI,22.31
WR,A.J. Brown (36451482),A.J. Brown,36451482,WR/FLEX,8100,JAX@PHI 11/03/2024 04:05PM ET,PHI,21.45
QB,Lamar Jackson (36451057),Lamar Jackson,36451057,QB,8000,DEN@BAL 11/03/2024 01:00PM ET,BAL,27.13
RB,Kyren Williams (36451160),Kyren Williams,36451160,RB/FLEX,8000,LAR@SEA 11/03/2024 04:25PM ET,LAR,20.47
RB,Joe Mixon (36451162),Joe Mixon,36451162,RB/FLEX,7900,HOU@NYJ 10/31/2024 08:15PM ET,HOU,24.76
WR,Nico Collins (36451486),Nico Collins,36451486,WR/FLEX,7900,HOU@NYJ 10/31/2024 08:15PM ET,HOU,23.14
WR,Amon-Ra St. Brown (36451484),Amon-Ra St. Brown,36451484,WR/FLEX,7900,DET@GB 11/03/2024 04:25PM ET,DET,17.44
RB,Alvin Kamara (36451164),Alvin Kamara,36451164,RB/FLEX,7800,NO@CAR 11/03/2024 01:00PM ET,NO,20.78
QB,Jalen Hurts (36451058),Jalen Hurts,36451058,QB,7800,JAX@PHI 11/03/2024 04:05PM ET,PHI,22.47
QB,Josh Allen (36451059),Josh Allen,36451059,QB,7700,MIA@BUF 11/03/2024 01:00PM ET,BUF,20.63
RB,Jonathan Taylor (36451166),Jonathan Taylor,36451166,RB/FLEX,7700,IND@MIN 11/03/2024 08:20PM ET,IND,20.06
WR,Cooper Kupp (36451488),Cooper Kupp,36451488,WR/FLEX,7700,LAR@SEA 11/03/2024 04:25PM ET,LAR,19.6
RB,Jahmyr Gibbs (36451168),Jahmyr Gibbs,36451168,RB/FLEX,7600,DET@GB 11/03/2024 04:25PM ET,DET,20.21
RB,Breece Hall (36451170),Breece Hall,36451170,RB/FLEX,7500,HOU@NYJ 10/31/2024 08:15PM ET,NYJ,17.05
QB,Jayden Daniels (36451060),Jayden Daniels,36451060,QB,7500,WAS@NYG 11/03/2024 01:00PM ET,WAS,20.86
WR,Malik Nabers (36451490),Malik Nabers,36451490,WR/FLEX,7500,WAS@NYG 11/03/2024 01:00PM ET,NYG,19.97
WR,Stefon Diggs (36451492),Stefon Diggs,36451492,WR/FLEX,7400,HOU@NYJ 10/31/2024 08:15PM ET,HOU,15.24
RB,Bijan Robinson (36451172),Bijan Robinson,36451172,RB/FLEX,7400,DAL@ATL 11/03/2024 01:00PM ET,ATL,17.88
WR,Tank Dell (36451496),Tank Dell,36451496,WR/FLEX,7300,HOU@NYJ 10/31/2024 08:15PM ET,HOU,8.84
WR,Tyreek Hill (36451494),Tyreek Hill,36451494,WR/FLEX,7300,MIA@BUF 11/03/2024 01:00PM ET,MIA,11.31
RB,Kenneth Walker III (36451174),Kenneth Walker III,36451174,RB/FLEX,7300,LAR@SEA 11/03/2024 04:25PM ET,SEA,20.47
RB,James Cook (36451176),James Cook,36451176,RB/FLEX,7200,MIA@BUF 11/03/2024 01:00PM ET,BUF,17.81
WR,Puka Nacua (36451498),Puka Nacua,36451498,WR/FLEX,7200,LAR@SEA 11/03/2024 04:25PM ET,LAR,14.65
WR,Terry McLaurin (36451502),Terry McLaurin,36451502,WR/FLEX,7100,WAS@NYG 11/03/2024 01:00PM ET,WAS,16.26
WR,Mike Evans (36451500),Mike Evans,36451500,WR/FLEX,7100,TB@KC 11/04/2024 08:15PM ET,TB,13.64
WR,Zay Flowers (36451504),Zay Flowers,36451504,WR/FLEX,7000,DEN@BAL 11/03/2024 01:00PM ET,BAL,14.18
RB,J.K. Dobbins (36451178),J.K. Dobbins,36451178,RB/FLEX,7000,LAC@CLE 11/03/2024 01:00PM ET,LAC,15.89
QB,Jordan Love (36451061),Jordan Love,36451061,QB,7000,DET@GB 11/03/2024 04:25PM ET,GB,20.11
QB,Joe Burrow (36451062),Joe Burrow,36451062,QB,6900,LV@CIN 11/03/2024 01:00PM ET,CIN,19.79
WR,Marvin Harrison Jr. (36451506),Marvin Harrison Jr.,36451506,WR/FLEX,6900,CHI@ARI 11/03/2024 04:05PM ET,ARI,12.89
RB,Josh Jacobs (36451180),Josh Jacobs,36451180,RB/FLEX,6900,DET@GB 11/03/2024 04:25PM ET,GB,15.52
QB,C.J. Stroud (36451063),C.J. Stroud,36451063,QB,6800,HOU@NYJ 10/31/2024 08:15PM ET,HOU,16.29
WR,Davante Adams (36451510),Davante Adams,36451510,WR/FLEX,6800,HOU@NYJ 10/31/2024 08:15PM ET,NYJ,12.66
RB,Tony Pollard (36451182),Tony Pollard,36451182,RB/FLEX,6800,NE@TEN 11/03/2024 01:00PM ET,TEN,14.19
WR,DeVonta Smith (36451508),DeVonta Smith,36451508,WR/FLEX,6800,JAX@PHI 11/03/2024 04:05PM ET,PHI,14.6
RB,Isiah Pacheco (36451184),Isiah Pacheco,36451184,RB/FLEX,6800,TB@KC 11/04/2024 08:15PM ET,KC,15.95
WR,Garrett Wilson (36451514),Garrett Wilson,36451514,WR/FLEX,6700,HOU@NYJ 10/31/2024 08:15PM ET,NYJ,17.1
WR,Drake London (36451512),Drake London,36451512,WR/FLEX,6700,DAL@ATL 11/03/2024 01:00PM ET,ATL,16.69
RB,De'Von Achane (36451186),De'Von Achane,36451186,RB/FLEX,6700,MIA@BUF 11/03/2024 01:00PM ET,MIA,15.3
QB,Patrick Mahomes (36451064),Patrick Mahomes,36451064,QB,6700,TB@KC 11/04/2024 08:15PM ET,KC,16.16
RB,Aaron Jones (36451190),Aaron Jones,36451190,RB/FLEX,6600,IND@MIN 11/03/2024 08:20PM ET,MIN,16.4
QB,Kyler Murray (36451065),Kyler Murray,36451065,QB,6600,CHI@ARI 11/03/2024 04:05PM ET,ARI,19.24
RB,James Conner (36451188),James Conner,36451188,RB/FLEX,6600,CHI@ARI 11/03/2024 04:05PM ET,ARI,15.4
WR,Brian Thomas Jr. (36451516),Brian Thomas Jr.,36451516,WR/FLEX,6600,JAX@PHI 11/03/2024 04:05PM ET,JAX,15.85
RB,Chuba Hubbard (36451194),Chuba Hubbard,36451194,RB/FLEX,6500,NO@CAR 11/03/2024 01:00PM ET,CAR,15.39
WR,DJ Moore (36451520),DJ Moore,36451520,WR/FLEX,6500,CHI@ARI 11/03/2024 04:05PM ET,CHI,12.8
QB,Jared Goff (36451067),Jared Goff,36451067,QB,6500,DET@GB 11/03/2024 04:25PM ET,DET,18.76
RB,David Montgomery (36451192),David Montgomery,36451192,RB/FLEX,6500,DET@GB 11/03/2024 04:25PM ET,DET,16.77
WR,DK Metcalf (36451518),DK Metcalf,36451518,WR/FLEX,6500,LAR@SEA 11/03/2024 04:25PM ET,SEA,16.69
QB,Baker Mayfield (36451066),Baker Mayfield,36451066,QB,6500,TB@KC 11/04/2024 08:15PM ET,TB,25.68
QB,Kirk Cousins (36451068),Kirk Cousins,36451068,QB,6400,DAL@ATL 11/03/2024 01:00PM ET,ATL,17.00
WR,Tee Higgins (36451524),Tee Higgins,36451524,WR/FLEX,6400,LV@CIN 11/03/2024 01:00PM ET,CIN,16.22
RB,D'Andre Swift (36451198),D'Andre Swift,36451198,RB/FLEX,6400,CHI@ARI 11/03/2024 04:05PM ET,CHI,16.1
WR,Jayden Reed (36451522),Jayden Reed,36451522,WR/FLEX,6400,DET@GB 11/03/2024 04:25PM ET,GB,15.34
RB,Kareem Hunt (36451196),Kareem Hunt,36451196,RB/FLEX,6400,TB@KC 11/04/2024 08:15PM ET,KC,16.95
WR,Diontae Johnson (36451528),Diontae Johnson,36451528,WR/FLEX,6300,DEN@BAL 11/03/2024 01:00PM ET,BAL,12.47
QB,Dak Prescott (36451069),Dak Prescott,36451069,QB,6300,DAL@ATL 11/03/2024 01:00PM ET,DAL,17.03
RB,Brian Robinson Jr. (36451202),Brian Robinson Jr.,36451202,RB/FLEX,6300,WAS@NYG 11/03/2024 01:00PM ET,WAS,15
RB,Rhamondre Stevenson (36451200),Rhamondre Stevenson,36451200,RB/FLEX,6300,NE@TEN 11/03/2024 01:00PM ET,NE,14.19
WR,Xavier Worthy (36451526),Xavier Worthy,36451526,WR/FLEX,6300,TB@KC 11/04/2024 08:15PM ET,KC,11.03
TE,Travis Kelce (36452060),Travis Kelce,36452060,TE/FLEX,6300,TB@KC 11/04/2024 08:15PM ET,KC,11.09
RB,Javonte Williams (36451206),Javonte Williams,36451206,RB/FLEX,6200,DEN@BAL 11/03/2024 01:00PM ET,DEN,11.11
QB,Tua Tagovailoa (36451070),Tua Tagovailoa,36451070,QB,6200,MIA@BUF 11/03/2024 01:00PM ET,MIA,14.93
WR,Jaxon Smith-Njigba (36451530),Jaxon Smith-Njigba,36451530,WR/FLEX,6200,LAR@SEA 11/03/2024 04:25PM ET,SEA,11.52
