Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
WR,CeeDee Lamb (36212189),CeeDee Lamb,36212189,WR/FLEX,8600,DET@DAL 10/13/2024 04:25PM ET,DAL,15.46
WR,Ja'Marr Chase (36212191),Ja'Marr Chase,36212191,WR/FLEX,8400,CIN@NYG 10/13/2024 08:20PM ET,CIN,22.86
RB,Saquon Barkley (36211879),Saquon Barkley,36211879,RB/FLEX,8200,CLE@PHI 10/13/2024 01:00PM ET,PHI,26
WR,Amon-Ra St. Brown (36212193),Amon-Ra St. Brown,36212193,WR/FLEX,8100,DET@DAL 10/13/2024 04:25PM ET,DET,17.87
RB,Derrick Henry (36211881),Derrick Henry,36211881,RB/FLEX,8000,WAS@BAL 10/13/2024 01:00PM ET,BAL,23.22
WR,Nico Collins (36212195),Nico Collins,36212195,WR/FLEX,7900,HOU@NE 10/13/2024 01:00PM ET,HOU,23.14
QB,Lamar Jackson (36211790),Lamar Jackson,36211790,QB,7800,WAS@BAL 10/13/2024 01:00PM ET,BAL,26.91
WR,A.J. Brown (36212197),A.J. Brown,36212197,WR/FLEX,7800,CLE@PHI 10/13/2024 01:00PM ET,PHI,25.9
RB,Alvin Kamara (36211883),Alvin Kamara,36211883,RB/FLEX,7700,TB@NO 10/13/2024 01:00PM ET,NO,24.44
RB,Jordan Mason (36211885),Jordan Mason,36211885,RB/FLEX,7600,SF@SEA 10/10/2024 08:15PM ET,SF,18.64
RB,Jonathan Taylor (36211887),Jonathan Taylor,36211887,RB/FLEX,7500,IND@TEN 10/13/2024 01:00PM ET,IND,19.65
WR,Malik Nabers (36212199),Malik Nabers,36212199,WR/FLEX,7500,CIN@NYG 10/13/2024 08:20PM ET,NYG,24.4
QB,Josh Allen (36211791),Josh Allen,36211791,QB,7500,BUF@NYJ 10/14/2024 08:15PM ET,BUF,19.16
WR,Stefon Diggs (36212201),Stefon Diggs,36212201,WR/FLEX,7400,HOU@NE 10/13/2024 01:00PM ET,HOU,16.44
RB,Christian McCaffrey (36211889),Christian McCaffrey,36211889,RB/FLEX,7300,SF@SEA 10/10/2024 08:15PM ET,SF,0
QB,Jayden Daniels (36211792),Jayden Daniels,36211792,QB,7300,WAS@BAL 10/13/2024 01:00PM ET,WAS,23.08
WR,Mike Evans (36212203),Mike Evans,36212203,WR/FLEX,7300,TB@NO 10/13/2024 01:00PM ET,TB,16.12
WR,Marvin Harrison Jr. (36212205),Marvin Harrison Jr.,36212205,WR/FLEX,7200,ARI@GB 10/13/2024 01:00PM ET,ARI,14.38
QB,Jalen Hurts (36211793),Jalen Hurts,36211793,QB,7200,CLE@PHI 10/13/2024 01:00PM ET,PHI,19.38
RB,James Cook (36211891),James Cook,36211891,RB/FLEX,7200,BUF@NYJ 10/14/2024 08:15PM ET,BUF,16.84
RB,Kenneth Walker III (36211893),Kenneth Walker III,36211893,RB/FLEX,7100,SF@SEA 10/10/2024 08:15PM ET,SEA,23.37
WR,Davante Adams (36212207),Davante Adams,36212207,WR/FLEX,7100,PIT@LV 10/13/2024 04:05PM ET,LV,15.97
WR,Garrett Wilson (36212209),Garrett Wilson,36212209,WR/FLEX,7100,BUF@NYJ 10/14/2024 08:15PM ET,NYJ,15.34
WR,DK Metcalf (36212213),DK Metcalf,36212213,WR/FLEX,7000,SF@SEA 10/10/2024 08:15PM ET,SEA,17.82
WR,Jayden Reed (36212211),Jayden Reed,36212211,WR/FLEX,7000,ARI@GB 10/13/2024 01:00PM ET,GB,19.48
QB,C.J. Stroud (36211794),C.J. Stroud,36211794,QB,7000,HOU@NE 10/13/2024 01:00PM ET,HOU,18.44
RB,Jahmyr Gibbs (36211895),Jahmyr Gibbs,36211895,RB/FLEX,7000,DET@DAL 10/13/2024 04:25PM ET,DET,17.78
RB,Joe Mixon (36211897),Joe Mixon,36211897,RB/FLEX,6900,HOU@NE 10/13/2024 01:00PM ET,HOU,18.9
WR,Chris Godwin (36212215),Chris Godwin,36212215,WR/FLEX,6900,TB@NO 10/13/2024 01:00PM ET,TB,18.36
QB,Joe Burrow (36211795),Joe Burrow,36211795,QB,6900,CIN@NYG 10/13/2024 08:20PM ET,CIN,21.94
WR,Deebo Samuel Sr. (36212219),Deebo Samuel Sr.,36212219,WR/FLEX,6800,SF@SEA 10/10/2024 08:15PM ET,SF,13.22
QB,Kyler Murray (36211796),Kyler Murray,36211796,QB,6800,ARI@GB 10/13/2024 01:00PM ET,ARI,18.92
RB,James Conner (36211901),James Conner,36211901,RB/FLEX,6800,ARI@GB 10/13/2024 01:00PM ET,ARI,16.1
WR,DeVonta Smith (36212217),DeVonta Smith,36212217,WR/FLEX,6800,CLE@PHI 10/13/2024 01:00PM ET,PHI,16.97
RB,Breece Hall (36211899),Breece Hall,36211899,RB/FLEX,6800,BUF@NYJ 10/14/2024 08:15PM ET,NYJ,14.5
WR,DJ Moore (36212221),DJ Moore,36212221,WR/FLEX,6700,JAX@CHI 10/13/2024 09:30AM ET,CHI,15.64
RB,Josh Jacobs (36211903),Josh Jacobs,36211903,RB/FLEX,6700,ARI@GB 10/13/2024 01:00PM ET,GB,12.7
WR,Drake London (36212223),Drake London,36212223,WR/FLEX,6700,ATL@CAR 10/13/2024 04:25PM ET,ATL,17.68
QB,Dak Prescott (36211797),Dak Prescott,36211797,QB,6700,DET@DAL 10/13/2024 04:25PM ET,DAL,19.67
QB,Jordan Love (36211798),Jordan Love,36211798,QB,6600,ARI@GB 10/13/2024 01:00PM ET,GB,22.84
WR,Chris Olave (36212225),Chris Olave,36212225,WR/FLEX,6600,TB@NO 10/13/2024 01:00PM ET,NO,11.24
RB,Bijan Robinson (36211905),Bijan Robinson,36211905,RB/FLEX,6600,ATL@CAR 10/13/2024 04:25PM ET,ATL,13.52
WR,Zay Flowers (36212227),Zay Flowers,36212227,WR/FLEX,6500,WAS@BAL 10/13/2024 01:00PM ET,BAL,12.5
QB,Baker Mayfield (36211799),Baker Mayfield,36211799,QB,6500,TB@NO 10/13/2024 01:00PM ET,TB,22.85
RB,David Montgomery (36211907),David Montgomery,36211907,RB/FLEX,6500,DET@DAL 10/13/2024 04:25PM ET,DET,18.12
RB,Travis Etienne Jr. (36211911),Travis Etienne Jr.,36211911,RB/FLEX,6400,JAX@CHI 10/13/2024 09:30AM ET,JAX,11.84
WR,Brian Thomas Jr. (36212233),Brian Thomas Jr.,36212233,WR/FLEX,6400,JAX@CHI 10/13/2024 09:30AM ET,JAX,16.8
WR,Brandon Aiyuk (36212231),Brandon Aiyuk,36212231,WR/FLEX,6400,SF@SEA 10/10/2024 08:15PM ET,SF,11.08
RB,Brian Robinson Jr. (36211909),Brian Robinson Jr.,36211909,RB/FLEX,6400,WAS@BAL 10/13/2024 01:00PM ET,WAS,16.66
