Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,4441667106,weller96 (16/17),0,220.95999,DST Broncos  FLEX Michael Pittman Jr. QB Kirk Cousins RB Kenneth Walker III RB D'Andre Swift TE Tucker Kraft WR Ja'Marr Chase WR Jayden Reed WR Darnell Mooney,,Jordan Mason,FLEX,26.79%,9.8
2,4442621984,slippe (8/8),0,216.15999,DST Giants  FLEX Drake London QB Kirk Cousins RB Kenneth Walker III RB Rachaad White TE Cole Kmet WR Ja'Marr Chase WR Mike Evans WR JuJu Smith-Schuster,,Jayden Reed,WR,25.84%,13.7
3,4441629225,StickyBirdie (3/4),0,213.18,DST Broncos  FLEX Jordan Whittington QB Joe Burrow RB Kenneth Walker III RB Chuba Hubbard TE Jake Ferguson WR Ja'Marr Chase WR Rashid Shaheed WR Darnell Mooney,,Broncos ,DST,25.23%,16
4,4442221269,jag306,0,210.86,DST Giants  FLEX Deebo Samuel Sr. QB Joe Flacco RB Kareem Hunt RB Javonte Williams TE Brock Bowers WR Garrett Wilson WR Drake London WR Tee Higgins,,Derrick Henry,RB,21.62%,16.6
5,4442491882,mike19831127 (6/20),0,208.48,DST Giants  FLEX Colby Parkinson QB Joe Burrow RB Kenneth Walker III RB Brian Robinson Jr. TE Tucker Kraft WR Ja'Marr Chase WR Jayden Reed WR Tee Higgins,,Tucker Kraft,TE,20.03%,24.8
6,4442195235,steelbill5 (6/6),0,208.38,DST Broncos  FLEX Jalen Tolbert QB Joe Burrow RB Kenneth Walker III RB Rhamondre Stevenson TE Jake Ferguson WR Ja'Marr Chase WR Tee Higgins WR Tutu Atwell,,Kenneth Walker III,RB,19.14%,14.6
7,4441462893,takers031491 (1/20),0,207.78,DST Broncos  FLEX Theo Johnson QB Joe Burrow RB Bijan Robinson RB Josh Jacobs TE Tucker Kraft WR Ja'Marr Chase WR Chris Godwin WR Drake London,,Chris Godwin,WR,16.75%,11.6
7,4442258987,takers031491 (12/20),0,207.78,DST Broncos  FLEX Theo Johnson QB Joe Burrow RB Bijan Robinson RB Josh Jacobs TE Tucker Kraft WR Ja'Marr Chase WR Chris Godwin WR Drake London,,Dontayvion Wicks,WR,16.32%,4
9,4441295591,ryland7461 (5/10),0,206.81999,DST Broncos  FLEX Allen Lazard QB Lamar Jackson RB D'Andre Swift RB Jaleel McLaughlin TE Travis Kelce WR Ja'Marr Chase WR Jayden Reed WR Darnell Mooney,,Chuba Hubbard,RB,14.70%,18.5
10,4439882889,kstrunk13 (3/20),0,205.86,DST Falcons  FLEX Kyle Pitts QB Kirk Cousins RB Bijan Robinson RB D'Andre Swift TE Travis Kelce WR Garrett Wilson WR Drake London WR Darnell Mooney,,Najee Harris,RB,14.47%,9.7
11,4442378720,B.Banks1 (9/13),0,205.46,DST Broncos  FLEX Kenneth Walker III QB Kirk Cousins RB Bijan Robinson RB Chuba Hubbard TE Tucker Kraft WR Chris Godwin WR Drake London WR Darnell Mooney,,Travis Kelce,FLEX,14.39%,16
11,4442378721,B.Banks1 (10/13),0,205.46,DST Broncos  FLEX Kenneth Walker III QB Kirk Cousins RB Bijan Robinson RB Chuba Hubbard TE Tucker Kraft WR Chris Godwin WR Drake London WR Darnell Mooney,,D'Andre Swift,FLEX,13.58%,20
13,4442064361,dustlc (1/5),0,204.06001,DST Broncos  FLEX Rashid Shaheed QB Kirk Cousins RB Bijan Robinson RB Kareem Hunt TE Travis Kelce WR Drake London WR Xavier Worthy WR Darnell Mooney,,Bijan Robinson,RB,12.94%,10.7
14,4441613711,xhangar18x (5/10),0,202.86,DST Broncos  FLEX Darnell Mooney QB Kirk Cousins RB Derrick Henry RB Chuba Hubbard TE Tucker Kraft WR Stefon Diggs WR Jayden Reed WR Brian Thomas Jr.,,Kyren Williams,RB,12.90%,19.5
14,4441654722,Fatbodynumbertwo (5/20),0,202.86,DST Jaguars  FLEX Najee Harris QB Kirk Cousins RB Kyren Williams RB Jordan Mason TE George Kittle WR Drake London WR Darnell Mooney WR Darius Slayton,,Jordan Love,QB,12.62%,16.96
14,4441865416,KINSEYGR (4/20),0,202.86,DST Broncos  FLEX Alvin Kamara QB Kirk Cousins RB Bijan Robinson RB Josh Jacobs TE Tucker Kraft WR Drake London WR Jaxon Smith-Njigba WR Darnell Mooney,,Jake Ferguson,FLEX,12.25%,13
17,4440507842,kashman100 (14/20),0,200.88,DST Broncos  FLEX Jayden Reed QB Joe Burrow RB Chuba Hubbard RB Najee Harris TE Tucker Kraft WR Drake London WR Michael Pittman Jr. WR Tee Higgins,,DK Metcalf,FLEX,11.43%,8.5
18,4439923163,Trini8632 (1/5),0,200.62,DST Broncos  FLEX Mike Evans QB Lamar Jackson RB Bijan Robinson RB Rachaad White TE Cade Otton WR Drake London WR Alec Pierce WR Darnell Mooney,,Alvin Kamara,RB,11.01%,12.6
19,4442197071,bucsnpucks9 (2/5),0,200.36,DST Chiefs  FLEX Garrett Wilson QB Kirk Cousins RB Bijan Robinson RB Najee Harris TE Jake Ferguson WR Drake London WR Rashid Shaheed WR Darnell Mooney,,Baker Mayfield,QB,10.81%,23.4
20,4441067984,ManifestMatt86 (4/7),0,200.12001,DST Broncos  FLEX Mike Gesicki QB Lamar Jackson RB Rhamondre Stevenson RB Javonte Williams TE Mark Andrews WR Ja'Marr Chase WR DJ Moore WR Zay Flowers,,Justin Fields,QB,10.68%,15.94
21,4442213260,dwilliamsmma (14/20),0,200.08,DST Commanders  FLEX Tucker Kraft QB Joe Burrow RB Jordan Mason RB D'Andre Swift TE Cade Otton WR Ja'Marr Chase WR Jayden Reed WR Tee Higgins,,Michael Pittman Jr.,WR,10.59%,14.7
