Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,4450957967,Chaney97 (1/30),0,227.09999,DST Buccaneers  FLEX Tony Pollard QB Baker Mayfield RB Derrick Henry RB Sean Tucker TE Juwan Johnson WR Chris Godwin WR Zay Flowers WR Terry McLaurin,,Bucky Irving,RB,38.92%,18.5
2,4456743463,Sloth_1659 (11/16),0,209.1,DST Buccaneers  FLEX Terry McLaurin QB Baker Mayfield RB Bijan Robinson RB Bucky Irving TE Cade Otton WR Chris Godwin WR Zay Flowers WR Josh Downs,,Tony Pollard,RB,27.60%,17.8
2,4454844371,englisheric50 (11/13),0,209.09999,DST Buccaneers  FLEX Joe Mixon QB Baker Mayfield RB David Montgomery RB Tony Pollard TE Ja'Tavion Sanders WR Chris Godwin WR Terry McLaurin WR Josh Downs,,Bijan Robinson,RB,25.80%,25.5
4,4456548375,Phinwolf (107/150),0,208.2,DST Buccaneers  FLEX Bijan Robinson QB Baker Mayfield RB Najee Harris RB Bucky Irving TE Cade Otton WR Chris Godwin WR Zay Flowers WR Tank Dell,,CeeDee Lamb,WR,23.01%,16.1
5,4457913884,mrohrbach73 (81/150),0,207.49998,DST Lions  FLEX Bijan Robinson QB Baker Mayfield RB Tony Pollard RB Bucky Irving TE Cade Otton WR A.J. Brown WR Chris Godwin WR DeMario Douglas,,Drake London,FLEX,22.08%,19.4
6,4456519844,Sgoins7 (30/150),0,207.20001,DST Buccaneers  FLEX Bijan Robinson QB Baker Mayfield RB Najee Harris RB Bucky Irving TE Cade Otton WR Chris Godwin WR Terry McLaurin WR Diontae Johnson,,Jake Ferguson,TE,22.06%,4.1
7,4456611109,jsnides (40/150),0,205.9,DST Buccaneers  FLEX Bijan Robinson QB Baker Mayfield RB Joe Mixon RB Bucky Irving TE Cade Otton WR Chris Godwin WR Zay Flowers WR DeAndre Hopkins,,Buccaneers ,DST,20.71%,17
8,4454653732,sacred_silence (87/150),0,205.50002,DST Lions  FLEX Brock Bowers QB Baker Mayfield RB Bijan Robinson RB Najee Harris TE Cade Otton WR Chris Godwin WR Terry McLaurin WR Josh Downs,,Jalen Tolbert,WR,19.49%,8.3
8,4457234732,madeinTx86 (8/20),0,205.5,DST Buccaneers  FLEX Chris Godwin QB Baker Mayfield RB Joe Mixon RB David Montgomery TE Ja'Tavion Sanders WR Zay Flowers WR Terry McLaurin WR Jalen Tolbert,,Cade Otton,TE,18.76%,9.5
10,4452431152,markgrosenberg (34/150),0,205,DST Lions  FLEX Bijan Robinson QB Baker Mayfield RB J.K. Dobbins RB Bucky Irving TE Cade Otton WR Chris Godwin WR Zay Flowers WR Josh Downs,,Darnell Mooney,WR,17.77%,6.8
