Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,4452277825,FatCatFever,0,197.82,DST Buccaneers  FLEX D'Andre Swift QB Spencer Rattler RB Breece Hall RB Bijan Robinson TE Cade Otton WR A.J. Brown WR Chris Godwin WR Josh Downs,,Drake London,WR,19.67%,19.4
2,4453448506,DraftKingsEAD (1/20),0,195.3,DST Patriots  FLEX Tyrone Tracy Jr. QB Baker Mayfield RB Bijan Robinson RB Bucky Irving TE Cade Otton WR Chris Godwin WR Zay Flowers WR Terry McLaurin,,Tony Pollard,RB,19.34%,17.8
3,4454246254,dallas1shun (19/20),0,191.2,DST Buccaneers  FLEX J.K. Dobbins QB Baker Mayfield RB D'Andre Swift RB Tony Pollard TE Cade Otton WR Chris Godwin WR Tank Dell WR Jameson Williams,,Jalen Tolbert,WR,18.86%,8.3
4,4454246255,dallas1shun (20/20),0,189.5,DST Buccaneers  FLEX J.K. Dobbins QB Baker Mayfield RB D'Andre Swift RB Tony Pollard TE Cade Otton WR Chris Godwin WR Drake London WR Courtland Sutton,,Bijan Robinson,RB,17.74%,25.5
5,4452943927,jangalang21 (1/2),0,189.4,DST Buccaneers  FLEX Ja'Lynn Polk QB Baker Mayfield RB D'Andre Swift RB Tony Pollard TE Mark Andrews WR A.J. Brown WR Chris Godwin WR Tank Dell,,D'Andre Swift,RB,15.34%,21.9
5,4452962528,jangalang21 (2/2),0,189.4,DST Buccaneers  FLEX Ja'Lynn Polk QB Baker Mayfield RB D'Andre Swift RB Tony Pollard TE Mark Andrews WR A.J. Brown WR Chris Godwin WR Tank Dell,,Buccaneers ,DST,15.20%,17
7,4451806515,Grinnz (6/7),0,187.7,DST Buccaneers  FLEX Derrick Henry QB Baker Mayfield RB D'Andre Swift RB Tyrone Tracy Jr. TE Erick All Jr. WR Chris Godwin WR Jameson Williams WR Darnell Mooney,,Darnell Mooney,WR,14.94%,6.8
7,4452648389,harpochico (1/3),0,187.7,DST Buccaneers  FLEX Tyrone Tracy Jr. QB Kirk Cousins RB Bijan Robinson RB David Montgomery TE George Kittle WR Tank Dell WR Keenan Allen WR Allen Lazard,,Darius Slayton,WR,14.35%,11.7
9,4451551966,johnst31,0,187.34,DST Bears  FLEX Derrick Henry QB Caleb Williams RB D'Andre Swift RB Tony Pollard TE Kyle Pitts WR Terry McLaurin WR Keenan Allen WR Allen Lazard,,Jake Ferguson,TE,14.15%,4.1
10,4452623732,ElusiveSmoke (15/20),0,186.69998,DST Eagles  FLEX Najee Harris QB Baker Mayfield RB Tony Pollard RB Bucky Irving TE Theo Johnson WR Chris Godwin WR Drake London WR Zay Flowers,,DJ Moore,WR,13.33%,6
11,4454013213,RoobK19 (13/20),0,184.5,DST Chargers  FLEX Bijan Robinson QB Baker Mayfield RB J.K. Dobbins RB Bucky Irving TE Theo Johnson WR Chris Godwin WR Drake London WR Josh Downs,,Bucky Irving,FLEX,12.99%,18.5
12,4453209450,FootballFoolery (19/20),0,184.3,DST Buccaneers  FLEX Tyrone Tracy Jr. QB Baker Mayfield RB Bijan Robinson RB Bucky Irving TE Cade Otton WR Mike Evans WR Chris Godwin WR Courtland Sutton,,Jordan Mason,RB,11.88%,9.2
13,4452085804,mcoop77 (6/20),0,184.1,DST Browns  FLEX Rashid Shaheed QB Baker Mayfield RB Breece Hall RB Bijan Robinson TE Zach Ertz WR Chris Godwin WR Jameson Williams WR Tyler Lockett,,Terry McLaurin,WR,11.68%,23.3
14,4452811044,Jay121901 (11/20),0,183.81999,DST Eagles  FLEX Breece Hall QB Spencer Rattler RB Bijan Robinson RB Tony Pollard TE Cade Otton WR Garrett Wilson WR Chris Godwin WR Josh Downs,,Kenneth Walker III,RB,11.11%,20.9
15,4454012492,RoobK19 (1/20),0,183.20001,DST Packers  FLEX Bijan Robinson QB Baker Mayfield RB Najee Harris RB Bucky Irving TE Brock Bowers WR Chris Godwin WR Josh Downs WR Tre Tucker,,Bears ,DST,11.07%,9
16,4451407905,DJkers (1/5),0,183.09999,DST Buccaneers  FLEX D'Andre Swift QB Baker Mayfield RB Tyrone Tracy Jr. RB Bucky Irving TE Cade Otton WR Mike Evans WR Chris Godwin WR Jameson Williams,,Tucker Kraft,TE,10.93%,3.5
17,4453405501,woodylee39 (3/3),0,182.7,DST Bears  FLEX Tony Pollard QB Brock Purdy RB Bijan Robinson RB D'Andre Swift TE George Kittle WR Tank Dell WR Tyler Lockett WR Allen Lazard,,David Montgomery,RB,10.79%,21
18,4453476558,bucsnpucks9 (4/6),0,182.64,DST 49ers  FLEX Allen Lazard QB Caleb Williams RB Bijan Robinson RB D'Andre Swift TE George Kittle WR Garrett Wilson WR Wan'Dale Robinson WR Darius Slayton,,Chuba Hubbard,RB,10.79%,15.3
19,4453330281,purple707 (2/5),0,182.4,DST Buccaneers  FLEX Ray-Ray McCloud III QB Baker Mayfield RB Jahmyr Gibbs RB Tyler Allgeier TE Cade Otton WR A.J. Brown WR Chris Godwin WR Tank Dell,,Derrick Henry,RB,10.66%,28.2
20,4452682606,mcapraro88 (2/2),0,182.3,DST Buccaneers  FLEX Tony Pollard QB Baker Mayfield RB Saquon Barkley RB Bijan Robinson TE Cade Otton WR Chris Godwin WR Jalen Tolbert WR Allen Lazard,,Cade Otton,FLEX,10.41%,9.5
21,4451373790,Mr.Crow (1/4),0,182.09999,DST Chargers  FLEX Alexander Mattison QB Baker Mayfield RB Tony Pollard RB Tyrone Tracy Jr. TE Hunter Henry WR Chris Godwin WR Zay Flowers WR Amari Cooper,,Saquon Barkley,RB,10.08%,7.4
22,4452640550,Juggernaut1287 (2/5),0,180.84,DST Buccaneers  FLEX Jameson Williams QB Caleb Williams RB Bijan Robinson RB Tyrone Tracy Jr. TE George Kittle WR Stefon Diggs WR Tee Higgins WR Rashod Bateman,,Jahmyr Gibbs,RB,9.87%,12.1
23,4451081048,bruwheeler1,0,180.62001,DST Falcons  FLEX Allen Lazard QB Jordan Love RB Breece Hall RB David Montgomery TE Cole Kmet WR Terry McLaurin WR Keenan Allen WR Jalen Tolbert,,Breece Hall,FLEX,9.76%,24.9
24,4452701151,2briar (4/20),0,180.4,DST Buccaneers  FLEX Alexander Mattison QB Baker Mayfield RB Tony Pollard RB Bucky Irving TE Cade Otton WR Stefon Diggs WR Chris Godwin WR Wan'Dale Robinson,,Lamar Jackson,QB,9.61%,22.92
25,4452992907,drumplaya (3/3),0,180.31999,DST Patriots  FLEX Allen Lazard QB Spencer Rattler RB Alvin Kamara RB Joe Mixon TE Foster Moreau WR A.J. Brown WR Chris Godwin WR Drake London,,Tee Higgins,WR,9.57%,14.7
26,4451017839,Dboldone (10/20),0,179.40001,DST Buccaneers  FLEX Erick All Jr. QB Brock Purdy RB Derrick Henry RB Javonte Williams TE George Kittle WR Chris Godwin WR Deebo Samuel Sr. WR Tyler Lockett,,Kirk Cousins,QB,9.50%,12.5
27,4453791286,henry296 (12/20),0,179.3,DST Titans  FLEX Drake London QB Baker Mayfield RB Tony Pollard RB Bucky Irving TE Cade Otton WR Chris Godwin WR Zay Flowers WR Courtland Sutton,,George Kittle,TE,9.41%,22.8
28,4453044444,Branaman12 (4/8),0,179.24,DST Titans  FLEX J.K. Dobbins QB Caleb Williams RB Alvin Kamara RB Joe Mixon TE Cade Otton WR Chris Godwin WR Keenan Allen WR Darius Slayton,,CeeDee Lamb,WR,8.88%,16.1
