Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,4970771207,roboflash,0,187.14,DST Seahawks  FLEX TreVeyon Henderson QB Jacoby Brissett RB RJ Harvey RB Kenneth Gainwell TE Trey McBride WR A.J. Brown WR Michael Wilson WR Adonai Mitchell,,De'Von Achane,RB,35.24%,22.4
2,4971406177,LetEmKnow (4/20),0,186.09998,DST Seahawks  FLEX RJ Harvey QB Jalen Hurts RB De'Von Achane RB Kimani Vidal TE Kyle Pitts Sr. WR Emeka Egbuka WR A.J. Brown WR Keon Coleman,,TreVeyon Henderson,FLEX,24.16%,11.6
3,4974305766,thesandman321 (14/20),0,180.04,DST Seahawks  FLEX TreVeyon Henderson QB Bo Nix RB De'Von Achane RB RJ Harvey TE AJ Barner WR A.J. Brown WR Courtland Sutton WR Quentin Johnston,,Jalen Hurts,QB,23.00%,18.3
4,4973805123,bigbabyperm (16/20),0,178.46,DST Giants  FLEX Brock Bowers QB Trevor Lawrence RB Bijan Robinson RB RJ Harvey TE Brenton Strange WR Nico Collins WR Brian Thomas Jr. WR A.J. Brown,,DeVonta Smith,WR,22.14%,9.8
5,4974497100,Satch65 (3/20),0,178.29999,DST Seahawks  FLEX RJ Harvey QB Jalen Hurts RB De'Von Achane RB Kimani Vidal TE AJ Barner WR A.J. Brown WR DeVonta Smith WR Keenan Allen,,A.J. Brown,WR,20.17%,38.2
6,4973109228,DomingoSalvajeS (18/20),0,175.5,DST Seahawks  FLEX Evan Engram QB Jalen Hurts RB De'Von Achane RB Kenneth Walker III TE Tyler Warren WR A.J. Brown WR Jakobi Meyers WR DeVonta Smith,,Saquon Barkley,FLEX,18.97%,5.6
7,4975109532,mikej52005,0,175.40001,DST Seahawks  FLEX RJ Harvey QB Jalen Hurts RB Kimani Vidal RB Kenneth Walker III TE Brock Bowers WR A.J. Brown WR DeVonta Smith WR Khalil Shakir,,RJ Harvey,RB,17.80%,21.2
8,4973770902,mikeylikey74 (2/4),0,174.6,DST Seahawks  FLEX De'Von Achane QB Jalen Hurts RB Kyren Williams RB Blake Corum TE Zach Ertz WR Jakobi Meyers WR Alec Pierce WR Jauan Jennings,,Breece Hall,RB,17.47%,15.6
9,4973993367,tbanthony (9/20),0,174.4,DST Seahawks  FLEX RJ Harvey QB Jalen Hurts RB De'Von Achane RB Travis Etienne Jr. TE Zach Ertz WR A.J. Brown WR Troy Franklin WR Jayden Higgins,,Jaxon Smith-Njigba,WR,16.93%,4.3
10,4970990183,Garrettot13 (12/20),0,172.84,DST Seahawks  FLEX Evan Engram QB Bo Nix RB Saquon Barkley RB Kimani Vidal TE Brock Bowers WR A.J. Brown WR Courtland Sutton WR Khalil Shakir,,Travis Etienne Jr.,RB,16.82%,5.1
11,4975153439,pat_the_hat2 (3/20),0,171.94,DST Seahawks  FLEX Brock Bowers QB C.J. Stroud RB Bijan Robinson RB RJ Harvey TE Dalton Schultz WR Nico Collins WR Chris Olave WR Josh Downs,,Michael Wilson,WR,14.94%,6.6
12,4975276519,Sargnus (12/20),0,171.86,DST Dolphins  FLEX Brock Bowers QB Jaxson Dart RB Christian McCaffrey RB RJ Harvey TE Kyle Pitts Sr. WR Nico Collins WR A.J. Brown WR Jayden Higgins,,Dallas Goedert,TE,14.60%,4.7
13,4974608723,alexvansoelen (2/20),0,171.04001,DST Seahawks  FLEX RJ Harvey QB Jacoby Brissett RB James Cook III RB Kimani Vidal TE Evan Engram WR Nico Collins WR Marvin Harrison Jr. WR Khalil Shakir,,Khalil Shakir,WR,13.98%,1.5
14,4971519102,kennyfathead126 (2/10),0,170.79999,DST Titans  FLEX TreVeyon Henderson QB Jalen Hurts RB Bijan Robinson RB Kyle Monangai TE Theo Johnson WR A.J. Brown WR Courtland Sutton WR Jakobi Meyers,,Troy Franklin,FLEX,13.50%,4.1
15,4974031558,LTskelter (3/20),0,170.29999,DST Texans  FLEX RJ Harvey QB Jalen Hurts RB Bijan Robinson RB De'Von Achane TE AJ Barner WR A.J. Brown WR DeVonta Smith WR Jalen Coker,,Oronde Gadsden II,TE,13.27%,3.7
16,4974497112,Satch65 (15/20),0,170.2,DST Seahawks  FLEX Kyle Pitts Sr. QB Jalen Hurts RB De'Von Achane RB RJ Harvey TE Dallas Goedert WR A.J. Brown WR Wan'Dale Robinson WR DeVonta Smith,,Nico Collins,FLEX,12.54%,21.5
17,4971596288,paintgirl (5/20),0,168.2,DST Seahawks  FLEX Kimani Vidal QB Jalen Hurts RB Breece Hall RB Kenneth Walker III TE Kyle Pitts Sr. WR Jaylen Waddle WR A.J. Brown WR DeVonta Smith,,Kyren Williams,RB,12.34%,13.2
18,4975038618,whiteboywill (5/6),0,167.74,DST Seahawks  FLEX RJ Harvey QB Bo Nix RB Bijan Robinson RB Devin Neal TE Zach Ertz WR Ladd McConkey WR Wan'Dale Robinson WR Tre Tucker,,Stefon Diggs,WR,11.30%,5.6
19,4971650807,weller96 (4/7),0,167.59999,DST Seahawks  FLEX RJ Harvey QB Jalen Hurts RB De'Von Achane RB Breece Hall TE Juwan Johnson WR A.J. Brown WR Khalil Shakir WR Jayden Higgins,,Ladd McConkey,WR,11.24%,13.9
20,4972966329,bigntallz (1/2),0,167.34,DST Seahawks  FLEX Travis Etienne Jr. QB Bo Nix RB De'Von Achane RB TreVeyon Henderson TE Brenton Strange WR A.J. Brown WR Courtland Sutton WR Keon Coleman,,Drake Maye,QB,11.10%,20.48
21,4974124632,SpeedRacer101 (17/20),0,167.2,DST Seahawks  FLEX RJ Harvey QB Jalen Hurts RB De'Von Achane RB Kenneth Walker III TE George Kittle WR Courtland Sutton WR DeVonta Smith WR Adonai Mitchell,,Broncos ,DST,10.50%,4
