Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,4851520407,kjk003 (13/150),0,260.2,DST 49ers  FLEX Wan'Dale Robinson QB Russell Wilson RB Christian McCaffrey RB Jonathan Taylor TE Jake Ferguson WR Malik Nabers WR Amon-Ra St. Brown WR Rome Odunze,,Christian McCaffrey,RB,38.59%,22.7
2,4846964849,tylercm31 (100/150),0,251.76001,DST Seahawks  FLEX Rome Odunze QB Jared Goff RB Christian McCaffrey RB Javonte Williams TE Harold Fannin Jr. WR Malik Nabers WR Amon-Ra St. Brown WR Davante Adams,,Hollywood Brown,WR,27.56%,8
3,4850091059,csmith80 (11/150),0,249.76,DST Patriots  FLEX Jameson Williams QB Jared Goff RB Jonathan Taylor RB Javonte Williams TE Juwan Johnson WR Puka Nacua WR Amon-Ra St. Brown WR Rome Odunze,,Chase Brown,RB,21.38%,8.5
4,4851207218,krajew (33/150),0,249.3,DST Ravens  FLEX Ja'Marr Chase QB Russell Wilson RB Chuba Hubbard RB Javonte Williams TE Travis Kelce WR Malik Nabers WR Rome Odunze WR Wan'Dale Robinson,,De'Von Achane,RB,18.82%,26.2
5,4852647891,mosioatunya (132/150),0,248.40001,DST Seahawks  FLEX Puka Nacua QB Russell Wilson RB De'Von Achane RB James Cook TE Travis Kelce WR Malik Nabers WR Rome Odunze WR Wan'Dale Robinson,,Ja'Marr Chase,WR,18.43%,39.5
6,4849646051,jmohl93 (54/150),0,241,DST Dolphins  FLEX Malik Nabers QB Russell Wilson RB De'Von Achane RB Tyrone Tracy Jr. TE Harold Fannin Jr. WR Ja'Marr Chase WR Amon-Ra St. Brown WR Wan'Dale Robinson,,Kyren Williams,RB,18.24%,10
7,4852368970,WillCut66 (134/150),0,240.86,DST Rams  FLEX Ja'Marr Chase QB Jared Goff RB De'Von Achane RB James Conner TE Harold Fannin Jr. WR Amon-Ra St. Brown WR Rome Odunze WR Wan'Dale Robinson,,Jaxon Smith-Njigba,WR,18.12%,21.3
8,4852236067,dlmurray24 (36/150),0,240.66,DST Ravens  FLEX KaVontae Turpin QB Jared Goff RB Jonathan Taylor RB Travis Etienne Jr. TE Chig Okonkwo WR Ja'Marr Chase WR Amon-Ra St. Brown WR Rome Odunze,,CeeDee Lamb,WR,16.73%,23.2
8,4852239784,dlmurray24 (81/150),0,240.66,DST Ravens  FLEX KaVontae Turpin QB Jared Goff RB Jonathan Taylor RB Travis Etienne Jr. TE Chig Okonkwo WR Ja'Marr Chase WR Amon-Ra St. Brown WR Rome Odunze,,Harold Fannin Jr.,TE,16.15%,9.8
10,4851993624,chanki01 (135/150),0,239.16,DST Saints  FLEX Dyami Brown QB Jared Goff RB Jonathan Taylor RB Javonte Williams TE Sam LaPorta WR Ja'Marr Chase WR Amon-Ra St. Brown WR Rome Odunze,,Rams ,DST,15.62%,8
11,4847950750,Josesan95 (32/90),0,238.76001,DST Cowboys  FLEX Ja'Marr Chase QB Jared Goff RB Jahmyr Gibbs RB Jonathan Taylor TE Jake Ferguson WR Amon-Ra St. Brown WR Rome Odunze WR Elic Ayomanor,,Tee Higgins,WR,15.48%,14.6
