Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,4912710673,cradoubleb (1/20),0,229.31999,DST Chargers  FLEX Rashee Rice QB Josh Allen RB James Cook III RB Chase Brown TE Tucker Kraft WR Ladd McConkey WR Michael Pittman Jr. WR Troy Franklin,,Bijan Robinson,RB,36.92%,6.8
2,4912811490,Fresh429 (1/8),0,216.69998,DST Browns  FLEX Tucker Kraft QB Jordan Love RB Saquon Barkley RB James Cook III TE Dallas Goedert WR Rashee Rice WR DeVonta Smith WR Romeo Doubs,,Rashee Rice,WR,32.12%,25.5
3,4912497579,cfouricacid (4/20),0,212.71999,DST Chargers  FLEX Breece Hall QB Patrick Mahomes RB James Cook III RB Kimani Vidal TE Harold Fannin Jr. WR Rashee Rice WR Tetairoa McMillan WR Khalil Shakir,,Jonathan Taylor,FLEX,24.10%,40.4
4,4915317952,ApK111,0,210.18001,DST Bills  FLEX Daniel Bellinger QB Bo Nix RB Jonathan Taylor RB Chase Brown TE Tucker Kraft WR Rashee Rice WR Michael Pittman Jr. WR Zay Flowers,,DeVonta Smith,WR,20.13%,14.4
4,4912678612,ezmohr,0,210.18,DST Patriots  FLEX RJ Harvey QB Bo Nix RB Jonathan Taylor RB James Cook III TE Dalton Schultz WR Rashee Rice WR DK Metcalf WR Troy Franklin,,Patrick Mahomes,QB,18.72%,24.96
6,4914580816,whiteboywill (2/7),0,210.01999,DST Colts  FLEX Chase Brown QB C.J. Stroud RB Jonathan Taylor RB James Cook III TE Kyle Pitts Sr. WR Rashee Rice WR DK Metcalf WR Xavier Hutchinson,,Ja'Marr Chase,WR,18.33%,21.1
7,4914060967,tjwwow21 (3/5),0,208.76,DST Buccaneers  FLEX Saquon Barkley QB Patrick Mahomes RB Chase Brown RB Kimani Vidal TE Travis Kelce WR Rashee Rice WR DK Metcalf WR Tez Johnson,,Derrick Henry,FLEX,16.98%,19.1
8,4912497578,cfouricacid (3/20),0,208.71999,DST Chargers  FLEX James Cook III QB Patrick Mahomes RB Breece Hall RB Kimani Vidal TE Mason Taylor WR Rashee Rice WR Tetairoa McMillan WR Khalil Shakir,,Rachaad White,FLEX,16.10%,8.1
9,4915670865,aco821,0,207.38002,DST Chargers  FLEX George Kittle QB Justin Herbert RB Saquon Barkley RB James Cook III TE Tucker Kraft WR Ladd McConkey WR Jordan Addison WR Zay Flowers,,Jordan Addison,WR,15.29%,11.6
10,4915652819,KIDBEASTY,0,206.87999,DST Bills  FLEX George Kittle QB Daniel Jones RB Saquon Barkley RB James Cook III TE Travis Kelce WR Rashee Rice WR DK Metcalf WR Rashid Shaheed,,Dalton Schultz,FLEX,15.11%,4.4
11,4913266384,kstrunk13 (9/16),0,200.6,DST Dolphins  FLEX Travis Kelce QB Tua Tagovailoa RB Jonathan Taylor RB De'Von Achane TE Tucker Kraft WR Rashee Rice WR Jordan Addison WR Malik Washington,,Courtland Sutton,WR,14.99%,10.7
12,4914212026,chickadee1959 (3/5),0,200.2,DST Chiefs  FLEX Travis Kelce QB Jordan Love RB Jonathan Taylor RB Chase Brown TE Tucker Kraft WR DK Metcalf WR Romeo Doubs WR Alec Pierce,,Bo Nix,QB,13.12%,24.78
13,4916265759,masterdoro (10/10),0,200.08,DST Patriots  FLEX Breece Hall QB Joe Flacco RB D'Andre Swift RB J.K. Dobbins TE Tucker Kraft WR Rashee Rice WR Michael Pittman Jr. WR Tee Higgins,,Colts ,DST,13.02%,7
14,4915069395,LACG,0,199.01999,DST Bills  FLEX Saquon Barkley QB C.J. Stroud RB James Cook III RB Derrick Henry TE Kyle Pitts Sr. WR Rome Odunze WR Tee Higgins WR DK Metcalf,,Dallas Goedert,FLEX,12.90%,17.8
15,4915142403,Darkstardesperados (11/20),0,198.62001,DST Chargers  FLEX Breece Hall QB Justin Fields RB Saquon Barkley RB Kimani Vidal TE Dalton Schultz WR Ja'Marr Chase WR Rashee Rice WR Khalil Shakir,,Oronde Gadsden II,TE,12.86%,18.7
16,4915701455,jhoufilmedia (1/4),0,197.91998,DST Patriots  FLEX De'Von Achane QB Joe Flacco RB James Cook III RB Chase Brown TE Kyle Pitts Sr. WR Rashee Rice WR Michael Pittman Jr. WR DK Metcalf,,Bengals ,DST,11.64%,-4
17,4914464654,319kccrew (4/20),0,197.73997,DST Texans  FLEX James Cook III QB Bo Nix RB Cam Skattebo RB Breece Hall TE Oronde Gadsden II WR Rashee Rice WR DeVonta Smith WR Troy Franklin,,Cam Skattebo,RB,11.58%,10
17,4914614276,319kccrew (10/20),0,197.73997,DST Texans  FLEX James Cook III QB Bo Nix RB Cam Skattebo RB Breece Hall TE Oronde Gadsden II WR Rashee Rice WR DeVonta Smith WR Troy Franklin,,DK Metcalf,WR,11.53%,16.5
19,4912436821,eagles1973 (1/20),0,197.22,DST Patriots  FLEX Michael Pittman Jr. QB Patrick Mahomes RB Jonathan Taylor RB Breece Hall TE Dallas Goedert WR Rashee Rice WR Marvin Mims Jr. WR Chimere Dike,,Keenan Allen,WR,11.17%,8.4
20,4912811535,ljrjohnson3350 (1/6),0,196.72,DST Patriots  FLEX James Cook III QB Joe Flacco RB Jonathan Taylor RB Chase Brown TE Mason Taylor WR DeVonta Smith WR Ladd McConkey WR Tez Johnson,,Michael Pittman Jr.,WR,10.66%,23.5
21,4914795819,MAD63 (1/12),0,196.42,DST Buccaneers  FLEX DK Metcalf QB Jaxson Dart RB Saquon Barkley RB Kimani Vidal TE Harold Fannin Jr. WR Rashee Rice WR Courtland Sutton WR Ladd McConkey,,Christian McCaffrey,RB,10.50%,9.8
21,4914795820,MAD63 (2/12),0,196.42,DST Buccaneers  FLEX DK Metcalf QB Jaxson Dart RB Saquon Barkley RB Kimani Vidal TE Harold Fannin Jr. WR Rashee Rice WR Courtland Sutton WR Ladd McConkey,,James Cook III,RB,10.06%,36.6
21,4914795821,MAD63 (3/12),0,196.42,DST Buccaneers  FLEX DK Metcalf QB Jaxson Dart RB Saquon Barkley RB Kimani Vidal TE Harold Fannin Jr. WR Rashee Rice WR Courtland Sutton WR Ladd McConkey,,Tez Johnson,WR,10.02%,9.3
21,4914795822,MAD63 (4/12),0,196.42,DST Buccaneers  FLEX DK Metcalf QB Jaxson Dart RB Saquon Barkley RB Kimani Vidal TE Harold Fannin Jr. WR Rashee Rice WR Courtland Sutton WR Ladd McConkey,,Justin Jefferson,WR,9.71%,14.4
21,4914795823,MAD63 (5/12),0,196.42,DST Buccaneers  FLEX DK Metcalf QB Jaxson Dart RB Saquon Barkley RB Kimani Vidal TE Harold Fannin Jr. WR Rashee Rice WR Courtland Sutton WR Ladd McConkey,,Kimani Vidal,RB,9.58%,22.7
21,4914795824,MAD63 (6/12),0,196.42,DST Buccaneers  FLEX DK Metcalf QB Jaxson Dart RB Saquon Barkley RB Kimani Vidal TE Harold Fannin Jr. WR Rashee Rice WR Courtland Sutton WR Ladd McConkey,,Chris Olave,WR,9.56%,14
21,4914795825,MAD63 (7/12),0,196.42,DST Buccaneers  FLEX DK Metcalf QB Jaxson Dart RB Saquon Barkley RB Kimani Vidal TE Harold Fannin Jr. WR Rashee Rice WR Courtland Sutton WR Ladd McConkey,,Jaylen Warren,RB,9.19%,9.3
21,4914795826,MAD63 (8/12),0,196.42,DST Buccaneers  FLEX DK Metcalf QB Jaxson Dart RB Saquon Barkley RB Kimani Vidal TE Harold Fannin Jr. WR Rashee Rice WR Courtland Sutton WR Ladd McConkey,,Ladd McConkey,FLEX,9.18%,20.8
21,4914795827,MAD63 (9/12),0,196.42,DST Buccaneers  FLEX DK Metcalf QB Jaxson Dart RB Saquon Barkley RB Kimani Vidal TE Harold Fannin Jr. WR Rashee Rice WR Courtland Sutton WR Ladd McConkey,,De'Von Achane,RB,8.93%,20.1
21,4914795828,MAD63 (10/12),0,196.42,DST Buccaneers  FLEX DK Metcalf QB Jaxson Dart RB Saquon Barkley RB Kimani Vidal TE Harold Fannin Jr. WR Rashee Rice WR Courtland Sutton WR Ladd McConkey,,Kyle Pitts Sr.,FLEX,8.86%,14.9
21,4916333257,MAD63 (11/12),0,196.42,DST Buccaneers  FLEX DK Metcalf QB Jaxson Dart RB Saquon Barkley RB Kimani Vidal TE Harold Fannin Jr. WR Rashee Rice WR Courtland Sutton WR Ladd McConkey,,Cade Otton,TE,8.80%,8
21,4916351792,MAD63 (12/12),0,196.42,DST Buccaneers  FLEX DK Metcalf QB Jaxson Dart RB Saquon Barkley RB Kimani Vidal TE Harold Fannin Jr. WR Rashee Rice WR Courtland Sutton WR Ladd McConkey,,Justin Herbert,QB,8.70%,26.28
33,4915166304,sabos,0,196.38,DST Patriots  FLEX Tucker Kraft QB Drake Maye RB Javonte Williams RB James Cook III TE Dallas Goedert WR Rome Odunze WR Jordan Addison WR DK Metcalf,,Zay Flowers,WR,8.40%,14.1
34,4915540359,ilivethis (2/3),0,196.26,DST Dolphins  FLEX Rashee Rice QB Patrick Mahomes RB Jonathan Taylor RB Kimani Vidal TE Tucker Kraft WR Jaylen Waddle WR Tez Johnson WR Elic Ayomanor,,J.K. Dobbins,RB,8.29%,17.1
35,4912497580,cfouricacid (5/20),0,195.12,DST Chargers  FLEX Breece Hall QB Patrick Mahomes RB James Cook III RB Kimani Vidal TE Harold Fannin Jr. WR Emeka Egbuka WR Rashee Rice WR Malik Washington,,Wan'Dale Robinson,WR,8.23%,7.8
36,4912626139,TravonBee (2/6),0,195.08,DST Bills  FLEX Kimani Vidal QB Bo Nix RB James Cook III RB Derrick Henry TE George Kittle WR Rashee Rice WR Michael Pittman Jr. WR Jordan Addison,,Tyler Warren,FLEX,8.06%,9.3
36,4915421834,DomingoSalvajeS (6/20),0,195.08,DST Chargers  FLEX Tucker Kraft QB Joe Flacco RB Jonathan Taylor RB Breece Hall TE Dalton Schultz WR Ja'Marr Chase WR Stefon Diggs WR Jaylin Noel,,Romeo Doubs,WR,8.03%,9.4
38,4915871792,Peach247 (2/2),0,194.95999,DST Chiefs  FLEX Jalen Tolbert QB Patrick Mahomes RB Saquon Barkley RB James Cook III TE Travis Kelce WR Rashee Rice WR Tee Higgins WR Rashid Shaheed,,Jordan Mason,RB,7.66%,1.6
39,4915936950,darkhorses75 (5/5),0,194.58,DST Buccaneers  FLEX Michael Pittman Jr. QB Daniel Jones RB Jonathan Taylor RB RJ Harvey TE Kyle Pitts Sr. WR DeVonta Smith WR Jordan Addison WR DK Metcalf,,Patriots ,DST,7.58%,11
40,4915401029,Daily_Big_Kahuna (13/20),0,194.01999,DST Ravens  FLEX Jonathan Taylor QB Patrick Mahomes RB Rachaad White RB Breece Hall TE Kyle Pitts Sr. WR Rashee Rice WR Troy Franklin WR Jayden Higgins,,D'Andre Swift,RB,7.50%,15.1
41,4912617267,jackurshtup (2/4),0,192.92,DST Bears  FLEX Dallas Goedert QB Jaxson Dart RB Jonathan Taylor RB James Cook III TE Kyle Pitts Sr. WR Rashee Rice WR Ladd McConkey WR DK Metcalf,,Rome Odunze,WR,7.38%,21.4
42,4916465486,snakeeyesammy,0,192.68,DST Chargers  FLEX Rashee Rice QB Daniel Jones RB James Cook III RB Kimani Vidal TE Oronde Gadsden II WR Courtland Sutton WR Ladd McConkey WR Michael Pittman Jr.,,Darnell Mooney,FLEX,7.21%,2.1
43,4912957544,coachlobo,0,192.65999,DST Patriots  FLEX Xavier Worthy QB Patrick Mahomes RB Jonathan Taylor RB Kareem Hunt TE Travis Kelce WR Michael Pittman Jr. WR Kayshon Boutte WR Troy Franklin,,Joe Flacco,QB,7.08%,24.32
44,4912748161,LKTumbler88 (2/10),0,192.55998,DST Chiefs  FLEX Tetairoa McMillan QB Patrick Mahomes RB Jonathan Taylor RB RJ Harvey TE Kyle Pitts Sr. WR Rashee Rice WR Alec Pierce WR Troy Franklin,,Quentin Johnston,WR,6.75%,0
45,4914854971,JohnTex7 (2/6),0,192.37999,DST Bills  FLEX Troy Franklin QB Drake Maye RB Jonathan Taylor RB Javonte Williams TE Kyle Pitts Sr. WR Courtland Sutton WR Khalil Shakir WR Kayshon Boutte,,Jalen Hurts,QB,6.70%,25.36
46,4914427007,bird505 (15/20),0,192.32,DST Bills  FLEX Saquon Barkley QB Josh Allen RB James Cook III RB Derrick Henry TE Travis Kelce WR DK Metcalf WR Khalil Shakir WR KaVontae Turpin,,Troy Franklin,WR,6.70%,26.9
47,4914008860,jwb31wy,0,192.06001,DST Browns  FLEX Tucker Kraft QB Patrick Mahomes RB Derrick Henry RB Chase Brown TE Noah Fant WR Ja'Marr Chase WR Rashee Rice WR Michael Pittman Jr.,,Emeka Egbuka,WR,6.64%,6.5
