Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,4988293098,papi_45 (10/150),0,225.03998,DST Dolphins  FLEX Luther Burden III QB Josh Allen RB De'Von Achane RB RJ Harvey TE Harold Fannin Jr. WR Tee Higgins WR Michael Wilson WR Christian Watson,,Michael Wilson,FLEX,43.58%,40.2
2,4981800698,S.Vog411 (36/80),0,224.65999,DST Browns  FLEX Michael Wilson QB Shedeur Sanders RB James Cook III RB RJ Harvey TE Harold Fannin Jr. WR Puka Nacua WR Tee Higgins WR Jerry Jeudy,,James Cook III,RB,40.27%,12.1
3,4987713533,klpetty44 (135/150),0,221.95999,DST Jaguars  FLEX RJ Harvey QB Shedeur Sanders RB Bucky Irving RB Breece Hall TE Harold Fannin Jr. WR Puka Nacua WR Michael Wilson WR DK Metcalf,,Josh Jacobs,RB,23.76%,17.2
4,4988908454,DylanBurk102 (70/150),0,221.54,DST Dolphins  FLEX Colby Parkinson QB Matthew Stafford RB Josh Jacobs RB RJ Harvey TE Harold Fannin Jr. WR Puka Nacua WR Zay Flowers WR Michael Wilson,,De'Von Achane,RB,23.41%,17.5
5,4988054603,clem822 (46/150),0,221.26,DST Dolphins  FLEX T.J. Hockenson QB Sam Darnold RB RJ Harvey RB Devin Neal TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR Puka Nacua WR Michael Wilson,,Kyle Pitts Sr.,TE,21.56%,15
6,4988043299,lautnerc (9/23),0,220.76,DST Jets  FLEX Puka Nacua QB Shedeur Sanders RB James Cook III RB Tony Pollard TE Harold Fannin Jr. WR Ja'Marr Chase WR Michael Wilson WR Jerry Jeudy,,Puka Nacua,FLEX,21.28%,38.7
7,4983703706,UsmToTheTop (7/150),0,220.46,DST Seahawks  FLEX Michael Wilson QB Shedeur Sanders RB D'Andre Swift RB RJ Harvey TE Harold Fannin Jr. WR Puka Nacua WR Davante Adams WR Jerry Jeudy,,Luther Burden III,WR,20.76%,11
8,4988961538,dlefort2 (9/150),0,219.76,DST Titans  FLEX Harold Fannin Jr. QB Shedeur Sanders RB RJ Harvey RB Kenneth Walker III TE Dalton Kincaid WR Jaxon Smith-Njigba WR Puka Nacua WR Michael Wilson,,Browns ,DST,20.32%,2
9,4985222430,Showney85 (100/150),0,219.35999,DST Dolphins  FLEX Harold Fannin Jr. QB Shedeur Sanders RB James Cook III RB Josh Jacobs TE AJ Barner WR Puka Nacua WR Zay Flowers WR Michael Wilson,,Ja'Marr Chase,WR,19.79%,10.2
10,4988039283,Chadg20 (113/150),0,219.14,DST Jaguars  FLEX Harold Fannin Jr. QB Josh Allen RB Quinshon Judkins RB RJ Harvey TE Juwan Johnson WR Puka Nacua WR Michael Wilson WR DK Metcalf,,Adonai Mitchell,WR,19.40%,3.4
11,4988005851,Velllo (139/150),0,217.73999,DST Dolphins  FLEX Colby Parkinson QB Matthew Stafford RB James Cook III RB RJ Harvey TE Harold Fannin Jr. WR Puka Nacua WR Michael Wilson WR Christian Watson,,Breece Hall,RB,17.70%,4.3
12,4988757938,beng4800 (37/150),0,217.24,DST Broncos  FLEX Harold Fannin Jr. QB Josh Allen RB RJ Harvey RB Devin Neal TE Dalton Kincaid WR Puka Nacua WR Michael Wilson WR Khalil Shakir,,Quinshon Judkins,RB,17.38%,9.4
13,4987462879,baoaca (136/150),0,217.04,DST Titans  FLEX Harold Fannin Jr. QB Josh Allen RB Travis Etienne Jr. RB Kenneth Walker III TE Kyle Pitts Sr. WR Puka Nacua WR Michael Wilson WR Christian Watson,,RJ Harvey,FLEX,16.71%,22
13,4987463862,THE_PHANTOM_1 (140/150),0,217.04,DST Vikings  FLEX AJ Barner QB Matthew Stafford RB Josh Jacobs RB RJ Harvey TE Harold Fannin Jr. WR Puka Nacua WR Zay Flowers WR Michael Wilson,,Kenneth Walker III,RB,14.64%,3.8
15,4980991393,Dumdum76 (27/150),0,216.65999,DST Buccaneers  FLEX RJ Harvey QB Shedeur Sanders RB Quinshon Judkins RB Travis Etienne Jr. TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR Michael Wilson WR Christian Watson,,Bucky Irving,FLEX,14.14%,16.1
16,4988219999,crispy15 (26/150),0,216.64,DST Broncos  FLEX Colby Parkinson QB Matthew Stafford RB Bucky Irving RB RJ Harvey TE Harold Fannin Jr. WR Puka Nacua WR Michael Wilson WR DK Metcalf,,Josh Allen,QB,13.84%,37.84
16,4987462836,baoaca (93/150),0,216.63998,DST Browns  FLEX Harold Fannin Jr. QB Josh Allen RB RJ Harvey RB Aaron Jones Sr. TE Kyle Pitts Sr. WR Puka Nacua WR Michael Wilson WR Christian Watson,,Christian Watson,WR,13.52%,24.9
18,4988928088,DeepBurn13 (16/150),0,216.55998,DST Broncos  FLEX Kyle Pitts Sr. QB Jordan Love RB Bucky Irving RB RJ Harvey TE Harold Fannin Jr. WR Puka Nacua WR Michael Wilson WR Christian Watson,,Jaxon Smith-Njigba,WR,13.44%,28.1
19,4988448399,Emilio00 (112/150),0,216.54,DST Titans  FLEX Josh Jacobs QB Matthew Stafford RB RJ Harvey RB Tony Pollard TE Colby Parkinson WR Puka Nacua WR Michael Wilson WR Christian Watson,,Commanders ,DST,13.36%,3
20,4988488149,Midgelife (4/150),0,216.44,DST Vikings  FLEX Michael Wilson QB Josh Allen RB Josh Jacobs RB RJ Harvey TE Colston Loveland WR Puka Nacua WR Alec Pierce WR Jerry Jeudy,,Terry McLaurin,WR,12.82%,7.1
21,4981973711,kidzero (30/150),0,216.23999,DST Commanders  FLEX Mike Gesicki QB Josh Allen RB James Cook III RB RJ Harvey TE Harold Fannin Jr. WR Puka Nacua WR Michael Wilson WR Chimere Dike,,Devaughn Vele,WR,12.64%,7
22,4987718610,visionary31 (130/150),0,216.13998,DST Broncos  FLEX Blake Corum QB Josh Allen RB Kenneth Gainwell RB Tony Pollard TE Brenton Strange WR Jaxon Smith-Njigba WR Michael Wilson WR Michael Pittman Jr.,,Tyler Warren,TE,12.03%,3.7
23,4987501925,wmcmichael93 (36/150),0,215.81999,DST Broncos  FLEX Michael Wilson QB J.J. McCarthy RB Kyren Williams RB RJ Harvey TE Harold Fannin Jr. WR Puka Nacua WR Tee Higgins WR Jordan Addison,,Brenton Strange,TE,11.79%,5.7
24,4987462816,baoaca (73/150),0,215.73999,DST Titans  FLEX Colston Loveland QB Josh Allen RB Josh Jacobs RB RJ Harvey TE Kyle Pitts Sr. WR Puka Nacua WR Michael Wilson WR Christian Watson,,Emeka Egbuka,WR,10.85%,3.5
25,4988006262,Elwaysarmy (70/150),0,215.65999,DST Saints  FLEX Harold Fannin Jr. QB Shedeur Sanders RB Josh Jacobs RB Aaron Jones Sr. TE Kyle Pitts Sr. WR Jaxon Smith-Njigba WR Puka Nacua WR Michael Wilson,,Ashton Jeanty,RB,10.39%,5.8
26,4985256373,mebaran (119/150),0,215.45999,DST Vikings  FLEX Harold Fannin Jr. QB Sam Darnold RB Kyren Williams RB Travis Etienne Jr. TE Kyle Pitts Sr. WR Jaxon Smith-Njigba WR Zay Flowers WR Michael Wilson,,AJ Barner,TE,10.05%,5.7
27,4988301215,thevogaman (25/40),0,215.25998,DST Commanders  FLEX Luther Burden III QB Shedeur Sanders RB James Cook III RB Josh Jacobs TE Harold Fannin Jr. WR Puka Nacua WR Tee Higgins WR Michael Wilson,,Colston Loveland,TE,9.66%,12.9
28,4986489842,xmalachi (141/150),0,214.84,DST Jets  FLEX Harold Fannin Jr. QB Matthew Stafford RB Kyren Williams RB RJ Harvey TE Kyle Pitts Sr. WR Puka Nacua WR Zay Flowers WR Michael Wilson,,Jacoby Brissett,QB,9.40%,20.04
29,4986497530,Nazvb07 (75/150),0,214.56,DST Broncos  FLEX Harold Fannin Jr. QB Joe Burrow RB RJ Harvey RB Aaron Jones Sr. TE Dalton Kincaid WR Puka Nacua WR Tee Higgins WR Michael Wilson,,Davante Adams,WR,9.28%,6.9
30,4987752571,JTcapSNAKE (30/150),0,214.43999,DST Vikings  FLEX Colston Loveland QB Josh Allen RB Chase Brown RB Kyren Williams TE AJ Barner WR Puka Nacua WR Michael Wilson WR Christian Watson,,Matthew Stafford,QB,8.92%,23.24
31,4982599156,baysic (6/51),0,214.18,DST Raiders  FLEX Christian Watson QB Bo Nix RB RJ Harvey RB Blake Corum TE Colby Parkinson WR Jaxon Smith-Njigba WR Puka Nacua WR Michael Wilson,,Trey McBride,TE,8.85%,10.8
32,4986320121,J-Lizzy (44/150),0,214.16,DST Saints  FLEX Puka Nacua QB Tyler Shough RB RJ Harvey RB Devin Neal TE Dawson Knox WR Jaxon Smith-Njigba WR Tee Higgins WR Michael Wilson,,Titans ,DST,8.80%,7
33,4988999274,pumpkinkings (9/15),0,214.14,DST Falcons  FLEX Tyrell Shavers QB Josh Allen RB Josh Jacobs RB RJ Harvey TE Harold Fannin Jr. WR Puka Nacua WR Tee Higgins WR Michael Wilson,,Broncos ,DST,8.73%,11
33,4988791963,welchy81 (11/150),0,214.13998,DST Vikings  FLEX Puka Nacua QB Jacoby Brissett RB RJ Harvey RB Kenneth Walker III TE Harold Fannin Jr. WR Jaylen Waddle WR Michael Wilson WR Christian Watson,,Jakobi Meyers,WR,8.43%,14.8
35,4987646965,BigMart11 (66/150),0,213.94,DST Jets  FLEX Colby Parkinson QB Josh Allen RB Josh Jacobs RB RJ Harvey TE Kyle Pitts Sr. WR Puka Nacua WR Michael Wilson WR DK Metcalf,,Raiders ,DST,8.33%,3
36,4987140300,doom (54/150),0,213.64,DST Vikings  FLEX Brock Bowers QB Josh Allen RB Kenneth Walker III RB Tony Pollard TE Isaiah Likely WR Puka Nacua WR Michael Wilson WR Michael Pittman Jr.,,Chase Brown,RB,7.70%,18.5
37,4982732379,lzpnsx (113/150),0,213.54,DST Vikings  FLEX Michael Wilson QB Josh Allen RB Travis Etienne Jr. RB Aaron Jones Sr. TE Dalton Kincaid WR Puka Nacua WR Christian Watson WR Luther Burden III,,Justin Jefferson,WR,7.49%,3.1
37,4988349271,AviationVet4 (125/150),0,213.54,DST Commanders  FLEX Brock Bowers QB Josh Allen RB Devin Neal RB Tony Pollard TE Juwan Johnson WR Puka Nacua WR Michael Wilson WR Christian Watson,,Colby Parkinson,FLEX,7.45%,12.2
39,4987951538,CLAEYS20 (110/149),0,213.43999,DST Broncos  FLEX Colby Parkinson QB Josh Allen RB James Cook III RB RJ Harvey TE Harold Fannin Jr. WR Puka Nacua WR Michael Wilson WR Luther Burden III,,Tyrod Taylor,QB,7.43%,-0.76
40,4987163697,weirdos19 (68/150),0,213.35999,DST Buccaneers  FLEX RJ Harvey QB Shedeur Sanders RB James Cook III RB Chase Brown TE Harold Fannin Jr. WR Puka Nacua WR Michael Wilson WR Luther Burden III,,Jayden Daniels,QB,7.25%,3.72
41,4984942474,wolf34usmc1 (15/150),0,212.95998,DST Steelers  FLEX Brenton Strange QB Shedeur Sanders RB De'Von Achane RB Bucky Irving TE Harold Fannin Jr. WR Puka Nacua WR Michael Wilson WR Christian Watson,,Jonathan Taylor,RB,7.22%,12.4
42,4982745512,hambone8 (2/10),0,212.53998,DST Packers  FLEX Colby Parkinson QB Josh Allen RB Chase Brown RB RJ Harvey TE Colston Loveland WR Puka Nacua WR Tee Higgins WR Michael Wilson,,Harold Fannin Jr.,TE,7.07%,28.4
