Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,4953307442,dtnichols09 (2/3),0,235.48001,DST Browns  FLEX Travis Kelce QB Jacoby Brissett RB Christian McCaffrey RB Derrick Henry TE Trey McBride WR Jaxon Smith-Njigba WR Michael Wilson WR Greg Dortch,,Jaylen Warren,RB,46.61%,8.7
1,4954036391,Pjg1979 (1/3),0,235.48001,DST Browns  FLEX Travis Kelce QB Jacoby Brissett RB Christian McCaffrey RB Derrick Henry TE Trey McBride WR Jaxon Smith-Njigba WR Michael Wilson WR Greg Dortch,,Trey McBride,TE,43.11%,30.5
3,4954149990,mvlicata,0,229.98001,DST Titans  FLEX Woody Marks QB Jacoby Brissett RB Christian McCaffrey RB Bijan Robinson TE Trey McBride WR Tetairoa McMillan WR Christian Watson WR Michael Wilson,,Michael Wilson,WR,30.66%,36.5
4,4953462156,AtticusA01 (1/3),0,225.48,DST Steelers  FLEX Derrick Henry QB Jacoby Brissett RB Bijan Robinson RB Jaylen Warren TE Trey McBride WR Tetairoa McMillan WR Jauan Jennings WR Michael Wilson,,Ja'Marr Chase,WR,30.57%,6
5,4954906214,obes1973 (2/3),0,224.98,DST Steelers  FLEX Trey McBride QB Jacoby Brissett RB Christian McCaffrey RB James Cook III TE George Kittle WR Nico Collins WR Michael Wilson WR Luther Burden III,,Chase Brown,RB,29.17%,18.7
6,4954129720,ChokeHoldem1 (1/3),0,222.58,DST Packers  FLEX Christian McCaffrey QB Jacoby Brissett RB Bijan Robinson RB Woody Marks TE Trey McBride WR Tetairoa McMillan WR Michael Wilson WR Jalen Coker,,Titans ,DST,26.29%,5
7,4951884211,madcow1120 (1/3),0,219.58,DST Titans  FLEX George Kittle QB Jacoby Brissett RB Christian McCaffrey RB Chase Brown TE Trey McBride WR Jaxon Smith-Njigba WR Michael Wilson WR Greg Dortch,,Christian McCaffrey,RB,26.24%,35.1
8,4954800766,dapope27 (1/3),0,218.78,DST Browns  FLEX George Kittle QB Jacoby Brissett RB Christian McCaffrey RB Quinshon Judkins TE Trey McBride WR Jaxon Smith-Njigba WR Michael Wilson WR Greg Dortch,,Josh Jacobs,RB,22.97%,4
9,4952395243,eromoff (3/3),0,218.18001,DST Broncos  FLEX Travis Kelce QB Jacoby Brissett RB Christian McCaffrey RB Derrick Henry TE Trey McBride WR Puka Nacua WR Michael Wilson WR Greg Dortch,,Jacoby Brissett,QB,20.23%,26.88
10,4949509554,Mucci193 (3/3),0,217.88,DST Browns  FLEX Christian McCaffrey QB Jacoby Brissett RB James Cook III RB Jaylen Warren TE Trey McBride WR Nico Collins WR Michael Wilson WR Greg Dortch,,Rico Dowdle,RB,19.12%,15
11,4952817148,ElDio (2/3),0,217.58,DST Vikings  FLEX George Kittle QB Jacoby Brissett RB Christian McCaffrey RB Chase Brown TE Trey McBride WR Jaxon Smith-Njigba WR Michael Wilson WR Greg Dortch,,Jaxon Smith-Njigba,WR,18.71%,23.6
12,4947376214,mani510 (3/3),0,216.98001,DST Jaguars  FLEX Christian McCaffrey QB Jacoby Brissett RB Bijan Robinson RB Travis Etienne Jr. TE Trey McBride WR Tetairoa McMillan WR Cooper Kupp WR Greg Dortch,,Oronde Gadsden II,TE,16.99%,6.1
12,4954790333,BeanBaggin99 (3/3),0,216.98,DST Broncos  FLEX George Kittle QB Jacoby Brissett RB James Cook III RB Chase Brown TE Trey McBride WR Puka Nacua WR Tetairoa McMillan WR Michael Wilson,,Woody Marks,RB,16.08%,6.1
14,4954806640,RoobK19 (3/3),0,216.48001,DST Texans  FLEX George Kittle QB Jacoby Brissett RB Christian McCaffrey RB Bijan Robinson TE AJ Barner WR Puka Nacua WR Michael Wilson WR Greg Dortch,,Wan'Dale Robinson,WR,15.62%,7.6
15,4955387307,ant23t (1/3),0,216.3,DST Steelers  FLEX Trey McBride QB Brock Purdy RB Christian McCaffrey RB Jaylen Warren TE George Kittle WR Drake London WR Michael Wilson WR Greg Dortch,,Tee Higgins,WR,15.51%,15.3
16,4954885261,weavster22 (1/3),0,214.48,DST Browns  FLEX Jaxon Smith-Njigba QB Jacoby Brissett RB Christian McCaffrey RB Chase Brown TE Trey McBride WR Wan'Dale Robinson WR Michael Wilson WR Greg Dortch,,Justin Jefferson,WR,15.37%,11.1
17,4954753515,stewart970 (2/3),0,214.18001,DST Vikings  FLEX Trey McBride QB Jacoby Brissett RB Christian McCaffrey RB Bijan Robinson TE Oronde Gadsden II WR Nico Collins WR Michael Wilson WR Greg Dortch,,Greg Dortch,WR,15.28%,18.6
18,4949319339,jandersen7 (1/3),0,213.3,DST Browns  FLEX Trey McBride QB Brock Purdy RB Christian McCaffrey RB RJ Harvey TE George Kittle WR Jaxon Smith-Njigba WR Michael Wilson WR Greg Dortch,,Aaron Jones Sr.,FLEX,14.51%,11.1
18,4952697807,bsuperak (2/3),0,213.3,DST Browns  FLEX George Kittle QB Brock Purdy RB Christian McCaffrey RB RJ Harvey TE Trey McBride WR Jaxon Smith-Njigba WR Michael Wilson WR Greg Dortch,,Texans ,DST,13.99%,9
