Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
WR,Puka Nacua (41203738),Puka Nacua,41203738,WR/FLEX,9000,LAR@SEA 12/18/2025 08:15PM ET,LAR,23.29
RB,Christian McCaffrey (41203356),Christian McCaffrey,41203356,RB/FLEX,8900,SF@IND 12/22/2025 08:15PM ET,SF,25.01
RB,De'Von Achane (41203358),De'Von Achane,41203358,RB/FLEX,8800,CIN@MIA 12/21/2025 01:00PM ET,MIA,21.84
RB,Bijan Robinson (41203360),Bijan Robinson,41203360,RB/FLEX,8700,ATL@ARI 12/21/2025 04:05PM ET,ATL,22.49
WR,Ja'Marr Chase (41203740),Ja'Marr Chase,41203740,WR/FLEX,8600,CIN@MIA 12/21/2025 01:00PM ET,CIN,20.32
WR,Jaxon Smith-Njigba (41203742),Jaxon Smith-Njigba,41203742,WR/FLEX,8500,LAR@SEA 12/18/2025 08:15PM ET,SEA,23.84
RB,Jahmyr Gibbs (41203362),Jahmyr Gibbs,41203362,RB/FLEX,8500,PIT@DET 12/21/2025 04:25PM ET,DET,23.53
WR,Amon-Ra St. Brown (41203744),Amon-Ra St. Brown,41203744,WR/FLEX,8400,PIT@DET 12/21/2025 04:25PM ET,DET,20.49
RB,Jonathan Taylor (41203364),Jonathan Taylor,41203364,RB/FLEX,8000,SF@IND 12/22/2025 08:15PM ET,IND,24.15
WR,CeeDee Lamb (41203746),CeeDee Lamb,41203746,WR/FLEX,7800,LAC@DAL 12/21/2025 01:00PM ET,DAL,17.89
RB,James Cook III (41203366),James Cook III,41203366,RB/FLEX,7700,BUF@CLE 12/21/2025 01:00PM ET,BUF,20.9
TE,Trey McBride (41204352),Trey McBride,41204352,TE/FLEX,7600,ATL@ARI 12/21/2025 04:05PM ET,ARI,20.08
WR,Nico Collins (41203748),Nico Collins,41203748,WR/FLEX,7500,LV@HOU 12/21/2025 04:25PM ET,HOU,16.74
WR,Rashee Rice (41203750),Rashee Rice,41203750,WR/FLEX,7400,KC@TEN 12/21/2025 01:00PM ET,KC,19.14
RB,Josh Jacobs (41203368),Josh Jacobs,41203368,RB/FLEX,7300,GB@CHI 12/20/2025 08:20PM ET,GB,17.85
WR,George Pickens (41203752),George Pickens,41203752,WR/FLEX,7300,LAC@DAL 12/21/2025 01:00PM ET,DAL,18.87
RB,Saquon Barkley (41203370),Saquon Barkley,41203370,RB/FLEX,7200,PHI@WAS 12/20/2025 05:00PM ET,PHI,15.09
QB,Josh Allen (41203246),Josh Allen,41203246,QB,7200,BUF@CLE 12/21/2025 01:00PM ET,BUF,25.40
RB,Derrick Henry (41203372),Derrick Henry,41203372,RB/FLEX,7100,NE@BAL 12/21/2025 08:20PM ET,BAL,15.39
QB,Matthew Stafford (41203247),Matthew Stafford,41203247,QB,7000,LAR@SEA 12/18/2025 08:15PM ET,LAR,21.22
WR,Davante Adams (41203756),Davante Adams,41203756,WR/FLEX,7000,LAR@SEA 12/18/2025 08:15PM ET,LAR,16.14
WR,Drake London (41203754),Drake London,41203754,WR/FLEX,7000,ATL@ARI 12/21/2025 04:05PM ET,ATL,21.44
RB,Travis Etienne Jr. (41203374),Travis Etienne Jr.,41203374,RB/FLEX,7000,JAX@DEN 12/21/2025 04:05PM ET,JAX,16.24
QB,Jalen Hurts (41203248),Jalen Hurts,41203248,QB,6900,PHI@WAS 12/20/2025 05:00PM ET,PHI,20.27
WR,Michael Wilson (41203758),Michael Wilson,41203758,WR/FLEX,6900,ATL@ARI 12/21/2025 04:05PM ET,ARI,12.54
RB,Chase Brown (41203376),Chase Brown,41203376,RB/FLEX,6900,CIN@MIA 12/21/2025 01:00PM ET,CIN,14.83
