Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
RB,Jonathan Taylor (41039899),Jonathan Taylor,41039899,RB/FLEX,9300,IND@JAX 12/07/2025 01:00PM ET,IND,26.05
WR,Jaxon Smith-Njigba (41040225),Jaxon Smith-Njigba,41040225,WR/FLEX,9000,SEA@ATL 12/07/2025 01:00PM ET,SEA,23.69
RB,De'Von Achane (41039901),De'Von Achane,41039901,RB/FLEX,8800,MIA@NYJ 12/07/2025 01:00PM ET,MIA,22.2
WR,Puka Nacua (41040227),Puka Nacua,41040227,WR/FLEX,8700,LAR@ARI 12/07/2025 04:25PM ET,LAR,21.2
RB,Jahmyr Gibbs (41039905),Jahmyr Gibbs,41039905,RB/FLEX,8600,DAL@DET 12/04/2025 08:15PM ET,DET,23.55
RB,Bijan Robinson (41039903),Bijan Robinson,41039903,RB/FLEX,8500,SEA@ATL 12/07/2025 01:00PM ET,ATL,22.82
WR,Ja'Marr Chase (41040229),Ja'Marr Chase,41040229,WR/FLEX,8200,CIN@BUF 12/07/2025 01:00PM ET,CIN,20.7
TE,Trey McBride (41040759),Trey McBride,41040759,TE/FLEX,8000,LAR@ARI 12/07/2025 04:25PM ET,ARI,19.16
WR,Rashee Rice (41040231),Rashee Rice,41040231,WR/FLEX,7900,HOU@KC 12/07/2025 08:20PM ET,KC,22.27
WR,Amon-Ra St. Brown (41040233),Amon-Ra St. Brown,41040233,WR/FLEX,7800,DAL@DET 12/04/2025 08:15PM ET,DET,18.94
RB,James Cook III (41039907),James Cook III,41039907,RB/FLEX,7800,CIN@BUF 12/07/2025 01:00PM ET,BUF,20.53
WR,Davante Adams (41040235),Davante Adams,41040235,WR/FLEX,7700,LAR@ARI 12/07/2025 04:25PM ET,LAR,17.32
QB,Josh Allen (41039802),Josh Allen,41039802,QB,7700,CIN@BUF 12/07/2025 01:00PM ET,BUF,24.43
WR,CeeDee Lamb (41040237),CeeDee Lamb,41040237,WR/FLEX,7500,DAL@DET 12/04/2025 08:15PM ET,DAL,17.29
RB,Derrick Henry (41039909),Derrick Henry,41039909,RB/FLEX,7500,PIT@BAL 12/07/2025 01:00PM ET,BAL,15.94
WR,George Pickens (41040239),George Pickens,41040239,WR/FLEX,7400,DAL@DET 12/04/2025 08:15PM ET,DAL,20.77
WR,Drake London (41040241),Drake London,41040241,WR/FLEX,7300,SEA@ATL 12/07/2025 01:00PM ET,ATL,21.44
RB,Bucky Irving (41039911),Bucky Irving,41039911,RB/FLEX,7000,NO@TB 12/07/2025 01:00PM ET,TB,18.42
WR,Justin Jefferson (41040243),Justin Jefferson,41040243,WR/FLEX,6900,WAS@MIN 12/07/2025 01:00PM ET,MIN,13.36
QB,Matthew Stafford (41039803),Matthew Stafford,41039803,QB,6900,LAR@ARI 12/07/2025 04:25PM ET,LAR,20.74
RB,Saquon Barkley (41039913),Saquon Barkley,41039913,RB/FLEX,6900,PHI@LAC 12/08/2025 08:15PM ET,PHI,14.41
RB,Josh Jacobs (41039915),Josh Jacobs,41039915,RB/FLEX,6800,CHI@GB 12/07/2025 04:25PM ET,GB,17.42
WR,Jaylen Waddle (41040245),Jaylen Waddle,41040245,WR/FLEX,6800,MIA@NYJ 12/07/2025 01:00PM ET,MIA,13.46
QB,Patrick Mahomes (41039804),Patrick Mahomes,41039804,QB,6800,HOU@KC 12/07/2025 08:20PM ET,KC,23.28
QB,Lamar Jackson (41039805),Lamar Jackson,41039805,QB,6700,PIT@BAL 12/07/2025 01:00PM ET,BAL,17.89
RB,Chase Brown (41039917),Chase Brown,41039917,RB/FLEX,6700,CIN@BUF 12/07/2025 01:00PM ET,CIN,14.42
WR,Nico Collins (41040247),Nico Collins,41040247,WR/FLEX,6700,HOU@KC 12/07/2025 08:20PM ET,HOU,15.91
