Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
RB,Jonathan Taylor (40652165),Jonathan Taylor,40652165,RB/FLEX,9500,ATL@IND 11/09/2025 09:30AM ET,IND,26.26
RB,Christian McCaffrey (40652167),Christian McCaffrey,40652167,RB/FLEX,9000,LAR@SF 11/09/2025 04:25PM ET,SF,26.36
WR,Puka Nacua (40652495),Puka Nacua,40652495,WR/FLEX,8700,LAR@SF 11/09/2025 04:25PM ET,LAR,24.37
WR,Jaxon Smith-Njigba (40652497),Jaxon Smith-Njigba,40652497,WR/FLEX,8600,ARI@SEA 11/09/2025 04:05PM ET,SEA,24.5
RB,Bijan Robinson (40652169),Bijan Robinson,40652169,RB/FLEX,8500,ATL@IND 11/09/2025 09:30AM ET,ATL,22.72
WR,Amon-Ra St. Brown (40652499),Amon-Ra St. Brown,40652499,WR/FLEX,8400,DET@WAS 11/09/2025 04:25PM ET,DET,21.42
RB,Jahmyr Gibbs (40652171),Jahmyr Gibbs,40652171,RB/FLEX,8000,DET@WAS 11/09/2025 04:25PM ET,DET,18.6
WR,Justin Jefferson (40652501),Justin Jefferson,40652501,WR/FLEX,7900,BAL@MIN 11/09/2025 01:00PM ET,MIN,16.29
RB,Saquon Barkley (40652173),Saquon Barkley,40652173,RB/FLEX,7800,PHI@GB 11/10/2025 08:15PM ET,PHI,16.35
WR,Davante Adams (40652503),Davante Adams,40652503,WR/FLEX,7700,LAR@SF 11/09/2025 04:25PM ET,LAR,17.01
RB,Josh Jacobs (40652175),Josh Jacobs,40652175,RB/FLEX,7600,PHI@GB 11/10/2025 08:15PM ET,GB,19.6
RB,James Cook III (40652177),James Cook III,40652177,RB/FLEX,7500,BUF@MIA 11/09/2025 01:00PM ET,BUF,20.84
RB,De'Von Achane (40652179),De'Von Achane,40652179,RB/FLEX,7400,BUF@MIA 11/09/2025 01:00PM ET,MIA,19.56
QB,Josh Allen (40652071),Josh Allen,40652071,QB,7000,BUF@MIA 11/09/2025 01:00PM ET,BUF,24.16
WR,Emeka Egbuka (40652505),Emeka Egbuka,40652505,WR/FLEX,7000,NE@TB 11/09/2025 01:00PM ET,TB,16.14
WR,Drake London (40652507),Drake London,40652507,WR/FLEX,6900,ATL@IND 11/09/2025 09:30AM ET,ATL,20.53
RB,Bucky Irving (40652181),Bucky Irving,40652181,RB/FLEX,6900,NE@TB 11/09/2025 01:00PM ET,TB,19
QB,Lamar Jackson (40652072),Lamar Jackson,40652072,QB,6800,BAL@MIN 11/09/2025 01:00PM ET,BAL,24.18
RB,Derrick Henry (40652183),Derrick Henry,40652183,RB/FLEX,6800,BAL@MIN 11/09/2025 01:00PM ET,BAL,14.56
QB,Jalen Hurts (40652073),Jalen Hurts,40652073,QB,6700,PHI@GB 11/10/2025 08:15PM ET,PHI,22.35
WR,Nico Collins (40652509),Nico Collins,40652509,WR/FLEX,6700,JAX@HOU 11/09/2025 01:00PM ET,HOU,13.6
RB,Kyren Williams (40652185),Kyren Williams,40652185,RB/FLEX,6600,LAR@SF 11/09/2025 04:25PM ET,LAR,16.52
QB,Justin Herbert (40652074),Justin Herbert,40652074,QB,6600,PIT@LAC 11/09/2025 08:20PM ET,LAC,22.9
RB,Ashton Jeanty (40652189),Ashton Jeanty,40652189,RB/FLEX,6500,LV@DEN 11/06/2025 08:15PM ET,LV,15
WR,Brian Thomas Jr. (40652511),Brian Thomas Jr.,40652511,WR/FLEX,6500,JAX@HOU 11/09/2025 01:00PM ET,JAX,10.7
RB,Quinshon Judkins (40652187),Quinshon Judkins,40652187,RB/FLEX,6500,CLE@NYJ 11/09/2025 01:00PM ET,CLE,14.23
QB,Matthew Stafford (40652075),Matthew Stafford,40652075,QB,6500,LAR@SF 11/09/2025 04:25PM ET,LAR,21.41
WR,Jaylen Waddle (40652513),Jaylen Waddle,40652513,WR/FLEX,6400,BUF@MIA 11/09/2025 01:00PM ET,MIA,14.10
QB,Drake Maye (40652076),Drake Maye,40652076,QB,6400,NE@TB 11/09/2025 01:00PM ET,NE,21.73
RB,Rachaad White (40652191),Rachaad White,40652191,RB/FLEX,6400,NE@TB 11/09/2025 01:00PM ET,TB,10.68
WR,Michael Pittman Jr. (40652517),Michael Pittman Jr.,40652517,WR/FLEX,6300,ATL@IND 11/09/2025 09:30AM ET,IND,16.57
RB,Rico Dowdle (40652193),Rico Dowdle,40652193,RB/FLEX,6300,NO@CAR 11/09/2025 01:00PM ET,CAR,15.63
QB,Jayden Daniels (40652077),Jayden Daniels,40652077,QB,6300,DET@WAS 11/09/2025 04:25PM ET,WAS,19.26
WR,Ladd McConkey (40652515),Ladd McConkey,40652515,WR/FLEX,6300,PIT@LAC 11/09/2025 08:20PM ET,LAC,13.38
QB,Bo Nix (40652079),Bo Nix,40652079,QB,6200,LV@DEN 11/06/2025 08:15PM ET,DEN,21.08
WR,Courtland Sutton (40652521),Courtland Sutton,40652521,WR/FLEX,6200,LV@DEN 11/06/2025 08:15PM ET,DEN,13.73
WR,Chris Olave (40652519),Chris Olave,40652519,WR/FLEX,6200,NO@CAR 11/09/2025 01:00PM ET,NO,14.19
RB,Jordan Mason (40652195),Jordan Mason,40652195,RB/FLEX,6200,BAL@MIN 11/09/2025 01:00PM ET,MIN,10.34
QB,Baker Mayfield (40652078),Baker Mayfield,40652078,QB,6200,NE@TB 11/09/2025 01:00PM ET,TB,18.32
QB,Daniel Jones (40652080),Daniel Jones,40652080,QB,6100,ATL@IND 11/09/2025 09:30AM ET,IND,21.24
WR,A.J. Brown (40652525),A.J. Brown,40652525,WR/FLEX,6100,PHI@GB 11/10/2025 08:15PM ET,PHI,13.21
