Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,4965552333,GDoe213 (102/150),0,273.14,DST Packers  FLEX Emanuel Wilson QB Jameis Winston RB Jahmyr Gibbs RB Chase Brown TE Hunter Henry WR Rashee Rice WR Wan'Dale Robinson WR Michael Wilson,,Trey McBride,FLEX,35.60%,16.9
2,4965299489,cvanallen1,0,271.66003,DST Browns  FLEX Jahmyr Gibbs QB Jalen Hurts RB Emanuel Wilson RB Kareem Hunt TE Hunter Henry WR George Pickens WR A.J. Brown WR Michael Wilson,,Michael Wilson,WR,35.44%,24.8
3,4960776851,cheymase33 (4/9),0,271.64,DST Browns  FLEX Michael Wilson QB Jameis Winston RB Jahmyr Gibbs RB Derrick Henry TE Hunter Henry WR Jaxon Smith-Njigba WR Wan'Dale Robinson WR Isaiah Hodgins,,Jahmyr Gibbs,RB,31.81%,58.4
4,4965205680,Mige1 (116/150),0,270.54,DST Bengals  FLEX Kareem Hunt QB Jameis Winston RB Jahmyr Gibbs RB Emanuel Wilson TE Theo Johnson WR Jaxon Smith-Njigba WR A.J. Brown WR Wan'Dale Robinson,,Chase Brown,RB,28.59%,18
5,4963436039,m4ch1n3m4n (20/150),0,269.14,DST Browns  FLEX Jahmyr Gibbs QB Jameis Winston RB Derrick Henry RB Emanuel Wilson TE Gunnar Helm WR Jaxon Smith-Njigba WR Wan'Dale Robinson WR Chimere Dike,,Amon-Ra St. Brown,WR,27.96%,32.9
6,4964212682,Boxcar23 (103/150),0,267.94,DST Saints  FLEX Jahmyr Gibbs QB Jameis Winston RB TreVeyon Henderson RB Emanuel Wilson TE Hunter Henry WR George Pickens WR A.J. Brown WR Wan'Dale Robinson,,Emanuel Wilson,RB,26.95%,29.5
7,4964114607,Mangone (38/150),0,267.34,DST Packers  FLEX Hunter Henry QB Jameis Winston RB Jahmyr Gibbs RB Chase Brown TE Theo Johnson WR Jaxon Smith-Njigba WR Wan'Dale Robinson WR Michael Wilson,,Browns ,DST,23.07%,16
7,4960101991,DaddyODaddyO (2/6),0,267.33997,DST Browns  FLEX Noah Fant QB Jameis Winston RB Jahmyr Gibbs RB Emanuel Wilson TE Hunter Henry WR Jaxon Smith-Njigba WR Amon-Ra St. Brown WR Michael Wilson,,DeVonta Smith,WR,20.76%,14.9
9,4963209122,jokerdpo (2/10),0,266.34,DST Packers  FLEX Michael Wilson QB Jameis Winston RB Jahmyr Gibbs RB Emanuel Wilson TE Theo Johnson WR Jaxon Smith-Njigba WR Wan'Dale Robinson WR Jakobi Meyers,,Jameson Williams,WR,20.27%,0
10,4958165891,bsandark (132/150),0,266.04,DST Browns  FLEX Trey McBride QB Jameis Winston RB Jahmyr Gibbs RB Emanuel Wilson TE Hunter Henry WR Amon-Ra St. Brown WR Wan'Dale Robinson WR Jakobi Meyers,,Jakobi Meyers,WR,18.89%,15
11,4964822522,AltonBurns (144/150),0,265.94,DST Packers  FLEX Hunter Henry QB Jameis Winston RB Jahmyr Gibbs RB Travis Etienne Jr. TE Theo Johnson WR Amon-Ra St. Brown WR A.J. Brown WR Wan'Dale Robinson,,Travis Kelce,TE,18.72%,8.4
12,4958704567,Schlinkster (72/150),0,264.94,DST Saints  FLEX Travis Etienne Jr. QB Jameis Winston RB Jahmyr Gibbs RB Emanuel Wilson TE Theo Johnson WR Jaxon Smith-Njigba WR Wan'Dale Robinson WR Michael Wilson,,Bijan Robinson,RB,18.65%,14.7
13,4964181015,ori_j_k (30/150),0,264.48004,DST Packers  FLEX Parker Washington QB Jacoby Brissett RB Jahmyr Gibbs RB Emanuel Wilson TE Hunter Henry WR Amon-Ra St. Brown WR Wan'Dale Robinson WR Michael Wilson,,Jacoby Brissett,QB,17.38%,21.68
14,4963147507,ROB2622 (146/150),0,263.56,DST Cardinals  FLEX George Pickens QB Jalen Hurts RB Jahmyr Gibbs RB Emanuel Wilson TE Hunter Henry WR A.J. Brown WR DeVonta Smith WR Michael Wilson,,Saints ,DST,16.45%,11
14,4964118800,yankees0319 (3/3),0,263.56,DST Cardinals  FLEX Michael Wilson QB Jalen Hurts RB Jahmyr Gibbs RB Emanuel Wilson TE Hunter Henry WR George Pickens WR A.J. Brown WR DeVonta Smith,,A.J. Brown,WR,13.56%,28
16,4961053420,djb606 (15/82),0,263.44,DST Falcons  FLEX A.J. Brown QB Jameis Winston RB Jahmyr Gibbs RB Emanuel Wilson TE Trey McBride WR George Pickens WR Wan'Dale Robinson WR Isaiah Hodgins,,Mark Andrews,TE,13.39%,2.1
17,4965072591,QDiesel42,0,263.34003,DST Browns  FLEX Wan'Dale Robinson QB Jameis Winston RB Jahmyr Gibbs RB Derrick Henry TE Hunter Henry WR Chris Olave WR A.J. Brown WR Michael Wilson,,Jaxon Smith-Njigba,WR,12.87%,40.1
18,4963989869,lizamado (45/52),0,262.94,DST Browns  FLEX Hunter Henry QB Jameis Winston RB Jahmyr Gibbs RB Derrick Henry TE Theo Johnson WR Amon-Ra St. Brown WR Wan'Dale Robinson WR Michael Wilson,,Derrick Henry,RB,12.83%,22.8
19,4964790177,StevieG916 (3/100),0,262.76,DST Browns  FLEX Michael Wilson QB Dak Prescott RB Jahmyr Gibbs RB Emanuel Wilson TE Hunter Henry WR George Pickens WR A.J. Brown WR DeVonta Smith,,Rashee Rice,WR,12.78%,27.1
19,4964790200,StevieG916 (23/100),0,262.76,DST Browns  FLEX Michael Wilson QB Dak Prescott RB Jahmyr Gibbs RB Emanuel Wilson TE Hunter Henry WR George Pickens WR A.J. Brown WR DeVonta Smith,,Jared Goff,QB,12.34%,18.16
19,4964790229,StevieG916 (43/100),0,262.76,DST Browns  FLEX Michael Wilson QB Dak Prescott RB Jahmyr Gibbs RB Emanuel Wilson TE Hunter Henry WR George Pickens WR A.J. Brown WR DeVonta Smith,,Raiders ,DST,12.16%,5
19,4964795464,StevieG916 (63/100),0,262.76,DST Browns  FLEX Michael Wilson QB Dak Prescott RB Jahmyr Gibbs RB Emanuel Wilson TE Hunter Henry WR George Pickens WR A.J. Brown WR DeVonta Smith,,Hunter Henry,TE,12.15%,27.5
19,4964795506,StevieG916 (83/100),0,262.76,DST Browns  FLEX Michael Wilson QB Dak Prescott RB Jahmyr Gibbs RB Emanuel Wilson TE Hunter Henry WR George Pickens WR A.J. Brown WR DeVonta Smith,,Chris Olave,WR,11.48%,16
24,4964880228,ADeen (26/150),0,262.04,DST Saints  FLEX Jahmyr Gibbs QB Jameis Winston RB Chase Brown RB Emanuel Wilson TE Hunter Henry WR Amon-Ra St. Brown WR DeVonta Smith WR Wan'Dale Robinson,,Patrick Mahomes,QB,11.16%,21.08
25,4963717746,go-sports (116/150),0,261.84003,DST Browns  FLEX Jahmyr Gibbs QB Trevor Lawrence RB Chase Brown RB Emanuel Wilson TE Hunter Henry WR Amon-Ra St. Brown WR Wan'Dale Robinson WR Michael Wilson,,Wan'Dale Robinson,WR,10.96%,33.6
26,4964347324,clowery72 (83/150),0,260.97998,DST Packers  FLEX Emanuel Wilson QB Jacoby Brissett RB Jahmyr Gibbs RB Breece Hall TE Hunter Henry WR George Pickens WR Wan'Dale Robinson WR Michael Wilson,,Drake Maye,QB,10.79%,16.96
27,4965222524,zhall8 (1/2),0,260.64,DST Saints  FLEX Emanuel Wilson QB Jameis Winston RB Jahmyr Gibbs RB Javonte Williams TE Colston Loveland WR Jaxon Smith-Njigba WR Wan'Dale Robinson WR Michael Wilson,,Jalen Hurts,QB,10.70%,30.86
28,4963818215,krob2000 (86/146),0,260.54,DST Browns  FLEX Michael Wilson QB Jameis Winston RB Jahmyr Gibbs RB Emanuel Wilson TE Trey McBride WR Amon-Ra St. Brown WR Wan'Dale Robinson WR Isaiah Hodgins,,Saquon Barkley,RB,10.67%,13.4
29,4965371937,DeepBurn13 (49/150),0,260.24002,DST Packers  FLEX Jahmyr Gibbs QB Jameis Winston RB Breece Hall RB Emanuel Wilson TE Hunter Henry WR Rashee Rice WR Wan'Dale Robinson WR Jakobi Meyers,,TreVeyon Henderson,RB,10.42%,11.1
30,4964123913,HAHNY0L0 (144/150),0,260.14,DST Browns  FLEX Emanuel Wilson QB Jameis Winston RB Jahmyr Gibbs RB Chase Brown TE Theo Johnson WR Amon-Ra St. Brown WR Wan'Dale Robinson WR Michael Wilson,,Romeo Doubs,WR,10.11%,4.3
30,4965442996,tpdikos30 (64/74),0,260.14,DST Browns  FLEX Emanuel Wilson QB Jameis Winston RB Jahmyr Gibbs RB Chase Brown TE Theo Johnson WR Amon-Ra St. Brown WR Wan'Dale Robinson WR Michael Wilson,,David Montgomery,RB,9.79%,6.7
32,4965824397,Playing4keeps (20/20),0,259.97998,DST Browns  FLEX Hunter Henry QB Jacoby Brissett RB Jahmyr Gibbs RB Emanuel Wilson TE Travis Kelce WR Jaxon Smith-Njigba WR Wan'Dale Robinson WR Michael Wilson,,Tee Higgins,WR,9.36%,8.1
33,4961666972,Weseywes (141/150),0,259.34,DST Browns  FLEX DeVonta Smith QB Jameis Winston RB Jahmyr Gibbs RB Emanuel Wilson TE Jonnu Smith WR Jaxon Smith-Njigba WR Wan'Dale Robinson WR Michael Wilson,,Stefon Diggs,WR,9.26%,4
34,4964959409,Fioson,0,258.44,DST Saints  FLEX Kareem Hunt QB Jameis Winston RB Jahmyr Gibbs RB Emanuel Wilson TE Theo Johnson WR Jaxon Smith-Njigba WR DeVonta Smith WR Wan'Dale Robinson,,Kyle Pitts Sr.,FLEX,8.91%,4.5
35,4958380293,Dakotam1998 (146/150),0,258.36,DST Saints  FLEX Michael Wilson QB Jared Goff RB Jahmyr Gibbs RB Kareem Hunt TE Hunter Henry WR Amon-Ra St. Brown WR A.J. Brown WR Wan'Dale Robinson,,Seahawks ,DST,8.66%,4
36,4964919623,Draxler1982 (1/150),0,258.03998,DST Seahawks  FLEX Trey McBride QB Jameis Winston RB Jahmyr Gibbs RB Kareem Hunt TE Hunter Henry WR George Pickens WR Wan'Dale Robinson WR Michael Wilson,,Zay Flowers,WR,8.30%,11.9
37,4962978490,nsbwahoo (1/5),0,257.84,DST Packers  FLEX Hunter Henry QB Jameis Winston RB Jahmyr Gibbs RB Emanuel Wilson TE Trey McBride WR Rashee Rice WR Wan'Dale Robinson WR Andrei Iosivas,,DK Metcalf,WR,7.58%,14.4
38,4961157169,cincybearcat21 (74/150),0,257.44,DST Packers  FLEX Jahmyr Gibbs QB Jameis Winston RB Chase Brown RB Emanuel Wilson TE Hunter Henry WR Amon-Ra St. Brown WR Wan'Dale Robinson WR Darius Slayton,,CeeDee Lamb,WR,7.26%,11.5
39,4964637335,DreamchaserJC (27/150),0,257.38,DST Saints  FLEX Jahmyr Gibbs QB Jacoby Brissett RB Chase Brown RB Emanuel Wilson TE Hunter Henry WR Amon-Ra St. Brown WR Wan'Dale Robinson WR Michael Wilson,,D'Andre Swift,RB,7.22%,2.9
40,4964148399,mts5200 (83/150),0,257.34003,DST Cardinals  FLEX Ashton Jeanty QB Jameis Winston RB Jahmyr Gibbs RB Chase Brown TE Theo Johnson WR Jaxon Smith-Njigba WR Wan'Dale Robinson WR John Metchie III,,George Pickens,WR,7.11%,32.6
41,4965023626,lklk88088 (111/150),0,257.06,DST Packers  FLEX Jahmyr Gibbs QB Jalen Hurts RB Emanuel Wilson RB Kareem Hunt TE Hunter Henry WR Chris Olave WR A.J. Brown WR Michael Wilson,,Christian Watson,WR,6.81%,9.9
