Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
35,4960798314,rvnsane (7/20),0,214.06001,DST Browns  FLEX Tez Johnson QB Jared Goff RB Jahmyr Gibbs RB Saquon Barkley TE Hunter Henry WR Amon-Ra St. Brown WR Michael Wilson WR Andrei Iosivas,,Raiders ,DST,6.81%,5
35,4960798315,rvnsane (8/20),0,214.06001,DST Browns  FLEX Tez Johnson QB Jared Goff RB Jahmyr Gibbs RB Saquon Barkley TE Hunter Henry WR Amon-Ra St. Brown WR Michael Wilson WR Andrei Iosivas,,Saquon Barkley,RB,6.75%,13.4
35,4960798316,rvnsane (9/20),0,214.06001,DST Browns  FLEX Tez Johnson QB Jared Goff RB Jahmyr Gibbs RB Saquon Barkley TE Hunter Henry WR Amon-Ra St. Brown WR Michael Wilson WR Andrei Iosivas,,George Pickens,WR,6.61%,32.6
35,4960798317,rvnsane (10/20),0,214.06001,DST Browns  FLEX Tez Johnson QB Jared Goff RB Jahmyr Gibbs RB Saquon Barkley TE Hunter Henry WR Amon-Ra St. Brown WR Michael Wilson WR Andrei Iosivas,,Rome Odunze,WR,6.56%,8.3
35,4960798318,rvnsane (11/20),0,214.06001,DST Browns  FLEX Tez Johnson QB Jared Goff RB Jahmyr Gibbs RB Saquon Barkley TE Hunter Henry WR Amon-Ra St. Brown WR Michael Wilson WR Andrei Iosivas,,Rico Dowdle,FLEX,6.36%,11.4
35,4960798319,rvnsane (12/20),0,214.06001,DST Browns  FLEX Tez Johnson QB Jared Goff RB Jahmyr Gibbs RB Saquon Barkley TE Hunter Henry WR Amon-Ra St. Brown WR Michael Wilson WR Andrei Iosivas,,Rashee Rice,WR,6.34%,27.1
35,4960798320,rvnsane (13/20),0,214.06001,DST Browns  FLEX Tez Johnson QB Jared Goff RB Jahmyr Gibbs RB Saquon Barkley TE Hunter Henry WR Amon-Ra St. Brown WR Michael Wilson WR Andrei Iosivas,,Derrick Henry,FLEX,6.24%,22.8
35,4960798321,rvnsane (14/20),0,214.06001,DST Browns  FLEX Tez Johnson QB Jared Goff RB Jahmyr Gibbs RB Saquon Barkley TE Hunter Henry WR Amon-Ra St. Brown WR Michael Wilson WR Andrei Iosivas,,Khalil Shakir,WR,6.02%,21
35,4960798322,rvnsane (15/20),0,214.06001,DST Browns  FLEX Tez Johnson QB Jared Goff RB Jahmyr Gibbs RB Saquon Barkley TE Hunter Henry WR Amon-Ra St. Brown WR Michael Wilson WR Andrei Iosivas,,Jalen Hurts,QB,5.99%,30.86
35,4960798323,rvnsane (16/20),0,214.06001,DST Browns  FLEX Tez Johnson QB Jared Goff RB Jahmyr Gibbs RB Saquon Barkley TE Hunter Henry WR Amon-Ra St. Brown WR Michael Wilson WR Andrei Iosivas,,Alec Pierce,WR,5.97%,3.6
35,4960798324,rvnsane (17/20),0,214.06001,DST Browns  FLEX Tez Johnson QB Jared Goff RB Jahmyr Gibbs RB Saquon Barkley TE Hunter Henry WR Amon-Ra St. Brown WR Michael Wilson WR Andrei Iosivas,,Tee Higgins,WR,5.90%,8.1
35,4960798325,rvnsane (18/20),0,214.06001,DST Browns  FLEX Tez Johnson QB Jared Goff RB Jahmyr Gibbs RB Saquon Barkley TE Hunter Henry WR Amon-Ra St. Brown WR Michael Wilson WR Andrei Iosivas,,DK Metcalf,WR,5.70%,14.4
35,4960798326,rvnsane (19/20),0,214.06001,DST Browns  FLEX Tez Johnson QB Jared Goff RB Jahmyr Gibbs RB Saquon Barkley TE Hunter Henry WR Amon-Ra St. Brown WR Michael Wilson WR Andrei Iosivas,,Jonathan Taylor,RB,5.40%,8.6
35,4960798327,rvnsane (20/20),0,214.06001,DST Browns  FLEX Tez Johnson QB Jared Goff RB Jahmyr Gibbs RB Saquon Barkley TE Hunter Henry WR Amon-Ra St. Brown WR Michael Wilson WR Andrei Iosivas,,Wan'Dale Robinson,WR,5.28%,33.6
56,4960747417,CoffeeInBed (19/20),0,213.28,DST Saints  FLEX Emanuel Wilson QB Jacoby Brissett RB Jahmyr Gibbs RB Chase Brown TE Trey McBride WR DeVonta Smith WR Parker Washington WR Michael Wilson,,Quinshon Judkins,FLEX,5.21%,16.7
57,4959195088,sfstruble1025,0,213.18001,DST Browns  FLEX Tyler Allgeier QB Jacoby Brissett RB Jahmyr Gibbs RB TreVeyon Henderson TE Hunter Henry WR Amon-Ra St. Brown WR DeVonta Smith WR Michael Wilson,,Andrei Iosivas,WR,5.20%,10.6
58,4960749154,Wingman91 (20/20),0,213.16002,DST Raiders  FLEX Colby Parkinson QB Drake Maye RB Jahmyr Gibbs RB Emanuel Wilson TE Hunter Henry WR Amon-Ra St. Brown WR Michael Pittman Jr. WR Jauan Jennings,,Kyle Pitts Sr.,TE,5.16%,4.5
59,4960601075,JN123easy (16/20),0,212.94,DST Browns  FLEX Jaxon Smith-Njigba QB Jameis Winston RB Christian McCaffrey RB Chase Brown TE Isaiah Likely WR Wan'Dale Robinson WR Michael Wilson WR Jakobi Meyers,,Romeo Doubs,WR,4.86%,4.3
60,4960181081,Japan7012 (2/2),0,212.56001,DST Falcons  FLEX Colby Parkinson QB Jared Goff RB Christian McCaffrey RB Jahmyr Gibbs TE Colston Loveland WR Amon-Ra St. Brown WR Michael Wilson WR DeMario Douglas,,Patrick Mahomes,QB,4.69%,21.08
61,4958329150,ryvillain,0,212.54001,DST Saints  FLEX George Kittle QB Trevor Lawrence RB Jahmyr Gibbs RB Chase Brown TE Trey McBride WR DeVonta Smith WR Wan'Dale Robinson WR Michael Wilson,,Christian Watson,WR,4.66%,9.9
61,4960445297,jeffma,0,212.54001,DST Saints  FLEX George Kittle QB Trevor Lawrence RB Jahmyr Gibbs RB Chase Brown TE Trey McBride WR DeVonta Smith WR Wan'Dale Robinson WR Michael Wilson,,Jerry Jeudy,WR,4.39%,3.9
61,4960881034,DumpsterFireRising,0,212.54001,DST Saints  FLEX George Kittle QB Trevor Lawrence RB Jahmyr Gibbs RB Chase Brown TE Trey McBride WR DeVonta Smith WR Wan'Dale Robinson WR Michael Wilson,,D'Andre Swift,RB,4.32%,2.9
64,4960409498,snellca (3/4),0,212.42,DST Browns  FLEX Trey McBride QB Lamar Jackson RB Jahmyr Gibbs RB Kenneth Walker III TE Hunter Henry WR DeVonta Smith WR Wan'Dale Robinson WR Michael Wilson,,AJ Barner,TE,4.26%,3.8
65,4958526503,msb99919 (1/20),0,212.26001,DST Browns  FLEX Jahmyr Gibbs QB Jared Goff RB Chase Brown RB Emanuel Wilson TE George Kittle WR Jameson Williams WR Wan'Dale Robinson WR Michael Wilson,,Rashid Shaheed,WR,4.02%,0.5
65,4958526504,msb99919 (2/20),0,212.26001,DST Browns  FLEX Jahmyr Gibbs QB Jared Goff RB Chase Brown RB Emanuel Wilson TE George Kittle WR Jameson Williams WR Wan'Dale Robinson WR Michael Wilson,,Javonte Williams,RB,3.97%,12.1
65,4958526505,msb99919 (3/20),0,212.26001,DST Browns  FLEX Jahmyr Gibbs QB Jared Goff RB Chase Brown RB Emanuel Wilson TE George Kittle WR Jameson Williams WR Wan'Dale Robinson WR Michael Wilson,,Emeka Egbuka,FLEX,3.89%,6.2
65,4958526506,msb99919 (4/20),0,212.26001,DST Browns  FLEX Jahmyr Gibbs QB Jared Goff RB Chase Brown RB Emanuel Wilson TE George Kittle WR Jameson Williams WR Wan'Dale Robinson WR Michael Wilson,,Zay Flowers,FLEX,3.85%,11.9
65,4958526507,msb99919 (5/20),0,212.26001,DST Browns  FLEX Jahmyr Gibbs QB Jared Goff RB Chase Brown RB Emanuel Wilson TE George Kittle WR Jameson Williams WR Wan'Dale Robinson WR Michael Wilson,,Mack Hollins,WR,3.78%,5
65,4958526508,msb99919 (6/20),0,212.26001,DST Browns  FLEX Jahmyr Gibbs QB Jared Goff RB Chase Brown RB Emanuel Wilson TE George Kittle WR Jameson Williams WR Wan'Dale Robinson WR Michael Wilson,,Noah Fant,TE,3.77%,1.9
65,4958526509,msb99919 (7/20),0,212.26001,DST Browns  FLEX Jahmyr Gibbs QB Jared Goff RB Chase Brown RB Emanuel Wilson TE George Kittle WR Jameson Williams WR Wan'Dale Robinson WR Michael Wilson,,Rams ,DST,3.67%,18
65,4958526510,msb99919 (8/20),0,212.26001,DST Browns  FLEX Jahmyr Gibbs QB Jared Goff RB Chase Brown RB Emanuel Wilson TE George Kittle WR Jameson Williams WR Wan'Dale Robinson WR Michael Wilson,,Sam Darnold,QB,3.63%,17.66
65,4958526511,msb99919 (9/20),0,212.26001,DST Browns  FLEX Jahmyr Gibbs QB Jared Goff RB Chase Brown RB Emanuel Wilson TE George Kittle WR Jameson Williams WR Wan'Dale Robinson WR Michael Wilson,,Bills ,DST,3.60%,6
65,4958526512,msb99919 (10/20),0,212.26001,DST Browns  FLEX Jahmyr Gibbs QB Jared Goff RB Chase Brown RB Emanuel Wilson TE George Kittle WR Jameson Williams WR Wan'Dale Robinson WR Michael Wilson,,Sean Tucker,RB,3.58%,5.6
75,4960890700,maddmanmike,0,211.98003,DST Browns  FLEX Kenneth Gainwell QB Jacoby Brissett RB Jahmyr Gibbs RB Saquon Barkley TE Brenton Strange WR Amon-Ra St. Brown WR Michael Wilson WR Tez Johnson,,Jets ,DST,3.53%,1
76,4960140900,APL1479,0,211.95999,DST Browns  FLEX Hunter Henry QB Jalen Hurts RB Jahmyr Gibbs RB Zach Charbonnet TE Trey McBride WR A.J. Brown WR DeVonta Smith WR Xavier Worthy,,Dalton Schultz,TE,3.52%,1.8
77,4958478339,furyhippo,0,211.28,DST Steelers  FLEX Hunter Henry QB Jacoby Brissett RB Jahmyr Gibbs RB TreVeyon Henderson TE Trey McBride WR Rashee Rice WR Michael Wilson WR Jayden Higgins,,Lions ,DST,3.48%,3
78,4960214216,HurricaneCal (16/20),0,210.83998,DST Saints  FLEX Travis Kelce QB Trevor Lawrence RB Jahmyr Gibbs RB Ashton Jeanty TE Tanner Hudson WR Jaxon Smith-Njigba WR Amon-Ra St. Brown WR Isaiah Hodgins,,Kareem Hunt,RB,3.48%,24
