Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
RB,Saquon Barkley (40929608),Saquon Barkley,40929608,RB/FLEX,7200,CHI@PHI 11/28/2025 03:00PM ET,PHI,15.21
QB,Jalen Hurts (40929593),Jalen Hurts,40929593,QB,6600,CHI@PHI 11/28/2025 03:00PM ET,PHI,21.56
WR,A.J. Brown (40929652),A.J. Brown,40929652,WR/FLEX,6100,CHI@PHI 11/28/2025 03:00PM ET,PHI,13.57
WR,Rome Odunze (40929658),Rome Odunze,40929658,WR/FLEX,5900,CHI@PHI 11/28/2025 03:00PM ET,CHI,13.57
QB,Caleb Williams (40929595),Caleb Williams,40929595,QB,5700,CHI@PHI 11/28/2025 03:00PM ET,CHI,19.93
RB,D'Andre Swift (40929612),D'Andre Swift,40929612,RB/FLEX,5700,CHI@PHI 11/28/2025 03:00PM ET,CHI,14.53
WR,DeVonta Smith (40929660),DeVonta Smith,40929660,WR/FLEX,5600,CHI@PHI 11/28/2025 03:00PM ET,PHI,14.04
RB,Kyle Monangai (40929614),Kyle Monangai,40929614,RB/FLEX,5200,CHI@PHI 11/28/2025 03:00PM ET,CHI,8.44
WR,DJ Moore (40929662),DJ Moore,40929662,WR/FLEX,4900,CHI@PHI 11/28/2025 03:00PM ET,CHI,10.66
RB,Tank Bigsby (40929618),Tank Bigsby,40929618,RB/FLEX,4200,CHI@PHI 11/28/2025 03:00PM ET,PHI,1.96
TE,Dallas Goedert (40929718),Dallas Goedert,40929718,TE/FLEX,4100,CHI@PHI 11/28/2025 03:00PM ET,PHI,12.06
QB,Tanner McKee (40929601),Tanner McKee,40929601,QB,4000,CHI@PHI 11/28/2025 03:00PM ET,PHI,-0.2
QB,Sam Howell (40929602),Sam Howell,40929602,QB,4000,CHI@PHI 11/28/2025 03:00PM ET,PHI,0
QB,Kyle McCord (40929603),Kyle McCord,40929603,QB,4000,CHI@PHI 11/28/2025 03:00PM ET,PHI,0
QB,Tyson Bagent (40929604),Tyson Bagent,40929604,QB,4000,CHI@PHI 11/28/2025 03:00PM ET,CHI,0.86
QB,Case Keenum (40929605),Case Keenum,40929605,QB,4000,CHI@PHI 11/28/2025 03:00PM ET,CHI,0
RB,Will Shipley (40929636),Will Shipley,40929636,RB/FLEX,4000,CHI@PHI 11/28/2025 03:00PM ET,PHI,1.26
RB,A.J. Dillon (40929638),A.J. Dillon,40929638,RB/FLEX,4000,CHI@PHI 11/28/2025 03:00PM ET,PHI,1.47
RB,Ben VanSumeren (40929640),Ben VanSumeren,40929640,RB/FLEX,4000,CHI@PHI 11/28/2025 03:00PM ET,PHI,0
