Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
RB,Christian McCaffrey (40242395),Christian McCaffrey,40242395,RB/FLEX,8600,SF@LAR 10/02/2025 08:15PM ET,SF,24
WR,Puka Nacua (40242721),Puka Nacua,40242721,WR/FLEX,8400,SF@LAR 10/02/2025 08:15PM ET,LAR,29.62
RB,Jonathan Taylor (40242397),Jonathan Taylor,40242397,RB/FLEX,8000,LV@IND 10/05/2025 01:00PM ET,IND,23.92
QB,Josh Allen (40242300),Josh Allen,40242300,QB,8000,NE@BUF 10/05/2025 08:20PM ET,BUF,25.62
WR,Amon-Ra St. Brown (40242723),Amon-Ra St. Brown,40242723,WR/FLEX,7900,DET@CIN 10/05/2025 04:25PM ET,DET,24.35
WR,Ja'Marr Chase (40242725),Ja'Marr Chase,40242725,WR/FLEX,7800,DET@CIN 10/05/2025 04:25PM ET,CIN,18
RB,Jahmyr Gibbs (40242399),Jahmyr Gibbs,40242399,RB/FLEX,7700,DET@CIN 10/05/2025 04:25PM ET,DET,19.75
WR,CeeDee Lamb (40242727),CeeDee Lamb,40242727,WR/FLEX,7600,DAL@NYJ 10/05/2025 01:00PM ET,DAL,14.73
RB,Saquon Barkley (40242401),Saquon Barkley,40242401,RB/FLEX,7500,DEN@PHI 10/05/2025 01:00PM ET,PHI,15.68
RB,James Cook III (40242403),James Cook III,40242403,RB/FLEX,7400,NE@BUF 10/05/2025 08:20PM ET,BUF,25
WR,Justin Jefferson (40242729),Justin Jefferson,40242729,WR/FLEX,7300,MIN@CLE 10/05/2025 09:30AM ET,MIN,16
QB,Lamar Jackson (40242301),Lamar Jackson,40242301,QB,7300,HOU@BAL 10/05/2025 01:00PM ET,BAL,23.84
RB,De'Von Achane (40242405),De'Von Achane,40242405,RB/FLEX,7300,MIA@CAR 10/05/2025 01:00PM ET,MIA,19.6
RB,Bucky Irving (40242407),Bucky Irving,40242407,RB/FLEX,7200,TB@SEA 10/05/2025 04:05PM ET,TB,19
WR,Jaxon Smith-Njigba (40242731),Jaxon Smith-Njigba,40242731,WR/FLEX,7100,TB@SEA 10/05/2025 04:05PM ET,SEA,19.58
RB,Derrick Henry (40242409),Derrick Henry,40242409,RB/FLEX,7000,HOU@BAL 10/05/2025 01:00PM ET,BAL,13.75
QB,Jayden Daniels (40242302),Jayden Daniels,40242302,QB,7000,WAS@LAC 10/05/2025 04:25PM ET,WAS,19.91
WR,Emeka Egbuka (40242733),Emeka Egbuka,40242733,WR/FLEX,6900,TB@SEA 10/05/2025 04:05PM ET,TB,18.52
WR,Nico Collins (40242735),Nico Collins,40242735,WR/FLEX,6800,HOU@BAL 10/05/2025 01:00PM ET,HOU,14.5
QB,Jalen Hurts (40242303),Jalen Hurts,40242303,QB,6800,DEN@PHI 10/05/2025 01:00PM ET,PHI,21.32
RB,Ashton Jeanty (40242411),Ashton Jeanty,40242411,RB/FLEX,6700,LV@IND 10/05/2025 01:00PM ET,LV,15.8
WR,George Pickens (40242737),George Pickens,40242737,WR/FLEX,6600,DAL@NYJ 10/05/2025 01:00PM ET,DAL,19.5
QB,Patrick Mahomes (40242304),Patrick Mahomes,40242304,QB,6600,KC@JAX 10/06/2025 08:15PM ET,KC,22.39
WR,Mike Evans (40242739),Mike Evans,40242739,WR/FLEX,6500,TB@SEA 10/05/2025 04:05PM ET,TB,11.33
QB,Jared Goff (40242305),Jared Goff,40242305,QB,6500,DET@CIN 10/05/2025 04:25PM ET,DET,18.82
RB,Omarion Hampton (40242413),Omarion Hampton,40242413,RB/FLEX,6500,WAS@LAC 10/05/2025 04:25PM ET,LAC,16.75
RB,Jordan Mason (40242415),Jordan Mason,40242415,RB/FLEX,6400,MIN@CLE 10/05/2025 09:30AM ET,MIN,12.78
QB,Matthew Stafford (40242306),Matthew Stafford,40242306,QB,6400,SF@LAR 10/02/2025 08:15PM ET,LAR,19.29
WR,Tyreek Hill (40242741),Tyreek Hill,40242741,WR/FLEX,6400,MIA@CAR 10/05/2025 01:00PM ET,MIA,14.6
QB,Baker Mayfield (40242307),Baker Mayfield,40242307,QB,6300,TB@SEA 10/05/2025 04:05PM ET,TB,20.02
RB,Kenneth Walker III (40242417),Kenneth Walker III,40242417,RB/FLEX,6300,TB@SEA 10/05/2025 04:05PM ET,SEA,14.3
