Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5028563615,Blackwell08 (2/5),0,207.14,DST Broncos  FLEX Tyrone Tracy Jr. QB Joe Burrow RB Rhamondre Stevenson RB Jaylen Wright TE Colston Loveland WR Ja'Marr Chase WR Tee Higgins WR Justin Jefferson,,Bijan Robinson,FLEX,49.69%,7.3
2,5026002741,bob1573 (1/2),0,202.80002,DST Broncos  FLEX Dalton Schultz QB Trevor Lawrence RB Rhamondre Stevenson RB Tyrone Tracy Jr. TE Colston Loveland WR Puka Nacua WR Ja'Marr Chase WR Jaylin Noel,,Puka Nacua,WR,28.75%,26
3,5022122084,BrewCrew3906 (13/20),0,198.22,DST Browns  FLEX Colby Parkinson QB Jacoby Brissett RB Rhamondre Stevenson RB Tyrone Tracy Jr. TE Trey McBride WR Puka Nacua WR Michael Wilson WR Darius Slayton,,Michael Wilson,WR,27.32%,20.9
4,5028539403,derweber23 (2/2),0,195.46,DST Browns  FLEX Brenton Strange QB Matthew Stafford RB TreVeyon Henderson RB Tyrone Tracy Jr. TE Colston Loveland WR Puka Nacua WR Michael Wilson WR Jakobi Meyers,,Vikings ,DST,23.80%,11
5,5027854375,eande (13/20),0,194.9,DST Browns  FLEX Jakobi Meyers QB Trevor Lawrence RB Tyrone Tracy Jr. RB Tank Bigsby TE Colston Loveland WR Puka Nacua WR Michael Wilson WR Parker Washington,,Juwan Johnson,TE,21.81%,8.1
6,5027619024,seebrown09 (10/20),0,194,DST Broncos  FLEX Rhamondre Stevenson QB Trevor Lawrence RB Jonathan Taylor RB Tyrone Tracy Jr. TE Colston Loveland WR Michael Wilson WR Brian Thomas Jr. WR Parker Washington,,Luther Burden III,FLEX,21.09%,7.5
7,5028962617,Lama7557 (2/2),0,193.66,DST Patriots  FLEX Jaydon Blue QB Matthew Stafford RB Rhamondre Stevenson RB Tank Bigsby TE Tyler Higbee WR Puka Nacua WR Michael Wilson WR Parker Washington,,Trevor Lawrence,QB,20.16%,23.3
8,5027640329,F-Man (8/20),0,193.46,DST Bengals  FLEX Colston Loveland QB Tyler Shough RB Rhamondre Stevenson RB Jaydon Blue TE Juwan Johnson WR Puka Nacua WR Amon-Ra St. Brown WR Michael Wilson,,Jahmyr Gibbs,FLEX,19.44%,20.3
9,5027806264,coopsamuels (3/20),0,192.90001,DST Broncos  FLEX Jahmyr Gibbs QB Trevor Lawrence RB Tyrone Tracy Jr. RB Jaydon Blue TE Colston Loveland WR Drake London WR Justin Jefferson WR Parker Washington,,Jaydon Blue,FLEX,18.13%,12.4
10,5027858072,glaucaster (4/20),0,192.44,DST Broncos  FLEX Luther Burden III QB Joe Burrow RB Rhamondre Stevenson RB Tyrone Tracy Jr. TE Colston Loveland WR Ja'Marr Chase WR Tee Higgins WR Jerry Jeudy,,Darius Slayton,WR,17.43%,9.4
11,5027376647,angebia6376 (2/4),0,191.26001,DST Broncos  FLEX Jordan Mason QB Matthew Stafford RB Rhamondre Stevenson RB Tank Bigsby TE Colby Parkinson WR Puka Nacua WR Michael Wilson WR Ryan Flournoy,,Jakobi Meyers,FLEX,16.29%,9.4
12,5025491382,Purplepain777 (2/2),0,190.9,DST Vikings  FLEX Tyrone Tracy Jr. QB Trevor Lawrence RB Chase Brown RB Rhamondre Stevenson TE Juwan Johnson WR Michael Wilson WR Tee Higgins WR Parker Washington,,Parker Washington,WR,16.03%,19.7
13,5027833088,hwrdmcd (6/8),0,190.64,DST Broncos  FLEX Tank Bigsby QB Joe Burrow RB Rhamondre Stevenson RB Ray Davis TE Sal Cannella WR Ja'Marr Chase WR Michael Wilson WR Tee Higgins,,Justin Jefferson,WR,15.50%,21.4
14,5028957810,snouft (2/7),0,189.41998,DST Jaguars  FLEX Tyrone Tracy Jr. QB Jacoby Brissett RB Ashton Jeanty RB Rhamondre Stevenson TE Michael Mayer WR Amon-Ra St. Brown WR Michael Wilson WR Parker Washington,,Travis Etienne Jr.,RB,15.39%,4.8
15,5027332768,rebelplaya (5/5),0,189.19998,DST Texans  FLEX Jaydon Blue QB Trevor Lawrence RB Rhamondre Stevenson RB Tyrone Tracy Jr. TE Brenton Strange WR Puka Nacua WR Tee Higgins WR Jakobi Meyers,,Ja'Marr Chase,WR,14.45%,23.6
