Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
RB,Jonathan Taylor (40472792),Jonathan Taylor,40472792,RB/FLEX,9500,TEN@IND 10/26/2025 04:25PM ET,IND,26.89
RB,Christian McCaffrey (40472794),Christian McCaffrey,40472794,RB/FLEX,9000,SF@HOU 10/26/2025 01:00PM ET,SF,27.16
RB,Bijan Robinson (40472796),Bijan Robinson,40472796,RB/FLEX,8800,MIA@ATL 10/26/2025 01:00PM ET,ATL,26.23
WR,Ja'Marr Chase (40473104),Ja'Marr Chase,40473104,WR/FLEX,8100,NYJ@CIN 10/26/2025 01:00PM ET,CIN,22.79
WR,CeeDee Lamb (40473106),CeeDee Lamb,40473106,WR/FLEX,7800,DAL@DEN 10/26/2025 04:25PM ET,DAL,17.3
WR,Justin Jefferson (40473108),Justin Jefferson,40473108,WR/FLEX,7700,MIN@LAC 10/23/2025 08:15PM ET,MIN,16.53
RB,Saquon Barkley (40472798),Saquon Barkley,40472798,RB/FLEX,7600,NYG@PHI 10/26/2025 01:00PM ET,PHI,13.49
QB,Josh Allen (40472704),Josh Allen,40472704,QB,7500,BUF@CAR 10/26/2025 01:00PM ET,BUF,23.55
RB,Josh Jacobs (40472800),Josh Jacobs,40472800,RB/FLEX,7500,GB@PIT 10/26/2025 08:20PM ET,GB,20.55
RB,De'Von Achane (40472802),De'Von Achane,40472802,RB/FLEX,7300,MIA@ATL 10/26/2025 01:00PM ET,MIA,19.9
WR,Nico Collins (40473110),Nico Collins,40473110,WR/FLEX,7200,SF@HOU 10/26/2025 01:00PM ET,HOU,14.8
WR,George Pickens (40473112),George Pickens,40473112,WR/FLEX,7100,DAL@DEN 10/26/2025 04:25PM ET,DAL,19.81
WR,Emeka Egbuka (40473114),Emeka Egbuka,40473114,WR/FLEX,7000,TB@NO 10/26/2025 04:05PM ET,TB,18.8
QB,Patrick Mahomes (40472705),Patrick Mahomes,40472705,QB,7000,WAS@KC 10/27/2025 08:15PM ET,KC,25.43
RB,Bucky Irving (40472804),Bucky Irving,40472804,RB/FLEX,6900,TB@NO 10/26/2025 04:05PM ET,TB,19
QB,Lamar Jackson (40472706),Lamar Jackson,40472706,QB,6800,CHI@BAL 10/26/2025 01:00PM ET,BAL,23.84
RB,Javonte Williams (40472806),Javonte Williams,40472806,RB/FLEX,6800,DAL@DEN 10/26/2025 04:25PM ET,DAL,19.67
RB,James Cook III (40472808),James Cook III,40472808,RB/FLEX,6700,BUF@CAR 10/26/2025 01:00PM ET,BUF,18.93
QB,Jayden Daniels (40472707),Jayden Daniels,40472707,QB,6700,WAS@KC 10/27/2025 08:15PM ET,WAS,19.87
QB,Jalen Hurts (40472708),Jalen Hurts,40472708,QB,6600,NYG@PHI 10/26/2025 01:00PM ET,PHI,21.92
RB,Cam Skattebo (40472810),Cam Skattebo,40472810,RB/FLEX,6600,NYG@PHI 10/26/2025 01:00PM ET,NYG,16.96
WR,Rashee Rice (40473116),Rashee Rice,40473116,WR/FLEX,6600,WAS@KC 10/27/2025 08:15PM ET,KC,23.2
RB,Quinshon Judkins (40472812),Quinshon Judkins,40472812,RB/FLEX,6500,CLE@NE 10/26/2025 01:00PM ET,CLE,15.82
WR,Mike Evans (40473118),Mike Evans,40473118,WR/FLEX,6500,TB@NO 10/26/2025 04:05PM ET,TB,11.33
QB,Dak Prescott (40472709),Dak Prescott,40472709,QB,6500,DAL@DEN 10/26/2025 04:25PM ET,DAL,22.26
WR,Drake London (40473120),Drake London,40473120,WR/FLEX,6400,MIA@ATL 10/26/2025 01:00PM ET,ATL,16.98
QB,Baker Mayfield (40472710),Baker Mayfield,40472710,QB,6400,TB@NO 10/26/2025 04:05PM ET,TB,21.56
