Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
RB,Jonathan Taylor (40568491),Jonathan Taylor,40568491,RB/FLEX,9800,IND@PIT 11/02/2025 01:00PM ET,IND,28.58
RB,Christian McCaffrey (40568493),Christian McCaffrey,40568493,RB/FLEX,8800,SF@NYG 11/02/2025 01:00PM ET,SF,24.99
RB,Bijan Robinson (40568495),Bijan Robinson,40568495,RB/FLEX,8700,ATL@NE 11/02/2025 01:00PM ET,ATL,23.46
WR,Puka Nacua (40568829),Puka Nacua,40568829,WR/FLEX,8500,NO@LAR 11/02/2025 04:05PM ET,LAR,24.63
WR,Ja'Marr Chase (40568831),Ja'Marr Chase,40568831,WR/FLEX,8400,CHI@CIN 11/02/2025 01:00PM ET,CIN,22.58
WR,Amon-Ra St. Brown (40568833),Amon-Ra St. Brown,40568833,WR/FLEX,8300,MIN@DET 11/02/2025 01:00PM ET,DET,21.81
WR,Jaxon Smith-Njigba (40568835),Jaxon Smith-Njigba,40568835,WR/FLEX,8100,SEA@WAS 11/02/2025 08:20PM ET,SEA,24.43
RB,Jahmyr Gibbs (40568497),Jahmyr Gibbs,40568497,RB/FLEX,8000,MIN@DET 11/02/2025 01:00PM ET,DET,20.43
WR,CeeDee Lamb (40568837),CeeDee Lamb,40568837,WR/FLEX,7900,ARI@DAL 11/03/2025 08:15PM ET,DAL,16.76
WR,Justin Jefferson (40568839),Justin Jefferson,40568839,WR/FLEX,7800,MIN@DET 11/02/2025 01:00PM ET,MIN,16.23
RB,Josh Jacobs (40568499),Josh Jacobs,40568499,RB/FLEX,7700,CAR@GB 11/02/2025 01:00PM ET,GB,19.54
WR,Rashee Rice (40568841),Rashee Rice,40568841,WR/FLEX,7600,KC@BUF 11/02/2025 04:25PM ET,KC,23.2
WR,Davante Adams (40568843),Davante Adams,40568843,WR/FLEX,7500,NO@LAR 11/02/2025 04:05PM ET,LAR,16.16
RB,De'Von Achane (40568501),De'Von Achane,40568501,RB/FLEX,7400,BAL@MIA 10/30/2025 08:15PM ET,MIA,19.92
QB,Josh Allen (40568398),Josh Allen,40568398,QB,7300,KC@BUF 11/02/2025 04:25PM ET,BUF,23.5
RB,James Cook III (40568503),James Cook III,40568503,RB/FLEX,7200,KC@BUF 11/02/2025 04:25PM ET,BUF,21.46
WR,Nico Collins (40568845),Nico Collins,40568845,WR/FLEX,7100,DEN@HOU 11/02/2025 01:00PM ET,HOU,13.45
QB,Patrick Mahomes (40568399),Patrick Mahomes,40568399,QB,7100,KC@BUF 11/02/2025 04:25PM ET,KC,25.43
RB,Javonte Williams (40568505),Javonte Williams,40568505,RB/FLEX,7000,ARI@DAL 11/03/2025 08:15PM ET,DAL,19.45
QB,Lamar Jackson (40568400),Lamar Jackson,40568400,QB,6900,BAL@MIA 10/30/2025 08:15PM ET,BAL,23.84
WR,George Pickens (40568847),George Pickens,40568847,WR/FLEX,6900,ARI@DAL 11/03/2025 08:15PM ET,DAL,19.19
QB,Justin Herbert (40568401),Justin Herbert,40568401,QB,6800,LAC@TEN 11/02/2025 01:00PM ET,LAC,22.18
RB,Kyren Williams (40568507),Kyren Williams,40568507,RB/FLEX,6800,NO@LAR 11/02/2025 04:05PM ET,LAR,15.97
RB,Ashton Jeanty (40568509),Ashton Jeanty,40568509,RB/FLEX,6700,JAX@LV 11/02/2025 04:05PM ET,LV,14.3
QB,Dak Prescott (40568402),Dak Prescott,40568402,QB,6700,ARI@DAL 11/03/2025 08:15PM ET,DAL,20.56
WR,Rome Odunze (40568849),Rome Odunze,40568849,WR/FLEX,6600,CHI@CIN 11/02/2025 01:00PM ET,CHI,16.33
QB,Jayden Daniels (40568403),Jayden Daniels,40568403,QB,6600,SEA@WAS 11/02/2025 08:20PM ET,WAS,19.87
RB,Derrick Henry (40568511),Derrick Henry,40568511,RB/FLEX,6500,BAL@MIA 10/30/2025 08:15PM ET,BAL,14.34
WR,Courtland Sutton (40568851),Courtland Sutton,40568851,WR/FLEX,6500,DEN@HOU 11/02/2025 01:00PM ET,DEN,14.2
QB,Drake Maye (40568404),Drake Maye,40568404,QB,6500,ATL@NE 11/02/2025 01:00PM ET,NE,22.16
QB,Bo Nix (40568405),Bo Nix,40568405,QB,6400,DEN@HOU 11/02/2025 01:00PM ET,DEN,21.28
WR,Drake London (40568853),Drake London,40568853,WR/FLEX,6400,ATL@NE 11/02/2025 01:00PM ET,ATL,16.98
RB,Kimani Vidal (40568513),Kimani Vidal,40568513,RB/FLEX,6300,LAC@TEN 11/02/2025 01:00PM ET,LAC,11.78
QB,Matthew Stafford (40568406),Matthew Stafford,40568406,QB,6300,NO@LAR 11/02/2025 04:05PM ET,LAR,20.63
QB,Daniel Jones (40568407),Daniel Jones,40568407,QB,6200,IND@PIT 11/02/2025 01:00PM ET,IND,21.14
WR,Brian Thomas Jr. (40568855),Brian Thomas Jr.,40568855,WR/FLEX,6200,JAX@LV 11/02/2025 04:05PM ET,JAX,11.01
RB,D'Andre Swift (40568515),D'Andre Swift,40568515,RB/FLEX,6100,CHI@CIN 11/02/2025 01:00PM ET,CHI,16.94
QB,Jordan Love (40568408),Jordan Love,40568408,QB,6100,CAR@GB 11/02/2025 01:00PM ET,GB,19.97
WR,Chris Olave (40568857),Chris Olave,40568857,WR/FLEX,6100,NO@LAR 11/02/2025 04:05PM ET,NO,14.88
QB,Jared Goff (40568409),Jared Goff,40568409,QB,6000,MIN@DET 11/02/2025 01:00PM ET,DET,17.93
RB,J.K. Dobbins (40568517),J.K. Dobbins,40568517,RB/FLEX,6000,DEN@HOU 11/02/2025 01:00PM ET,DEN,13.2
WR,Ladd McConkey (40568859),Ladd McConkey,40568859,WR/FLEX,6000,LAC@TEN 11/02/2025 01:00PM ET,LAC,13.85
TE,Trey McBride (40569351),Trey McBride,40569351,TE/FLEX,6000,ARI@DAL 11/03/2025 08:15PM ET,ARI,16.16
WR,Jaylen Waddle (40568865),Jaylen Waddle,40568865,WR/FLEX,5900,BAL@MIA 10/30/2025 08:15PM ET,MIA,14.09
RB,Chase Brown (40568519),Chase Brown,40568519,RB/FLEX,5900,CHI@CIN 11/02/2025 01:00PM ET,CIN,12.36
WR,Tee Higgins (40568863),Tee Higgins,40568863,WR/FLEX,5900,CHI@CIN 11/02/2025 01:00PM ET,CIN,10.62
WR,Michael Pittman Jr. (40568861),Michael Pittman Jr.,40568861,WR/FLEX,5900,IND@PIT 11/02/2025 01:00PM ET,IND,15.7
WR,Jordan Addison (40568869),Jordan Addison,40568869,WR/FLEX,5800,MIN@DET 11/02/2025 01:00PM ET,MIN,17.48
RB,Rico Dowdle (40568521),Rico Dowdle,40568521,RB/FLEX,5800,CAR@GB 11/02/2025 01:00PM ET,CAR,13.7
WR,Tetairoa McMillan (40568867),Tetairoa McMillan,40568867,WR/FLEX,5800,CAR@GB 11/02/2025 01:00PM ET,CAR,12.9
QB,Aaron Rodgers (40568410),Aaron Rodgers,40568410,QB,5800,IND@PIT 11/02/2025 01:00PM ET,PIT,17.48
QB,Caleb Williams (40568412),Caleb Williams,40568412,QB,5700,CHI@CIN 11/02/2025 01:00PM ET,CHI,17.49
RB,Jordan Mason (40568523),Jordan Mason,40568523,RB/FLEX,5700,MIN@DET 11/02/2025 01:00PM ET,MIN,11.14
TE,Tucker Kraft (40569353),Tucker Kraft,40569353,TE/FLEX,5700,CAR@GB 11/02/2025 01:00PM ET,GB,17.03
WR,Stefon Diggs (40568873),Stefon Diggs,40568873,WR/FLEX,5700,ATL@NE 11/02/2025 01:00PM ET,NE,12.62
WR,Deebo Samuel Sr. (40568871),Deebo Samuel Sr.,40568871,WR/FLEX,5700,SEA@WAS 11/02/2025 08:20PM ET,WAS,15.67
QB,Kyler Murray (40568411),Kyler Murray,40568411,QB,5700,ARI@DAL 11/03/2025 08:15PM ET,ARI,16.36
QB,Joe Flacco (40568413),Joe Flacco,40568413,QB,5600,CHI@CIN 11/02/2025 01:00PM ET,CIN,15.14
WR,Keenan Allen (40568877),Keenan Allen,40568877,WR/FLEX,5600,LAC@TEN 11/02/2025 01:00PM ET,LAC,15.36
RB,Travis Etienne Jr. (40568525),Travis Etienne Jr.,40568525,RB/FLEX,5600,JAX@LV 11/02/2025 04:05PM ET,JAX,13.91
WR,Xavier Worthy (40568875),Xavier Worthy,40568875,WR/FLEX,5600,KC@BUF 11/02/2025 04:25PM ET,KC,9.32
RB,Kenneth Walker III (40568527),Kenneth Walker III,40568527,RB/FLEX,5600,SEA@WAS 11/02/2025 08:20PM ET,SEA,11.16
QB,Brock Purdy (40568414),Brock Purdy,40568414,QB,5500,SF@NYG 11/02/2025 01:00PM ET,SF,21.22
RB,Jaylen Warren (40568531),Jaylen Warren,40568531,RB/FLEX,5500,IND@PIT 11/02/2025 01:00PM ET,PIT,14.13
WR,DK Metcalf (40568879),DK Metcalf,40568879,WR/FLEX,5500,IND@PIT 11/02/2025 01:00PM ET,PIT,15.16
TE,Tyler Warren (40569355),Tyler Warren,40569355,TE/FLEX,5500,IND@PIT 11/02/2025 01:00PM ET,IND,13.85
RB,Alvin Kamara (40568529),Alvin Kamara,40568529,RB/FLEX,5500,NO@LAR 11/02/2025 04:05PM ET,NO,10.38
QB,Sam Darnold (40568415),Sam Darnold,40568415,QB,5500,SEA@WAS 11/02/2025 08:20PM ET,SEA,17.04
WR,Marvin Harrison Jr. (40568881),Marvin Harrison Jr.,40568881,WR/FLEX,5500,ARI@DAL 11/03/2025 08:15PM ET,ARI,10.8
WR,Zay Flowers (40568887),Zay Flowers,40568887,WR/FLEX,5400,BAL@MIA 10/30/2025 08:15PM ET,BAL,14.23
RB,Woody Marks (40568535),Woody Marks,40568535,RB/FLEX,5400,DEN@HOU 11/02/2025 01:00PM ET,HOU,9.84
RB,Rhamondre Stevenson (40568533),Rhamondre Stevenson,40568533,RB/FLEX,5400,ATL@NE 11/02/2025 01:00PM ET,NE,9.72
WR,Ricky Pearsall (40568885),Ricky Pearsall,40568885,WR/FLEX,5400,SF@NYG 11/02/2025 01:00PM ET,SF,14.58
WR,Quentin Johnston (40568883),Quentin Johnston,40568883,WR/FLEX,5400,LAC@TEN 11/02/2025 01:00PM ET,LAC,14.06
QB,Trevor Lawrence (40568416),Trevor Lawrence,40568416,QB,5400,JAX@LV 11/02/2025 04:05PM ET,JAX,16.87
TE,Jake Ferguson (40569357),Jake Ferguson,40569357,TE/FLEX,5400,ARI@DAL 11/03/2025 08:15PM ET,DAL,15.05
