Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,4858919271,LTskelter (18/20),0,219.38,DST Vikings  FLEX Christian McCaffrey QB Marcus Mariota RB De'Von Achane RB Jordan Mason TE Juwan Johnson WR Puka Nacua WR Jaxon Smith-Njigba WR Tre Tucker,,James Cook III,RB,33.69%,23.8
2,4858855985,jrevelle3 (4/20),0,213.71999,DST Vikings  FLEX Jordan Mason QB Caleb Williams RB Jonathan Taylor RB James Cook III TE Kyle Pitts Sr. WR Puka Nacua WR Rome Odunze WR Keenan Allen,,Rome Odunze,WR,33.18%,15.2
3,4859087431,whoisjohngalt420 (16/20),0,209.21999,DST Vikings  FLEX Bijan Robinson QB Sam Darnold RB Jonathan Taylor RB Jordan Mason TE Jake Ferguson WR Jaxon Smith-Njigba WR Ricky Pearsall WR Keenan Allen,,Jordan Mason,RB,24.58%,26.6
4,4859867657,chicalipete (12/20),0,205.42001,DST Seahawks  FLEX Mark Andrews QB Caleb Williams RB Jonathan Taylor RB Jordan Mason TE Trey McBride WR Tyreek Hill WR Courtland Sutton WR DJ Moore,,De'Von Achane,RB,21.13%,16.1
5,4859596798,SpeedRacer101 (15/20),0,203.78,DST Vikings  FLEX Jordan Mason QB Marcus Mariota RB Jonathan Taylor RB De'Von Achane TE Chig Okonkwo WR Puka Nacua WR Garrett Wilson WR DK Metcalf,,Bijan Robinson,RB,19.97%,16.1
6,4859131492,pgk8 (20/20),0,203.36002,DST Vikings  FLEX Kenneth Walker III QB C.J. Stroud RB Jonathan Taylor RB Jordan Mason TE Mark Andrews WR Nico Collins WR Tetairoa McMillan WR Michael Pittman Jr.,,Josh Allen,QB,19.87%,23.02
7,4859313710,Sammy.Boy (4/20),0,201.7,DST Vikings  FLEX Rome Odunze QB Justin Herbert RB Christian McCaffrey RB Kenneth Walker III TE Hunter Henry WR Jaxon Smith-Njigba WR Courtland Sutton WR Keenan Allen,,Zay Flowers,WR,19.71%,3.3
8,4858855996,jrevelle3 (15/20),0,197.76,DST Seahawks  FLEX Kenneth Walker III QB Geno Smith RB Jonathan Taylor RB De'Von Achane TE Tyler Warren WR Puka Nacua WR Jakobi Meyers WR Tre Tucker,,Javonte Williams,RB,19.23%,13.2
9,4859096134,LTCTOM (17/20),0,197.16,DST Buccaneers  FLEX Jonathan Taylor QB Mac Jones RB James Cook III RB Jordan Mason TE Sam LaPorta WR A.J. Brown WR Courtland Sutton WR Ricky Pearsall,,Juwan Johnson,FLEX,18.60%,11.1
10,4859778009,stayeduptolate (3/20),0,196.92001,DST Bears  FLEX Chris Olave QB Lamar Jackson RB Jonathan Taylor RB Jordan Mason TE Mark Andrews WR Nico Collins WR Tetairoa McMillan WR Keenan Allen,,CeeDee Lamb,WR,16.80%,0
11,4860321233,Darkmen715 (3/20),0,196.42,DST Colts  FLEX Christian McCaffrey QB Caleb Williams RB Jonathan Taylor RB D'Andre Swift TE Brock Bowers WR DJ Moore WR Rome Odunze WR Tre Tucker,,Jaxon Smith-Njigba,WR,16.53%,20.6
12,4857738299,SweetOnChase (5/20),0,196.02,DST Seahawks  FLEX Jonathan Taylor QB Caleb Williams RB James Cook III RB Jordan Mason TE Juwan Johnson WR Jaxon Smith-Njigba WR George Pickens WR Rome Odunze,,Keenan Allen,WR,16.25%,19.5
13,4857616377,minrobertson210 (13/20),0,195.84,DST Seahawks  FLEX Kenneth Walker III QB Jalen Hurts RB De'Von Achane RB Jordan Mason TE Jake Ferguson WR A.J. Brown WR Courtland Sutton WR Rome Odunze,,Christian McCaffrey,FLEX,14.78%,24
14,4859355717,mythicalrhymer01 (1/20),0,194.42,DST Vikings  FLEX Christian McCaffrey QB Bo Nix RB Jonathan Taylor RB Jordan Mason TE Mark Andrews WR Courtland Sutton WR Jakobi Meyers WR Marvin Mims Jr.,,Kenneth Walker III,FLEX,14.47%,18
15,4859577471,FoxyGrandpa252 (13/20),0,193.92,DST Bills  FLEX Ricky Pearsall QB Caleb Williams RB Christian McCaffrey RB Jordan Mason TE Hunter Henry WR Puka Nacua WR Rome Odunze WR Keenan Allen,,Jonathan Taylor,RB,13.10%,35.8
16,4859257685,Garrettot13 (8/20),0,193.42,DST Eagles  FLEX Kenneth Walker III QB Lamar Jackson RB Jonathan Taylor RB Jordan Mason TE Mark Andrews WR Amon-Ra St. Brown WR Chris Olave WR JuJu Smith-Schuster,,Malik Nabers,WR,12.47%,3.3
16,4859731537,rollom0 (2/2),0,193.42,DST 49ers  FLEX Christian McCaffrey QB Bo Nix RB Jonathan Taylor RB Jordan Mason TE Mark Andrews WR Courtland Sutton WR Rome Odunze WR Keenan Allen,,Packers ,DST,11.67%,8
18,4859577474,FoxyGrandpa252 (16/20),0,193.08,DST Vikings  FLEX Christian McCaffrey QB Marcus Mariota RB Jonathan Taylor RB De'Von Achane TE Zach Ertz WR Puka Nacua WR Keenan Allen WR Elic Ayomanor,,Puka Nacua,WR,11.27%,25.8
19,4859704889,ZizzyKain (3/4),0,193.02,DST Bears  FLEX James Cook III QB Caleb Williams RB Jonathan Taylor RB J.K. Dobbins TE Jake Ferguson WR Garrett Wilson WR Davante Adams WR George Pickens,,Lamar Jackson,QB,10.82%,27.02
20,4860309681,cfouricacid (9/20),0,192.92,DST Seahawks  FLEX Mark Andrews QB Lamar Jackson RB Christian McCaffrey RB Jordan Mason TE Hunter Henry WR Jaxon Smith-Njigba WR Marvin Harrison Jr. WR Rome Odunze,,Amon-Ra St. Brown,WR,10.58%,20.7
21,4859087423,whoisjohngalt420 (8/20),0,192.31999,DST Commanders  FLEX Kenneth Walker III QB Caleb Williams RB Jaylen Warren RB Jordan Mason TE Mark Andrews WR Puka Nacua WR Nico Collins WR Rome Odunze,,Falcons ,DST,10.40%,3
22,4858548492,Frankdogg78 (10/20),0,191.72,DST Chiefs  FLEX J.K. Dobbins QB Baker Mayfield RB Christian McCaffrey RB Jordan Mason TE Hunter Henry WR Garrett Wilson WR Ricky Pearsall WR DeVonta Smith,,Keon Coleman,WR,10.09%,5
22,4858548493,Frankdogg78 (11/20),0,191.72,DST Chiefs  FLEX J.K. Dobbins QB Baker Mayfield RB Christian McCaffrey RB Jordan Mason TE Hunter Henry WR Garrett Wilson WR Ricky Pearsall WR DeVonta Smith,,Deebo Samuel Sr.,WR,9.90%,4.9
22,4859662822,BIGELVIS (7/20),0,191.72,DST Browns  FLEX Jordan Mason QB Caleb Williams RB Jonathan Taylor RB De'Von Achane TE Trey McBride WR Jaxon Smith-Njigba WR Rome Odunze WR DeVonta Smith,,Trey McBride,FLEX,9.29%,15.3
25,4860210127,AoneDopeBoy (1/3),0,191.62,DST Colts  FLEX James Cook III QB Lamar Jackson RB Jonathan Taylor RB Travis Etienne Jr. TE Jake Ferguson WR Ricky Pearsall WR Rome Odunze WR Michael Pittman Jr.,,Bills ,DST,8.73%,2
25,4860218674,AoneDopeBoy (3/3),0,191.62,DST Colts  FLEX James Cook III QB Lamar Jackson RB Jonathan Taylor RB Travis Etienne Jr. TE Jake Ferguson WR Ricky Pearsall WR Rome Odunze WR Michael Pittman Jr.,,Dak Prescott,QB,8.60%,14.04
27,4858889225,pmann28,0,190.98001,DST Vikings  FLEX Jaxon Smith-Njigba QB Jared Goff RB Jahmyr Gibbs RB Quinshon Judkins TE Mark Andrews WR Amon-Ra St. Brown WR Ricky Pearsall WR Elic Ayomanor,,Derrick Henry,FLEX,8.10%,11.7
28,4859738536,tbanthony (13/20),0,190.21999,DST Patriots  FLEX Kenneth Walker III QB Caleb Williams RB Jonathan Taylor RB Jordan Mason TE Jake Ferguson WR Nico Collins WR Tyreek Hill WR Rome Odunze,,Tyler Warren,TE,8.08%,6.8
29,4858412421,CashMoneyClassic (9/20),0,190.12001,DST Vikings  FLEX Kenneth Walker III QB Drake Maye RB Jaylen Warren RB Jordan Mason TE Trey McBride WR Puka Nacua WR Jaxon Smith-Njigba WR Keenan Allen,,Michael Pittman Jr.,WR,7.66%,19.3
30,4859995068,DraftKingsEAD (17/20),0,190.01999,DST Bears  FLEX Kenneth Walker III QB Caleb Williams RB Jonathan Taylor RB Jordan Mason TE Kyle Pitts Sr. WR Puka Nacua WR Jaxon Smith-Njigba WR Rome Odunze,,Hollywood Brown,WR,7.59%,8.2
31,4858898805,mlief (11/20),0,189.32,DST Vikings  FLEX Brock Bowers QB Josh Allen RB Jonathan Taylor RB Jordan Mason TE Dalton Kincaid WR Jakobi Meyers WR Ricky Pearsall WR Khalil Shakir,,Jake Ferguson,TE,7.56%,21.2
31,4860205523,Lotioneers (1/5),0,189.31999,DST Jaguars  FLEX Bijan Robinson QB Caleb Williams RB James Cook III RB Jordan Mason TE Jake Ferguson WR Puka Nacua WR Rome Odunze WR Keenan Allen,,Dalton Kincaid,TE,7.45%,17.6
31,4860205524,Lotioneers (2/5),0,189.31999,DST Jaguars  FLEX Bijan Robinson QB Caleb Williams RB James Cook III RB Jordan Mason TE Jake Ferguson WR Puka Nacua WR Rome Odunze WR Keenan Allen,,Seahawks ,DST,7.38%,16
31,4860205525,Lotioneers (3/5),0,189.31999,DST Jaguars  FLEX Bijan Robinson QB Caleb Williams RB James Cook III RB Jordan Mason TE Jake Ferguson WR Puka Nacua WR Rome Odunze WR Keenan Allen,,Jahmyr Gibbs,RB,7.32%,26.9
31,4860205526,Lotioneers (4/5),0,189.31999,DST Jaguars  FLEX Bijan Robinson QB Caleb Williams RB James Cook III RB Jordan Mason TE Jake Ferguson WR Puka Nacua WR Rome Odunze WR Keenan Allen,,Sam LaPorta,TE,7.12%,7.3
36,4858984687,jdbmass (3/3),0,188.92,DST Seahawks  FLEX Keenan Allen QB Caleb Williams RB Jahmyr Gibbs RB Jordan Mason TE Jake Ferguson WR Amon-Ra St. Brown WR Garrett Wilson WR Romeo Doubs,,Travis Kelce,TE,7.01%,6.6
37,4859072545,wwatts12 (1/20),0,188.81999,DST Vikings  FLEX Puka Nacua QB Lamar Jackson RB Kenneth Walker III RB Jordan Mason TE T.J. Hockenson WR Zay Flowers WR Ricky Pearsall WR Keenan Allen,,Wan'Dale Robinson,FLEX,6.90%,3.6
38,4858919258,LTskelter (5/20),0,188.78,DST Seahawks  FLEX Jordan Mason QB Marcus Mariota RB Bijan Robinson RB De'Von Achane TE Hunter Henry WR Puka Nacua WR Ricky Pearsall WR Rome Odunze,,Travis Etienne Jr.,RB,6.81%,11.6
39,4859096290,calnuss,0,188.72,DST Vikings  FLEX Zach Ertz QB Caleb Williams RB Jonathan Taylor RB James Cook III TE Trey McBride WR Jaxon Smith-Njigba WR DJ Moore WR Khalil Shakir,,DK Metcalf,WR,6.80%,12.2
40,4857768184,KINSEYGR (20/20),0,188.42,DST Vikings  FLEX Christian McCaffrey QB Daniel Jones RB Jonathan Taylor RB Jordan Mason TE Tyler Warren WR Marvin Harrison Jr. WR Ricky Pearsall WR Michael Pittman Jr.,,Tucker Kraft,TE,6.78%,5.9
