Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5017835406,Tybuck1111 (1/7),0,217.44,DST Giants  FLEX Chris Godwin Jr. QB Drake Maye RB Chase Brown RB Zach Charbonnet TE Darnell Washington WR Ja'Marr Chase WR Stefon Diggs WR Wan'Dale Robinson,,Ashton Jeanty,RB,48.59%,9.3
2,5018948114,tjf614 (1/8),0,217.13998,DST Giants  FLEX Tre Tucker QB Drake Maye RB Chase Brown RB Rhamondre Stevenson TE Trey McBride WR Stefon Diggs WR Chris Godwin Jr. WR Parker Washington,,Ja'Marr Chase,WR,43.78%,25
3,5015348439,cornelljjr2423 (1/4),0,210.23999,DST Giants  FLEX Harold Fannin Jr. QB Drake Maye RB Chase Brown RB Rhamondre Stevenson TE Juwan Johnson WR Chris Olave WR Stefon Diggs WR Parker Washington,,Trey McBride,TE,31.33%,23.6
4,5019232449,blackavelli9 (2/2),0,207.54,DST Giants  FLEX Rhamondre Stevenson QB Drake Maye RB Travis Etienne Jr. RB Zach Charbonnet TE Juwan Johnson WR Chris Olave WR Stefon Diggs WR Parker Washington,,Jakobi Meyers,WR,27.69%,8.9
5,5018978823,L_Faction (110/150),0,207.48,DST Giants  FLEX Michael Mayer QB Jaxson Dart RB Chase Brown RB Tony Pollard TE Trey McBride WR Chris Olave WR Stefon Diggs WR Wan'Dale Robinson,,Stefon Diggs,WR,27.23%,25.1
6,5014895288,soloboxeo (1/7),0,206.92,DST Browns  FLEX Breece Hall QB Tyler Shough RB Rhamondre Stevenson RB Zach Charbonnet TE Juwan Johnson WR Ja'Marr Chase WR Chris Olave WR Wan'Dale Robinson,,Jaxon Smith-Njigba,WR,23.43%,16.2
7,5017814809,Stats848 (50/50),0,206.23999,DST Dolphins  FLEX Hunter Henry QB Drake Maye RB Chase Brown RB Rhamondre Stevenson TE Tyler Warren WR Chris Olave WR Stefon Diggs WR Wan'Dale Robinson,,Michael Mayer,FLEX,23.33%,17.9
8,5019011937,Slugo47,0,204.54,DST Giants  FLEX Juwan Johnson QB Drake Maye RB Chase Brown RB Zach Charbonnet TE Pat Freiermuth WR Ja'Marr Chase WR Michael Wilson WR Stefon Diggs,,Travis Etienne Jr.,RB,21.39%,11.2
9,5012194032,screamingeagle01 (50/150),0,204.12001,DST Browns  FLEX Wan'Dale Robinson QB Tyler Shough RB Chase Brown RB Rhamondre Stevenson TE Juwan Johnson WR Ja'Marr Chase WR Stefon Diggs WR Parker Washington,,Joe Burrow,QB,20.79%,23.4
10,5018890346,SoonerTrojan (32/150),0,203.84,DST Giants  FLEX Michael Mayer QB Drake Maye RB Chase Brown RB Rhamondre Stevenson TE Trey McBride WR Ja'Marr Chase WR Parker Washington WR Darius Slayton,,Tre Tucker,WR,19.70%,9.9
11,5017599768,tarheel68 (8/9),0,202.43999,DST Giants  FLEX Mike Gesicki QB Drake Maye RB Chase Brown RB Rhamondre Stevenson TE Hunter Henry WR Ja'Marr Chase WR Stefon Diggs WR Parker Washington,,Steelers ,DST,19.57%,10
12,5011403776,ange1218 (1/2),0,202.22,DST Giants  FLEX Cade Otton QB Tyler Shough RB Chase Brown RB Rhamondre Stevenson TE Juwan Johnson WR Ja'Marr Chase WR Chris Olave WR Wan'Dale Robinson,,Chase Brown,RB,18.65%,32.1
13,5011404139,SND.norfolk (1/2),0,200.23999,DST Saints  FLEX Trey McBride QB Drake Maye RB Chase Brown RB Rhamondre Stevenson TE Darnell Washington WR Chris Olave WR Wan'Dale Robinson WR Kevin Austin Jr.,,Trevor Lawrence,QB,17.75%,24.12
14,5013873570,NYGbigtime (1/2),0,199.93999,DST Panthers  FLEX Zach Charbonnet QB Drake Maye RB Chase Brown RB Ashton Jeanty TE Hunter Henry WR Chris Olave WR Stefon Diggs WR Parker Washington,,Tee Higgins,WR,17.49%,9.9
15,5017627842,nickfromcwe (2/150),0,199.74,DST Giants  FLEX Trey McBride QB Baker Mayfield RB Chase Brown RB Tony Pollard TE Hunter Henry WR Stefon Diggs WR Wan'Dale Robinson WR Chris Godwin Jr.,,Juwan Johnson,TE,17.39%,13.5
16,5017576567,DoubleX2Dave (59/150),0,199.43999,DST Giants  FLEX Hunter Henry QB Drake Maye RB Jonathan Taylor RB Chase Brown TE Brenton Strange WR Stefon Diggs WR Wan'Dale Robinson WR Chris Godwin Jr.,,Chris Olave,WR,17.04%,28.9
17,5017913238,scottradamus (8/21),0,199.03998,DST Giants  FLEX Michael Mayer QB Drake Maye RB Chase Brown RB Ashton Jeanty TE Hunter Henry WR Ja'Marr Chase WR Stefon Diggs WR Wan'Dale Robinson,,Hunter Henry,FLEX,15.69%,13.9
17,5018557748,jdefrain (4/150),0,199.03998,DST Giants  FLEX Michael Mayer QB Drake Maye RB Chase Brown RB Ashton Jeanty TE Hunter Henry WR Ja'Marr Chase WR Stefon Diggs WR Wan'Dale Robinson,,Jonathan Taylor,RB,15.54%,17.4
19,5013712855,chad112478 (1/4),0,198.63998,DST Colts  FLEX Harold Fannin Jr. QB Drake Maye RB Chase Brown RB Rhamondre Stevenson TE Hunter Henry WR Chris Olave WR Stefon Diggs WR Parker Washington,,Saquon Barkley,RB,15.47%,6.8
20,5016906396,bsokol0107 (86/150),0,198.62,DST Steelers  FLEX Michael Mayer QB Tyler Shough RB Chase Brown RB Ashton Jeanty TE Trey McBride WR Chris Olave WR Stefon Diggs WR Chris Godwin Jr.,,Browns ,DST,15.31%,9
21,5015906312,DesBears (7/14),0,198.5,DST Giants  FLEX Wan'Dale Robinson QB Joe Burrow RB Chase Brown RB Zach Charbonnet TE Hunter Henry WR Michael Wilson WR Tee Higgins WR Chris Godwin Jr.,,Kyle Williams,WR,15.14%,5
22,5018829165,FULHAMERICA_FC (80/150),0,198.33998,DST Dolphins  FLEX Michael Mayer QB Drake Maye RB Chase Brown RB Ashton Jeanty TE Hunter Henry WR Ja'Marr Chase WR Chris Olave WR Chris Godwin Jr.,,Wan'Dale Robinson,FLEX,15.11%,25.3
23,5014821410,huntaamorgan (13/150),0,198.08,DST Dolphins  FLEX Stefon Diggs QB Jaxson Dart RB Chase Brown RB Tyrone Tracy Jr. TE Michael Mayer WR Ja'Marr Chase WR Chris Olave WR Wan'Dale Robinson,,Tyrone Tracy Jr.,RB,15.02%,6.7
24,5017630913,SteamRoxorz (145/150),0,198.01999,DST Dolphins  FLEX Wan'Dale Robinson QB Tyler Shough RB Chase Brown RB Kenneth Gainwell TE Michael Mayer WR Ja'Marr Chase WR Chris Olave WR Stefon Diggs,,James Cook III,RB,14.09%,8.7
25,5018698774,therizzo (139/150),0,197.62,DST Giants  FLEX Hunter Henry QB Trevor Lawrence RB Chase Brown RB Breece Hall TE Juwan Johnson WR Ja'Marr Chase WR Stefon Diggs WR Parker Washington,,Bucky Irving,FLEX,14.03%,8.3
26,5017954646,deerockem (134/150),0,197.34,DST Browns  FLEX Michael Mayer QB Drake Maye RB Chase Brown RB Rhamondre Stevenson TE Trey McBride WR Ja'Marr Chase WR Stefon Diggs WR Kyle Williams,,Mike Evans,WR,13.92%,12.1
27,5015098635,melonthumper (32/150),0,197.02,DST Steelers  FLEX Michael Mayer QB Tyler Shough RB Jonathan Taylor RB Rhamondre Stevenson TE Trey McBride WR Chris Olave WR Stefon Diggs WR Parker Washington,,Kenneth Gainwell,RB,13.61%,6.8
28,5017859703,jesse910 (1/4),0,196.88,DST Giants  FLEX Trey McBride QB Jacoby Brissett RB Chase Brown RB Rhamondre Stevenson TE Darnell Washington WR Chris Olave WR Stefon Diggs WR Parker Washington,,Patriots ,DST,12.56%,7
29,5019166000,verrill1523 (128/150),0,196.68,DST Dolphins  FLEX Wan'Dale Robinson QB Josh Allen RB Chase Brown RB Rhamondre Stevenson TE Michael Mayer WR Ja'Marr Chase WR Stefon Diggs WR Brian Thomas Jr.,,Drake Maye,QB,11.70%,32.44
30,5017441042,Styles8620 (64/80),0,196.52,DST Giants  FLEX Chris Olave QB Tyler Shough RB Chase Brown RB Breece Hall TE Juwan Johnson WR Michael Wilson WR Stefon Diggs WR Chimere Dike,,Jacoby Brissett,QB,11.57%,16.48
31,5018049107,leafsno4 (121/150),0,196.34,DST Browns  FLEX DeMario Douglas QB Drake Maye RB Chase Brown RB Breece Hall TE Michael Mayer WR Ja'Marr Chase WR Chris Olave WR Stefon Diggs,,Tyler Warren,TE,11.54%,9.3
32,5015871810,DesBears (1/14),0,196.18001,DST Giants  FLEX Hunter Henry QB Jaxson Dart RB Travis Etienne Jr. RB Rhamondre Stevenson TE Trey McBride WR Stefon Diggs WR Wan'Dale Robinson WR Chris Godwin Jr.,,De'Von Achane,RB,10.11%,14.2
33,5018212072,Davdevlinz (147/150),0,196.12,DST Browns  FLEX Michael Mayer QB Tyler Shough RB Chase Brown RB Ashton Jeanty TE Trey McBride WR Chris Olave WR Stefon Diggs WR Wan'Dale Robinson,,Parker Washington,WR,9.96%,22
33,5019057799,easyFNe (10/60),0,196.12,DST Browns  FLEX Michael Mayer QB Tyler Shough RB Chase Brown RB Ashton Jeanty TE Trey McBride WR Chris Olave WR Stefon Diggs WR Wan'Dale Robinson,,Michael Carter,RB,9.31%,6.3
35,5018020035,Lboogie416 (99/150),0,195.77998,DST Giants  FLEX Wan'Dale Robinson QB Jaxson Dart RB Jonathan Taylor RB Chase Brown TE Michael Mayer WR Ja'Marr Chase WR Stefon Diggs WR Tre Tucker,,Tyler Shough,QB,8.81%,24.92
36,5017946358,ncorfield8k (54/150),0,195.64,DST Eagles  FLEX Hunter Henry QB Drake Maye RB Bucky Irving RB Rhamondre Stevenson TE Trey McBride WR Stefon Diggs WR Wan'Dale Robinson WR Chris Godwin Jr.,,Brian Thomas Jr.,WR,8.12%,7.9
37,5017558499,az350z (10/150),0,195.54,DST Browns  FLEX Trey McBride QB Drake Maye RB Chase Brown RB Breece Hall TE Hunter Henry WR Stefon Diggs WR Wan'Dale Robinson WR Chimere Dike,,Brenton Strange,TE,8.06%,8.4
38,5018714137,CJ22 (36/150),0,195.51999,DST Browns  FLEX Kevin Austin Jr. QB Tyler Shough RB Jonathan Taylor RB Chase Brown TE Michael Mayer WR Ja'Marr Chase WR Chris Olave WR Stefon Diggs,,Jaylen Waddle,WR,7.87%,0.7
39,5018513996,mcgowgow72 (97/150),0,195.5,DST Browns  FLEX Michael Mayer QB Joe Burrow RB Chase Brown RB Zach Charbonnet TE Trey McBride WR Tee Higgins WR Stefon Diggs WR Wan'Dale Robinson,,Giants ,DST,7.75%,18
40,5015648615,MiamiSKC (119/150),0,195.31999,DST Steelers  FLEX Michael Mayer QB Tyler Shough RB Chase Brown RB Breece Hall TE Trey McBride WR Chris Olave WR Stefon Diggs WR Jakobi Meyers,,Titans ,DST,7.04%,3
41,5018986256,Rol1crazymex (148/150),0,195.21999,DST Eagles  FLEX Michael Mayer QB Tyler Shough RB Chase Brown RB Kenneth Gainwell TE Trey McBride WR Ja'Marr Chase WR Stefon Diggs WR Chris Godwin Jr.,,TreVeyon Henderson,RB,6.94%,8.2
42,5018028503,bighelmetfrankgore (149/150),0,194.93999,DST Bengals  FLEX Michael Mayer QB Drake Maye RB Jonathan Taylor RB Chase Brown TE Hunter Henry WR Chris Olave WR Wan'Dale Robinson WR Parker Washington,,Michael Wilson,WR,6.81%,19.9
43,5016746008,cincybearcat21 (7/150),0,194.92,DST Giants  FLEX Michael Mayer QB Tyler Shough RB Chase Brown RB Ashton Jeanty TE Juwan Johnson WR Ja'Marr Chase WR Chris Olave WR Wan'Dale Robinson,,Taysom Hill,FLEX,6.75%,0
44,5018198296,smoothiejmix (96/150),0,194.84,DST Saints  FLEX Parker Washington QB Baker Mayfield RB Chase Brown RB Travis Etienne Jr. TE AJ Barner WR Chris Olave WR Stefon Diggs WR Chris Godwin Jr.,,Harold Fannin Jr.,TE,6.69%,11
45,5014303083,charles1327 (135/150),0,194.73999,DST Giants  FLEX Wan'Dale Robinson QB Baker Mayfield RB De'Von Achane RB Chase Brown TE Trey McBride WR Chris Godwin Jr. WR Tre Tucker WR Jalen McMillan,,Josh Downs,WR,6.62%,5.4
46,5017815887,rdixon13 (52/150),0,194.72,DST Browns  FLEX Michael Mayer QB Tyler Shough RB Chase Brown RB Travis Etienne Jr. TE Trey McBride WR Chris Olave WR Stefon Diggs WR Parker Washington,,Baker Mayfield,QB,6.52%,23.44
46,5018557767,jdefrain (23/150),0,194.72,DST Giants  FLEX Michael Mayer QB Tyler Shough RB Chase Brown RB Ashton Jeanty TE Juwan Johnson WR Ja'Marr Chase WR Chris Olave WR Stefon Diggs,,Panthers ,DST,5.70%,7
48,5018744017,chrismwd (43/150),0,194.64,DST Giants  FLEX Juwan Johnson QB Drake Maye RB Saquon Barkley RB Zach Charbonnet TE Hunter Henry WR Chris Olave WR Stefon Diggs WR Chris Godwin Jr.,,Darius Slayton,WR,5.58%,5.6
49,5015233802,lamberry (8/60),0,194.62,DST Eagles  FLEX Michael Mayer QB Tyler Shough RB Chase Brown RB Rhamondre Stevenson TE Juwan Johnson WR Ja'Marr Chase WR Chris Olave WR Mike Evans,,Michael Pittman Jr.,WR,5.58%,3.6
49,5017753003,ayt1688 (59/150),0,194.62,DST Giants  FLEX Michael Mayer QB Tyler Shough RB Jonathan Taylor RB Breece Hall TE Juwan Johnson WR Ja'Marr Chase WR Chris Olave WR Stefon Diggs,,Jaxson Dart,QB,5.41%,25.08
51,5018773103,kashman100 (50/150),0,194.54001,DST Giants  FLEX Pat Freiermuth QB Drake Maye RB Jonathan Taylor RB Chase Brown TE Tyler Warren WR Chris Olave WR Stefon Diggs WR Parker Washington,,Tony Pollard,RB,5.11%,11.5
52,5018218269,LilJtrill (89/150),0,194.31999,DST Browns  FLEX Michael Mayer QB Tyler Shough RB De'Von Achane RB Breece Hall TE Trey McBride WR Chris Olave WR Stefon Diggs WR Chris Godwin Jr.,,Tetairoa McMillan,WR,5.07%,1.5
