Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,4976458979,FrankamisPrime4 (138/150),0,210.58,DST Seahawks  FLEX Kimani Vidal QB Tyrod Taylor RB Jonathan Taylor RB Bijan Robinson TE Kyle Pitts Sr. WR Nico Collins WR Adonai Mitchell WR Devaughn Vele,,De'Von Achane,RB,46.55%,22.4
2,4978424493,sakichler (3/150),0,209.95999,DST Seahawks  FLEX Kimani Vidal QB Tyler Shough RB Bijan Robinson RB De'Von Achane TE Juwan Johnson WR Davante Adams WR Adonai Mitchell WR Devaughn Vele,,Breece Hall,RB,32.76%,15.6
3,4977033136,Chibears34 (49/55),0,201.14,DST Seahawks  FLEX Ashton Jeanty QB Jacoby Brissett RB Bijan Robinson RB De'Von Achane TE AJ Barner WR Nico Collins WR Adonai Mitchell WR Devaughn Vele,,Kenneth Walker III,FLEX,25.45%,10.4
4,4978012231,edsav00 (34/150),0,201.08,DST Seahawks  FLEX Christian McCaffrey QB Tyrod Taylor RB Bijan Robinson RB De'Von Achane TE Harold Fannin Jr. WR Jauan Jennings WR Adonai Mitchell WR Devaughn Vele,,Jaxon Smith-Njigba,WR,23.61%,4.3
5,4975825446,jmoneytalks (1/100),0,200.37999,DST Seahawks  FLEX Brock Bowers QB Tyrod Taylor RB Bijan Robinson RB Kimani Vidal TE Trey McBride WR Chris Olave WR John Metchie III WR Adonai Mitchell,,Jaylen Waddle,WR,22.88%,7
6,4976456778,MyLoopCard (128/150),0,199.98001,DST Seahawks  FLEX Kenneth Walker III QB Tyrod Taylor RB Bijan Robinson RB Quinshon Judkins TE Brock Bowers WR Davante Adams WR Alec Pierce WR Adonai Mitchell,,Oronde Gadsden II,FLEX,21.93%,3.7
7,4977341081,ayybesmooth (90/150),0,199.88,DST Seahawks  FLEX Brock Bowers QB Tyrod Taylor RB Bijan Robinson RB James Cook III TE AJ Barner WR Nico Collins WR Ladd McConkey WR Adonai Mitchell,,Kimani Vidal,RB,20.73%,23.7
8,4974645108,agatkins (80/150),0,199.46,DST Seahawks  FLEX Brock Bowers QB Kirk Cousins RB Bijan Robinson RB Kimani Vidal TE Kyle Pitts Sr. WR Nico Collins WR Marvin Harrison Jr. WR Adonai Mitchell,,Puka Nacua,WR,20.18%,13.2
9,4970641528,Borderguard523 (43/150),0,198.28001,DST Seahawks  FLEX Kimani Vidal QB Tyrod Taylor RB Bijan Robinson RB De'Von Achane TE Brock Bowers WR Michael Wilson WR Jayden Higgins WR Adonai Mitchell,,Khalil Shakir,WR,18.99%,1.5
10,4969172794,charles1327 (17/150),0,197.26,DST Dolphins  FLEX Kimani Vidal QB Tyler Shough RB Bijan Robinson RB De'Von Achane TE Brock Bowers WR Chris Olave WR Adonai Mitchell WR Devaughn Vele,,Nico Collins,WR,17.78%,21.5
11,4976458864,FrankamisPrime4 (23/150),0,197.18001,DST Seahawks  FLEX Kimani Vidal QB Tyrod Taylor RB Bijan Robinson RB De'Von Achane TE Brock Bowers WR Tetairoa McMillan WR John Metchie III WR Adonai Mitchell,,Bijan Robinson,RB,16.99%,33.3
11,4977800747,SonniB (86/150),0,197.18001,DST Seahawks  FLEX Kimani Vidal QB Tyrod Taylor RB Bijan Robinson RB De'Von Achane TE Brock Bowers WR Tetairoa McMillan WR John Metchie III WR Adonai Mitchell,,Titans ,DST,14.57%,3
11,4977988279,jjimka66 (46/150),0,197.18001,DST Seahawks  FLEX Kimani Vidal QB Tyrod Taylor RB Bijan Robinson RB De'Von Achane TE Brock Bowers WR Tetairoa McMillan WR John Metchie III WR Adonai Mitchell,,Emeka Egbuka,WR,14.38%,8.2
14,4975824566,cbetz210 (4/12),0,196.68001,DST Seahawks  FLEX Bijan Robinson QB Tyrod Taylor RB Kimani Vidal RB Kenneth Walker III TE Brock Bowers WR Nico Collins WR Keenan Allen WR Adonai Mitchell,,Jayden Higgins,FLEX,14.27%,11.5
15,4976140410,DTools22 (83/150),0,196.34,DST Seahawks  FLEX Jayden Higgins QB C.J. Stroud RB Bijan Robinson RB James Cook III TE Brock Bowers WR Nico Collins WR Alec Pierce WR Adonai Mitchell,,Travis Etienne Jr.,RB,13.84%,5.1
16,4976962704,micahjshelton73 (137/150),0,196.28,DST Seahawks  FLEX Brock Bowers QB Tyrod Taylor RB De'Von Achane RB Kimani Vidal TE Trey McBride WR Nico Collins WR John Metchie III WR Adonai Mitchell,,Jacoby Brissett,QB,12.79%,23.64
16,4977047936,scolimon (78/150),0,196.28,DST Seahawks  FLEX Brock Bowers QB Tyrod Taylor RB De'Von Achane RB Kimani Vidal TE Trey McBride WR Nico Collins WR John Metchie III WR Adonai Mitchell,,Brock Bowers,TE,12.60%,22.3
18,4977792418,AltonBurns (32/150),0,195.95999,DST Seahawks  FLEX Brock Bowers QB Tyler Shough RB Bijan Robinson RB De'Von Achane TE Juwan Johnson WR Chris Olave WR Alec Pierce WR Adonai Mitchell,,John Metchie III,WR,12.58%,5.7
19,4975559545,teacher100k (20/40),0,195.88,DST Seahawks  FLEX Trey McBride QB Tyrod Taylor RB Bijan Robinson RB De'Von Achane TE Brock Bowers WR Jayden Higgins WR John Metchie III WR Adonai Mitchell,,Chris Olave,WR,12.51%,14.7
20,4977797590,billy11199 (136/150),0,195.78,DST Seahawks  FLEX Brock Bowers QB Tyrod Taylor RB Bijan Robinson RB Kenneth Walker III TE Trey McBride WR Quentin Johnston WR Alec Pierce WR Adonai Mitchell,,Dalton Schultz,TE,12.03%,12.5
21,4975788039,Nimmer11 (66/150),0,195.14,DST Seahawks  FLEX Kenneth Walker III QB Jacoby Brissett RB Bijan Robinson RB De'Von Achane TE Kyle Pitts Sr. WR Nico Collins WR Jayden Higgins WR Adonai Mitchell,,Seahawks ,DST,11.57%,30
22,4978064031,Paxson012 (4/150),0,195.08,DST Seahawks  FLEX Breece Hall QB Tyrod Taylor RB Bijan Robinson RB De'Von Achane TE Dalton Schultz WR Nico Collins WR Quentin Johnston WR Adonai Mitchell,,Kyren Williams,RB,11.49%,13.2
23,4975787995,Nimmer11 (22/150),0,194.45999,DST Steelers  FLEX Kimani Vidal QB Trevor Lawrence RB Bijan Robinson RB De'Von Achane TE Brock Bowers WR Nico Collins WR Adonai Mitchell WR Jalen Coker,,Michael Wilson,WR,11.41%,6.6
24,4977584407,RyRay116 (49/150),0,194.06,DST Seahawks  FLEX Bijan Robinson QB Trevor Lawrence RB Travis Etienne Jr. RB Breece Hall TE Brock Bowers WR Nico Collins WR Adonai Mitchell WR Jalen Coker,,Jets ,DST,11.40%,4
25,4978611513,spook775 (143/150),0,193.88,DST Seahawks  FLEX Kyren Williams QB Tyrod Taylor RB Bijan Robinson RB De'Von Achane TE Brenton Strange WR Nico Collins WR Jayden Higgins WR Adonai Mitchell,,Kyle Pitts Sr.,TE,11.27%,15.2
26,4975118756,Keystones9 (8/29),0,193.84,DST Seahawks  FLEX Kyle Pitts Sr. QB Jacoby Brissett RB Bijan Robinson RB De'Von Achane TE Colby Parkinson WR Nico Collins WR Ladd McConkey WR Adonai Mitchell,,Justin Herbert,QB,11.26%,13.84
27,4976962623,micahjshelton73 (56/150),0,193.78,DST Vikings  FLEX Brock Bowers QB Tyrod Taylor RB Christian McCaffrey RB Bijan Robinson TE Trey McBride WR Alec Pierce WR Adonai Mitchell WR Devaughn Vele,,C.J. Stroud,QB,11.26%,10.04
